matrix_cell_id	frame_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	state_requirement	availability_status	missing_owner_value_atoms	evidence_status	current_default_policy	current_default_phrase_de	editorial_change_type	generalized_inherited_noun_count	observed_event_count	observed_clause_form_count	selected_observed_phrase_carrier_count	selected_observed_phrase_de	observed_pages	observed_event_ids	all_observed_clause_forms_de	observed_inherited_argument_roots	all_component_value_cells_old	same_frame_register_observed_other_action_count	same_frame_register_observed_other_actions	same_action_frame_observed_other_register_count	same_action_frame_observed_other_registers	composition_support_class	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
G498-M373	G493-F09	@ACTION+OR+Y	SH	SH+OR+Y	BIOLOGICAL	HALTEN · EINHEIT · POSTEN	POSTEN HALTEN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte die Stationseinheit und den Stationsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	1	SOURCE_SECTION_T	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M374	G493-F09	@ACTION+OR+Y	SH	SH+OR+Y	CELESTIAL	HALTEN · EINHEIT · POSTEN	POSITION HALTEN · POSITIONSEINHEIT · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte die Positionseinheit und den Positionsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	SOURCE_SECTION_T	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M375	G493-F09	@ACTION+OR+Y	SH	SH+OR+Y	PHARMA	HALTEN · EINHEIT · POSTEN	ANSATZ HALTEN · ANSATZEINHEIT · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Halte die Ansatzeinheit und den Drogenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	SOURCE_SECTION_T	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M376	G493-F09	@ACTION+OR+Y	K	K+OR+Y	SOURCE_SECTION_T	GEBEN · EINHEIT · POSTEN	ZUORDNEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Ordne die Eintragseinheit und den laufenden Eintrag zu.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	SH|S	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M377	G493-F09	@ACTION+OR+Y	K	K+OR+Y	HERBAL	GEBEN · EINHEIT · POSTEN	MATERIAL ZUGEBEN · ARBEITSEINHEIT · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Gib die Arbeitseinheit und den Pflanzenposten zu.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M378	G493-F09	@ACTION+OR+Y	K	K+OR+Y	BIOLOGICAL	GEBEN · EINHEIT · POSTEN	POSTEN ZUFÜHREN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Führe die Stationseinheit und den Stationsposten zu.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M379	G493-F09	@ACTION+OR+Y	K	K+OR+Y	CELESTIAL	GEBEN · EINHEIT · POSTEN	WERT ZUORDNEN · POSITIONSEINHEIT · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Ordne die Positionseinheit und den Positionsposten zu.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M380	G493-F09	@ACTION+OR+Y	K	K+OR+Y	PHARMA	GEBEN · EINHEIT · POSTEN	ZUTAT ZUGEBEN · ANSATZEINHEIT · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Gib die Ansatzeinheit und den Drogenposten zu.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M381	G493-F09	@ACTION+OR+Y	S	S+OR+Y	SOURCE_SECTION_T	WÄHLEN · EINHEIT · POSTEN	AUSWÄHLEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle die Eintragseinheit und den laufenden Eintrag.	UNCHANGED_OBSERVED	0	1	1	1	Wähle die Eintragseinheit und den laufenden Eintrag.	f1r	G407-E0011	Wähle die Eintragseinheit und den laufenden Eintrag.	NONE	YES	1	SH	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M382	G493-F09	@ACTION+OR+Y	S	S+OR+Y	HERBAL	WÄHLEN · EINHEIT · POSTEN	PFLANZENTEIL WÄHLEN · ARBEITSEINHEIT · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle die Arbeitseinheit und den Pflanzenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	1	SOURCE_SECTION_T	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M383	G493-F09	@ACTION+OR+Y	S	S+OR+Y	BIOLOGICAL	WÄHLEN · EINHEIT · POSTEN	STATION WÄHLEN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle die Stationseinheit und den Stationsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	1	SOURCE_SECTION_T	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M384	G493-F09	@ACTION+OR+Y	S	S+OR+Y	CELESTIAL	WÄHLEN · EINHEIT · POSTEN	POSITION WÄHLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle die Positionseinheit und den Positionsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	SOURCE_SECTION_T	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M385	G493-F09	@ACTION+OR+Y	S	S+OR+Y	PHARMA	WÄHLEN · EINHEIT · POSTEN	DROGENPOSTEN WÄHLEN · ANSATZEINHEIT · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Wähle die Ansatzeinheit und den Drogenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	SOURCE_SECTION_T	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M386	G493-F09	@ACTION+OR+Y	CHD	CHD+OR+Y	SOURCE_SECTION_T	BEARBEITEN · EINHEIT · POSTEN	EINTRAG BEARBEITEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite die Eintragseinheit und den laufenden Eintrag.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	SH|S	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M387	G493-F09	@ACTION+OR+Y	CHD	CHD+OR+Y	HERBAL	BEARBEITEN · EINHEIT · POSTEN	MATERIAL BEARBEITEN · ARBEITSEINHEIT · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite die Arbeitseinheit und den Pflanzenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M388	G493-F09	@ACTION+OR+Y	CHD	CHD+OR+Y	BIOLOGICAL	BEARBEITEN · EINHEIT · POSTEN	POSTEN BEARBEITEN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite die Stationseinheit und den Stationsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M389	G493-F09	@ACTION+OR+Y	CHD	CHD+OR+Y	CELESTIAL	BEARBEITEN · EINHEIT · POSTEN	EINTRAG BEARBEITEN · POSITIONSEINHEIT · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite die Positionseinheit und den Positionsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M390	G493-F09	@ACTION+OR+Y	CHD	CHD+OR+Y	PHARMA	BEARBEITEN · EINHEIT · POSTEN	ANSATZ BEARBEITEN · ANSATZEINHEIT · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Bearbeite die Ansatzeinheit und den Drogenposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M391	G493-F09	@ACTION+OR+Y	T	T+OR+Y	SOURCE_SECTION_T	EINSTELLEN · EINHEIT · POSTEN	FESTLEGEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Lege die Eintragseinheit und den laufenden Eintrag fest.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	SH|S	1	HERBAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M392	G493-F09	@ACTION+OR+Y	T	T+OR+Y	HERBAL	EINSTELLEN · EINHEIT · POSTEN	ARBEITSSTUFE EINSTELLEN · ARBEITSEINHEIT · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle die Arbeitseinheit und den Pflanzenposten ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle die Arbeitseinheit und den Pflanzenposten ein.	f13r	G407-E0428	Stelle die Arbeitseinheit und den Pflanzenposten ein.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M393	G493-F09	@ACTION+OR+Y	T	T+OR+Y	BIOLOGICAL	EINSTELLEN · EINHEIT · POSTEN	STATIONSWERT EINSTELLEN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle die Stationseinheit und den Stationsposten ein.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	1	HERBAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M394	G493-F09	@ACTION+OR+Y	T	T+OR+Y	CELESTIAL	EINSTELLEN · EINHEIT · POSTEN	WERT EINSTELLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle die Positionseinheit und den Positionsposten ein.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	HERBAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M395	G493-F09	@ACTION+OR+Y	T	T+OR+Y	PHARMA	EINSTELLEN · EINHEIT · POSTEN	ANSATZWERT EINSTELLEN · ANSATZEINHEIT · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Stelle die Ansatzeinheit und den Drogenposten ein.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	HERBAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M396	G493-F09	@ACTION+OR+Y	R	R+OR+Y	SOURCE_SECTION_T	MARKIEREN · EINHEIT · POSTEN	KENNZEICHNEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Kennzeichne die Eintragseinheit und den laufenden Eintrag.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	SH|S	1	BIOLOGICAL	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M397	G493-F09	@ACTION+OR+Y	R	R+OR+Y	HERBAL	MARKIEREN · EINHEIT · POSTEN	TEIL MARKIEREN · ARBEITSEINHEIT · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere die Arbeitseinheit und den Pflanzenposten.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	1	BIOLOGICAL	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M398	G493-F09	@ACTION+OR+Y	R	R+OR+Y	BIOLOGICAL	MARKIEREN · EINHEIT · POSTEN	STATION MARKIEREN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere die Stationseinheit und den Stationsposten.	UNCHANGED_OBSERVED	0	1	1	1	Markiere die Stationseinheit und den Stationsposten.	f76r	G407-E2334	Markiere die Stationseinheit und den Stationsposten.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M399	G493-F09	@ACTION+OR+Y	R	R+OR+Y	CELESTIAL	MARKIEREN · EINHEIT · POSTEN	POSITION MARKIEREN · POSITIONSEINHEIT · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere die Positionseinheit und den Positionsposten.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	BIOLOGICAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M400	G493-F09	@ACTION+OR+Y	R	R+OR+Y	PHARMA	MARKIEREN · EINHEIT · POSTEN	POSTEN MARKIEREN · ANSATZEINHEIT · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT497_CURRENT_DEFAULT_INHERITED	Markiere die Ansatzeinheit und den Drogenposten.	UNCHANGED_SELF_CONTAINED	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	1	BIOLOGICAL	COMPOSED_CROSS_REGISTER_SAME_ACTION	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M401	G493-F09	@ACTION+OR+Y	P	P+OR+Y	SOURCE_SECTION_T	EINSETZEN · EINHEIT · POSTEN	IN EINTRAG EINSETZEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze die Eintragseinheit und den laufenden Eintrag ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	2	SH|S	0	NONE	COMPOSED_MULTIHEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M402	G493-F09	@ACTION+OR+Y	P	P+OR+Y	HERBAL	EINSETZEN · EINHEIT · POSTEN	MATERIAL EINSETZEN · ARBEITSEINHEIT · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze die Arbeitseinheit und den Pflanzenposten ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	T	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M403	G493-F09	@ACTION+OR+Y	P	P+OR+Y	BIOLOGICAL	EINSETZEN · EINHEIT · POSTEN	POSTEN EINSETZEN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze die Stationseinheit und den Stationsposten ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	R	0	NONE	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M404	G493-F09	@ACTION+OR+Y	P	P+OR+Y	CELESTIAL	EINSETZEN · EINHEIT · POSTEN	EINTRAG EINSETZEN · POSITIONSEINHEIT · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze die Positionseinheit und den Positionsposten ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M405	G493-F09	@ACTION+OR+Y	P	P+OR+Y	PHARMA	EINSETZEN · EINHEIT · POSTEN	ZUTAT EINSETZEN · ANSATZEINHEIT · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze die Ansatzeinheit und den Drogenposten ein.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	0	NONE	0	NONE	COMPOSED_OLD_VALUES_ONLY	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M406	G493-F10	@ACTION+Y	OK	OK+Y	SOURCE_SECTION_T	SETZEN · POSTEN	EINTRAGEN · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Trage den laufenden Eintrag ein.	UNCHANGED_OBSERVED	0	2	1	2	Trage den laufenden Eintrag ein.	f1r	G407-E0192|G407-E0194	Trage den laufenden Eintrag ein.	NONE	YES	2	K|CHD	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M407	G493-F10	@ACTION+Y	OK	OK+Y	HERBAL	SETZEN · POSTEN	ARBEITSGANG ANSETZEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Pflanzenposten im Arbeitsgang an.	UNCHANGED_OBSERVED	0	17	1	17	Setze den Pflanzenposten im Arbeitsgang an.	f10r|f13r|f17r|f18r|f55v|f56r|f95v	G407-E0230|G407-E0254|G407-E0412|G407-E0418|G407-E0427|G407-E0431|G407-E0454|G407-E0455|G407-E0493|G407-E0594|G407-E0757|G407-E0771|G407-E0842|G407-E0846|G407-E0872|G407-E4464|G407-E4468	Setze den Pflanzenposten im Arbeitsgang an.	NONE	YES	3	K|CHD|T	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M408	G493-F10	@ACTION+Y	OK	OK+Y	BIOLOGICAL	SETZEN · POSTEN	STATIONSGANG ANSETZEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten im Stationsgang an.	UNCHANGED_OBSERVED	0	33	1	33	Setze den Stationsposten im Stationsgang an.	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1468|G407-E1476|G407-E1485|G407-E1533|G407-E1562|G407-E1593|G407-E1785|G407-E2148|G407-E2233|G407-E2304|G407-E2308|G407-E2317|G407-E2320|G407-E2519|G407-E2728|G407-E2971|G407-E3023|G407-E3025|G407-E3026|G407-E3094|G407-E3135|G407-E3160|G407-E3206|G407-E3230|G407-E3418|G407-E3510|G407-E3514|G407-E3524|G407-E3638|G407-E3682|G407-E3705|G407-E3724|G407-E3735	Setze den Stationsposten im Stationsgang an.	NONE	YES	6	SH|K|CHD|T|R|P	3	SOURCE_SECTION_T|HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M409	G493-F10	@ACTION+Y	OK	OK+Y	CELESTIAL	SETZEN · POSTEN	POSITION SETZEN · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	COMPOSED_WORKING	GDT416_RENDERER_PLUS_OLD_REGISTER_VALUES	Setze den Positionsposten.	UNCHANGED_SELF_CONTAINED_RENDERER	0	0	0	0	NONE	NONE	NONE	NONE	NONE	YES	1	CHD	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	COMPOSED_SINGLE_HEAD_SAME_REGISTER	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M410	G493-F10	@ACTION+Y	OK	OK+Y	PHARMA	SETZEN · POSTEN	ANSATZ ANSETZEN · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Drogenposten als Ansatz an.	UNCHANGED_OBSERVED	0	7	1	7	Setze den Drogenposten als Ansatz an.	f88r|f88v|f89r	G407-E3814|G407-E3980|G407-E4034|G407-E4058|G407-E4165|G407-E4217|G407-E4228	Setze den Drogenposten als Ansatz an.	NONE	YES	2	K|CHD	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
