matrix_cell_id	frame_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	state_requirement	availability_status	missing_owner_value_atoms	evidence_status	current_default_policy	current_default_phrase_de	editorial_change_type	generalized_inherited_noun_count	observed_event_count	observed_clause_form_count	selected_observed_phrase_carrier_count	selected_observed_phrase_de	observed_pages	observed_event_ids	all_observed_clause_forms_de	observed_inherited_argument_roots	all_component_value_cells_old	same_frame_register_observed_other_action_count	same_frame_register_observed_other_actions	same_action_frame_observed_other_register_count	same_action_frame_observed_other_registers	composition_support_class	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
G498-M328	G493-F08	@ACTION+OL	SH	SH+OL	BIOLOGICAL	HALTEN · FORTSETZEN	POSTEN HALTEN · STATION WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter halte den Stationsposten [wie zuvor].	UNCHANGED_OBSERVED	0	7	2	5	Weiter halte den Stationsposten [wie zuvor].	f76r|f77r|f81r|f81v|f83r	G407-E1865|G407-E2318|G407-E2432|G407-E2716|G407-E3130|G407-E3151|G407-E3465	Weiter halte den Stationsposten [wie zuvor]. || Weiter halte den Stationswert [wie zuvor].	AIIN|Y	YES	6	OK|K|CHD|T|R|P	3	SOURCE_SECTION_T|HERBAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M329	G493-F08	@ACTION+OL	SH	SH+OL	CELESTIAL	HALTEN · FORTSETZEN	POSITION HALTEN · RINGFOLGE FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter halte den Positionsposten [wie zuvor].	UNCHANGED_OBSERVED	0	2	2	1	Weiter halte den Positionsposten [wie zuvor].	f72r	G407-E1159|G407-E1376	Weiter halte den Positionsposten [wie zuvor]. || Weiter halte die Positionseinheit [wie zuvor].	OR|Y	YES	2	OK|K	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M331	G493-F08	@ACTION+OL	K	K+OL	SOURCE_SECTION_T	GEBEN · FORTSETZEN	ZUORDNEN · WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	UNCHANGED_OBSERVED	0	1	1	1	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	f1r	G407-E0113	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	Y	YES	3	OK|SH|T	3	HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M332	G493-F08	@ACTION+OL	K	K+OL	HERBAL	GEBEN · FORTSETZEN	MATERIAL ZUGEBEN · PFLANZENBEHANDLUNG FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter gib den Pflanzenposten [wie zuvor] zu.	UNCHANGED_OBSERVED	0	4	1	4	Weiter gib den Pflanzenposten [wie zuvor] zu.	f11r|f13r|f56r	G407-E0322|G407-E0403|G407-E0840|G407-E0849	Weiter gib den Pflanzenposten [wie zuvor] zu.	Y	YES	3	OK|SH|T	3	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M333	G493-F08	@ACTION+OL	K	K+OL	BIOLOGICAL	GEBEN · FORTSETZEN	POSTEN ZUFÜHREN · STATION WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter führe den Stationsposten [wie zuvor] zu.	UNCHANGED_OBSERVED	0	1	1	1	Weiter führe den Stationsposten [wie zuvor] zu.	f75r	G407-E1578	Weiter führe den Stationsposten [wie zuvor] zu.	Y	YES	6	OK|SH|CHD|T|R|P	3	SOURCE_SECTION_T|HERBAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M334	G493-F08	@ACTION+OL	K	K+OL	CELESTIAL	GEBEN · FORTSETZEN	WERT ZUORDNEN · RINGFOLGE FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter ordne den Positionswert [wie zuvor] zu.	UNCHANGED_OBSERVED	0	1	1	1	Weiter ordne den Positionswert [wie zuvor] zu.	f72r	G407-E1162	Weiter ordne den Positionswert [wie zuvor] zu.	AIIN	YES	2	OK|SH	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M343	G493-F08	@ACTION+OL	CHD	CHD+OL	BIOLOGICAL	BEARBEITEN · FORTSETZEN	POSTEN BEARBEITEN · STATION WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter bearbeite den Stationswert [wie zuvor].	UNCHANGED_OBSERVED	0	2	1	2	Weiter bearbeite den Stationswert [wie zuvor].	f76r|f82r	G407-E2372|G407-E3223	Weiter bearbeite den Stationswert [wie zuvor].	AIIN	YES	6	OK|SH|K|T|R|P	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M346	G493-F08	@ACTION+OL	T	T+OL	SOURCE_SECTION_T	EINSTELLEN · FORTSETZEN	FESTLEGEN · WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Weiter lege den laufenden Eintrag [wie zuvor] fest.	UNCHANGED_OBSERVED	0	1	1	1	Weiter lege den laufenden Eintrag [wie zuvor] fest.	f1r	G407-E0150	Weiter lege den laufenden Eintrag [wie zuvor] fest.	Y	YES	3	OK|SH|K	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M347	G493-F08	@ACTION+OL	T	T+OL	HERBAL	EINSTELLEN · FORTSETZEN	ARBEITSSTUFE EINSTELLEN · PFLANZENBEHANDLUNG FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Weiter stelle den Pflanzenposten [wie zuvor] ein.	UNCHANGED_OBSERVED	0	3	2	2	Weiter stelle den Pflanzenposten [wie zuvor] ein.	f11r|f56r	G407-E0339|G407-E0852|G407-E0880	Weiter stelle den Arbeitswert [wie zuvor] ein. || Weiter stelle den Pflanzenposten [wie zuvor] ein.	AIIN|Y	YES	3	OK|SH|K	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M348	G493-F08	@ACTION+OL	T	T+OL	BIOLOGICAL	EINSTELLEN · FORTSETZEN	STATIONSWERT EINSTELLEN · STATION WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Weiter stelle den Stationsposten [wie zuvor] ein.	UNCHANGED_OBSERVED	0	1	1	1	Weiter stelle den Stationsposten [wie zuvor] ein.	f83r	G407-E3683	Weiter stelle den Stationsposten [wie zuvor] ein.	Y	YES	6	OK|SH|K|CHD|R|P	3	SOURCE_SECTION_T|HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M350	G493-F08	@ACTION+OL	T	T+OL	PHARMA	EINSTELLEN · FORTSETZEN	ANSATZWERT EINSTELLEN · ANSATZ FORTSETZEN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Weiter stelle den Drogenanteil [wie zuvor] ein.	UNCHANGED_OBSERVED	0	2	2	1	Weiter stelle den Drogenanteil [wie zuvor] ein.	f88v|f89r	G407-E4032|G407-E4218	Weiter stelle den Drogenanteil [wie zuvor] ein. || Weiter stelle den Drogenposten [wie zuvor] ein.	AIN|Y	YES	1	OK	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M353	G493-F08	@ACTION+OL	R	R+OL	BIOLOGICAL	MARKIEREN · FORTSETZEN	STATION MARKIEREN · STATION WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Weiter markiere den Stationsposten [wie zuvor].	UNCHANGED_OBSERVED	0	4	2	3	Weiter markiere den Stationsposten [wie zuvor].	f75r|f76r|f81v	G407-E1664|G407-E1887|G407-E2945|G407-E3137	Weiter markiere den Stationsanteil [wie zuvor]. || Weiter markiere den Stationsposten [wie zuvor].	AIN|Y	YES	6	OK|SH|K|CHD|T|P	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M358	G493-F08	@ACTION+OL	P	P+OL	BIOLOGICAL	EINSETZEN · FORTSETZEN	POSTEN EINSETZEN · STATION WEITERFÜHREN	ACTIVE_ARGUMENT_REQUIRED	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Weiter setze den Stationsposten [wie zuvor] ein.	UNCHANGED_OBSERVED	0	1	1	1	Weiter setze den Stationsposten [wie zuvor] ein.	f77r	G407-E2627	Weiter setze den Stationsposten [wie zuvor] ein.	Y	YES	6	OK|SH|K|CHD|T|R	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M371	G493-F09	@ACTION+OR+Y	SH	SH+OR+Y	SOURCE_SECTION_T	HALTEN · EINHEIT · POSTEN	FESTHALTEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Halte die Eintragseinheit und den laufenden Eintrag fest.	UNCHANGED_OBSERVED	0	1	1	1	Halte die Eintragseinheit und den laufenden Eintrag fest.	f1r	G407-E0006	Halte die Eintragseinheit und den laufenden Eintrag fest.	NONE	YES	1	S	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M381	G493-F09	@ACTION+OR+Y	S	S+OR+Y	SOURCE_SECTION_T	WÄHLEN · EINHEIT · POSTEN	AUSWÄHLEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Wähle die Eintragseinheit und den laufenden Eintrag.	UNCHANGED_OBSERVED	0	1	1	1	Wähle die Eintragseinheit und den laufenden Eintrag.	f1r	G407-E0011	Wähle die Eintragseinheit und den laufenden Eintrag.	NONE	YES	1	SH	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M392	G493-F09	@ACTION+OR+Y	T	T+OR+Y	HERBAL	EINSTELLEN · EINHEIT · POSTEN	ARBEITSSTUFE EINSTELLEN · ARBEITSEINHEIT · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle die Arbeitseinheit und den Pflanzenposten ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle die Arbeitseinheit und den Pflanzenposten ein.	f13r	G407-E0428	Stelle die Arbeitseinheit und den Pflanzenposten ein.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M398	G493-F09	@ACTION+OR+Y	R	R+OR+Y	BIOLOGICAL	MARKIEREN · EINHEIT · POSTEN	STATION MARKIEREN · STATIONSEINHEIT · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere die Stationseinheit und den Stationsposten.	UNCHANGED_OBSERVED	0	1	1	1	Markiere die Stationseinheit und den Stationsposten.	f76r	G407-E2334	Markiere die Stationseinheit und den Stationsposten.	NONE	YES	0	NONE	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M406	G493-F10	@ACTION+Y	OK	OK+Y	SOURCE_SECTION_T	SETZEN · POSTEN	EINTRAGEN · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Trage den laufenden Eintrag ein.	UNCHANGED_OBSERVED	0	2	1	2	Trage den laufenden Eintrag ein.	f1r	G407-E0192|G407-E0194	Trage den laufenden Eintrag ein.	NONE	YES	2	K|CHD	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M407	G493-F10	@ACTION+Y	OK	OK+Y	HERBAL	SETZEN · POSTEN	ARBEITSGANG ANSETZEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Pflanzenposten im Arbeitsgang an.	UNCHANGED_OBSERVED	0	17	1	17	Setze den Pflanzenposten im Arbeitsgang an.	f10r|f13r|f17r|f18r|f55v|f56r|f95v	G407-E0230|G407-E0254|G407-E0412|G407-E0418|G407-E0427|G407-E0431|G407-E0454|G407-E0455|G407-E0493|G407-E0594|G407-E0757|G407-E0771|G407-E0842|G407-E0846|G407-E0872|G407-E4464|G407-E4468	Setze den Pflanzenposten im Arbeitsgang an.	NONE	YES	3	K|CHD|T	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M408	G493-F10	@ACTION+Y	OK	OK+Y	BIOLOGICAL	SETZEN · POSTEN	STATIONSGANG ANSETZEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Stationsposten im Stationsgang an.	UNCHANGED_OBSERVED	0	33	1	33	Setze den Stationsposten im Stationsgang an.	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1468|G407-E1476|G407-E1485|G407-E1533|G407-E1562|G407-E1593|G407-E1785|G407-E2148|G407-E2233|G407-E2304|G407-E2308|G407-E2317|G407-E2320|G407-E2519|G407-E2728|G407-E2971|G407-E3023|G407-E3025|G407-E3026|G407-E3094|G407-E3135|G407-E3160|G407-E3206|G407-E3230|G407-E3418|G407-E3510|G407-E3514|G407-E3524|G407-E3638|G407-E3682|G407-E3705|G407-E3724|G407-E3735	Setze den Stationsposten im Stationsgang an.	NONE	YES	6	SH|K|CHD|T|R|P	3	SOURCE_SECTION_T|HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M410	G493-F10	@ACTION+Y	OK	OK+Y	PHARMA	SETZEN · POSTEN	ANSATZ ANSETZEN · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Setze den Drogenposten als Ansatz an.	UNCHANGED_OBSERVED	0	7	1	7	Setze den Drogenposten als Ansatz an.	f88r|f88v|f89r	G407-E3814|G407-E3980|G407-E4034|G407-E4058|G407-E4165|G407-E4217|G407-E4228	Setze den Drogenposten als Ansatz an.	NONE	YES	2	K|CHD	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M418	G493-F10	@ACTION+Y	SH	SH+Y	BIOLOGICAL	HALTEN · POSTEN	POSTEN HALTEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Halte den Stationsposten.	UNCHANGED_OBSERVED	0	1	1	1	Halte den Stationsposten.	f81v	G407-E3154	Halte den Stationsposten.	NONE	YES	6	OK|K|CHD|T|R|P	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M421	G493-F10	@ACTION+Y	K	K+Y	SOURCE_SECTION_T	GEBEN · POSTEN	ZUORDNEN · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Ordne den laufenden Eintrag zu.	UNCHANGED_OBSERVED	0	1	1	1	Ordne den laufenden Eintrag zu.	f1r	G407-E0122	Ordne den laufenden Eintrag zu.	NONE	YES	2	OK|CHD	3	HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M422	G493-F10	@ACTION+Y	K	K+Y	HERBAL	GEBEN · POSTEN	MATERIAL ZUGEBEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Gib den Pflanzenposten zu.	UNCHANGED_OBSERVED	0	3	1	3	Gib den Pflanzenposten zu.	f11r|f13r	G407-E0336|G407-E0395|G407-E0441	Gib den Pflanzenposten zu.	NONE	YES	3	OK|CHD|T	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M423	G493-F10	@ACTION+Y	K	K+Y	BIOLOGICAL	GEBEN · POSTEN	POSTEN ZUFÜHREN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Führe den Stationsposten zu.	UNCHANGED_OBSERVED	0	2	1	2	Führe den Stationsposten zu.	f76r|f81v	G407-E2065|G407-E3029	Führe den Stationsposten zu.	NONE	YES	6	OK|SH|CHD|T|R|P	3	SOURCE_SECTION_T|HERBAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M425	G493-F10	@ACTION+Y	K	K+Y	PHARMA	GEBEN · POSTEN	ZUTAT ZUGEBEN · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Gib den Drogenposten zu.	UNCHANGED_OBSERVED	0	1	1	1	Gib den Drogenposten zu.	f89r	G407-E4330	Gib den Drogenposten zu.	NONE	YES	2	OK|CHD	3	SOURCE_SECTION_T|HERBAL|BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M431	G493-F10	@ACTION+Y	CHD	CHD+Y	SOURCE_SECTION_T	BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · LAUFENDER EINTRAG	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den laufenden Eintrag.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den laufenden Eintrag.	f1r	G407-E0102	Bearbeite den laufenden Eintrag.	NONE	YES	2	OK|K	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M432	G493-F10	@ACTION+Y	CHD	CHD+Y	HERBAL	BEARBEITEN · POSTEN	MATERIAL BEARBEITEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Pflanzenposten.	UNCHANGED_OBSERVED	0	7	1	7	Bearbeite den Pflanzenposten.	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	Bearbeite den Pflanzenposten.	NONE	YES	3	OK|K|T	4	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M433	G493-F10	@ACTION+Y	CHD	CHD+Y	BIOLOGICAL	BEARBEITEN · POSTEN	POSTEN BEARBEITEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Stationsposten.	UNCHANGED_OBSERVED	0	96	1	96	Bearbeite den Stationsposten.	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	Bearbeite den Stationsposten.	NONE	YES	6	OK|SH|K|T|R|P	4	SOURCE_SECTION_T|HERBAL|CELESTIAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M434	G493-F10	@ACTION+Y	CHD	CHD+Y	CELESTIAL	BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · POSITIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Positionsposten.	UNCHANGED_OBSERVED	0	2	1	2	Bearbeite den Positionsposten.	f72r	G407-E1408|G407-E1409	Bearbeite den Positionsposten.	NONE	YES	0	NONE	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M435	G493-F10	@ACTION+Y	CHD	CHD+Y	PHARMA	BEARBEITEN · POSTEN	ANSATZ BEARBEITEN · DROGENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	SELECTED_OBSERVED_CLAUSE	Bearbeite den Drogenposten.	UNCHANGED_OBSERVED	0	1	1	1	Bearbeite den Drogenposten.	f89r	G407-E4075	Bearbeite den Drogenposten.	NONE	YES	2	OK|K	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M437	G493-F10	@ACTION+Y	T	T+Y	HERBAL	EINSTELLEN · POSTEN	ARBEITSSTUFE EINSTELLEN · PFLANZENPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Pflanzenposten ein.	UNCHANGED_OBSERVED	0	2	1	2	Stelle den Pflanzenposten ein.	f10r|f13r	G407-E0235|G407-E0402	Stelle den Pflanzenposten ein.	NONE	YES	3	OK|K|CHD	1	BIOLOGICAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M438	G493-F10	@ACTION+Y	T	T+Y	BIOLOGICAL	EINSTELLEN · POSTEN	STATIONSWERT EINSTELLEN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Stelle den Stationsposten ein.	UNCHANGED_OBSERVED	0	1	1	1	Stelle den Stationsposten ein.	f83r	G407-E3670	Stelle den Stationsposten ein.	NONE	YES	6	OK|SH|K|CHD|R|P	1	HERBAL	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
G498-M443	G493-F10	@ACTION+Y	R	R+Y	BIOLOGICAL	MARKIEREN · POSTEN	STATION MARKIEREN · STATIONSPOSTEN	SELF_CONTAINED_ARGUMENT	READABLE	NONE	OBSERVED_CLAUSE	GDT497_CURRENT_DEFAULT_INHERITED	Markiere den Stationsposten.	UNCHANGED_OBSERVED	0	2	1	2	Markiere den Stationsposten.	f75r|f82r	G407-E1598|G407-E3385	Markiere den Stationsposten.	NONE	YES	6	OK|SH|K|CHD|T|P	0	NONE	OBSERVED_EXACT_CELL	NO	NO	NO	WORKING_MEANING_MATRIX__NO_SURFACE_OR_OCCURRENCE_PREDICTION
