event_id	physical_page	source_page	locus	register	surface	component_recipe	semantic_channel	target_components	dual_component_trace_de	owner_role_family	contextual_reading_de
P912-E1954	f68r1	f68r1	f68r1.2	ZODIAC	chpor	CH+P+OR	PROSE_ACTION	CH|OR	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	die Kennung ablesen; den Eintrag beginnen; mit dem lokalen Eintrag
P912-E1955	f68r1	f68r1	f68r1.2	ZODIAC	cheokorchey	CHEO+K+OR+CH+E+Y	PROSE_ACTION	K|OR|CH	K=POSTEN ZUGEBEN ODER ZUORDNEN · OR=ANSATZ ODER ARBEITSINHALT · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den lokalen Eintrag lesen; den Wert zuordnen; mit dem lokalen Eintrag; die Kennung ablesen; kurz; diesen Posten
P912-E1956	f68r1	f68r1	f68r1.2	ZODIAC	chod	CH+O+D_ADDR	PROSE_ACTION	CH|O	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Kennung ablesen; den Ringgang lesen; an der Teiladresse
P912-E1957	f68r1	f68r1	f68r1.3	ZODIAC	ykor	Y+K+OR	PROSE_ACTION	K|OR	K=POSTEN ZUGEBEN ODER ZUORDNEN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; mit dem lokalen Eintrag
P912-E1959	f68r1	f68r1	f68r1.3	ZODIAC	qocheey	CARRIER_Q+O+CH+EE+Y	PROSE_ACTION	O|CH	O=ARBEITSGANG AUSFÜHREN · CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	den Ringgang lesen; die Kennung ablesen; länger; diesen Posten
P912-E1960	f68r1	f68r1	f68r1.3	ZODIAC	chokal	OK+AL	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; zur Zielstelle
P912-E1961	f68r1	f68r1	f68r1.3	ZODIAC	okeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; länger; diesen Posten
P912-E1962	f68r1	f68r1	f68r1.3	ZODIAC	ror	R+OR	PROSE_ACTION	OR	OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	den Kennungszustand markieren; mit dem lokalen Eintrag
P912-E1965	f68r1	f68r1	f68r1.4	ZODIAC	dchor	D_ADDR+CH+OR	PROSE_ACTION	CH|OR	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	an der Teiladresse; die Kennung ablesen; mit dem lokalen Eintrag
P912-E1966	f68r1	f68r1	f68r1.4	ZODIAC	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; an der lokalen Adresse; mit lokalem I-Kennzeichen; auf der Stufe
P912-E1967	f68r1	f68r1	f68r1.5	ZODIAC	yky	Y+K+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; diesen Posten
P912-E1969	f68r1	f68r1	f68r1.7	ZODIAC	chkchykoly	CHK+CH+Y+K+OL+Y	PROSE_ACTION	CH|K	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	den Kennungszustand setzen; die Kennung ablesen; diesen Posten; den Wert zuordnen; fortsetzen; diesen Posten
P912-E1970	f68r1	f68r1	f68r1.8	ZODIAC	okodaly	OK+O+DA+L+Y	LABEL_CLASSIFIER	OK|O	OK=AUSGEWÄHLTEN PLATZ AKTIV SETZEN · O=REIHE ODER KREISGANG AUFRUFEN	CENTRE_OR_FACE_SLOT	eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar [Klassenform: AUSGEWÄHLTEN PLATZ AKTIV SETZEN; REIHE ODER KREISGANG AUFRUFEN; PLATZ AKTIVIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZWEITER ODER MARKIERTER UNTERPLATZ · L · AKTUELL GEMEINTER BESITZER]
P912-E1971	f68r1	f68r1	f68r1.9	ZODIAC	odchecthy	O+D_ADDR+CH+E+CTH+Y	LABEL_CLASSIFIER	O|CH	O=REIHE ODER KREISGANG AUFRUFEN · CH=KENNUNGS- ODER ARTENFELD	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; KENNUNGS- ODER ARTENFELD; LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE · KENNUNG ABLESEN · KURZER / ERSTER GRAD · CTH · AKTUELL GEMEINTER BESITZER]
P912-E1973	f68r1	f68r1	f68r1.11	ZODIAC	okoaly	OK+O+AL+Y	LABEL_CLASSIFIER	OK|O	OK=AUSGEWÄHLTEN PLATZ AKTIV SETZEN · O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas [Klassenform: AUSGEWÄHLTEN PLATZ AKTIV SETZEN; REIHE ODER KREISGANG AUFRUFEN; PLATZ AKTIVIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZIEL- ODER ZUGEWIESENER PLATZ · AKTUELL GEMEINTER BESITZER]
P912-E1974	f68r1	f68r1	f68r1.12	ZODIAC	chocfhy	CH+O+CFH+Y	LABEL_CLASSIFIER	CH|O	CH=KENNUNGS- ODER ARTENFELD · O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas [Klassenform: KENNUNGS- ODER ARTENFELD; REIHE ODER KREISGANG AUFRUFEN; KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · CFH · AKTUELL GEMEINTER BESITZER]
P912-E1975	f68r1	f68r1	f68r1.13	ZODIAC	octhey	O+CTH+E+Y	LABEL_CLASSIFIER	O	O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; LOKALEN GANG / KREISLESUNG AUFRUFEN · CTH · KURZER / ERSTER GRAD · AKTUELL GEMEINTER BESITZER]
P912-E1978	f68r1	f68r1	f68r1.16	ZODIAC	okear	OK+E+AR	LABEL_CLASSIFIER	OK	OK=AUSGEWÄHLTEN PLATZ AKTIV SETZEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas [Klassenform: AUSGEWÄHLTEN PLATZ AKTIV SETZEN; PLATZ AKTIVIEREN · KURZER / ERSTER GRAD · QUELL- ODER BEZUGSPLATZ]
P912-E1979	f68r1	f68r1	f68r1.17	ZODIAC	cphocthy	CPH+O+CTH+Y	LABEL_CLASSIFIER	O	O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; GEGEN- ODER EMPFANGSPLATZ · LOKALEN GANG / KREISLESUNG AUFRUFEN · CTH · AKTUELL GEMEINTER BESITZER]
P912-E1980	f68r1	f68r1	f68r1.18	ZODIAC	ytchody	Y+T+CH+O+D_ADDR+Y	LABEL_CLASSIFIER	T|CH|O	T=MARKIERTER KLASSENPLATZ · CH=KENNUNGS- ODER ARTENFELD · O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas [Klassenform: MARKIERTER KLASSENPLATZ; KENNUNGS- ODER ARTENFELD; REIHE ODER KREISGANG AUFRUFEN; AKTUELL GEMEINTER BESITZER · PLATZ MARKIEREN · KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE · AKTUELL GEMEINTER BESITZER]
P912-E1981	f68r1	f68r1	f68r1.19	ZODIAC	otys	OT+Y+S	LABEL_CLASSIFIER	S	S=KLASSEN- ODER KONTEXTZEICHEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas [Klassenform: KLASSEN- ODER KONTEXTZEICHEN; NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · AKTUELL GEMEINTER BESITZER · KLASSEN- ODER KONTEXTMARKER]
P912-E1982	f68r1	f68r1	f68r1.20	ZODIAC	olor	OL+OR	LABEL_CLASSIFIER	OR	OR=LOKALER EINTRAG ODER STOFFKLASSE	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas [Klassenform: LOKALER EINTRAG ODER STOFFKLASSE; GLEICHE REIHE FORTSETZEN · LOKALER EINTRAG ODER ANSATZKLASSE]
P912-E1983	f68r1	f68r1	f68r1.21	ZODIAC	ockhy	O+CKH+Y	LABEL_CLASSIFIER	O	O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; LOKALEN GANG / KREISLESUNG AUFRUFEN · CKH · AKTUELL GEMEINTER BESITZER]
P912-E1984	f68r1	f68r1	f68r1.22	ZODIAC	ofcheor	O+LOCAL_CHAR_F+CHEO+R	LABEL_CLASSIFIER	O	O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; LOKALEN GANG / KREISLESUNG AUFRUFEN · LOCAL_CHAR_F · CHEO · MARKIERTER ZUSTAND]
P912-E1986	f68r1	f68r1	f68r1.24	ZODIAC	otykchs	OT+Y+K+CH+S	LABEL_CLASSIFIER	K|CH|S	K=ZUGEORDNETER WERT ODER PLATZ · CH=KENNUNGS- ODER ARTENFELD · S=KLASSEN- ODER KONTEXTZEICHEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas [Klassenform: ZUGEORDNETER WERT ODER PLATZ; KENNUNGS- ODER ARTENFELD; KLASSEN- ODER KONTEXTZEICHEN; NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · KENNUNG ABLESEN · KLASSEN- ODER KONTEXTMARKER]
P912-E1988	f68r1	f68r1	f68r1.26	ZODIAC	otor	OT+OR	LABEL_CLASSIFIER	OR	OR=LOKALER EINTRAG ODER STOFFKLASSE	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas [Klassenform: LOKALER EINTRAG ODER STOFFKLASSE; NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · LOKALER EINTRAG ODER ANSATZKLASSE]
P912-E1989	f68r1	f68r1	f68r1.27	ZODIAC	oiinar	O+IIN+AR	LABEL_CLASSIFIER	O	O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; LOKALEN GANG / KREISLESUNG AUFRUFEN · STUFE ODER INDEX · QUELL- ODER BEZUGSPLATZ]
P912-E1990	f68r1	f68r1	f68r1.28	ZODIAC	okoldy	OK+OL+DY	LABEL_CLASSIFIER	OK	OK=AUSGEWÄHLTEN PLATZ AKTIV SETZEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas [Klassenform: AUSGEWÄHLTEN PLATZ AKTIV SETZEN; PLATZ AKTIVIEREN · GLEICHE REIHE FORTSETZEN · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG]
P912-E1991	f68r1	f68r1	f68r1.29	ZODIAC	ykchdy	Y+K+CHD+Y	LABEL_CLASSIFIER	K	K=ZUGEORDNETER WERT ODER PLATZ	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas [Klassenform: ZUGEORDNETER WERT ODER PLATZ; AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · CHD · AKTUELL GEMEINTER BESITZER]
P912-E1992	f68r1	f68r1	f68r1.30	ZODIAC	oeeody	O+EE+O+D_ADDR+Y	LABEL_CLASSIFIER	O|O	O=REIHE ODER KREISGANG AUFRUFEN · O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; REIHE ODER KREISGANG AUFRUFEN; LOKALEN GANG / KREISLESUNG AUFRUFEN · LÄNGERER / ZWEITER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE · AKTUELL GEMEINTER BESITZER]
P912-E1993	f68r1	f68r1	f68r1.31	ZODIAC	ocphy	O+CPH+Y	LABEL_CLASSIFIER	O	O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; LOKALEN GANG / KREISLESUNG AUFRUFEN · GEGEN- ODER EMPFANGSPLATZ · AKTUELL GEMEINTER BESITZER]
P912-E1994	f68r1	f68r1	f68r1.32	ZODIAC	okeeodal	OK+EE+O+DA+L	LABEL_CLASSIFIER	OK|O	OK=AUSGEWÄHLTEN PLATZ AKTIV SETZEN · O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas [Klassenform: AUSGEWÄHLTEN PLATZ AKTIV SETZEN; REIHE ODER KREISGANG AUFRUFEN; PLATZ AKTIVIEREN · LÄNGERER / ZWEITER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZWEITER ODER MARKIERTER UNTERPLATZ · L]
P912-E1995	f68r1	f68r1	f68r1.33	ZODIAC	okshor	OK+SH+OR	LABEL_CLASSIFIER	OK|OR	OK=AUSGEWÄHLTEN PLATZ AKTIV SETZEN · OR=LOKALER EINTRAG ODER STOFFKLASSE	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas [Klassenform: AUSGEWÄHLTEN PLATZ AKTIV SETZEN; LOKALER EINTRAG ODER STOFFKLASSE; PLATZ AKTIVIEREN · SH · LOKALER EINTRAG ODER ANSATZKLASSE]
P912-E1996	f68r1	f68r1	f68r1.34	ZODIAC	osdaiin	O+S+D_ADDR+AIIN	LABEL_CLASSIFIER	O|S	O=REIHE ODER KREISGANG AUFRUFEN · S=KLASSEN- ODER KONTEXTZEICHEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; KLASSEN- ODER KONTEXTZEICHEN; LOKALEN GANG / KREISLESUNG AUFRUFEN · KLASSEN- ODER KONTEXTMARKER · UNTER- ODER TEILADRESSE · SOLLZAHL ODER MASSINDEX]
P912-E1997	f68r1	f68r1	f68r1.35	ZODIAC	otochedy	OT+O+CHD+Y	LABEL_CLASSIFIER	O	O=REIHE ODER KREISGANG AUFRUFEN	STAR_OR_RAY_STATION	sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas [Klassenform: REIHE ODER KREISGANG AUFRUFEN; NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · LOKALEN GANG / KREISLESUNG AUFRUFEN · CHD · AKTUELL GEMEINTER BESITZER]
P912-E1999	f68r1	f68r1	f68r1.37	ZODIAC	oky	OK+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; diesen Posten
P912-E2000	f68r1	f68r1	f68r1.37	ZODIAC	okchdy	OK+CHD+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; die Bezugsstelle wechseln; den Schritt schließen
P912-E2001	f68r1	f68r1	f68r1.37	ZODIAC	okardy	OK+AR+D_ADDR+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; von der Quellstelle; an der Teiladresse; diesen Posten
P912-E2003	f68r1	f68r1	f68r1.37	ZODIAC	oygy	O+Y+G_LABEL+Y	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ringgang lesen; diesen Posten; mit G-Kennzeichen; diesen Posten
P912-E2005	f69v	f69v	f69v.1	ZODIAC	cheyky	CH+E+Y+K+Y	PROSE_ACTION	CH|K	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	die Kennung ablesen; kurz; diesen Posten; den Wert zuordnen; diesen Posten
P912-E2007	f69v	f69v	f69v.1	ZODIAC	sar	S+AR	PROSE_ACTION	S	S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Sternkennung lesen; von der Quellstelle
P912-E2009	f69v	f69v	f69v.1	ZODIAC	chykar	CH+Y+K+AR	PROSE_ACTION	CH|K	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	die Kennung ablesen; diesen Posten; den Wert zuordnen; von der Quellstelle
P912-E2010	f69v	f69v	f69v.1	ZODIAC	okoirsh	OK+O+LOCAL_CHAR_I+R+SH	PROSE_ACTION	OK|O	OK=ANSETZEN ODER AKTIVIEREN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; den Ringgang lesen; mit lokalem I-Kennzeichen; den Kennungszustand markieren; den Bezug halten
P912-E2012	f69v	f69v	f69v.1	ZODIAC	chetody	CH+E+T+O+D_ADDR+Y	PROSE_ACTION	CH|T|O	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · T=BEARBEITEN ODER MARKIEREN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Kennung ablesen; kurz; die Stelle markieren; den Ringgang lesen; an der Teiladresse; diesen Posten
P912-E2013	f69v	f69v	f69v.1	ZODIAC	okeeos	OK+EE+O+S	PROSE_ACTION	OK|O|S	OK=ANSETZEN ODER AKTIVIEREN · O=ARBEITSGANG AUSFÜHREN · S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; länger; den Ringgang lesen; die Sternkennung lesen
P912-E2014	f69v	f69v	f69v.1	ZODIAC	o	O	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ringgang lesen
P912-E2015	f69v	f69v	f69v.1	ZODIAC	tey	T+E+Y	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	die Stelle markieren; kurz; diesen Posten
P912-E2016	f69v	f69v	f69v.1	ZODIAC	otokeeey	OT+OK+EEE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	danach; die Ringstelle setzen; vollständig; diesen Posten
P912-E2017	f69v	f69v	f69v.1	ZODIAC	okeeody	OK+EE+O+D_ADDR+Y	PROSE_ACTION	OK|O	OK=ANSETZEN ODER AKTIVIEREN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; länger; den Ringgang lesen; an der Teiladresse; diesen Posten
P912-E2018	f69v	f69v	f69v.1	ZODIAC	okeey	OK+EE+Y	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; länger; diesen Posten
P912-E2019	f69v	f69v	f69v.1	ZODIAC	doiir	D_ADDR+O+IIN+R	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	an der Teiladresse; den Ringgang lesen; auf der Stufe; den Kennungszustand markieren
P912-E2020	f69v	f69v	f69v.1	ZODIAC	teeo	T+EE+O	PROSE_ACTION	T|O	T=BEARBEITEN ODER MARKIEREN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Stelle markieren; länger; den Ringgang lesen
P912-E2025	f69v	f69v	f69v.1	ZODIAC	okedy	OK+E+DY	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; kurz; den Schritt schließen
P912-E2026	f69v	f69v	f69v.1	ZODIAC	chsdy	CH+S+DY	PROSE_ACTION	CH|S	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · S=DANN / AUCH / PRÜFEN	PROSE_ACTION_SEQUENCE	die Kennung ablesen; die Sternkennung lesen; den Schritt schließen
P912-E2027	f69v	f69v	f69v.1	ZODIAC	okeod	OK+E+O+D_ADDR	PROSE_ACTION	OK|O	OK=ANSETZEN ODER AKTIVIEREN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; kurz; den Ringgang lesen; an der Teiladresse
P912-E2030	f69v	f69v	f69v.1	ZODIAC	choaiin	CH+O+AIIN	PROSE_ACTION	CH|O	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	die Kennung ablesen; den Ringgang lesen; nach Sollmaß
P912-E2031	f69v	f69v	f69v.1	ZODIAC	okar	OK+AR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; von der Quellstelle
P912-E2032	f69v	f69v	f69v.1	ZODIAC	okar	OK+AR	PROSE_ACTION	OK	OK=ANSETZEN ODER AKTIVIEREN	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; von der Quellstelle
P912-E2035	f69v	f69v	f69v.1	ZODIAC	yto	Y+T+O	PROSE_ACTION	T|O	T=BEARBEITEN ODER MARKIEREN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	diesen Posten; die Stelle markieren; den Ringgang lesen
P912-E2036	f69v	f69v	f69v.1	ZODIAC	odair	O+D_ADDR+AIR	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ringgang lesen; an der Teiladresse; entlang des Laufs
P912-E2038	f69v	f69v	f69v.1	ZODIAC	oteeo	OT+EE+O	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	danach; länger; den Ringgang lesen
P912-E2040	f69v	f69v	f69v.1	ZODIAC	o	O	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ringgang lesen
P912-E2041	f69v	f69v	f69v.1	ZODIAC	eykeody	E+Y+K+E+O+DY	PROSE_ACTION	K|O	K=POSTEN ZUGEBEN ODER ZUORDNEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	kurz; diesen Posten; den Wert zuordnen; kurz; den Ringgang lesen; den Schritt schließen
P912-E2042	f69v	f69v	f69v.1	ZODIAC	dchor	D_ADDR+CH+OR	PROSE_ACTION	CH|OR	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	an der Teiladresse; die Kennung ablesen; mit dem lokalen Eintrag
P912-E2044	f69v	f69v	f69v.2	ZODIAC	yka	Y+K+A_ADDR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; an der lokalen Adresse
P912-E2046	f69v	f69v	f69v.2	ZODIAC	ykar	Y+K+AR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; von der Quellstelle
P912-E2048	f69v	f69v	f69v.2	ZODIAC	ykady	Y+K+A_ADDR+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; an der lokalen Adresse; diesen Posten
P912-E2049	f69v	f69v	f69v.2	ZODIAC	iokeeor	OK+EE+OR	PROSE_ACTION	OK|OR	OK=ANSETZEN ODER AKTIVIEREN · OR=ANSATZ ODER ARBEITSINHALT	PROSE_ACTION_SEQUENCE	die Ringstelle setzen; länger; mit dem lokalen Eintrag
P912-E2052	f69v	f69v	f69v.2	ZODIAC	ykeeal	Y+K+EE+AL	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; länger; zur Zielstelle
P912-E2054	f69v	f69v	f69v.2	ZODIAC	oaram	O+AR+AM_ADDR	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ringgang lesen; von der Quellstelle; am Gegen-/Innenfeld
P912-E2055	f69v	f69v	f69v.2	ZODIAC	ockhy	O+CKH+Y	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ringgang lesen; durch den Durchlass; diesen Posten
P912-E2062	f69v	f69v	f69v.2	ZODIAC	yetey	Y+E+T+E+Y	PROSE_ACTION	T	T=BEARBEITEN ODER MARKIEREN	PROSE_ACTION_SEQUENCE	diesen Posten; kurz; die Stelle markieren; kurz; diesen Posten
P912-E2063	f69v	f69v	f69v.2	ZODIAC	chear	CH+E+AR	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	die Kennung ablesen; kurz; von der Quellstelle
P912-E2066	f69v	f69v	f69v.2	ZODIAC	ykey	Y+K+E+Y	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; kurz; diesen Posten
P912-E2067	f69v	f69v	f69v.2	ZODIAC	ch	CH	PROSE_ACTION	CH	CH=TEIL ENTNEHMEN ODER KENNUNG ABLESEN	PROSE_ACTION_SEQUENCE	die Kennung ablesen
P912-E2071	f69v	f69v	f69v.2	ZODIAC	ykar	Y+K+AR	PROSE_ACTION	K	K=POSTEN ZUGEBEN ODER ZUORDNEN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; von der Quellstelle
P912-E2074	f69v	f69v	f69v.2	ZODIAC	ykeeody	Y+K+EE+O+Y	PROSE_ACTION	K|O	K=POSTEN ZUGEBEN ODER ZUORDNEN · O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	diesen Posten; den Wert zuordnen; länger; den Ringgang lesen; diesen Posten
P912-E2077	f69v	f69v	f69v.2	ZODIAC	ody	O+DY	PROSE_ACTION	O	O=ARBEITSGANG AUSFÜHREN	PROSE_ACTION_SEQUENCE	den Ringgang lesen; den Schritt schließen
