statement_id	page	record	owner_id	visible_owner_de	transition	event_count	event_ids	surface_sequence	primary_product_id	primary_product_de	interchangeable_product_ids	action_roles	operations_de	source_bound_instruction_de	therapeutic_reading_de	bathhouse_reading_de	selected_program_reading	selected_concrete_step_de	cross_station_transfer_claim
B3-S025	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	SAME_OWNER_UNSPECIFIED_STEP	1	E284	qokchdy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	TRANSFER|LOAD_OR_APPLY	ansetzen + umsetzen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S026	f83r	B3	B3:OWNER_04	unverbundener Zwischenbereich	EXPLICIT_LOCAL_CONTINUATION	7	E285|E286|E287|E288|E289|E290|E291	cheedar chldaiin chedy qokain checthy chealror solkeedy	H1	nach Mass aufgefangener Grundauszug	H1|H2|H4|H5	COOL|COLLECT|TRANSFER|LOAD_OR_APPLY	fuehren -> umsetzen -> ansetzen -> abkuehlen -> auffangen	Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	Setze nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich ein. Therapeutische Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	Führe nach Mass aufgefangener Grundauszug an unverbundener Zwischenbereich als Arbeitscharge. Betriebslesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies.	HYBRID_TIE	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S027	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	OWNER_RESET	1	E292	qoteedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	SPECIFY_LOCAL_STEP	nur Objekt, Mass, Ziel oder Zustand setzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S028	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	CURRENT_ITEM_CONTINUATION	2	E293|E294	qokeey qokedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	LOAD_OR_APPLY	ansetzen -> ansetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S029	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	EXPLICIT_LOCAL_CONTINUATION	3	E295|E296|E297	sol cheeety qokedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	LOAD_OR_APPLY	eintragen -> ansetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S030	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	EXPLICIT_LOCAL_CONTINUATION	4	E298|E299|E300|E301	qoky saiin schedair otchedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	TRANSFER|LOAD_OR_APPLY	ansetzen -> umsetzen -> umsetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S031	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	SAME_OWNER_UNSPECIFIED_STEP	1	E302	qokeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	LOAD_OR_APPLY	ansetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S032	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	EXPLICIT_LOCAL_CONTINUATION	5	E303|E304|E305|E306|E307	chedain chedy qotedaiin otaiin otedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	TRANSFER	umsetzen -> umsetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S033	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	SAME_OWNER_UNSPECIFIED_STEP	1	E308	ldy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	TRANSFER	fuehren	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B3-S034	f83r	B3	B3:OWNER_05	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	EXPLICIT_LOCAL_CONTINUATION	6	E309|E310|E311|E312|E313|E314	soiiin checthy chety otaiin olsaly shedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H3|H4|H5	SETTLE	eintragen -> absetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B3 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies.	HYBRID_TIE	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S001	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	RECORD_INITIALIZE	1	E315	qokeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	LOAD_OR_APPLY	ansetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S002	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	EXPLICIT_LOCAL_CONTINUATION	3	E316|E317|E318	qolchey qokeey qokedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	LOAD_OR_APPLY	ansetzen -> ansetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S003	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	EXPLICIT_LOCAL_CONTINUATION	7	E319|E320|E321|E322|E323|E324|E325	chedy otal otchey qokeey qoky tol shedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	SETTLE|TRANSFER|LOAD_OR_APPLY	umsetzen -> ansetzen -> ansetzen -> absetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S004	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CURRENT_ITEM_CONTINUATION	1	E326	qokylddy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	LOAD_OR_APPLY	ansetzen + befestigen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S005	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CURRENT_ITEM_CONTINUATION	3	E327|E328|E329	dain chedy qokeedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	TRANSFER|LOAD_OR_APPLY	umsetzen -> ansetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S006	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	SAME_OWNER_UNSPECIFIED_STEP	1	E330	shckhedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	HOLD	halten	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S007	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	SAME_OWNER_UNSPECIFIED_STEP	1	E331	shckhedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	HOLD	halten	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S008	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	CURRENT_ITEM_CONTINUATION	4	E332|E333|E334|E335	saiin cheeky sheey qokedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	WARM|HOLD|LOAD_OR_APPLY	waermen -> halten -> ansetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S009	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	SAME_OWNER_UNSPECIFIED_STEP	1	E336	shedy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	SETTLE	absetzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S010	f83r	B4	B4:OWNER_01	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	EXPLICIT_LOCAL_CONTINUATION	1	E337	oldy	H4	abgemessene warme Auflage oder dicke Waschzubereitung	H4|H3	SPECIFY_LOCAL_STEP	nur Objekt, Mass, Ziel oder Zustand setzen	Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	Führe abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 als Arbeitscharge. Betriebslesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	THERAPEUTIC_LEAD	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
