unified_serial	domain	page	unit_id	local_address	visible_identity	compiler_mode	primitive_sequence	local_status	source_word_ids	source_words_de	short_reading
648	CELESTIAL_ALMANAC	f69v	A3	f69v.1:12	A3:G012	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
649	CELESTIAL_ALMANAC	f69v	A3	f69v.1:13	A3:G013	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
650	CELESTIAL_ALMANAC	f69v	A3	f69v.1:14	A3:G014	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
651	CELESTIAL_ALMANAC	f69v	A3	f69v.1:15	A3:G015	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
652	CELESTIAL_ALMANAC	f69v	A3	f69v.1:16	A3:G016	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
653	CELESTIAL_ALMANAC	f69v	A3	f69v.1:17	A3:G017	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
654	CELESTIAL_ALMANAC	f69v	A3	f69v.1:18	A3:G018	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
655	CELESTIAL_ALMANAC	f69v	A3	f69v.1:19	A3:G019	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
656	CELESTIAL_ALMANAC	f69v	A3	f69v.1:20	A3:G020	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
657	CELESTIAL_ALMANAC	f69v	A3	f69v.1:21	A3:G021	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
658	CELESTIAL_ALMANAC	f69v	A3	f69v.1:22	A3:G022	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
659	CELESTIAL_ALMANAC	f69v	A3	f69v.1:23	A3:G023	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
660	CELESTIAL_ALMANAC	f69v	A3	f69v.1:24	A3:G024	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
661	CELESTIAL_ALMANAC	f69v	A3	f69v.1:25	A3:G025	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
662	CELESTIAL_ALMANAC	f69v	A3	f69v.1:26	A3:G026	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
663	CELESTIAL_ALMANAC	f69v	A3	f69v.1:27	A3:G027	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
664	CELESTIAL_ALMANAC	f69v	A3	f69v.1:28	A3:G028	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
665	CELESTIAL_ALMANAC	f69v	A3	f69v.1:29	A3:G029	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
666	CELESTIAL_ALMANAC	f69v	A3	f69v.1:30	A3:G030	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
667	CELESTIAL_ALMANAC	f69v	A3	f69v.1:31	A3:G031	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
668	CELESTIAL_ALMANAC	f69v	A3	f69v.1:32	A3:G032	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
669	CELESTIAL_ALMANAC	f69v	A3	f69v.1:33	A3:G033	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
670	CELESTIAL_ALMANAC	f69v	A3	f69v.1:34	A3:G034	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
671	CELESTIAL_ALMANAC	f69v	A3	f69v.1:35	A3:G035	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
672	CELESTIAL_ALMANAC	f69v	A3	f69v.1:36	A3:G036	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
673	CELESTIAL_ALMANAC	f69v	A3	f69v.1:37	A3:G037	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
674	CELESTIAL_ALMANAC	f69v	A3	f69v.1:38	A3:G038	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
675	CELESTIAL_ALMANAC	f69v	A3	f69v.1:39	A3:G039	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
676	CELESTIAL_ALMANAC	f69v	A3	f69v.1:40	A3:G040	LOCAL_ASTRO_NOMENCLATOR	OPEN_INSTRUMENT>RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_LEFT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
677	CELESTIAL_ALMANAC	f69v	A3	f69v.2:1	A3:G041	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
678	CELESTIAL_ALMANAC	f69v	A3	f69v.2:2	A3:G042	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
679	CELESTIAL_ALMANAC	f69v	A3	f69v.2:3	A3:G043	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
680	CELESTIAL_ALMANAC	f69v	A3	f69v.2:4	A3:G044	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
681	CELESTIAL_ALMANAC	f69v	A3	f69v.2:5	A3:G045	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
682	CELESTIAL_ALMANAC	f69v	A3	f69v.2:6	A3:G046	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
683	CELESTIAL_ALMANAC	f69v	A3	f69v.2:7	A3:G047	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
684	CELESTIAL_ALMANAC	f69v	A3	f69v.2:8	A3:G048	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
685	CELESTIAL_ALMANAC	f69v	A3	f69v.2:9	A3:G049	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
686	CELESTIAL_ALMANAC	f69v	A3	f69v.2:10	A3:G050	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
687	CELESTIAL_ALMANAC	f69v	A3	f69v.2:11	A3:G051	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
