edition	paragraph	grammar	model	target	operation	form	patient	patient_form	coingredient	debts	row_status
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.5:4	chey	f24r.5:5	cthy			recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.6:5	qoky	f24r.6:3	otal		UNREAD_BETWEEN:f24r.6:4	recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.12:1	qokchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.12:2	qotchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.13:4	chey	f24r.12:4	tod		UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.14:2	cheey	f24r.14:4	char		UNREAD_BETWEEN:f24r.14:3	recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.18:2	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.18:4	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	J	T	f24r.5:3	f24r.19:3	chol	f24r.17:4	cthom		UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.5:4	chey	f24r.4:3	cthar		ASSUMED_R_PATIENT_CARRY;UNREAD_BETWEEN:f24r.4:4;UNREAD_BETWEEN:f24r.4:5;UNREAD_BETWEEN:f24r.4:6;UNREAD_BETWEEN:f24r.5:1	recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.6:5	qoky	f24r.6:3	otal		UNREAD_BETWEEN:f24r.6:4	recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.12:1	qokchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.12:2	qotchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.13:4	chey	f24r.12:4	tod		UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.14:2	cheey	f24r.14:4	char		UNREAD_BETWEEN:f24r.14:3	recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.18:2	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.18:4	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	J	P	f24r.5:3	f24r.19:3	chol	f24r.17:4	cthom		UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.5:4	chey	f24r.5:5	cthy			recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.6:5	qoky	f24r.6:3	otal		UNREAD_BETWEEN:f24r.6:4	recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.12:1	qokchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.12:2	qotchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.13:4	chey	f24r.12:4	tod		UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.14:2	cheey	f24r.14:4	char		UNREAD_BETWEEN:f24r.14:3	recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.18:2	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.18:4	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	T	f24r.5:3	f24r.19:3	chol	f24r.17:4	cthom		UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.5:4	chey	f24r.4:3	cthar		ASSUMED_R_PATIENT_CARRY;UNREAD_BETWEEN:f24r.4:4;UNREAD_BETWEEN:f24r.4:5;UNREAD_BETWEEN:f24r.4:6;UNREAD_BETWEEN:f24r.5:1	recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.6:5	qoky	f24r.6:3	otal		UNREAD_BETWEEN:f24r.6:4	recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.12:1	qokchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.12:2	qotchy	f24r.12:3	tol	f24r.12:4		recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.13:4	chey	f24r.12:4	tod		UNREAD_BETWEEN:f24r.12:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.14:2	cheey	f24r.14:4	char		UNREAD_BETWEEN:f24r.14:3	recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.18:2	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.18:4	chol	f24r.17:4	cthom		IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f24r|f24r.1-f24r.20	M	P	f24r.5:3	f24r.19:3	chol	f24r.17:4	cthom		UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.48:8	f99r.49:5	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:6	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.48:8	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.48:8	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.48:8	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.48:8	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.48:8	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.49:4	f99r.49:5	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:6	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.49:4	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.49:4	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.49:4	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.49:4	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	T	f99r.49:4	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.48:8	f99r.49:5	okeey	f99r.48:2	okeol		ASSUMED_R_PATIENT_CARRY;UNREAD_BETWEEN:f99r.48:4;UNREAD_BETWEEN:f99r.48:6;UNREAD_BETWEEN:f99r.48:7;UNREAD_BETWEEN:f99r.48:9;UNREAD_BETWEEN:f99r.48:10;UNREAD_BETWEEN:f99r.49:1;UNREAD_BETWEEN:f99r.49:2;UNREAD_BETWEEN:f99r.49:3	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.48:8	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.48:8	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.48:8	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.48:8	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.48:8	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.49:4	f99r.49:5	okeey	f99r.48:2	okeol		ASSUMED_R_PATIENT_CARRY;UNREAD_BETWEEN:f99r.48:4;UNREAD_BETWEEN:f99r.48:6;UNREAD_BETWEEN:f99r.48:7;UNREAD_BETWEEN:f99r.48:9;UNREAD_BETWEEN:f99r.48:10;UNREAD_BETWEEN:f99r.49:1;UNREAD_BETWEEN:f99r.49:2;UNREAD_BETWEEN:f99r.49:3	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.49:4	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.49:4	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.49:4	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.49:4	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	B	P	f99r.49:4	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.48:8	f99r.49:5	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:6	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.48:8	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.48:8	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.48:8	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.48:8	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.48:8	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.49:4	f99r.49:5	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:6	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.49:4	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.49:4	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.49:4	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.49:4	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	T	f99r.49:4	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.48:8	f99r.49:5	okeey	f99r.48:2	okeol		ASSUMED_R_PATIENT_CARRY;UNREAD_BETWEEN:f99r.48:4;UNREAD_BETWEEN:f99r.48:6;UNREAD_BETWEEN:f99r.48:7;UNREAD_BETWEEN:f99r.48:9;UNREAD_BETWEEN:f99r.48:10;UNREAD_BETWEEN:f99r.49:1;UNREAD_BETWEEN:f99r.49:2;UNREAD_BETWEEN:f99r.49:3	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.48:8	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.48:8	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.48:8	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.48:8	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.48:8	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.49:4	f99r.49:5	okeey	f99r.48:2	okeol		ASSUMED_R_PATIENT_CARRY;UNREAD_BETWEEN:f99r.48:4;UNREAD_BETWEEN:f99r.48:6;UNREAD_BETWEEN:f99r.48:7;UNREAD_BETWEEN:f99r.48:9;UNREAD_BETWEEN:f99r.48:10;UNREAD_BETWEEN:f99r.49:1;UNREAD_BETWEEN:f99r.49:2;UNREAD_BETWEEN:f99r.49:3	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.49:4	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.49:4	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.49:4	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.49:4	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	J	P	f99r.49:4	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.48:8	f99r.49:5	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:6	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.48:8	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.48:8	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.48:8	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.48:8	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.48:8	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.49:4	f99r.49:5	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:6	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.49:4	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.49:4	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.49:4	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.49:4	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	T	f99r.49:4	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	P	f99r.48:8	f99r.49:5	okeey	f99r.48:2	okeol		ASSUMED_R_PATIENT_CARRY;UNREAD_BETWEEN:f99r.48:4;UNREAD_BETWEEN:f99r.48:6;UNREAD_BETWEEN:f99r.48:7;UNREAD_BETWEEN:f99r.48:9;UNREAD_BETWEEN:f99r.48:10;UNREAD_BETWEEN:f99r.49:1;UNREAD_BETWEEN:f99r.49:2;UNREAD_BETWEEN:f99r.49:3	recorded
RF1b	f99r|f99r.47-f99r.52	M	P	f99r.48:8	f99r.50:1	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	P	f99r.48:8	f99r.50:2	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	P	f99r.48:8	f99r.50:3	qokeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	P	f99r.48:8	f99r.50:5	qokeeo	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
RF1b	f99r|f99r.47-f99r.52	M	P	f99r.48:8	f99r.51:7	okeey	f99r.49:7	okeol		UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.49:11;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:5;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	recorded
