hand_id	statement_id	record_unit_id	page	event_count	surface_sequence	atomic_sequence	slot_sequence	microcycle_sequence	owner_sequence	meaning_identity_boundary_preserved
HAND_C_S_ENTRY	B1-S007	B1	f81v	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S008	B1	f81v	5	sy sol cheky sol shedy	Diesposten → Fortsetzung → Kurzwärme → Fortsetzung → Kurzabsetzung	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S009	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S010	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S011	B1	f81v	2	shckhy oky	durchleiten → Einsetzen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S012	B1	f81v	3	lsho okey lshedy	Waschgang → Kurzkontakt → Waschgang	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 1 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S013	B1	f81v	1	lshedy	Waschgang	S3_PROZESS_TRANSFER	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S014	B1	f81v	5	chdy qolky lchedal sol otar	Umsetzen → Weiterweg → Zielabführung → Fortsetzung → Folgequelle	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE	1 → 2 → 2 → 3 → 3	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S015	B1	f81v	2	ytey okchedy	Kurzteil → Rücktransfer	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S016	B1	f81v	4	okal okeey sol shedy	Zieleinsatz → Langkontakt → Fortsetzung → Kurzabsetzung	S5_ZIEL_ANWENDUNG → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S017	B1	f81v	3	sal teol dchdy	Stelle → Kurzfortgang → Transfer	S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S018	B1	f81v	4	ly dsheol soiiin solkeedy	Auffanggefäß → Kurzhalt → Arbeitsstufe → Langsammlung	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S019	B1	f81v	1	shedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S020	B1	f81v	2	cheky shckhedy	Kurzwärme → durchlassen	S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B1-S021	B1	f81v	1	sal	Stelle	S5_ZIEL_ANWENDUNG	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_C_S_ENTRY	B2-S001	B2	f82r	1	schedy	überführen	S3_PROZESS_TRANSFER	1	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_C_S_ENTRY	B2-S002	B2	f82r	1	olchedy	weiterführen	S1_BEZUG_FOLGE	1	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_C_S_ENTRY	B2-S003	B2	f82r	3	okain sy qokeedy	Zugabe → Diesposten → Langkontakt	S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND	1 → 2 → 2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_C_S_ENTRY	B2-S004	B2	f82r	5	okal lcheckhy lched okeey lcheckhedy	Zieleinsatz → Abführpassage → Abführung → Langkontakt → Trennabzug	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 2 → 2 → 3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_C_S_ENTRY	B2-S005	B2	f82r	8	qokaly solkaiin shckhy okaiin okaiin octheol chkeey ldy	Zieleinsatz → Sollsammlung → durchleiten → Sollstellung → Sollstellung → Folgevorbereitung → Langwärmen → abziehen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 2 → 3 → 3 → 4 → 4 → 5	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_C_S_ENTRY	B2-S006	B2	f82r	4	oteey okal sheckhy oky	Langfolge → Zieleinsatz → Kurzpassage → Einsetzen	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_C_S_ENTRY	B2-S007	B2	f82r	1	dshedy	Vorabsetzschluss	S3_PROZESS_TRANSFER	1	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_C_S_ENTRY	B2-S008	B2	f82r	3	sotaiin qokar shedy	Folgemaß → Quelleinsatz → Kurzabsetzung	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 2	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_C_S_ENTRY	B2-S009	B2	f82r	1	solshedy	Folgeabsetzen	S3_PROZESS_TRANSFER	1	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_C_S_ENTRY	B2-S010	B2	f82r	4	okeey oky ls shey	Langkontakt → Einsetzen → Auslass → Klarauszug	S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_C_S_ENTRY	B2-S011	B2	f82r	4	okain sar okain qokeedy	Zugabe → Quelle → Zugabe → Langkontakt	S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND	1 → 2 → 2 → 2	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	YES
HAND_C_S_ENTRY	B2-S012	B2	f82r	8	lchy shey shcthey okeey lcheey saiin sy qokeeedy	Abführgut → Klarauszug → Kurzvorbereitung → Langkontakt → Klarabzug → Sollmaß → Diesposten → Volleinsatz	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 1 → 2 → 3 → 4 → 4	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_C_S_ENTRY	B2-S013	B2	f82r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_C_S_ENTRY	B2-S014	B2	f82r	1	lar	Quellabzug	S3_PROZESS_TRANSFER	1	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_C_S_ENTRY	B2-S015	B2	f82r	2	tshey qokeedy	Folgeklarlauf → Langkontakt	S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND	1 → 1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B2-S016	B2	f82r	8	sal lchedar ches saiin oteey okaiin okey pchedy	Stelle → Quellabführung → teilen → Sollmaß → Langfolge → Sollstellung → Kurzkontakt → Zuführung	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3 → 4 → 4 → 4 → 5	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B2-S017	B2	f82r	2	rsheal daldy	Zielkurzhalt → Zielschluss	S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG	1 → 1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B2-S018	B2	f82r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B2-S019	B2	f82r	1	rshedy	Absetzschluss	S3_PROZESS_TRANSFER	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B2-S020	B2	f82r	1	qoteedy	Langfolgestufe	S1_BEZUG_FOLGE	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B2-S021	B2	f82r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B2-S022	B2	f82r	1	lochedy	Abführung	S3_PROZESS_TRANSFER	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_C_S_ENTRY	B3-S001	B3	f83r	1	solkeedy	Langsammlung	S3_PROZESS_TRANSFER	1	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_C_S_ENTRY	B3-S002	B3	f83r	2	otal chkeedy	Folgeziel → Langwärmen	S5_ZIEL_ANWENDUNG → S4_DAUER_ZUSTAND	1 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_C_S_ENTRY	B3-S003	B3	f83r	4	sy saiin sy lchedy	Diesposten → Sollmaß → Diesposten → abführen	S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_C_S_ENTRY	B3-S004	B3	f83r	3	okaiin otal sar	Sollstellung → Folgeziel → Quelle	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE	1 → 1 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_C_S_ENTRY	B3-S005	B3	f83r	1	schedy	überführen	S3_PROZESS_TRANSFER	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S006	B3	f83r	3	chedchy okal olchedy	Postentransfer → Zieleinsatz → weiterführen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE	1 → 1 → 2	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S007	B3	f83r	3	okaiin chdy qokeedy	Sollstellung → Umsetzen → Langkontakt	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND	1 → 1 → 1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S008	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S009	B3	f83r	1	oky	Einsetzen	S5_ZIEL_ANWENDUNG	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S010	B3	f83r	2	pchedal otedy	Zielzuführung → Kurzfolge	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE	1 → 2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S011	B3	f83r	4	shecthedchy oky chdy chary	Vorbereitungstransfer → Einsetzen → Umsetzen → Quellposten	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE	1 → 1 → 2 → 3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S012	B3	f83r	2	sor shedy	Ansatz → Kurzabsetzung	S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S013	B3	f83r	4	okaiin kain shcthey qokedy	Sollstellung → Portion → Kurzvorbereitung → Kurzkontakt	S2_MATERIAL_MASS → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S014	B3	f83r	2	okair sheedy	Laufeinsatz → Langabsetzen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S015	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_C_S_ENTRY	B3-S016	B3	f83r	2	lo okchedy	Abzug → Rücktransfer	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S017	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S018	B3	f83r	1	shedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S019	B3	f83r	1	qokshedy	Einsatzabsetzen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S020	B3	f83r	2	sal lchedy	Stelle → abführen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S021	B3	f83r	11	okaiin shcthy sal sy saiin shedal shecthy sy sal shcthy dalchdy	Sollstellung → Bereit → Stelle → Diesposten → Sollmaß → Zielabsetzung → Kurzvorbereitung → Diesposten → Stelle → Bereit → Zieltransfer	S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 3 → 3 → 3 → 3 → 4 → 4 → 4 → 5	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S022	B3	f83r	1	otchedy	Folgetransfer	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S023	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S024	B3	f83r	1	schedy	überführen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S025	B3	f83r	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_C_S_ENTRY	B3-S026	B3	f83r	7	cheedar chldaiin chdy okain shcthy chealror solkeedy	Quelltransfer → Sollabsetzung → Umsetzen → Zugabe → Bereit → Zielbereitung → Langsammlung	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2 → 3 → 4	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S027	B3	f83r	1	qoteedy	Langfolgestufe	S1_BEZUG_FOLGE	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S028	B3	f83r	2	okeey qokedy	Langkontakt → Kurzkontakt	S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S029	B3	f83r	3	sol cheeety qokedy	Fortsetzung → Vollteil → Kurzkontakt	S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND	1 → 1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S030	B3	f83r	4	oky saiin schedair otchedy	Einsetzen → Sollmaß → Weiterlauf → Folgetransfer	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S031	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S032	B3	f83r	5	chedain chdy qotedaiin sotaiin otedy	Anteilstransfer → Umsetzen → Kurzsoll → Folgemaß → Kurzfolge	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S033	B3	f83r	1	ldy	abziehen	S3_PROZESS_TRANSFER	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B3-S034	B3	f83r	6	soiiin shcthy chty sotaiin olsaly shedy	Arbeitsstufe → Bereit → Zerkleinern → Folgemaß → Zwischenziel → Kurzabsetzung	S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S001	B4	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S002	B4	f83r	3	qolchey okeey qokedy	Weiterposten → Langkontakt → Kurzkontakt	S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S003	B4	f83r	7	chdy otal otchey okeey oky sol shedy	Umsetzen → Folgeziel → Folgeposten → Langkontakt → Einsetzen → Fortsetzung → Kurzabsetzung	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S004	B4	f83r	1	qokylddy	befestigen	S6_BEREIT_ABSCHLUSS	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S005	B4	f83r	3	dain chdy qokeedy	Einlage → Umsetzen → Langkontakt	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND	1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S006	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S007	B4	f83r	1	shckhedy	durchlassen	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S008	B4	f83r	4	saiin cheeky sheey qokedy	Sollmaß → Langwärme → Langhalt → Kurzkontakt	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1 → 1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S009	B4	f83r	1	shedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S010	B4	f83r	1	oldy	Fortschluss	S1_BEZUG_FOLGE	1	B4_MAIN_ARCH_LINKED_PAIR	YES
HAND_C_S_ENTRY	B4-S011	B4	f83r	7	saiin cheky okeeol okain chdy sol lkedy	Sollmaß → Kurzwärme → Langfortsetzung → Zugabe → Umsetzen → Fortsetzung → Kurzabzugsschluss	S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 3	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S012	B4	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S013	B4	f83r	2	qokol shedy	Wiedereinsatz → Kurzabsetzung	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S014	B4	f83r	4	sor sy qockhey dairydy	Ansatz → Diesposten → Kurzdurchgang → Laufschluss	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 1 → 1	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B4-S015	B4	f83r	6	okain shey kain chckhal solkey lchedy	Zugabe → Klarauszug → Portion → Zielpassage → Kurzsammlung → abführen	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 2	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_C_S_ENTRY	B4-S016	B4	f83r	4	olkain sal skar shedy	Folgeportion → Stelle → Quellausguss → Kurzabsetzung	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_C_S_ENTRY	B5-S001	B5	f83r	1	otchdy	Nachtransfer	S3_PROZESS_TRANSFER	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B5-S002	B5	f83r	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B5-S003	B5	f83r	9	shedal sal sol lol chdal saiin sol daiiin chdy	Zielabsetzung → Stelle → Fortsetzung → Weiterabzug → Zieltransfer → Sollmaß → Fortsetzung → Endstufe → Umsetzen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 3 → 4 → 4 → 4	B5_LEFT_OPEN_FRINGE_STATION	YES
HAND_C_S_ENTRY	B6-S001	B6	f83r	9	solkeey qekey raly sol saiin sol dain sy ldalor	Langsammlung → Kurzbearbeitung → Endposten → Fortsetzung → Sollmaß → Fortsetzung → Einlage → Diesposten → Endziel	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2 → 2 → 3 → 3 → 4 → 4	B6_RIGHT_S_RUN_MULTIPORT_STATION	YES
HAND_D_EXPANDED	H1-S001	H1	f10r	10	dchey cthoor char chety os chair otytchol choky chaiin etyd	Wurzelteil → Bereitansatz → Quelle → Zerkleinern → Gefäß → Wasserzulauf → Folgeteilfortsetzung → Einsetzen → Sollmaß → Kurzrest	S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS	1 → 1 → 2 → 2 → 3 → 3 → 4 → 4 → 5 → 5	Wurzel und übrige Teile der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H1-S002	H1	f10r	4	chokchy qotchol cheol checthy	Einsetzen → Folgefortsetzung → Fortsetzung → Bereit	S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS	1 → 2 → 2 → 2	Wurzel und übrige Teile der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H2-S001	H2	f10r	9	ycheor checthy chor cthaiin qoctholy chey chey chaiin chey	Auszugsansatz → Bereit → Ansatz → Bereitsollmaß → Folgefortsetzungsposten → Diesposten → Diesposten → Sollmaß → Diesposten	S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3 → 3 → 3 → 3 → 4	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
