surface	family_class	left_whole	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
kedal	LEFT_WHOLE_PLUS_DAL	ke	f108r	f108	f108r.8	5	5	1	12	MIDDLE	0.363636363636	S	B	3	1	0	0	0	al	chokchy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	0	G788-O255
dal	BARE_DAL	NONE	f108r	f108	f108r.22	3	3	1	12	MIDDLE	0.181818181818	S	B	3	0	0	0	0	shol	qokaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	0	G788-O256
chdal	LEFT_WHOLE_PLUS_DAL	ch	f108r	f108	f108r.27	6	6	1	10	MIDDLE	0.555555555556	S	B	3	0	0	0	0	qokeey	okedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	0	G788-O257
chedal	LEFT_WHOLE_PLUS_DAL	che	f108r	f108	f108r.30	2	2	1	8	MIDDLE	0.142857142857	S	B	3	0	1	0	0	ykeol	chokedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeol chedal chokedy o qokedy okchedy saiin alkan	0	G788-O258
chedal	LEFT_WHOLE_PLUS_DAL	che	f108r	f108	f108r.36	8	8	1	9	MIDDLE	0.875000000000	S	B	3	0	1	0	0	chdy	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	0	G788-O259
keedal	LEFT_WHOLE_PLUS_DAL	kee	f108r	f108	f108r.41	8	8	1	10	MIDDLE	0.777777777778	S	B	3	0	0	0	0	chedy	as	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky	0	G788-O260
chedal	LEFT_WHOLE_PLUS_DAL	che	f108r	f108	f108r.42	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	qokeey	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okeey qokeey qokeedy qokeey chedal chedy qokeey okeedain otain oolals	0	G788-O261
dal	BARE_DAL	NONE	f108r	f108	f108r.45	11	11	1	11	LAST	1.000000000000	S	B	3	1	0	0	0	qokedy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	0	G788-O262
pchedal	LEFT_WHOLE_PLUS_DAL	pche	f108v	f108	f108v.1	1	1	1	12	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	qokeedar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	0	G788-O263
ssheedal	LEFT_WHOLE_PLUS_DAL	sshee	f108v	f108	f108v.3	1	1	1	10	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	ol	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	0	G788-O264
otedal	LEFT_WHOLE_PLUS_DAL	ote	f108v	f108	f108v.7	3	3	1	11	MIDDLE	0.200000000000	S	B	3	1	0	0	0	okedy	lkedeed	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	0	G788-O265
chedal	LEFT_WHOLE_PLUS_DAL	che	f108v	f108	f108v.8	7	7	1	10	MIDDLE	0.666666666667	S	B	3	0	0	0	0	okeedy	okar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty	0	G788-O266
polkeedal	LEFT_WHOLE_PLUS_DAL	polkee	f108v	f108	f108v.20	1	1	1	11	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	sheo	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	0	G788-O267
dal	BARE_DAL	NONE	f111r	f111	f111r.9	10	10	1	11	MIDDLE	0.900000000000	S	B	3	0	0	0	0	chedyteey	lam	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam	0	G788-O268
dal	BARE_DAL	NONE	f111r	f111	f111r.22	4	4	1	16	MIDDLE	0.200000000000	S	B	3	0	0	0	0	keedy	tched	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey	0	G788-O269
keeodal	LEFT_WHOLE_PLUS_DAL	keeo	f111r	f111	f111r.33	10	10	1	14	MIDDLE	0.692307692308	S	B	3	0	0	0	0	chkal	eees	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoeeeo s ain ar ol keey lkair cheda chkal keeodal eees chody qokeedy dl	0	G788-O270
opchedal	LEFT_WHOLE_PLUS_DAL	opche	f111r	f111	f111r.36	8	8	1	10	MIDDLE	0.777777777778	S	B	3	1	0	0	0	qopchey	lfchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polal shedal pchedy qofchedy pykeor cheefy qopchey opchedal lfchedy pchal	0	G788-O271
shedal	LEFT_WHOLE_PLUS_DAL	she	f111v	f111	f111v.3	3	3	1	12	MIDDLE	0.181818181818	S	B	3	0	0	0	0	chedy	otedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain chedy shedal otedy oteey chedy qokeey dain chcthar otar qotain otaim	0	G788-O272
opchdal	LEFT_WHOLE_PLUS_DAL	opch	f111v	f111	f111v.48	10	10	1	11	MIDDLE	0.900000000000	S	B	3	1	0	0	0	okchedy	opchy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	psalar cheey qekal cheykaiin tain chal al skaiin okchedy opchdal opchy	0	G788-O273
oteedal	LEFT_WHOLE_PLUS_DAL	otee	f112r	f112	f112r.1	5	5	1	8	MIDDLE	0.571428571429	S	B	3	1	0	0	0	arally	or	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	folchey qokeey ykair arally oteedal or aiin chcphy	0	G788-O274
chedal	LEFT_WHOLE_PLUS_DAL	che	f112r	f112	f112r.6	1	1	1	6	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	oteedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chedal oteedy okeey qokeedy olkeedy oteeyoram	0	G788-O275
dal	BARE_DAL	NONE	f112r	f112	f112r.20	9	9	1	11	MIDDLE	0.800000000000	S	B	3	0	0	0	0	okeeey	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	0	G788-O276
shdal	LEFT_WHOLE_PLUS_DAL	sh	f112r	f112	f112r.33	7	7	1	7	LAST	1.000000000000	S	B	3	0	1	0	1	chedy	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sarol okcheey cphedy shckhey okeeor chedy shdal	0	G788-O277
otaldal	LEFT_WHOLE_PLUS_DAL	otal	f112v	f112	f112v.17	9	9	1	9	LAST	1.000000000000	S	B	3	0	0	0	0	qokain	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin chear chedy chy keedy chdaiin cheedy qokain otaldal	0	G788-O278
okedal	LEFT_WHOLE_PLUS_DAL	oke	f112v	f112	f112v.27	8	8	1	10	MIDDLE	0.777777777778	S	B	3	1	0	0	0	al	olkeedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy	0	G788-O279
keedal	LEFT_WHOLE_PLUS_DAL	kee	f112v	f112	f112v.28	2	2	1	11	MIDDLE	0.100000000000	S	B	3	0	0	0	0	shey	aiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shey keedal aiin cheol keeeody qoiin ykeey qokeeey ykeey qoeey qokaim	0	G788-O280
teedal	LEFT_WHOLE_PLUS_DAL	tee	f112v	f112	f112v.37	1	1	1	11	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	sain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam	0	G788-O281
chdal	LEFT_WHOLE_PLUS_DAL	ch	f112v	f112	f112v.46	10	10	1	12	MIDDLE	0.818181818182	S	B	3	0	0	0	0	kain	okaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy	0	G788-O282
odal	LEFT_WHOLE_PLUS_DAL	o	f113v	f113	f113v.8	6	6	1	11	MIDDLE	0.500000000000	S	B	3	0	0	0	0	chokam	sheckhy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	0	G788-O283
dal	BARE_DAL	NONE	f113v	f113	f113v.10	10	10	1	14	MIDDLE	0.692307692308	S	B	3	1	0	0	0	kchey	otor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	0	G788-O284
lkedal	LEFT_WHOLE_PLUS_DAL	lke	f113v	f113	f113v.11	11	11	1	12	MIDDLE	0.909090909091	S	B	3	0	0	0	0	oko	ram	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	orsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram	0	G788-O285
ochedal	LEFT_WHOLE_PLUS_DAL	oche	f114r	f114	f114r.4	10	10	1	10	LAST	1.000000000000	S	B	3	1	0	0	0	podair	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	0	G788-O286
dal	BARE_DAL	NONE	f114r	f114	f114r.15	7	7	1	14	MIDDLE	0.461538461538	S	B	3	0	0	0	0	y	oeedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	0	G788-O287
oldal	LEFT_WHOLE_PLUS_DAL	ol	f114r	f114	f114r.24	2	2	1	13	MIDDLE	0.083333333333	S	B	3	1	0	0	0	tchedaiin	chor	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair	0	G788-O288
chodal	LEFT_WHOLE_PLUS_DAL	cho	f114r	f114	f114r.27	6	6	1	7	MIDDLE	0.833333333333	S	B	3	0	1	0	0	ksam	olchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	cheeo daiin sheedy qodaiin ksam chodal olchedy	0	G788-O289
chedal	LEFT_WHOLE_PLUS_DAL	che	f114r	f114	f114r.33	9	9	1	14	MIDDLE	0.615384615385	S	B	3	0	0	0	0	odaiin	odaiis	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy	0	G788-O290
dal	BARE_DAL	NONE	f114r	f114	f114r.33	13	13	1	14	MIDDLE	0.923076923077	S	B	3	0	0	0	0	cheo	chedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy	0	G788-O291
chedal	LEFT_WHOLE_PLUS_DAL	che	f114r	f114	f114r.43	4	4	1	11	MIDDLE	0.300000000000	S	B	3	0	0	0	0	daiiral	chos	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	0	G788-O292
dshedal	LEFT_WHOLE_PLUS_DAL	dshe	f114v	f114	f114v.2	1	1	1	11	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	qoteody	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	0	G788-O293
chedal	LEFT_WHOLE_PLUS_DAL	che	f114v	f114	f114v.2	5	5	1	11	MIDDLE	0.400000000000	S	B	3	0	0	0	0	otol	otain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	0	G788-O294
dal	BARE_DAL	NONE	f114v	f114	f114v.3	12	12	1	12	LAST	1.000000000000	S	B	3	0	0	0	0	lchdaiin	EDGE	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal	0	G788-O295
chedal	LEFT_WHOLE_PLUS_DAL	che	f114v	f114	f114v.12	4	4	1	11	MIDDLE	0.300000000000	S	B	3	0	0	0	0	ch	daiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ochedy choaiin ch chedal daiin ytar otchedy qotaiin dain dar yog	0	G788-O296
chdal	LEFT_WHOLE_PLUS_DAL	ch	f114v	f114	f114v.16	8	8	1	12	MIDDLE	0.636363636364	S	B	3	0	0	0	0	chdaiin	qokaiin	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	0	G788-O297
otedal	LEFT_WHOLE_PLUS_DAL	ote	f114v	f114	f114v.21	8	8	1	10	MIDDLE	0.777777777778	S	B	3	0	0	0	0	qokchdy	dain	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dair cheeo chy chdaiin qokedy otcheodaiin qokchdy otedal dain aral	0	G788-O298
pcheodal	LEFT_WHOLE_PLUS_DAL	pcheo	f114v	f114	f114v.26	1	1	1	11	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	chopcheod	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	0	G788-O299
pchdal	LEFT_WHOLE_PLUS_DAL	pch	f114v	f114	f114v.26	9	9	1	11	MIDDLE	0.800000000000	S	B	3	1	0	0	0	cheo	qoeedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	0	G788-O300
dal	BARE_DAL	NONE	f115r	f115	f115r.26	11	11	1	12	MIDDLE	0.909090909091	S	B	@	1	0	0	0	pchedy	dalom	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom	0	G788-O301
oteedal	LEFT_WHOLE_PLUS_DAL	otee	f115v	f115	f115v.30	6	6	1	8	MIDDLE	0.714285714286	S	B	3	0	1	0	0	rchedar	ar	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	0	G788-O302
ychedal	LEFT_WHOLE_PLUS_DAL	yche	f115v	f115	f115v.33	1	1	1	5	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	qotchy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ychedal qotchy chcthy chdal lchedy	0	G788-O303
chdal	LEFT_WHOLE_PLUS_DAL	ch	f115v	f115	f115v.33	4	4	1	5	MIDDLE	0.750000000000	S	B	3	0	1	0	0	chcthy	lchedy	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ychedal qotchy chcthy chdal lchedy	0	G788-O304
