surface	card_class	preferred_working_default_de	rival_1_de	rival_2_de	preferred_mechanism	mechanism_rival_1	mechanism_rival_2	display_hypothesis_not_exportable	confidence_0_100_not_probability	confidence_label	confidence_basis	display_scope	lineage_sources	lineage_decision	positive_evidence_de	counterevidence_de	raw_occurrences	raw_page_count	raw_physical_folio_count	reader_exact_surface	reader_exact_occurrences	reader_exact_page_count	reader_exact_physical_folio_count	reader_exact_display_card	raw_reader_warning	replaceable	gdt788_new_renderer_license	portable_dal_component_used	prior_gdt734_reading_id	prior_gdt734_default_de	prior_gdt734_score_not_probability	prior_gdt734_renderer_decision	gdt786_default_de	default_is_translation	confirmed_lexeme	confirmed_plaintext	specific_substance_confirmed	historical_word_credit	phonetic_or_eva_letter_credit	component_export_credit
qchodal	EXACT_SINGLETON_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	24	C0_EXACT_SINGLETON_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT788	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qodal	EXPLICIT_OVERRIDE	abgemessener Materialposten I	Ansatzportion I	Mengen-/Wertfeld I	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	48	C0_INHERITED_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT655|GDT711|GDT712	RETAIN_AS_REPLACEABLE_WHOLE	Beobachtete vollständige Oberfläche mit 7 rohen und 6 reader-exakten Vorkommen auf 6 exakten Folios; Kartenlinie GDT655|GDT711|GDT712.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	7	6	6	1	6	6	6	1	0	1	0	0	qodal#GLOBAL	abgewogener Rohstoffposten I im Ansatz	53	INHERITED_UNCHANGED	NONE	0	0	0	0	0	0	0
qofchdal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qokchodal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qokedal	EXPLICIT_OVERRIDE	erhitztes Ansatzmaterial I, abgemessen	gekochte Arzneimischung	Wärme-/Wertfeld I	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	34	C0_WHOLE_ANALOGY	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT734|GDT788	FORM_SPECIFIC_WHOLE_ANALOGY_NO_COMPONENT_EXPORT	Beobachtete vollständige Oberfläche mit 3 rohen und 2 reader-exakten Vorkommen auf 2 exakten Folios; Kartenlinie GDT734|GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	3	3	3	1	2	2	2	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qokeedal	EXPLICIT_OVERRIDE	erhitztes Material I, abgemessen; Endstufe	eingekochte Arzneizubereitung	Wärme-/Endstufenfeld I	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	40	C0_WHOLE_ANALOGY	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT734|GDT788	FORM_SPECIFIC_WHOLE_ANALOGY_NO_COMPONENT_EXPORT	Beobachtete vollständige Oberfläche mit 3 rohen und 3 reader-exakten Vorkommen auf 3 exakten Folios; Kartenlinie GDT734|GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	3	3	3	1	3	3	3	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qokeeodal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qopchedal	EXACT_SINGLETON_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	24	C0_EXACT_SINGLETON_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT788	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qotchdal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
qotedal	EXPLICIT_OVERRIDE	gekühltes Material I, abgemessen; Mittelstufe	abgekühlte Zubereitung	Kälte-/Mittelstufenfeld I	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	28	C0_REPAIRED_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT734|GDT754	REPAIRED_COMPLETE_WHOLE_C0	Beobachtete vollständige Oberfläche mit 3 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT734|GDT754.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	3	3	3	1	1	1	1	1	0	1	0	0	qotedal#GLOBAL	kühle bis zur Mittelstufe und miss Rohdroge I ab	56	INHERITED_UNCHANGED	NONE	0	0	0	0	0	0	0
saldal	EXPLICIT_OVERRIDE	abgemessene Rohdroge	benannte abgemessene Drogenform	abgemessenes Rohsalz	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	60	C1_FORM_SPECIFIC_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT786	RETAIN_GDT786_WHOLE_ONLY	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT786.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	NONE	NONE	NONE	NONE	abgemessene Rohdroge	0	0	0	0	0	0	0
sasoldal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
sdal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
shdal	EXPLICIT_OVERRIDE	feuchtes Material I, abgemessen; Anfangsstufe	eingeweichter Drogenposten	Feuchtefeld der Anfangsstufe	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	46	C1_AXIS_C0_CARRIER_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT655|GDT711|GDT712	RETAIN_FORM_SPECIFIC_WHOLE_NO_COMPONENT_EXPORT	Beobachtete vollständige Oberfläche mit 4 rohen und 3 reader-exakten Vorkommen auf 3 exakten Folios; Kartenlinie GDT655|GDT711|GDT712.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	4	4	4	1	3	3	3	1	0	1	0	0	shdal#1	feuchtes, abgemessenes Material I, Anfangsstufe	46	INHERITED_UNCHANGED	NONE	0	0	0	0	0	0	0
shedal	EXPLICIT_OVERRIDE	feuchtes Material I, abgemessen; Mittelstufe	mazerierter Drogenposten	Feuchtefeld der Mittelstufe	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	46	C1_AXIS_C0_CARRIER_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT655|GDT711|GDT712	RETAIN_FORM_SPECIFIC_WHOLE_NO_COMPONENT_EXPORT	Beobachtete vollständige Oberfläche mit 11 rohen und 7 reader-exakten Vorkommen auf 3 exakten Folios; Kartenlinie GDT655|GDT711|GDT712.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	11	7	4	1	7	5	3	1	0	1	0	0	shedal#1	feuchtes, abgemessenes Material I, Mittelstufe	34	INHERITED_UNCHANGED	NONE	0	0	0	0	0	0	0
sheedal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
sheodal	EXPLICIT_OVERRIDE	feuchtes Ansatzmaterial I, abgemessen	mazerierte Arzneizubereitung	Feuchte-/Mengenfeld I	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	38	C0_WHOLE_ANALOGY	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT734|GDT788	FORM_SPECIFIC_WHOLE_ANALOGY_NO_COMPONENT_EXPORT	Beobachtete vollständige Oberfläche mit 3 rohen und 3 reader-exakten Vorkommen auf 3 exakten Folios; Kartenlinie GDT734|GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	3	3	3	1	3	3	3	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
shodal	EXACT_SINGLETON_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	24	C0_EXACT_SINGLETON_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT788	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
shydal	EXACT_SINGLETON_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	24	C0_EXACT_SINGLETON_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT788	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
sodal	EXPLICIT_OVERRIDE	abgemessener Materialansatz I	aufbereitete Materialcharge I	Materialportion I	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	28	C0_REPAIRED_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT655|GDT711|GDT712	REPAIRED_COMPLETE_WHOLE_C0	Beobachtete vollständige Oberfläche mit 2 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT655|GDT711|GDT712.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	2	2	2	1	1	1	1	1	0	1	0	0	sodal#GLOBAL	abgewogener Samenposten I im Ansatz	40	INHERITED_UNCHANGED	NONE	0	0	0	0	0	0	0
ssheedal	EXACT_SINGLETON_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	24	C0_EXACT_SINGLETON_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT788	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
tchedal	EXACT_SINGLETON_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	24	C0_EXACT_SINGLETON_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT788	LEARNED_COMPLETE_WHOLE_WITH_DAL_FAMILY_DISPLAY_PRIOR	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT788.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
tcheodal	EXPLICIT_OVERRIDE	gekühltes Trockenmaterial I, abgemessen	getrocknete Fertigzubereitung	Kälte-/Trockenfeld I	FORM_SPECIFIC_COMPLETE_WHOLE_NO_COMPONENT_EXPORT	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	22	C0_REPAIRED_WHOLE	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	READER_EXACT_COMPLETE_WHOLE_ONLY	GDT734|GDT754	REPAIRED_COMPLETE_WHOLE_C0	Beobachtete vollständige Oberfläche mit 1 rohen und 1 reader-exakten Vorkommen auf 1 exakten Folios; Kartenlinie GDT734|GDT754.	Der SHIFT-Test schlägt beide Kontrollen nur in 2/10, der günstigere CORE-Test in 4/10 Reihen; kein reader-exakter gleichlokaler X|dal-Split und kein d|al-Split. Die Oberfläche kann ein gelernter Ganzname oder ein anderes Feld sein.	1	1	1	1	1	1	1	1	0	1	0	0	tcheodal#GLOBAL	abkühlen, bis zur Mittelstufe trocknen, ansetzen und Rohdroge I abmessen	4	INHERITED_UNCHANGED	NONE	0	0	0	0	0	0	0
tedal	RAW_ONLY_FALLBACK	Materialposten I	Material I, abgemessen	Mengen-/Wertfeld I	RAW_READER_WARNING_ONLY	PORTABLE_DAL_REMAINDER_CANDIDATE	OPAQUE_LEARNED_WHOLE_CANDIDATE	MATERIAL|MEASURE|LEVEL_I_C0_FAMILY_PRIOR	12	C0_RAW_READER_WARNING	EDITORIAL_EVIDENCE_WEIGHT_NOT_FORMULA_NOT_PROBABILITY	RAW_READER_WARNING_ONLY	GDT788	RAW_READER_WARNING_ONLY	Ein rohes Vorkommen der vollständigen Oberfläche; Kartenlinie GDT788; die Anzeige verhindert eine leere Arbeitsstelle.	Kein reader-exaktes vollständiges Wort; Segmentierung und Bedeutung bleiben offen. Keine getrennte Grenze, historische Wortidentität oder Renderer-Lizenz.	1	1	1	0	0	0	0	0	1	1	0	0	NONE	NONE	NONE	NONE	NONE	0	0	0	0	0	0	0
