statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_fields	constituent_loci	event_serials	v71_owner_statuses	v71_visible_owners	v71_silent_argument_defaults	literal_owner_card_exemplar_layer	historical_source_class	concrete_source_class_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	owner_crossing	strongest_contradiction	v69_revision_action	semantic_ceiling
B3-S010	B3	f83r	10	F080	f83r.8	248|249	DIRECT_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION;STATUS:DIRECT_VISIBLE] > E248:[EXEMPLAR ACTION] > E249:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der unteren korb- oder gefäßartigen Randstation: fülle danach das Gefäß ; lasse es bis zur Klarheit ziehen und beende den Schritt.	gesamter dreiteiliger Randstapel	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S011	B3	f83r	11	F081	f83r.8	250|251|252|253	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E250:[EXEMPLAR TARGET_OR_STATION] > E251:[CARD:ANWENDEN?] > E252:[EXEMPLAR CONDITION] > E253:[EXEMPLAR CONDITION]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der unteren korb- oder gefäßartigen Randstation: wende es an der markierten Stelle an ; Die aktive Portion verwenden ; rühre, bis alles gleichmäßig vermischt ist ; und lasse es abkühlen.	gesamter dreiteiliger Randstapel	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S012	B3	f83r	12	F082	f83r.11	254|255	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E254:[CARD:ANSATZ?] > E255:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der unteren korb- oder gefäßartigen Randstation: der vorbereitete Bade- oder Waschposten ; lasse es bis zur Bereitschaft stehen und beende den Schritt.	gesamter dreiteiliger Randstapel	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S013	B3	f83r	13	F083	f83r.11	256|257|258|259	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E256:[FORMAL:STANDARDSLOT_SETZEN] > E257:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E258:[EXEMPLAR LOCAL_LINK] > E259:[CARD:SPÜLEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der unteren korb- oder gefäßartigen Randstation: beginne den nächsten abgemessenen Posten ; ein abgemessener Anteil ; unter derselben Einstellung ; spüle die bezeichnete Stelle einmal und beende den Schritt.	gesamter dreiteiliger Randstapel	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S014	B3	f83r	14	F084	f83r.11	260|261	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E260:[EXEMPLAR TARGET_OR_STATION] > E261:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der unteren korb- oder gefäßartigen Randstation: öffne danach den oberen Lauf ; wasche einmal und beende den Schritt.	gesamter dreiteiliger Randstapel	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S015	B3	f83r	15	F085	f83r.11	262	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E262:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der unteren korb- oder gefäßartigen Randstation: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	gesamter dreiteiliger Randstapel	0	Sichtbarer lokaler Besitzer und vollständig bekannte Karten-/Formalfolge erlauben die Quellenklasse ohne strukturelle Reparatur.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S016	B3	f83r	16	F086|F087	f83r.11|f83r.14	263|264	INHERITED_VISIBLE|UNRESOLVED	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	untere f83r-Randfigur im korbartigen Gefäß || örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_LOWER_MARGIN_BASKET_VESSEL_STATION;STATUS:INHERITED_VISIBLE] > E263:[EXEMPLAR TARGET_OR_STATION] > [OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E264:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	An der unteren korb- oder gefäßartigen Randstation steht als lokaler Exemplarabschluss das Schließen eines Ablaufs; im anschließenden unaufgelösten Zwischenraum kann ein neuer Satz über Abkühlen enden. Eine gemeinsame Vorrichtung wird nicht vorausgesetzt.	gesamter dreiteiliger Randstapel || untere Randstation oder obere Seite der Hauptpaarstation	4	Die V69-Aussage überquert verschiedene V71-Bildbesitzer und muss in lokale Artikelteile getrennt werden.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_OWNER_CHANGE	Die alte Einzelaussage verbindet voneinander verschiedene V71-Bildbesitzer; sichtbar ist nur die lokale Nachbarschaft, nicht ein gemeinsamer Apparat oder Stoffstrom.	SPLIT_AT_V71_OWNER_BOUNDARY; RETAIN_EVENT_ORDER	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S017	B3	f83r	17	F088	f83r.14	265	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E265:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S018	B3	f83r	18	F089	f83r.14	266	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E266:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: lasse es bis zur Bereitschaft stehen und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S019	B3	f83r	19	F090	f83r.14	267	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E267:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S020	B3	f83r	20	F091	f83r.14	268|269	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E268:[CARD:ZIEL?] > E269:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: An die bezeichnete Zielstelle führen ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S021	B3	f83r	21	F092|F093	f83r.14|f83r.15	270|271|272|273|274|275|276|277|278|279|280	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E270:[FORMAL:STANDARDSLOT_SETZEN] > E271:[CARD:BEREIT?] > E272:[CARD:ZIEL?] > E273:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E274:[CARD:MASS?] > E275:[EXEMPLAR SOURCE_ARGUMENT] > E276:[EXEMPLAR CONDITION] > E277:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E278:[CARD:ZIEL?] > E279:[CARD:BEREIT?] > E280:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: beginne den nächsten abgemessenen Posten ; Sobald die Zubereitung gebrauchsfertig ist ; An die bezeichnete Zielstelle führen ; Diese aktive Portion; Ein vorgeschriebenes Maß ; für einen Zeitabschnitt ; warmes Wasser ; Diese aktive Portion ; An die bezeichnete Zielstelle führen ; Sobald die Zubereitung gebrauchsfertig ist ; behalte den Rückstand und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S022	B3	f83r	22	F094	f83r.15	281	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E281:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: mische zu gleichen Teilen und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S023	B3	f83r	23	F095	f83r.15	282	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E282:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S024	B3	f83r	24	F096	f83r.16	283	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E283:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S025	B3	f83r	25	F097	f83r.16	284	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E284:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als ein konkreter, aber eigentümerseitig ungesicherter Stationsartikel bei dem nicht auflösbaren Zwischenraum zwischen Rand und Hauptbild: erwärme es einmal und beende den Schritt. Die Handlungen sind Exemplarfüllungen; nur ihre Reihenfolge ist formal erhalten.	untere Randstation oder obere Seite der Hauptpaarstation	3	V71 kann dem Feld keinen sichtbaren Besitzer zuweisen; die konkrete Füllung bleibt daher ein typisiertes Quellenexemplar.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Für mindestens ein Feld existiert kein ausgewählter sichtbarer Besitzer; konkrete Stoffe, Richtung und Handlung sind daher nicht bildbestätigt.	REPLACE_ASSERTED_OWNER_WITH_TYPED_UNRESOLVED_STATION	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S026	B3	f83r	26	F098|F099	f83r.16|f83r.20	285|286|287|288|289|290|291	UNRESOLVED|DIRECT_VISIBLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke || untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED;STATUS:UNRESOLVED] > E285:[EXEMPLAR TARGET_OR_STATION] > E286:[EXEMPLAR SOURCE_ARGUMENT] > E287:[EXEMPLAR CONDITION] > E288:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E289:[CARD:BEREIT?] > E290:[EXEMPLAR CONDITION] > [OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:DIRECT_VISIBLE] > E291:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Im unaufgelösten Zwischenraum kann ein Stationsartikel über Einrichten, Absetzen, Mischen, Bemessen und Erreichen eines Prüfzustands stehen; am Hauptbogenpaar folgt getrennt ein kurzer Satz über das Absetzen einer Flüssigkeit. Die Textfolge behauptet keine sichtbare Verbindung beider Besitzer.	untere Randstation oder obere Seite der Hauptpaarstation || Regenbogen-/Himmelsband ohne technische Kopplung	4	Die V69-Aussage überquert verschiedene V71-Bildbesitzer und muss in lokale Artikelteile getrennt werden.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_OWNER_CHANGE	Die alte Einzelaussage verbindet voneinander verschiedene V71-Bildbesitzer; sichtbar ist nur die lokale Nachbarschaft, nicht ein gemeinsamer Apparat oder Stoffstrom.	SPLIT_AT_V71_OWNER_BOUNDARY; RETAIN_EVENT_ORDER	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S027	B3	f83r	27	F100	f83r.20	292	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E292:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S028	B3	f83r	28	F101	f83r.20	293|294	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E293:[CARD:TEMPERIEREN?] > E294:[CARD:SPÜLEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	0	Sichtbarer lokaler Besitzer und vollständig bekannte Karten-/Formalfolge erlauben die Quellenklasse ohne strukturelle Reparatur.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S029	B3	f83r	29	F102	f83r.20	295|296|297	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E295:[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E296:[EXEMPLAR ACTION] > E297:[CARD:SPÜLEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: Mit der vorigen Zubereitung weiter ; nach der ersten Spülung ; spüle die bezeichnete Stelle einmal und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
