statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_ids	owner_statuses	owner_transition	literal_owner_card_exemplar_layer	concrete_source_class_paraphrase	strongest_concrete_rival	repair_cost_0_4	repair_reason	physical_locus_status	loci	chief_contradiction	semantic_ceiling
B3-S016	B3	f83r	F086|F087	2	263|264	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	INHERITED_VISIBLE|UNRESOLVED	LOCAL_OWNER_CHANGE	OWNER=B3_LOWER_MARGIN_BASKET_VESSEL_STATION + B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: schließe den unteren Ablauf; lasse es abkühlen und beende den Schritt	Filter, Leitungsöffnung und Beckenrand an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Arbeitsstand offen weitertragen. || An Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 Beckenrand, Zulauf und Filteraufnahme prüfen; den Ausgangsstand als lokalen Anlagenposten eröffnen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar; statement crosses an owner transition	CROSSES_PHYSICAL_LOCI	f83r.11|f83r.14	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S017	B3	f83r	F088	1	265	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt	Vorratswasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 bereitstellen, die vorgesehene Charge zuführen und den Füllstand markieren. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar	WITHIN_ONE_PHYSICAL_LOCUS	f83r.14	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S018	B3	f83r	F089	1	266	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: lasse es bis zur Bereitschaft stehen und beende den Schritt	Die Charge von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 über Rinne und Gefälle umlaufen lassen, den Rücklauf auffangen und erneut zuführen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar	WITHIN_ONE_PHYSICAL_LOCUS	f83r.14	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S019	B3	f83r	F090	1	267	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar	WITHIN_ONE_PHYSICAL_LOCUS	f83r.14	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S020	B3	f83r	F091	2	268|269	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=TARGET_ASSIGN > TERMINAL_DRAIN ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: An die bezeichnete Zielstelle führen ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen; Charge ablassen und committen. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.14	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S021	B3	f83r	F092|F093	11	270|271|272|273|274|275|276|277|278|279|280	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED|UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=PARAMETER_ASSIGN > STATE_GATE > TARGET_ASSIGN > PARAMETER_ASSIGN > TARGET_ASSIGN > STATE_GATE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: beginne den nächsten abgemessenen Posten ; Sobald die Zubereitung gebrauchsfertig ist ; An die bezeichnete Zielstelle führen ; Diese aktive Portion; Ein vorgeschriebenes Maß ; für einen Zeitabschnitt ; warmes Wasser ; Diese aktive Portion ; An die bezeichnete Zielstelle führen ; Sobald die Zubereitung gebrauchsfertig ist ; behalte den Rückstand und beende den Schritt	Die fertige Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen; Bereit-/Klarstand prüfen; Ziel-/Relationsslot setzen. Arbeitsstand offen weitertragen. || Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen; Ziel-/Relationsslot setzen; Bereit-/Klarstand prüfen. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar; substance, condition, or use is unpictured exemplar content	CROSSES_PHYSICAL_LOCI	f83r.14|f83r.15	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S022	B3	f83r	F094	1	281	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: mische zu gleichen Teilen und beende den Schritt	Die Rücklaufleitung an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar	WITHIN_ONE_PHYSICAL_LOCUS	f83r.15	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S023	B3	f83r	F095	1	282	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=TERMINAL_DRAIN ; LICENSED=TERMINAL_DRAIN ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Charge ablassen und committen. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.15	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S024	B3	f83r	F096	1	283	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar	WITHIN_ONE_PHYSICAL_LOCUS	f83r.16	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S025	B3	f83r	F097	1	284	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SINGLE_OWNER	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: erwärme es einmal und beende den Schritt	Filter, Leitungsöffnung und Beckenrand an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar	WITHIN_ONE_PHYSICAL_LOCUS	f83r.16	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S026	B3	f83r	F098|F099	7	285|286|287|288|289|290|291	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	UNRESOLVED|DIRECT_VISIBLE	LOCAL_OWNER_CHANGE	OWNER=B3_MARGIN_TO_MAIN_GAP_UNRESOLVED + B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=STATE_GATE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: richte die bezeichnete Beckenstation ein ; nach dem Absetzen ; rühre, bis alles gleichmäßig vermischt ist ; gib einen abgemessenen Anteil in das Gefäß ; Sobald die Zubereitung gebrauchsfertig ist ; bis der Strom klar wird; lasse die Flüssigkeit sich setzen und beende den Schritt	Die fertige Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: Bereit-/Klarstand prüfen. Arbeitsstand offen weitertragen. || Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	4	owner unresolved and source action must come from exemplar; substance, condition, or use is unpictured exemplar content; statement crosses an owner transition	CROSSES_PHYSICAL_LOCI	f83r.16|f83r.20	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S027	B3	f83r	F100	1	292	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt	Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.20	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S028	B3	f83r	F101	2	293|294	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=ACTION_TEMPER > TERMINAL_FLUSH ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: aktive Charge temperieren; Leitung spülen und committen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.20	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S029	B3	f83r	F102	3	295|296|297	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=LINK_ACTIVE > TERMINAL_FLUSH ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: Mit der vorigen Zubereitung weiter ; nach der ersten Spülung ; spüle die bezeichnete Stelle einmal und beende den Schritt	Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: aktiven Arbeitsstand verknüpfen; Leitung spülen und committen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.20	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S030	B3	f83r	F103|F104	4	298|299|300|301	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE|INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=ACTION_APPLY > PARAMETER_ASSIGN ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: Die aktive Portion verwenden ; Ein vorgeschriebenes Maß; ziehe die klare Flüssigkeit ab ; mische zu gleichen Teilen und beende den Schritt	Eine abgeteilte Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 auf das technische Arbeitsziel geben, den Durchgang beobachten und den Rest auffangen. Lizenzierte Slotfolge: aktive Charge an der Station einsetzen; Mengen-/Parameterslot setzen. Arbeitsstand offen weitertragen. || Die Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 stehen lassen, Klarlauf und Bodensatz trennen und den erreichten Stand buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	CROSSES_PHYSICAL_LOCI	f83r.20|f83r.22	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S031	B3	f83r	F105	1	302	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt	Filter, Leitungsöffnung und Beckenrand an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.22	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S032	B3	f83r	F106	5	303|304|305|306|307	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: beginne die Spülung ; rühre, bis alles gleichmäßig vermischt ist ; das breite Gefäß ; für dieselbe Dauer wie zuvor ; lasse es bis zur Klarheit ziehen und beende den Schritt	Das Filtertuch an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.22	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S033	B3	f83r	F107	1	308	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: ziehe es ab und beende den Schritt	Die Rücklaufleitung an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.22	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B3-S034	B3	f83r	F108	6	309|310|311|312|313|314	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B3_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=STATE_GATE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: bis es klar ist ; Sobald die Zubereitung gebrauchsfertig ist ; Gleichmäßig bearbeiten ; für dieselbe Dauer wie zuvor ; das untere Becken ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Die fertige Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: Bereit-/Klarstand prüfen. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.24	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S001	B4	f83r	F109	1	315	B4_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt	An Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 Beckenrand, Zulauf und Filteraufnahme prüfen; den Ausgangsstand als lokalen Anlagenposten eröffnen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	3	substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.25	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S002	B4	f83r	F110	3	316|317|318	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=ACTION_TEMPER > TERMINAL_FLUSH ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: fülle danach das Gefäß ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	Frisches Wasser an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: aktive Charge temperieren; Leitung spülen und committen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.25	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S003	B4	f83r	F111|F112	7	319|320|321|322|323|324|325	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE|INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=SELECT_PART > ACTION_TEMPER > ACTION_APPLY > LINK_ACTIVE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: rühre, bis alles gleichmäßig vermischt ist ; zum unteren Ablauf hin; Nimm den bezeichneten Anteil ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Filter, Leitungsöffnung und Beckenrand an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Arbeitsstand offen weitertragen. || Die aktive Beckencharge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 gelinde erwärmen, mit der Handprobe kontrollieren und warm halten. Lizenzierte Slotfolge: Teilcharge wählen; aktive Charge temperieren; aktive Charge an der Station einsetzen; aktiven Arbeitsstand verknüpfen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	CROSSES_PHYSICAL_LOCI	f83r.25|f83r.26	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S004	B4	f83r	F113	1	326	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt	Die Rücklaufleitung an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.26	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S005	B4	f83r	F114	3	327|328|329	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: durch ein Tuch ; rühre, bis alles gleichmäßig vermischt ist ; tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt	Das Filtertuch an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.27	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
