statement_id	selected_from_role	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	literal_owner_card_exemplar_layer	source_class	selected_concrete_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	hardest_contradiction	semantic_ceiling
B2-S019	R3_TECHNICAL	B2	f82r	F067	1	225	F067=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F067:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	OWNER[F067=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E225[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S019` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S020	R3_TECHNICAL	B2	f82r	F068	1	226	F068=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F068:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	OWNER[F068=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E226[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S020` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S020` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S021	R3_TECHNICAL	B2	f82r	F069	1	227	F069=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F069:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS]	OWNER[F069=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E227[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S021` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S021` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B2-S022	R3_TECHNICAL	B2	f82r	F070	1	228	F070=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS	INHERIT_OWNER[F070:INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] -> RESET_AT_RECORD_END	OWNER[F070=INHERITED_VISIBLE:B2_LOWER_POOL_EDGE_STATIONS] || E228[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B2-S022` beim Besitzerposten „lokalen Randstationen des unteren f82r-Feldes“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B2-S022` aus dem Master; buche ihn recordlokal als ACTIVE `B2:I004` und gegebenenfalls Ziel `B2:T012`. Endstand nur in B2: ACTIVE `B2:I004`, TARGET `B2:T012`, PREVIOUS `B2:I003`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f82r.27	Benachbarte Figurenplätze sind nicht durch Leitungen oder eine sichtbare Abfolge verbunden.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S001	R3_TECHNICAL	B3	f83r	F071	1	229	F071=DIRECT_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	RESET_RECORD -> SET_DIRECT_OWNER[F071:DIRECT_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	OWNER[F071=DIRECT_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E229[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Eröffne Buchung `B3-S001` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3-S001:TARGET_UNSET`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S002	R3_TECHNICAL	B3	f83r	F072	2	230|231	F072=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERIT_OWNER[F072:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	OWNER[F072=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E230[EXEMPLAR_VALUE_UNKNOWN] > E231[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S002` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S002` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T001`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T001`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S003	R3_TECHNICAL	B3	f83r	F073	4	232|233|234|235	F073=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERIT_OWNER[F073:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	OWNER[F073=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E232[EXEMPLAR_VALUE_UNKNOWN] > E233[CARD=MASS?|FORMAL=VORGABEPARAMETER?] > E234[EXEMPLAR_VALUE_UNKNOWN] > E235[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S003` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: trage den Masterwert `B3-S003:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen End-/Ablassposten `B3-S003:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S004	R3_TECHNICAL	B3	f83r	F074	3	236|237|238	F074=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION	INHERIT_OWNER[F074:INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION]	OWNER[F074=INHERITED_VISIBLE:B3_UPPER_MARGIN_OPEN_FAN_STATION] || E236[FORMAL=STANDARDSLOT_SETZEN] > E237[EXEMPLAR_VALUE_UNKNOWN] > E238[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_PARAMETER_BOOKING_ENTRY	Fortschreibe Buchung `B3-S004` beim Besitzerposten „obersten f83r-Randstation mit offenem Fächerende“: trage den Masterwert `B3-S004:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T002`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.3	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S005	R3_TECHNICAL	B3	f83r	F075	1	239	F075=DIRECT_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F075:DIRECT_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	OWNER[F075=DIRECT_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E239[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S005` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S005` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T003`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T003`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S006	R3_TECHNICAL	B3	f83r	F076	3	240|241|242	F076=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F076:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	OWNER[F076=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E240[EXEMPLAR_VALUE_UNKNOWN] > E241[FORMAL=LOKALEN_RELATIONSSLOT_SETZEN] > E242[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_TARGET_ASSIGNMENT_ENTRY	Fortschreibe Buchung `B3-S006` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: setze den lokalen Zielslot `B3:T004` aus `B3-S006:TARGET_ASSIGN_01`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S007	R3_TECHNICAL	B3	f83r	F077	3	243|244|245	F077=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F077:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	OWNER[F077=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E243[FORMAL=STANDARDSLOT_SETZEN] > E244[EXEMPLAR_VALUE_UNKNOWN] > E245[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_PARAMETER_BOOKING_ENTRY	Fortschreibe Buchung `B3-S007` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: trage den Masterwert `B3-S007:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S008	R3_TECHNICAL	B3	f83r	F078	1	246	F078=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F078:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	OWNER[F078=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E246[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S008` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: schließe den lokalen End-/Ablassposten `B3-S008:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S009	R3_TECHNICAL	B3	f83r	F079	1	247	F079=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERIT_OWNER[F079:INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION]	OWNER[F079=INHERITED_VISIBLE:B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] || E247[CARD=ANWENDEN?]	LOCAL_ACTION_OR_CONDITION_ENTRY	Fortschreibe Buchung `B3-S009` beim Besitzerposten „mittleren f83r-Randstation im Rundgefäß“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S009:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.6	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S010	R3_TECHNICAL	B3	f83r	F080	2	248|249	F080=DIRECT_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F080:DIRECT_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	OWNER[F080=DIRECT_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E248[EXEMPLAR_VALUE_UNKNOWN] > E249[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S010` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S010` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T004`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T004`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.8	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S011	R3_TECHNICAL	B3	f83r	F081	4	250|251|252|253	F081=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F081:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	OWNER[F081=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E250[EXEMPLAR_VALUE_UNKNOWN] > E251[CARD=ANWENDEN?] > E252[EXEMPLAR_VALUE_UNKNOWN] > E253[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_ACTION_OR_CONDITION_ENTRY	Fortschreibe Buchung `B3-S011` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S011:ACTION_APPLY_01` am aktuellen Besitzer aus. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T005`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.8	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S012	R3_TECHNICAL	B3	f83r	F082	2	254|255	F082=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F082:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	OWNER[F082=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E254[CARD=ANSATZ?] > E255[EXEMPLAR_VALUE_UNKNOWN]	RECORD_LOCAL_LINK_ENTRY	Fortschreibe Buchung `B3-S012` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: verknüpfe den laufenden Recordposten `B3:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T005`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S013	R3_TECHNICAL	B3	f83r	F083	4	256|257|258|259	F083=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F083:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	OWNER[F083=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E256[FORMAL=STANDARDSLOT_SETZEN] > E257[EXEMPLAR_VALUE_UNKNOWN] > E258[EXEMPLAR_VALUE_UNKNOWN] > E259[CARD=SPÜLEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S013` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: trage den Masterwert `B3-S013:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; schließe den lokalen Spül-/Endposten `B3-S013:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T006`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S014	R3_TECHNICAL	B3	f83r	F084	2	260|261	F084=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F084:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	OWNER[F084=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E260[EXEMPLAR_VALUE_UNKNOWN] > E261[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S014` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S014` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T007`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T007`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S015	R3_TECHNICAL	B3	f83r	F085	1	262	F085=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERIT_OWNER[F085:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION]	OWNER[F085=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] || E262[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S015` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“: schließe den lokalen End-/Ablassposten `B3-S015:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T007`, PREVIOUS `B3:I002`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.11	Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S016	R3_TECHNICAL	B3	f83r	F086|F087	2	263|264	F086=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION > F087=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	INHERIT_OWNER[F086:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] -> BREAK_VISIBLE_GAP -> SET_UNRESOLVED_OWNER[F087:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F086=INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION > F087=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E263[EXEMPLAR_VALUE_UNKNOWN] > E264[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S016` beim Besitzerposten „unteren f83r-Randstation im Korbgefäß“ sowie nach lokalem Reset beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S016` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	4	vollständiger Quellenwert exemplar-only; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f83r.11→f83r.14; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S017	R3_TECHNICAL	B3	f83r	F088	1	265	F088=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F088:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F088=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E265[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S017` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S017` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
