locus	edition	group_count	flat_matches	raw_grouped_line
f83r.19	ZL3b	11	1	sar.shedaiin.ockhey.sain.ched.shedy.qetal.dal.shedy.shey.lchedy
f83r.19	IT2a	11	1	sor.shedaiin.ockhey.sain.ched.shedy.qetal.dal.shedy.shey.lchedy
f83r.19	RF1b	12	1	sar.she@152;aiin.ockhey.sain.ched.she@152;y.qetal.dal.she@152;y.shey.l,chedy
f83r.20	ZL3b	9	1	solkeedy.qoteedy.qokeey.qokedy.sol.cheeety.qokedy.qoky.saiin
f83r.20	IT2a	9	1	solkeedy.qoteedy.qokeey.qokedy.sol.cheeety.qokedy.qoky.saiin
f83r.20	RF1b	9	1	solkeedy.qoteedy.qokeey.qokedy.sol.cheeety.qoke@152;y.qoky.saiin
f83r.21	ZL3b	10	1	solkeedy.qokedy.otedy.sol,chedy.lkedy.qokchedy.qokedy.chckhdy.sar
f83r.21	IT2a	10	1	solkeedy.qokedy.otedy.sol.chedy.lkedy.qokchedy.qokedy.chckhdy.sar
f83r.21	RF1b	9	1	solkeedy.qokedy.ote@152;y.solchedy.lkedy.qokchedy.qokedy.chckhdy.sar
f83r.22	ZL3b	9	1	schedair.otchedy.qokeedy.chedain.chedy.qotedaiin.otaiin.otedy.ldy
f83r.22	IT2a	9	1	schedair.otchedy.qokeedy.chedain.chedy.qotedaiin.otaiin.otedy.ldy
f83r.22	RF1b	9	1	schedair.otchedy.qokeedy.chedain.chedy.qote@152;aiin.otaiin.ote@152;y.ldy
f83r.23	ZL3b	9	1	tchedy.qotedy.qokal.shedy.qokedy.shecthedy.shecthy.otor.chedy
f83r.23	IT2a	9	1	tchedy.qotedy.qokal.shedy.qokedy.shecthedy.shecthy.otor.chedy
f83r.23	RF1b	9	1	tchedy.qotedy.qokal.shedy.qokedy.shecthedy.shecthy.ot@221;r.che@152;y
f83r.24	ZL3b	6	1	soiiin.checthy.chety.otaiin.olsaly.shedy
f83r.24	IT2a	6	1	soiiin.checthy.chety.otaiin.olsaly.shedy
f83r.24	RF1b	6	1	soiiin.checthy.chety.otaiin.olsaly.shedy
f83r.25	ZL3b	6	1	qokeedy.qolchey.qokeey.qokedy.chedy.otal
f83r.25	IT2a	6	1	qokeedy.qolchey.qokeey.qokedy.chedy.otal
f83r.25	RF1b	6	1	qokeedy.qolchey.qokeey.qokedy.chedy.otal
f83r.26	ZL3b	6	1	otchey.qokeey.qoky.tol.shedy.qokylddy
f83r.26	IT2a	6	1	otchey.qokeey.qoky.tol.shedy.qokylddy
f83r.26	RF1b	6	1	otchey.qokeey.qoky.tol.she@152;y.qokylddy
f83r.27	ZL3b	5	1	dain.chedy.qokeedy.shckhedy.shckhedy
f83r.27	IT2a	5	1	dain.chedy.qokeedy.shckhedy.shckhedy
f83r.27	RF1b	5	1	dain.chedy.qokeedy.shckhedy.shckhedy
f83r.28	ZL3b	6	1	saiin.cheeky.sheey.qokedy.shedy.oldy
f83r.28	IT2a	6	1	saiin.cheeky.sheey.qokedy.shedy.oldy
f83r.28	RF1b	6	1	saiin.cheeky.sheey.qokedy.{ch'}edy.oldy
f83r.29	ZL3b	5	1	salche'dy.cheey.qody.kesd.oldy
f83r.29	IT2a	5	1	solchedy.cheey.qody.kesd.oldy
f83r.29	RF1b	5	1	solche'@152;y.cheey.qody.kes@152;.oldy
f83r.30	ZL3b	5	1	s,okeedy.qokeedy.qoky.saii@208;
f83r.30	IT2a	4	1	sokeedy.qokeedy.qoky.sairn
f83r.30	RF1b	4	1	sokeedy.qokeedy.qoky.saiin
f88r.7	ZL3b	8	1	dorsheoy.ctheol.qockhey.dory.sheor.sholfchor.dal.chcthol
f88r.7	IT2a	8	1	dorsheoy.ctheol.qockhey.dory.sheor.sholfchor.dal.chckhod
f88r.7	RF1b	8	1	dor{ch'}eoy.ctheol.qockhey.dory.sheor.sholfchor.dal.chcthol
f88r.8	ZL3b	12	1	[r:s]al,sheom.keol,chear.shekor.qokor.daiin.sar.s,aiin.oky.sam
f88r.8	IT2a	11	1	sal.sheom.kol.chear.shekor.qokor.daiin.sar.raiin.oky.sam
f88r.8	RF1b	12	1	sal.sheom.keol.chear.shekor.qokor.@152;aiin.sar.s.aiin.oky.sam
f88r.9	ZL3b	11	1	oain.or.om.otam.okeom.cheeor.qokeody.dar.or.om.cheody
f88r.9	IT2a	11	1	oain.or.om.otam.okeom.cheeor.qokeody.dar.or.om.cheody
f88r.9	RF1b	11	1	oain.or.om.otam.okeom.cheeor.qokeody.dar.or.om.cheody
f88r.10	ZL3b	9	1	qokeol.cheol.saiin.cheos.cheol.doleeey.or.cheom.cheo[j:m]am
f88r.10	IT2a	9	1	qokeol.cheol.saiin.cheos.cheol.doleeey.or.cheom.cheomam
f88r.10	RF1b	9	1	qokeol.cheol.saiin.cheos.cheol.doleeey.or.cheom.cheomam
f88r.11	ZL3b	7	1	yokeody.cheom.qoor.cheeb.ykeor.shy.sam
f88r.11	IT2a	7	1	yokeody.cheom.qoor.chees.ykeor.shy.sam
f88r.11	RF1b	7	1	yokeody.cheom.qoor.cheeb.ykeor.shy.sam
f88r.18	ZL3b	7	1	koa{iphh}y.cphol.orchor.pcheoly.otchol.oldy.salsaly
f88r.18	IT2a	8	1	koaiphhy.cphol.orchor.pcheoly.otchol.oldy.sal.saly
f88r.18	RF1b	8	1	koa{cphh}y.cphol.or,chor.pcheoly.otchol.oldy.salsaly
f88r.19	ZL3b	8	1	dchey.chokol.daiin.qoekol.qoekol.qockhol.okol.cheol
f88r.19	IT2a	8	1	dchey.chokol.daiin.qoekol.qoekol.qockhoy.okol.cheol
f88r.19	RF1b	8	1	dchey.chokol.daiin.qoekol.qoekol.qockhol.okol.cheol
f88r.20	ZL3b	10	1	dsheol.qokeey.s.chy.s,aiin.chor.oteor.aiin.chosals
f88r.20	IT2a	9	1	dsheol.qokeey.s.chy.saiin.chor.oteor.aiin.chosals
f88r.20	RF1b	10	1	dsheol.qokeey.s.chy.s.aiin.chor.oteor.aiin.chosals
f88r.21	ZL3b	8	1	teol.chor.olsheody.qokeol.sho{ikh}y.ol.sheeol.sheoldg
f88r.21	IT2a	9	1	teol.chor.olsheody.qokeol.shoikhy.ol.sheeol.sheol.dg
f88r.21	RF1b	8	1	teol.chor.olsheo@152;y.qokeol.shockhy.ol.sheeol.sheoldg
f88r.22	ZL3b	6	1	ychey.okaiin.chol.cheor.ol.chorcholsal
f88r.22	IT2a	6	1	ychey.okaiin.chol.cheor.ol.chorcholsal
f88r.22	RF1b	6	1	ychey.okaiin.chol.cheor.ol.chorcholsal
f88v.6	ZL3b	8	1	teodal.lkeo,cheor.roshckhy.sorshy<->aiin.cheokal.saldaiin
f88v.6	IT2a	8	1	teodal.lkeo.cheor.soshckhy.sorshy<->aiin.cheokal.saldaiin
f88v.6	RF1b	8	1	teodal.lkeo.cheor.soshckhy.sor{ch'}y<->aiin.cheokal.sal@152;aiin
f88v.7	ZL3b	9	1	dshor.shor.qokeody.qokeo,lchey.chkeor.qokeey.daiin.qokeom
f88v.7	IT2a	9	1	dshor.shor.qokeody.qokeo.lchey.chkeor.qokeey.daiin.qokeom
f88v.7	RF1b	8	1	dshor.shor.qokeody.qokeolchey.chkeor.qokeey.@152;aiin.qokeom
f88v.8	ZL3b	9	1	qoaiin.cheoy.olcheody.qoekeol.cho.chckhy.qoeey.key.cheokam
f88v.8	IT2a	9	1	qoaiin.cheoy.olcheody.qoekeol.cho.chckhy.qoeey.key.cheokam
f88v.8	RF1b	9	1	qoaiin.cheoy.olcheody.qoekeol.cho.chckhy.qoeey.key.cheokam
f88v.9	ZL3b	9	1	choeey.keeod,y.s,aiin.chody.okearcheol.archeey.sairal
f88v.9	IT2a	8	1	choeey.keeody.s.aiin.chody.okearcheol.archeey.rainal
f88v.9	RF1b	11	1	choeey.keeo@152;.y.s.aiin.chody.okear,cheol.ar,cheey.rairal
f88v.10	ZL3b	4	1	dar.cheorol.chekol,daraly
f88v.10	IT2a	4	1	dar.cheorol.chekol.daraly
f88v.10	RF1b	4	1	dar.cheorol.chekol.daraly
f88v.15	ZL3b	7	1	kosholdy.qotody.opykey.oldaiin.qoteody.yfolaiin.oraiin
f88v.15	IT2a	8	1	kosholda.qotody.opykey.ol.daiin.qoteody.yfolaiin.oraiin
f88v.15	RF1b	8	1	kosholdy.qotody.opykey.ol,daiin.qoteody.yfolaiin.oraiin
f88v.16	ZL3b	9	1	ysheod.sheo.sheody.qokeody.qoky.chees.cheody.qokeody.dal
f88v.16	IT2a	9	1	ysheod.sheo.sheody.qokeody.qoky.chees.cheody.qokeody.dal
f88v.16	RF1b	9	1	ysheod.sheo.sheody.qokeody.qoky.chees.cheody.qokeody.dal
f88v.17	ZL3b	8	1	qokeey.qokeody.chor.oteody.qockhol.okol.cheedy.qokody
f88v.17	IT2a	8	1	qokeey.qokeoda.chor.oteody.qockhol.okol.cheedy.qokody
f88v.17	RF1b	8	1	qokee@222;.qokeody.chor.oteody.qockhol.okol.cheedy.qokody
f88v.18	ZL3b	8	1	ykeeor.chockhy.otol.cheeol.cheody.qotody.soteol.ch[o:e]tam
f88v.18	IT2a	8	1	ykeeor.chockhy.otol.cheeol.cheody.qotody.soteol.chotam
f88v.18	RF1b	8	1	ykeeor.chockhy.otol.cheeol.cheody.qotody.soteol.chotam
f88v.19	ZL3b	9	1	odaiin.sheo,ol.qokeey.olaiin.cheody.chocthey.oteody,dy
f88v.19	IT2a	9	1	odoiin.sheo.ol.qokeey.olaiin.cheody.chocthey.oteody.dy
f88v.19	RF1b	10	1	odaiin.sheo.ol.qokeey.ol,aiin.cheody.chocthey.oteody.dy
f88v.20	ZL3b	5	1	[s:]qokeodaiin<!corr?>.cheody.oteol.cheockhy.chody
f88v.20	IT2a	6	1	sqokeo.daiin.cheody.oteol.cheockhy.chody
f88v.20	RF1b	6	1	sqokeo,daiin.cheody.oteol.cheockhy.chody
f89r1.6	ZL3b	10	1	qoar,shar.qopcholy.qokod.chepy,dar.sheey.okor,sheeos.oldain
f89r1.6	IT2a	10	1	qoar.shar.qopcholy.qokod.chepy.dar.sheey.okor.sheeos.oldain
f89r1.6	RF1b	10	1	qoar.shar.qopcholy.qokod.chepy.dar.sheey.okor.sheeos.oldain
f89r1.7	ZL3b	9	1	dshody.qocthy.chockhy.dal.chedy.qokeody.daldaiin.chodaiin.dal
f89r1.7	IT2a	9	1	dshody.qocthy.chockhy.dal.chedy.qokeody.daldaiin.chodaiin.dal
f89r1.7	RF1b	9	1	dshody.qocthy.chockhy.dal.chedy.qokeody.daldaiin.chodaiin.@152;al
f89r1.8	ZL3b	9	1	qokeol.chol.qodaiin.chol.cheody.qokechy.daiin.ctheody.dam
f89r1.8	IT2a	9	1	qokeol.chol.qodaiin.chol.cheody.qokechy.daiin.ctheody.dam
f89r1.8	RF1b	9	1	qokeol.chol.qodaiin.chol.cheody.qokechy.@152;aiin.ctheody.dam
f89r1.9	ZL3b	9	1	yshor.s<->oiiin.daiin.qokeey.daiin.ckhol.qokain.cheamy
f89r1.9	IT2a	8	1	yshor<->oiiin.daiin.qokeey.daiin.ckhol.qokain.cheamy
f89r1.9	RF1b	9	1	yshor.s<->oiiin.daiin.qokeey.daiin.ckhol.qokain.cheamy
f89r1.10	ZL3b	10	1	tdain.s<->chol.cheoky.cheody.qokar.dal.chor.{ckhh}y.daiin
f89r1.10	IT2a	10	1	tdain.s<->chol.cheoky<->cheody.qokar.dal.chor.ckhhy.daiin
f89r1.10	RF1b	10	1	t@152;ain.s<->chol.cheoky.cheody.qokar.dal.chor.{ckhh}y.daiin
f89r2.6	ZL3b	15	1	qokcheody.cheodal.dair.cholkeedy.qokedy.cheal.cheo.dal.qoaii[s:r].shey.cpheeedol.deey.qockhey.chaldy.daim
f89r2.6	IT2a	15	1	qokcheody.cheodal.dair.cholkeedy.qokedy.cheyd.cheo.dal.qoair.shey.cphoeedol.deey.qockhey.choldy.daim
f89r2.6	RF1b	15	1	qokchindy.cheodal.@152;air.cholkeedy.qoke@152;y.cheal.cheo.dal.qoaiis.shey.cpheeedol.deey.qockhey.chol@152;y.daim
f89r2.7	ZL3b	16	1	chos,aiin.cheodal.daiin.chy.chedain.dolchsyckheol.daiin.chody.cheedy.tchodol.chor.choldy.chos.dol.okcheeg
f89r2.7	IT2a	16	1	chos.aiin.cheodal.daiin.chy.chedain.dolchsyckheol.daiin.choy.cheedy.tchodol.chor.choldy.chos.dol.okcheeg
f89r2.7	RF1b	16	1	chos.aiin.cheodal.daiin.chy.chedain.dolchsyckheol.daiin.chody.cheedy.tchodol.chor.chol@152;y.chos.dol.okeeee@197;
f89r2.8	ZL3b	13	1	tol.daiin.daiin.daiinody.qokeey.cheoldy.qody.cheor.sain.daiin.oky.cheody.cheoky
f89r2.8	IT2a	15	1	toy.daiin.daiin.daiin.ody.qokeey.cheoldy.qody.cheor.s.ain.daiin.oky.cheody.cheoky
f89r2.8	RF1b	14	1	tol.daiin.daiin.daiinody.qokeey.cheol@152;y.qody.cheor.s,???.daiin.oky.cheody.cheoky
f89r2.22	ZL3b	13	1	kolches.sheol.qokeoefy.sheey.opcheor.opcheol.shody.sholdy.<!gap>qokal.chey.oldy.sheodal.ytoldy
f89r2.22	IT2a	13	1	kolches.sheol.qokeoefy.sheey.opcheor.opcheol.shody.sholdy<->qokol.chey.oldy.sheodal.ytoldy
f89r2.22	RF1b	13	1	kolches.sheol.qokeoefy.sheey.opcheor.opcheol.shody.sholdy.qokol.chey.ol@152;y.sheodal.ytoldy
f89r2.23	ZL3b	17	1	daiin.cheok,o,keol,daiin.dal.dair.qokeey.okeol.daiin.ykeody.<!gap>okeeey.as.cheey.okeol.cheo.cheky
f89r2.23	IT2a	16	1	daiin.cheok.okeol.daiin.dal.dair.qokeey.okeol.daiin.ykeody<->okeeeo.ees.cheey.ykeol.cheo.cheky
f89r2.23	RF1b	17	1	daiin.cheot.okeol.@152;aiin.dal.@152;air.qokeey.okeol.daiin.y,keo@152;y.okeee@221;.as.cheey.ykeol.cheo.cheky
f89r2.24	ZL3b	14	1	yokeeol.cheol.qokeey.qokeol.chey.cheokor.okeey,ky.daiin.<!gap>qokeol,cheey.qokeey.saiin.oteos
f89r2.24	IT2a	14	1	yokeeol.cheol.qokeey.qokeol.chey.eeeokor.okeey.key.daiin<->qokeol.cheey.qokeey.saiin.oteos
f89r2.24	RF1b	16	1	y,okeeol.cheol.qokeey.qokeol.chey.cheoko,r.okeey.keey.@152;aiin.qokeol.cheey.qokeey.saiin.oteos
f89r2.25	ZL3b	17	1	daiin.dal.sheol.s.aiin.qocheey.daiiin.qokeeyl.qokeody.chol,cheol.<!gap>ykeo.qo.qol.cheo.loiiin.doigom
f89r2.25	IT2a	17	1	doiin.dal.sheol.s.aiin.qocheey.daiin.qokeeol.qokeody.chol.cheol<->ykeo.qo.qol.cheo.loiiin.daimom
f89r2.25	RF1b	18	1	doiin.d@221;l.sheol.s.aiin.qocheey.daiiin.qokeeol.qokeody.chol.cheol.ykeo.qo.qol.cheo.loiiin.daig,om
f89r2.26	ZL3b	15	1	scheor.sy.sorcheey.dol.cheor.cheey.keey.qokeey.daiin.ycheary.<!gap>okeey.keeokechy.cthey.daiin.dy
f89r2.26	IT2a	16	1	scheor.sy.sorcheey.dol.cheor.cheea.keeo.qokeey.daiin.ycheas.y<->okeey.keeokechy.cthey.daiin.dy
f89r2.26	RF1b	17	1	scheor.sy.sor,cheey.dol.cheor.cheey.keey.qokeey.daiin.ycheas,y.oteey.keeokech@221;.cthey.daiin.dy
f89r2.27	ZL3b	16	1	qokol.cheor.okoiin.okeoy.qoeey.cheor.cheey.qokeol.cheal.s.aiin.<!gap and vertical jump>ocheol.soiiin.dair.chey.daiin
f89r2.27	IT2a	18	1	qokol.cheor.okoiin.okeoy.qoeey.cheo.r.cheey.qokeol.cheal.s.aiin<->o.cheol.soiiin.dair.chey.daiin
f89r2.27	RF1b	18	1	qokol.cheor.okoiin.okeey.qoee@222;.che@221;,r.cheey.qokeol.cheal.s.aiin.o,cheol.soiiin.@152;air.chey.@152;aiin
f89r2.28	ZL3b	14	1	o,r,ain.ar.ain.ol,daiin.qoaiin.ol.chkaiin.daiin.okar.dair,y?dair
f89r2.28	IT2a	16	1	o.r.ain.or.ain.ol.daiin.qoaiin.ol.chkaiin.daiin.okar.s.air.yl.dairl
f89r2.28	RF1b	12	1	orain.ar.ain.ol.daiin.qoaiin.ol.chkaiin.@152;aiin.okar.dairyl,dairl
f95v1.9	ZL3b	11	1	tshey,taiin.ol,k,shol,kshed.qokeeod.raiin.qokeey.qoko.skchdy
f95v1.9	IT2a	10	1	tshey.taiin.ol.kshol.kshed.qokeeod.raiin.qokeey.qoko.skchdy
f95v1.9	RF1b	12	1	tshey.taiin.ol.k.shol.kshed.qokeeod.r,aiin.qokeey.qoko.skch@152;y
f95v1.10	ZL3b	8	1	sain.sheyk.chody.k.chedain.chedaiin.otain.daiin
f95v1.10	IT2a	7	1	sain.sheyk.chody.kchedaiin.chedaiin.otain.daiin
f95v1.10	RF1b	8	1	sain.{ch'}eyk.chody.k.chedain.chedeiiin.otain.@152;aiin
f95v2.1	ZL3b	9	1	tchody,podar.shody.qofaiin.ofchdy.otedy.qotedaiin.shor.olsain
f95v2.1	IT2a	9	1	tchody.podar.shody.qofaiin.ofchdy.otedy.qotedaiin.shor.olsain
f95v2.1	RF1b	8	1	tchodypodar.shody.qofaiin.ofchdy.otedy.qotedaiin.shor.olsain
f95v2.2	ZL3b	11	1	sol.shedy.qotchey.alor.chdyty.olor.ok[a:o]dy.chody.qotaiin.y.kaipy
f95v2.2	IT2a	11	1	sol.shedy.qotchey.olor.chdy.ty.olor.okody.chody.qotaiin.ykaipy
f95v2.2	RF1b	11	1	sol.shedy.qotchey.@221;lor.chdyty.olor.okody.chody.qotaiin.y.kaipy
f95v2.3	ZL3b	9	1	archytaiin.shekoiin.okar.or.aiin.chckhy.okal.otain.okalody
f95v2.3	IT2a	11	1	arcsy.taiin.shekain.okar.or.aiin.chckhy.okal.otain.okal.ody
f95v2.3	RF1b	9	1	archytaiin.shekiiin.okar.or.aiin.chckhy.okal.otain.okalody
f95v2.4	ZL3b	9	1	daiin.<!next line intrudes>olkain.qokan.shar.shekydy.dain.alkain<->okalaiin.s
f95v2.4	IT2a	10	1	daiin.olkain.qokan.shar.shekydy.dain.alkain<->okal.aiin.s
f95v2.4	RF1b	10	1	daiin.olkain.qokan.{ch'}ar.shekydy.dain.alkain<->okal,aiin.s
f95v2.5	ZL3b	9	1	tar.fcheey.shos.aiin.okar.olkaiin.otalain<->okaiin,ar
f95v2.5	IT2a	9	1	tar.fcheey.shos.aiin.okar.olkaiin.otalain<->okaiin.ar
f95v2.5	RF1b	9	1	tar.fcheey.shos.aiin.okar.olkaiin.otalain<->okaiin.ar
f95v2.6	ZL3b	8	1	dain.ykaly.chals<->shedain.olaiin.y<->okain.ldy
f95v2.6	IT2a	8	1	dain.ykaly.chals<->shedain.olaiin.y<->okain.ldy
f95v2.6	RF1b	8	1	dain.ykaly.chals<->shedain.olaiin.y<->okain.l@152;y
f95v2.7	ZL3b	5	1	qokeey.dar.chdykain<->ytasal.otain
f95v2.7	IT2a	6	1	qokeey.dar.chdy.kain<->ytasal.otain
f95v2.7	RF1b	5	1	qokeey.@152;ar.ch@152;ykain<->ytasal.otain
