world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
LIGHTNESS	f82r.15	IT2a	"[""IT2a|f82r.15|G001"", ""IT2a|f82r.15|G002"", ""IT2a|f82r.15|G003"", ""IT2a|f82r.15|G004"", ""IT2a|f82r.15|G005"", ""IT2a|f82r.15|G006"", ""IT2a|f82r.15|G007"", ""IT2a|f82r.15|G008"", ""IT2a|f82r.15|G009"", ""IT2a|f82r.15|G010""]"	"[""tedy"", ""lchedy"", ""qokedy"", ""qokchdy"", ""lkeedy"", ""qokaiin"", ""dy"", ""daiin"", ""chdy"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tedy]"", ""[lchedy]"", ""[qokedy]"", ""[qokchdy]"", ""[lkeedy]"", ""Luft?"", ""[dy]"", ""viel?"", ""[chdy]"", ""[dy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.15	RF1b	"[""RF1b|f82r.15|G001"", ""RF1b|f82r.15|G002"", ""RF1b|f82r.15|G003"", ""RF1b|f82r.15|G004"", ""RF1b|f82r.15|G005"", ""RF1b|f82r.15|G006"", ""RF1b|f82r.15|G007"", ""RF1b|f82r.15|G008"", ""RF1b|f82r.15|G009"", ""RF1b|f82r.15|G010""]"	"[""tedy"", ""lchedy"", ""qokedy"", ""qokee@152;y"", ""lkee@152;y"", ""qokaiin"", ""dy"", ""daiin"", ""ch@152;y"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tedy]"", ""[lchedy]"", ""[qokedy]"", ""[qokee@152;y]"", ""[lkee@152;y]"", ""Luft?"", ""[dy]"", ""viel?"", ""[ch@152;y]"", ""[dy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.15	RF1b	"[""RF1b|f82r.15|G001"", ""RF1b|f82r.15|G002"", ""RF1b|f82r.15|G003"", ""RF1b|f82r.15|G004"", ""RF1b|f82r.15|G005"", ""RF1b|f82r.15|G006"", ""RF1b|f82r.15|G007"", ""RF1b|f82r.15|G008"", ""RF1b|f82r.15|G009"", ""RF1b|f82r.15|G010""]"	"[""tedy"", ""lchedy"", ""qokedy"", ""qokee@152;y"", ""lkee@152;y"", ""qokaiin"", ""dy"", ""daiin"", ""ch@152;y"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tedy]"", ""[lchedy]"", ""[qokedy]"", ""[qokee@152;y]"", ""[lkee@152;y]"", ""Luft?"", ""[dy]"", ""viel?"", ""[ch@152;y]"", ""[dy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.16	ZL3b	"[""ZL3b|f82r.16|G001"", ""ZL3b|f82r.16|G002"", ""ZL3b|f82r.16|G003"", ""ZL3b|f82r.16|G004"", ""ZL3b|f82r.16|G005"", ""ZL3b|f82r.16|G006"", ""ZL3b|f82r.16|G007"", ""ZL3b|f82r.16|G008"", ""ZL3b|f82r.16|G009"", ""ZL3b|f82r.16|G010"", ""ZL3b|f82r.16|G011"", ""ZL3b|f82r.16|G012""]"	"[""qokeedy"", ""lchedy"", ""qokeedy"", ""cheey"", ""r"", ""or"", ""ol"", ""s"", ""aiin"", ""chey"", ""ra{cty}"", ""dam""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchedy]"", ""[qokeedy]"", ""[cheey]"", ""[r]"", ""[or]"", ""[ol]"", ""[s]"", ""[aiin]"", ""[chey]"", ""[ra{cty}]"", ""[dam]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.16	ZL3b	"[""ZL3b|f82r.16|G001"", ""ZL3b|f82r.16|G002"", ""ZL3b|f82r.16|G003"", ""ZL3b|f82r.16|G004"", ""ZL3b|f82r.16|G005"", ""ZL3b|f82r.16|G006"", ""ZL3b|f82r.16|G007"", ""ZL3b|f82r.16|G008"", ""ZL3b|f82r.16|G009"", ""ZL3b|f82r.16|G010"", ""ZL3b|f82r.16|G011"", ""ZL3b|f82r.16|G012""]"	"[""qokeedy"", ""lchedy"", ""qokeedy"", ""cheey"", ""r"", ""or"", ""ol"", ""s"", ""aiin"", ""chey"", ""ra{cty}"", ""dam""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchedy]"", ""[qokeedy]"", ""[cheey]"", ""[r]"", ""[or]"", ""[ol]"", ""[s]"", ""[aiin]"", ""[chey]"", ""[ra{cty}]"", ""[dam]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.16	IT2a	"[""IT2a|f82r.16|G001"", ""IT2a|f82r.16|G002"", ""IT2a|f82r.16|G003"", ""IT2a|f82r.16|G004"", ""IT2a|f82r.16|G005"", ""IT2a|f82r.16|G006"", ""IT2a|f82r.16|G007"", ""IT2a|f82r.16|G008"", ""IT2a|f82r.16|G009"", ""IT2a|f82r.16|G010""]"	"[""qokeedy"", ""lchedy"", ""qokeedy"", ""cheey"", ""ror"", ""ol"", ""saiin"", ""chey"", ""raity"", ""dam""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchedy]"", ""[qokeedy]"", ""[cheey]"", ""[ror]"", ""[ol]"", ""[saiin]"", ""[chey]"", ""[raity]"", ""[dam]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.16	IT2a	"[""IT2a|f82r.16|G001"", ""IT2a|f82r.16|G002"", ""IT2a|f82r.16|G003"", ""IT2a|f82r.16|G004"", ""IT2a|f82r.16|G005"", ""IT2a|f82r.16|G006"", ""IT2a|f82r.16|G007"", ""IT2a|f82r.16|G008"", ""IT2a|f82r.16|G009"", ""IT2a|f82r.16|G010""]"	"[""qokeedy"", ""lchedy"", ""qokeedy"", ""cheey"", ""ror"", ""ol"", ""saiin"", ""chey"", ""raity"", ""dam""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchedy]"", ""[qokeedy]"", ""[cheey]"", ""[ror]"", ""[ol]"", ""[saiin]"", ""[chey]"", ""[raity]"", ""[dam]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.16	RF1b	"[""RF1b|f82r.16|G001"", ""RF1b|f82r.16|G002"", ""RF1b|f82r.16|G003"", ""RF1b|f82r.16|G004"", ""RF1b|f82r.16|G005"", ""RF1b|f82r.16|G006"", ""RF1b|f82r.16|G007"", ""RF1b|f82r.16|G008"", ""RF1b|f82r.16|G009"", ""RF1b|f82r.16|G010"", ""RF1b|f82r.16|G011"", ""RF1b|f82r.16|G012""]"	"[""qokeedy"", ""lchedy"", ""qokeedy"", ""cheey"", ""r"", ""@221;r"", ""ol"", ""s"", ""aiin"", ""chey"", ""ra{cty}"", ""@152;am""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchedy]"", ""[qokeedy]"", ""[cheey]"", ""[r]"", ""[@221;r]"", ""[ol]"", ""[s]"", ""[aiin]"", ""[chey]"", ""[ra{cty}]"", ""[@152;am]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.16	RF1b	"[""RF1b|f82r.16|G001"", ""RF1b|f82r.16|G002"", ""RF1b|f82r.16|G003"", ""RF1b|f82r.16|G004"", ""RF1b|f82r.16|G005"", ""RF1b|f82r.16|G006"", ""RF1b|f82r.16|G007"", ""RF1b|f82r.16|G008"", ""RF1b|f82r.16|G009"", ""RF1b|f82r.16|G010"", ""RF1b|f82r.16|G011"", ""RF1b|f82r.16|G012""]"	"[""qokeedy"", ""lchedy"", ""qokeedy"", ""cheey"", ""r"", ""@221;r"", ""ol"", ""s"", ""aiin"", ""chey"", ""ra{cty}"", ""@152;am""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lchedy]"", ""[qokeedy]"", ""[cheey]"", ""[r]"", ""[@221;r]"", ""[ol]"", ""[s]"", ""[aiin]"", ""[chey]"", ""[ra{cty}]"", ""[@152;am]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.17	ZL3b	"[""ZL3b|f82r.17|G001"", ""ZL3b|f82r.17|G002"", ""ZL3b|f82r.17|G003"", ""ZL3b|f82r.17|G004"", ""ZL3b|f82r.17|G005"", ""ZL3b|f82r.17|G006"", ""ZL3b|f82r.17|G007"", ""ZL3b|f82r.17|G008""]"	"[""dshedy"", ""qoteey"", ""chedy"", ""qokeeey"", ""qokedy"", ""lteedy"", ""qokeedy"", ""ralchey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qoteey]"", ""wird?"", ""[qokeeey]"", ""[qokedy]"", ""[lteedy]"", ""[qokeedy]"", ""[ralchey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.17	ZL3b	"[""ZL3b|f82r.17|G001"", ""ZL3b|f82r.17|G002"", ""ZL3b|f82r.17|G003"", ""ZL3b|f82r.17|G004"", ""ZL3b|f82r.17|G005"", ""ZL3b|f82r.17|G006"", ""ZL3b|f82r.17|G007"", ""ZL3b|f82r.17|G008""]"	"[""dshedy"", ""qoteey"", ""chedy"", ""qokeeey"", ""qokedy"", ""lteedy"", ""qokeedy"", ""ralchey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qoteey]"", ""wird?"", ""[qokeeey]"", ""[qokedy]"", ""[lteedy]"", ""[qokeedy]"", ""[ralchey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.17	IT2a	"[""IT2a|f82r.17|G001"", ""IT2a|f82r.17|G002"", ""IT2a|f82r.17|G003"", ""IT2a|f82r.17|G004"", ""IT2a|f82r.17|G005"", ""IT2a|f82r.17|G006"", ""IT2a|f82r.17|G007"", ""IT2a|f82r.17|G008""]"	"[""dshedy"", ""qoteey"", ""chedy"", ""qokeeey"", ""qokedy"", ""lteedy"", ""qokeedy"", ""rolchey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qoteey]"", ""wird?"", ""[qokeeey]"", ""[qokedy]"", ""[lteedy]"", ""[qokeedy]"", ""[rolchey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.17	IT2a	"[""IT2a|f82r.17|G001"", ""IT2a|f82r.17|G002"", ""IT2a|f82r.17|G003"", ""IT2a|f82r.17|G004"", ""IT2a|f82r.17|G005"", ""IT2a|f82r.17|G006"", ""IT2a|f82r.17|G007"", ""IT2a|f82r.17|G008""]"	"[""dshedy"", ""qoteey"", ""chedy"", ""qokeeey"", ""qokedy"", ""lteedy"", ""qokeedy"", ""rolchey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qoteey]"", ""wird?"", ""[qokeeey]"", ""[qokedy]"", ""[lteedy]"", ""[qokeedy]"", ""[rolchey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.17	RF1b	"[""RF1b|f82r.17|G001"", ""RF1b|f82r.17|G002"", ""RF1b|f82r.17|G003"", ""RF1b|f82r.17|G004"", ""RF1b|f82r.17|G005"", ""RF1b|f82r.17|G006"", ""RF1b|f82r.17|G007"", ""RF1b|f82r.17|G008""]"	"[""dshedy"", ""qoteey"", ""che@152;y"", ""qokeeey"", ""qokedy"", ""lteedy"", ""qokeedy"", ""rolchey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qoteey]"", ""[che@152;y]"", ""[qokeeey]"", ""[qokedy]"", ""[lteedy]"", ""[qokeedy]"", ""[rolchey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.17	RF1b	"[""RF1b|f82r.17|G001"", ""RF1b|f82r.17|G002"", ""RF1b|f82r.17|G003"", ""RF1b|f82r.17|G004"", ""RF1b|f82r.17|G005"", ""RF1b|f82r.17|G006"", ""RF1b|f82r.17|G007"", ""RF1b|f82r.17|G008""]"	"[""dshedy"", ""qoteey"", ""che@152;y"", ""qokeeey"", ""qokedy"", ""lteedy"", ""qokeedy"", ""rolchey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dshedy]"", ""[qoteey]"", ""[che@152;y]"", ""[qokeeey]"", ""[qokedy]"", ""[lteedy]"", ""[qokeedy]"", ""[rolchey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.18	ZL3b	"[""ZL3b|f82r.18|G001"", ""ZL3b|f82r.18|G002"", ""ZL3b|f82r.18|G003"", ""ZL3b|f82r.18|G004"", ""ZL3b|f82r.18|G005"", ""ZL3b|f82r.18|G006"", ""ZL3b|f82r.18|G007"", ""ZL3b|f82r.18|G008"", ""ZL3b|f82r.18|G009"", ""ZL3b|f82r.18|G010"", ""ZL3b|f82r.18|G011"", ""ZL3b|f82r.18|G012""]"	"[""polched"", ""otain"", ""shedy"", ""shedy"", ""dal"", ""chedar"", ""qokeey"", ""ykeey"", ""l"", ""s"", ""araiin"", ""ory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[polched]"", ""[otain]"", ""[shedy]"", ""[shedy]"", ""[dal]"", ""[chedar]"", ""Feuer?"", ""[ykeey]"", ""[l]"", ""[s]"", ""[araiin]"", ""[ory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.18	ZL3b	"[""ZL3b|f82r.18|G001"", ""ZL3b|f82r.18|G002"", ""ZL3b|f82r.18|G003"", ""ZL3b|f82r.18|G004"", ""ZL3b|f82r.18|G005"", ""ZL3b|f82r.18|G006"", ""ZL3b|f82r.18|G007"", ""ZL3b|f82r.18|G008"", ""ZL3b|f82r.18|G009"", ""ZL3b|f82r.18|G010"", ""ZL3b|f82r.18|G011"", ""ZL3b|f82r.18|G012""]"	"[""polched"", ""otain"", ""shedy"", ""shedy"", ""dal"", ""chedar"", ""qokeey"", ""ykeey"", ""l"", ""s"", ""araiin"", ""ory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE""]"	"[""[polched]"", ""[otain]"", ""[shedy]"", ""[shedy]"", ""[dal]"", ""[chedar]"", ""Feuer?"", ""[ykeey]"", ""[l]"", ""[s]"", ""[araiin]"", ""[ory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.18	IT2a	"[""IT2a|f82r.18|G001"", ""IT2a|f82r.18|G002"", ""IT2a|f82r.18|G003"", ""IT2a|f82r.18|G004"", ""IT2a|f82r.18|G005"", ""IT2a|f82r.18|G006"", ""IT2a|f82r.18|G007"", ""IT2a|f82r.18|G008"", ""IT2a|f82r.18|G009"", ""IT2a|f82r.18|G010""]"	"[""polched"", ""otain"", ""shedy"", ""shedy"", ""dal"", ""chedar"", ""qokeey"", ""okeey"", ""lsoraiin"", ""ory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[polched]"", ""[otain]"", ""[shedy]"", ""[shedy]"", ""[dal]"", ""[chedar]"", ""Feuer?"", ""[okeey]"", ""[lsoraiin]"", ""[ory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.18	IT2a	"[""IT2a|f82r.18|G001"", ""IT2a|f82r.18|G002"", ""IT2a|f82r.18|G003"", ""IT2a|f82r.18|G004"", ""IT2a|f82r.18|G005"", ""IT2a|f82r.18|G006"", ""IT2a|f82r.18|G007"", ""IT2a|f82r.18|G008"", ""IT2a|f82r.18|G009"", ""IT2a|f82r.18|G010""]"	"[""polched"", ""otain"", ""shedy"", ""shedy"", ""dal"", ""chedar"", ""qokeey"", ""okeey"", ""lsoraiin"", ""ory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[polched]"", ""[otain]"", ""[shedy]"", ""[shedy]"", ""[dal]"", ""[chedar]"", ""Feuer?"", ""[okeey]"", ""[lsoraiin]"", ""[ory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.18	RF1b	"[""RF1b|f82r.18|G001"", ""RF1b|f82r.18|G002"", ""RF1b|f82r.18|G003"", ""RF1b|f82r.18|G004"", ""RF1b|f82r.18|G005"", ""RF1b|f82r.18|G006"", ""RF1b|f82r.18|G007"", ""RF1b|f82r.18|G008"", ""RF1b|f82r.18|G009"", ""RF1b|f82r.18|G010""]"	"[""polched"", ""otain"", ""shedy"", ""shedy"", ""@152;al"", ""che@152;ar"", ""qokeey"", ""ykeey"", ""lsoraiin"", ""ory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[polched]"", ""[otain]"", ""[shedy]"", ""[shedy]"", ""[@152;al]"", ""[che@152;ar]"", ""Feuer?"", ""[ykeey]"", ""[lsoraiin]"", ""[ory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.18	RF1b	"[""RF1b|f82r.18|G001"", ""RF1b|f82r.18|G002"", ""RF1b|f82r.18|G003"", ""RF1b|f82r.18|G004"", ""RF1b|f82r.18|G005"", ""RF1b|f82r.18|G006"", ""RF1b|f82r.18|G007"", ""RF1b|f82r.18|G008"", ""RF1b|f82r.18|G009"", ""RF1b|f82r.18|G010""]"	"[""polched"", ""otain"", ""shedy"", ""shedy"", ""@152;al"", ""che@152;ar"", ""qokeey"", ""ykeey"", ""lsoraiin"", ""ory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[polched]"", ""[otain]"", ""[shedy]"", ""[shedy]"", ""[@152;al]"", ""[che@152;ar]"", ""Feuer?"", ""[ykeey]"", ""[lsoraiin]"", ""[ory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.19	ZL3b	"[""ZL3b|f82r.19|G001"", ""ZL3b|f82r.19|G002"", ""ZL3b|f82r.19|G003"", ""ZL3b|f82r.19|G004"", ""ZL3b|f82r.19|G005""]"	"[""okain"", ""char"", ""okain"", ""qokeedy"", ""lchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[okain]"", ""[char]"", ""[okain]"", ""[qokeedy]"", ""[lchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.19	ZL3b	"[""ZL3b|f82r.19|G001"", ""ZL3b|f82r.19|G002"", ""ZL3b|f82r.19|G003"", ""ZL3b|f82r.19|G004"", ""ZL3b|f82r.19|G005""]"	"[""okain"", ""char"", ""okain"", ""qokeedy"", ""lchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[okain]"", ""[char]"", ""[okain]"", ""[qokeedy]"", ""[lchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.19	IT2a	"[""IT2a|f82r.19|G001"", ""IT2a|f82r.19|G002"", ""IT2a|f82r.19|G003"", ""IT2a|f82r.19|G004"", ""IT2a|f82r.19|G005""]"	"[""okain"", ""char"", ""okain"", ""qokeedy"", ""lchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[okain]"", ""[char]"", ""[okain]"", ""[qokeedy]"", ""[lchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.19	IT2a	"[""IT2a|f82r.19|G001"", ""IT2a|f82r.19|G002"", ""IT2a|f82r.19|G003"", ""IT2a|f82r.19|G004"", ""IT2a|f82r.19|G005""]"	"[""okain"", ""char"", ""okain"", ""qokeedy"", ""lchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[okain]"", ""[char]"", ""[okain]"", ""[qokeedy]"", ""[lchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.19	RF1b	"[""RF1b|f82r.19|G001"", ""RF1b|f82r.19|G002"", ""RF1b|f82r.19|G003"", ""RF1b|f82r.19|G004"", ""RF1b|f82r.19|G005""]"	"[""okain"", ""char"", ""okain"", ""qokee@152;y"", ""lchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[okain]"", ""[char]"", ""[okain]"", ""[qokee@152;y]"", ""[lchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.19	RF1b	"[""RF1b|f82r.19|G001"", ""RF1b|f82r.19|G002"", ""RF1b|f82r.19|G003"", ""RF1b|f82r.19|G004"", ""RF1b|f82r.19|G005""]"	"[""okain"", ""char"", ""okain"", ""qokee@152;y"", ""lchy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[okain]"", ""[char]"", ""[okain]"", ""[qokee@152;y]"", ""[lchy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.20	ZL3b	"[""ZL3b|f82r.20|G001"", ""ZL3b|f82r.20|G002"", ""ZL3b|f82r.20|G003"", ""ZL3b|f82r.20|G004"", ""ZL3b|f82r.20|G005"", ""ZL3b|f82r.20|G006"", ""ZL3b|f82r.20|G007"", ""ZL3b|f82r.20|G008"", ""ZL3b|f82r.20|G009""]"	"[""posalshy"", ""qokedy"", ""cphal"", ""shedy"", ""sheol"", ""keeedy"", ""lkaiin"", ""shedy"", ""qoly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[posalshy]"", ""[qokedy]"", ""[cphal]"", ""[shedy]"", ""[sheol]"", ""[keeedy]"", ""[lkaiin]"", ""[shedy]"", ""[qoly]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
