shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature	recipe_id	support_rank	support_tier	running_surface_type_count	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	old_carrier_surface_count
G467-S2511	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C16	ainy	AIN+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}ainy	OT+OT+AIN+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C11+G466-C43+G466-C16	G468-R1871	1955	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2512	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C17	alor	AL+OR	ot{NAME_CORE_1}ot{NAME_CORE_2}alor	OT+OT+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C11+G466-C43+G466-C17	G468-R1873	1956	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2513	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}cfhy	OT+OT+CH+LOCAL_CHAR_F+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C11+G466-C43+G466-C18	G468-R1877	1960	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2514	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C19	cphy	CH+P+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}cphy	OT+OT+CH+P+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C11+G466-C43+G466-C19	G468-R1878	1961	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2515	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C20	cthy	CH+T+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}cthy	OT+OT+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C11+G466-C43+G466-C20	G468-R1879	1962	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2516	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C21	oiin	O+IIN	ot{NAME_CORE_1}ot{NAME_CORE_2}oiin	OT+OT+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C43+G466-C21	G468-R1881	425	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2517	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C22	ain	AIN	ot{NAME_CORE_1}ot{NAME_CORE_2}ain	OT+OT+AIN	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C11+G466-C43+G466-C22	G468-R1870	1954	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2518	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C23	aly	AL+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}aly	OT+OT+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C11+G466-C43+G466-C23	G468-R1874	1957	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2519	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C24	dal	AL	ot{NAME_CORE_1}ot{NAME_CORE_2}dal	OT+OT+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C43+G466-C24	G468-R1872	424	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2520	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C25	eey	EE+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}eey	OT+OT+EE+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C11+G466-C43+G466-C25	G468-R1880	1963	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2521	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C26	oin	O+IIN	ot{NAME_CORE_1}ot{NAME_CORE_2}oin	OT+OT+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C43+G466-C26	G468-R1881	425	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2522	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C27	oly	OL+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}oly	OT+OT+OL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C11+G466-C43+G466-C27	G468-R1884	1966	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2523	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C28	ory	OR+Y	ot{NAME_CORE_1}ot{NAME_CORE_2}ory	OT+OT+OR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C11+G466-C43+G466-C28	G468-R1886	1968	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2524	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C29	shy	Y	ot{NAME_CORE_1}ot{NAME_CORE_2}shy	OT+OT+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C11+G466-C43+G466-C29	G468-R1887	1969	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2525	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C30	ydy	Y+DY	ot{NAME_CORE_1}ot{NAME_CORE_2}ydy	OT+OT+Y+DY	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C11+G466-C43+G466-C30	G468-R1888	1970	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2526	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C31	al	AL	ot{NAME_CORE_1}ot{NAME_CORE_2}al	OT+OT+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C43+G466-C31	G468-R1872	424	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2527	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C32	am	AM_ADDR	ot{NAME_CORE_1}ot{NAME_CORE_2}am	OT+OT+AM_ADDR	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C11+G466-C43+G466-C32	G468-R1875	1958	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2528	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C33	ar	AR	ot{NAME_CORE_1}ot{NAME_CORE_2}ar	OT+OT+AR	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C11+G466-C43+G466-C33	G468-R1876	1959	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2529	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C34	ol	OL	ot{NAME_CORE_1}ot{NAME_CORE_2}ol	OT+OT+OL	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C11+G466-C43+G466-C34	G468-R1882	1964	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2530	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C43	ot	OT	G466-C35	or	OR	ot{NAME_CORE_1}ot{NAME_CORE_2}or	OT+OT+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · DANACH · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C11+G466-C43+G466-C35	G468-R1885	1967	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2531	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C13	olaiin	OL+AIIN	ot{NAME_CORE_1}sh{NAME_CORE_2}olaiin	OT+SH+OL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C11+G466-C44+G466-C13	G468-R1903	1981	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2532	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C14	daiin	AIIN	ot{NAME_CORE_1}sh{NAME_CORE_2}daiin	OT+SH+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C44+G466-C14	G468-R1889	426	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2533	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C15	aiin	AIIN	ot{NAME_CORE_1}sh{NAME_CORE_2}aiin	OT+SH+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C44+G466-C15	G468-R1889	426	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2534	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C16	ainy	AIN+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}ainy	OT+SH+AIN+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C11+G466-C44+G466-C16	G468-R1891	1972	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2535	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C17	alor	AL+OR	ot{NAME_CORE_1}sh{NAME_CORE_2}alor	OT+SH+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C11+G466-C44+G466-C17	G468-R1893	1973	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2536	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}cfhy	OT+SH+CH+LOCAL_CHAR_F+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C11+G466-C44+G466-C18	G468-R1897	1977	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2537	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C19	cphy	CH+P+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}cphy	OT+SH+CH+P+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C11+G466-C44+G466-C19	G468-R1898	1978	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2538	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C20	cthy	CH+T+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}cthy	OT+SH+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C11+G466-C44+G466-C20	G468-R1899	1979	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2539	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C21	oiin	O+IIN	ot{NAME_CORE_1}sh{NAME_CORE_2}oiin	OT+SH+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C44+G466-C21	G468-R1901	428	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2540	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C22	ain	AIN	ot{NAME_CORE_1}sh{NAME_CORE_2}ain	OT+SH+AIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C11+G466-C44+G466-C22	G468-R1890	1971	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2541	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C23	aly	AL+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}aly	OT+SH+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C11+G466-C44+G466-C23	G468-R1894	1974	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2542	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C24	dal	AL	ot{NAME_CORE_1}sh{NAME_CORE_2}dal	OT+SH+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C44+G466-C24	G468-R1892	427	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2543	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C25	eey	EE+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}eey	OT+SH+EE+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C11+G466-C44+G466-C25	G468-R1900	1980	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2544	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C26	oin	O+IIN	ot{NAME_CORE_1}sh{NAME_CORE_2}oin	OT+SH+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C44+G466-C26	G468-R1901	428	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2545	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C27	oly	OL+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}oly	OT+SH+OL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C11+G466-C44+G466-C27	G468-R1904	1982	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2546	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C28	ory	OR+Y	ot{NAME_CORE_1}sh{NAME_CORE_2}ory	OT+SH+OR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C11+G466-C44+G466-C28	G468-R1906	1984	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2547	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C29	shy	Y	ot{NAME_CORE_1}sh{NAME_CORE_2}shy	OT+SH+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C11+G466-C44+G466-C29	G468-R1907	1985	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2548	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C30	ydy	Y+DY	ot{NAME_CORE_1}sh{NAME_CORE_2}ydy	OT+SH+Y+DY	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C11+G466-C44+G466-C30	G468-R1908	1986	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2549	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C31	al	AL	ot{NAME_CORE_1}sh{NAME_CORE_2}al	OT+SH+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C44+G466-C31	G468-R1892	427	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2550	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C32	am	AM_ADDR	ot{NAME_CORE_1}sh{NAME_CORE_2}am	OT+SH+AM_ADDR	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C11+G466-C44+G466-C32	G468-R1895	1975	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2551	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C33	ar	AR	ot{NAME_CORE_1}sh{NAME_CORE_2}ar	OT+SH+AR	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C11+G466-C44+G466-C33	G468-R1896	1976	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2552	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C34	ol	OL	ot{NAME_CORE_1}sh{NAME_CORE_2}ol	OT+SH+OL	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C11+G466-C44+G466-C34	G468-R1902	71	RUNNING_EXACT_RECIPE	1	1	1	0	0	1
G467-S2553	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C44	sh	SH	G466-C35	or	OR	ot{NAME_CORE_1}sh{NAME_CORE_2}or	OT+SH+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C11+G466-C44+G466-C35	G468-R1905	1983	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2554	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C13	olaiin	OL+AIIN	sh{NAME_CORE_1}air{NAME_CORE_2}olaiin	SH+AIR+OL+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C12+G466-C36+G466-C13	G468-R1928	2001	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2555	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C14	daiin	AIIN	sh{NAME_CORE_1}air{NAME_CORE_2}daiin	SH+AIR+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C36+G466-C14	G468-R1914	429	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2556	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C15	aiin	AIIN	sh{NAME_CORE_1}air{NAME_CORE_2}aiin	SH+AIR+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C36+G466-C15	G468-R1914	429	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2557	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C16	ainy	AIN+Y	sh{NAME_CORE_1}air{NAME_CORE_2}ainy	SH+AIR+AIN+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C12+G466-C36+G466-C16	G468-R1916	1991	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2558	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C17	alor	AL+OR	sh{NAME_CORE_1}air{NAME_CORE_2}alor	SH+AIR+AL+OR	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C12+G466-C36+G466-C17	G468-R1918	1992	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2559	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	sh{NAME_CORE_1}air{NAME_CORE_2}cfhy	SH+AIR+CH+LOCAL_CHAR_F+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C12+G466-C36+G466-C18	G468-R1922	1996	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2560	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C19	cphy	CH+P+Y	sh{NAME_CORE_1}air{NAME_CORE_2}cphy	SH+AIR+CH+P+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C12+G466-C36+G466-C19	G468-R1923	1997	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2561	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C20	cthy	CH+T+Y	sh{NAME_CORE_1}air{NAME_CORE_2}cthy	SH+AIR+CH+T+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C12+G466-C36+G466-C20	G468-R1924	1998	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2562	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C21	oiin	O+IIN	sh{NAME_CORE_1}air{NAME_CORE_2}oiin	SH+AIR+O+IIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C12+G466-C36+G466-C21	G468-R1926	431	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2563	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C22	ain	AIN	sh{NAME_CORE_1}air{NAME_CORE_2}ain	SH+AIR+AIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C12+G466-C36+G466-C22	G468-R1915	1990	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2564	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C23	aly	AL+Y	sh{NAME_CORE_1}air{NAME_CORE_2}aly	SH+AIR+AL+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C12+G466-C36+G466-C23	G468-R1919	1993	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2565	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C24	dal	AL	sh{NAME_CORE_1}air{NAME_CORE_2}dal	SH+AIR+AL	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C12+G466-C36+G466-C24	G468-R1917	430	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2566	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C25	eey	EE+Y	sh{NAME_CORE_1}air{NAME_CORE_2}eey	SH+AIR+EE+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C12+G466-C36+G466-C25	G468-R1925	1999	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2567	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C26	oin	O+IIN	sh{NAME_CORE_1}air{NAME_CORE_2}oin	SH+AIR+O+IIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C12+G466-C36+G466-C26	G468-R1926	431	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2568	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C27	oly	OL+Y	sh{NAME_CORE_1}air{NAME_CORE_2}oly	SH+AIR+OL+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C12+G466-C36+G466-C27	G468-R1929	2002	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2569	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C28	ory	OR+Y	sh{NAME_CORE_1}air{NAME_CORE_2}ory	SH+AIR+OR+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C12+G466-C36+G466-C28	G468-R1931	2004	COMPOSITION_ONLY	0	0	0	0	0	0
