case	candidate_id	table	position1	position2	raw1	raw2	changed_position	name1	name2	element1	element2	explicit_conflict
RF1b_TOP_DOWN	27441	B	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	WATER	True
RF1b_TOP_DOWN	27441	C	1	8	rary	fary	1	Conjunctio	Caput draconis	AIR	EARTH	True
RF1b_TOP_DOWN	27441	C	2	6	sals	saly	4	Puella	Laetitia	WATER	AIR	True
RF1b_TOP_DOWN	27441	C	2	7	sals	salf	4	Puella	Cauda draconis	WATER	FIRE	True
RF1b_TOP_DOWN	27441	C	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	FIRE	True
RF1b_TOP_DOWN	29180	A	1	8	rary	fary	1	Caput draconis	Cauda draconis	EARTH	WATER	True
RF1b_TOP_DOWN	29180	A	2	6	sals	saly	4	Tristitia	Puella	AIR	EARTH	True
RF1b_TOP_DOWN	29180	A	2	7	sals	salf	4	Tristitia	Amissio	AIR	UNKNOWN	False
RF1b_TOP_DOWN	29180	A	6	7	saly	salf	4	Puella	Amissio	EARTH	UNKNOWN	False
RF1b_TOP_DOWN	29180	B	1	8	rary	fary	1	Caput draconis	Cauda draconis	EARTH	WATER	True
RF1b_TOP_DOWN	29180	B	2	6	sals	saly	4	Tristitia	Puella	EARTH	AIR	True
RF1b_TOP_DOWN	29180	B	2	7	sals	salf	4	Tristitia	Amissio	EARTH	FIRE	True
RF1b_TOP_DOWN	29180	B	6	7	saly	salf	4	Puella	Amissio	AIR	FIRE	True
RF1b_TOP_DOWN	29180	C	1	8	rary	fary	1	Caput draconis	Cauda draconis	EARTH	FIRE	True
RF1b_TOP_DOWN	29180	C	2	6	sals	saly	4	Tristitia	Puella	EARTH	WATER	True
RF1b_TOP_DOWN	29180	C	2	7	sals	salf	4	Tristitia	Amissio	EARTH	FIRE	True
RF1b_TOP_DOWN	29180	C	6	7	saly	salf	4	Puella	Amissio	WATER	FIRE	True
RF1b_TOP_DOWN	29535	A	1	8	rary	fary	1	Caput draconis	Via	EARTH	WATER	True
RF1b_TOP_DOWN	29535	A	2	6	sals	saly	4	Fortuna major	Puella	FIRE	EARTH	True
RF1b_TOP_DOWN	29535	A	2	7	sals	salf	4	Fortuna major	Puer	FIRE	FIRE	False
RF1b_TOP_DOWN	29535	A	6	7	saly	salf	4	Puella	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	29535	B	1	8	rary	fary	1	Caput draconis	Via	EARTH	WATER	True
RF1b_TOP_DOWN	29535	B	2	6	sals	saly	4	Fortuna major	Puella	FIRE	AIR	True
RF1b_TOP_DOWN	29535	B	2	7	sals	salf	4	Fortuna major	Puer	FIRE	FIRE	False
RF1b_TOP_DOWN	29535	B	6	7	saly	salf	4	Puella	Puer	AIR	FIRE	True
RF1b_TOP_DOWN	29535	C	1	8	rary	fary	1	Caput draconis	Via	EARTH	WATER	True
RF1b_TOP_DOWN	29535	C	2	6	sals	saly	4	Fortuna major	Puella	EARTH	WATER	True
RF1b_TOP_DOWN	29535	C	2	7	sals	salf	4	Fortuna major	Puer	EARTH	AIR	True
RF1b_TOP_DOWN	29535	C	6	7	saly	salf	4	Puella	Puer	WATER	AIR	True
RF1b_TOP_DOWN	29804	A	1	8	rary	fary	1	Caput draconis	Laetitia	EARTH	FIRE	True
RF1b_TOP_DOWN	29804	A	2	6	sals	saly	4	Rubeus	Via	WATER	WATER	False
RF1b_TOP_DOWN	29804	A	2	7	sals	salf	4	Rubeus	Amissio	WATER	UNKNOWN	False
RF1b_TOP_DOWN	29804	A	6	7	saly	salf	4	Via	Amissio	WATER	UNKNOWN	False
RF1b_TOP_DOWN	29804	B	1	8	rary	fary	1	Caput draconis	Laetitia	EARTH	AIR	True
RF1b_TOP_DOWN	29804	B	2	6	sals	saly	4	Rubeus	Via	FIRE	WATER	True
RF1b_TOP_DOWN	29804	B	2	7	sals	salf	4	Rubeus	Amissio	FIRE	FIRE	False
RF1b_TOP_DOWN	29804	B	6	7	saly	salf	4	Via	Amissio	WATER	FIRE	True
RF1b_TOP_DOWN	29804	C	1	8	rary	fary	1	Caput draconis	Laetitia	EARTH	AIR	True
RF1b_TOP_DOWN	29804	C	2	6	sals	saly	4	Rubeus	Via	FIRE	WATER	True
RF1b_TOP_DOWN	29804	C	2	7	sals	salf	4	Rubeus	Amissio	FIRE	FIRE	False
RF1b_TOP_DOWN	29804	C	6	7	saly	salf	4	Via	Amissio	WATER	FIRE	True
RF1b_TOP_DOWN	30015	A	1	8	rary	fary	1	Caput draconis	Via	EARTH	WATER	True
RF1b_TOP_DOWN	30015	A	2	6	sals	saly	4	Acquisitio	Puer	WATER	FIRE	True
RF1b_TOP_DOWN	30015	A	2	7	sals	salf	4	Acquisitio	Puella	WATER	EARTH	True
RF1b_TOP_DOWN	30015	A	6	7	saly	salf	4	Puer	Puella	FIRE	EARTH	True
RF1b_TOP_DOWN	30015	B	1	8	rary	fary	1	Caput draconis	Via	EARTH	WATER	True
RF1b_TOP_DOWN	30015	B	2	6	sals	saly	4	Acquisitio	Puer	WATER	FIRE	True
RF1b_TOP_DOWN	30015	B	2	7	sals	salf	4	Acquisitio	Puella	WATER	AIR	True
RF1b_TOP_DOWN	30015	B	6	7	saly	salf	4	Puer	Puella	FIRE	AIR	True
RF1b_TOP_DOWN	30015	C	1	8	rary	fary	1	Caput draconis	Via	EARTH	WATER	True
RF1b_TOP_DOWN	30015	C	2	6	sals	saly	4	Acquisitio	Puer	AIR	AIR	False
RF1b_TOP_DOWN	30015	C	2	7	sals	salf	4	Acquisitio	Puella	AIR	WATER	True
RF1b_TOP_DOWN	30015	C	6	7	saly	salf	4	Puer	Puella	AIR	WATER	True
RF1b_TOP_DOWN	30091	A	1	8	rary	fary	1	Caput draconis	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	30091	A	2	6	sals	saly	4	Acquisitio	Fortuna minor	WATER	FIRE	True
RF1b_TOP_DOWN	30091	A	2	7	sals	salf	4	Acquisitio	Carcer	WATER	EARTH	True
RF1b_TOP_DOWN	30091	A	6	7	saly	salf	4	Fortuna minor	Carcer	FIRE	EARTH	True
RF1b_TOP_DOWN	30091	B	1	8	rary	fary	1	Caput draconis	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	30091	B	2	6	sals	saly	4	Acquisitio	Fortuna minor	WATER	AIR	True
RF1b_TOP_DOWN	30091	B	2	7	sals	salf	4	Acquisitio	Carcer	WATER	EARTH	True
RF1b_TOP_DOWN	30091	B	6	7	saly	salf	4	Fortuna minor	Carcer	AIR	EARTH	True
RF1b_TOP_DOWN	30091	C	1	8	rary	fary	1	Caput draconis	Puer	EARTH	AIR	True
RF1b_TOP_DOWN	30091	C	2	6	sals	saly	4	Acquisitio	Fortuna minor	AIR	FIRE	True
RF1b_TOP_DOWN	30091	C	2	7	sals	salf	4	Acquisitio	Carcer	AIR	EARTH	True
RF1b_TOP_DOWN	30091	C	6	7	saly	salf	4	Fortuna minor	Carcer	FIRE	EARTH	True
RF1b_TOP_DOWN	30349	A	1	8	rary	fary	1	Caput draconis	Carcer	EARTH	EARTH	False
RF1b_TOP_DOWN	30349	A	2	6	sals	saly	4	Conjunctio	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	30349	A	2	7	sals	salf	4	Conjunctio	Fortuna minor	EARTH	FIRE	True
RF1b_TOP_DOWN	30349	A	6	7	saly	salf	4	Puer	Fortuna minor	FIRE	FIRE	False
RF1b_TOP_DOWN	30349	B	1	8	rary	fary	1	Caput draconis	Carcer	EARTH	EARTH	False
RF1b_TOP_DOWN	30349	B	2	6	sals	saly	4	Conjunctio	Puer	AIR	FIRE	True
RF1b_TOP_DOWN	30349	B	2	7	sals	salf	4	Conjunctio	Fortuna minor	AIR	AIR	False
RF1b_TOP_DOWN	30349	B	6	7	saly	salf	4	Puer	Fortuna minor	FIRE	AIR	True
RF1b_TOP_DOWN	30349	C	1	8	rary	fary	1	Caput draconis	Carcer	EARTH	EARTH	False
RF1b_TOP_DOWN	30349	C	2	6	sals	saly	4	Conjunctio	Puer	AIR	AIR	False
RF1b_TOP_DOWN	30349	C	2	7	sals	salf	4	Conjunctio	Fortuna minor	AIR	FIRE	True
RF1b_TOP_DOWN	30349	C	6	7	saly	salf	4	Puer	Fortuna minor	AIR	FIRE	True
RF1b_TOP_DOWN	31011	A	1	8	rary	fary	1	Caput draconis	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	31011	A	2	6	sals	saly	4	Carcer	Laetitia	EARTH	FIRE	True
RF1b_TOP_DOWN	31011	A	2	7	sals	salf	4	Carcer	Puella	EARTH	EARTH	False
RF1b_TOP_DOWN	31011	A	6	7	saly	salf	4	Laetitia	Puella	FIRE	EARTH	True
RF1b_TOP_DOWN	31011	B	1	8	rary	fary	1	Caput draconis	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	31011	B	2	6	sals	saly	4	Carcer	Laetitia	EARTH	AIR	True
RF1b_TOP_DOWN	31011	B	2	7	sals	salf	4	Carcer	Puella	EARTH	AIR	True
RF1b_TOP_DOWN	31011	B	6	7	saly	salf	4	Laetitia	Puella	AIR	AIR	False
RF1b_TOP_DOWN	31011	C	1	8	rary	fary	1	Caput draconis	Puer	EARTH	AIR	True
RF1b_TOP_DOWN	31011	C	2	6	sals	saly	4	Carcer	Laetitia	EARTH	AIR	True
RF1b_TOP_DOWN	31011	C	2	7	sals	salf	4	Carcer	Puella	EARTH	WATER	True
RF1b_TOP_DOWN	31011	C	6	7	saly	salf	4	Laetitia	Puella	AIR	WATER	True
RF1b_TOP_DOWN	31016	A	1	8	rary	fary	1	Caput draconis	Fortuna minor	EARTH	FIRE	True
RF1b_TOP_DOWN	31016	A	2	6	sals	saly	4	Carcer	Laetitia	EARTH	FIRE	True
RF1b_TOP_DOWN	31016	A	2	7	sals	salf	4	Carcer	Amissio	EARTH	UNKNOWN	False
RF1b_TOP_DOWN	31016	A	6	7	saly	salf	4	Laetitia	Amissio	FIRE	UNKNOWN	False
RF1b_TOP_DOWN	31016	B	1	8	rary	fary	1	Caput draconis	Fortuna minor	EARTH	AIR	True
RF1b_TOP_DOWN	31016	B	2	6	sals	saly	4	Carcer	Laetitia	EARTH	AIR	True
RF1b_TOP_DOWN	31016	B	2	7	sals	salf	4	Carcer	Amissio	EARTH	FIRE	True
RF1b_TOP_DOWN	31016	B	6	7	saly	salf	4	Laetitia	Amissio	AIR	FIRE	True
RF1b_TOP_DOWN	31016	C	1	8	rary	fary	1	Caput draconis	Fortuna minor	EARTH	FIRE	True
RF1b_TOP_DOWN	31016	C	2	6	sals	saly	4	Carcer	Laetitia	EARTH	AIR	True
RF1b_TOP_DOWN	31016	C	2	7	sals	salf	4	Carcer	Amissio	EARTH	FIRE	True
RF1b_TOP_DOWN	31016	C	6	7	saly	salf	4	Laetitia	Amissio	AIR	FIRE	True
RF1b_TOP_DOWN	31281	A	1	8	rary	fary	1	Caput draconis	Puella	EARTH	EARTH	False
RF1b_TOP_DOWN	31281	A	2	6	sals	saly	4	Amissio	Laetitia	UNKNOWN	FIRE	False
RF1b_TOP_DOWN	31281	A	2	7	sals	salf	4	Amissio	Cauda draconis	UNKNOWN	WATER	False
RF1b_TOP_DOWN	31281	A	6	7	saly	salf	4	Laetitia	Cauda draconis	FIRE	WATER	True
RF1b_TOP_DOWN	31281	B	1	8	rary	fary	1	Caput draconis	Puella	EARTH	AIR	True
RF1b_TOP_DOWN	31281	B	2	6	sals	saly	4	Amissio	Laetitia	FIRE	AIR	True
RF1b_TOP_DOWN	31281	B	2	7	sals	salf	4	Amissio	Cauda draconis	FIRE	WATER	True
RF1b_TOP_DOWN	31281	B	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	WATER	True
RF1b_TOP_DOWN	31281	C	1	8	rary	fary	1	Caput draconis	Puella	EARTH	WATER	True
RF1b_TOP_DOWN	31281	C	2	6	sals	saly	4	Amissio	Laetitia	FIRE	AIR	True
RF1b_TOP_DOWN	31281	C	2	7	sals	salf	4	Amissio	Cauda draconis	FIRE	FIRE	False
RF1b_TOP_DOWN	31281	C	6	7	saly	salf	4	Laetitia	Cauda draconis	AIR	FIRE	True
RF1b_TOP_DOWN	35186	A	1	8	rary	fary	1	Laetitia	Conjunctio	FIRE	EARTH	True
RF1b_TOP_DOWN	35186	A	2	6	sals	saly	4	Carcer	Albus	EARTH	AIR	True
RF1b_TOP_DOWN	35186	A	2	7	sals	salf	4	Carcer	Fortuna major	EARTH	FIRE	True
RF1b_TOP_DOWN	35186	A	6	7	saly	salf	4	Albus	Fortuna major	AIR	FIRE	True
RF1b_TOP_DOWN	35186	B	1	8	rary	fary	1	Laetitia	Conjunctio	AIR	AIR	False
RF1b_TOP_DOWN	35186	B	2	6	sals	saly	4	Carcer	Albus	EARTH	EARTH	False
RF1b_TOP_DOWN	35186	B	2	7	sals	salf	4	Carcer	Fortuna major	EARTH	FIRE	True
RF1b_TOP_DOWN	35186	B	6	7	saly	salf	4	Albus	Fortuna major	EARTH	FIRE	True
RF1b_TOP_DOWN	35186	C	1	8	rary	fary	1	Laetitia	Conjunctio	AIR	AIR	False
RF1b_TOP_DOWN	35186	C	2	6	sals	saly	4	Carcer	Albus	EARTH	WATER	True
RF1b_TOP_DOWN	35186	C	2	7	sals	salf	4	Carcer	Fortuna major	EARTH	EARTH	False
RF1b_TOP_DOWN	35186	C	6	7	saly	salf	4	Albus	Fortuna major	WATER	EARTH	True
RF1b_TOP_DOWN	35756	A	1	8	rary	fary	1	Laetitia	Rubeus	FIRE	WATER	True
RF1b_TOP_DOWN	35756	A	2	6	sals	saly	4	Puella	Tristitia	EARTH	AIR	True
RF1b_TOP_DOWN	35756	A	2	7	sals	salf	4	Puella	Conjunctio	EARTH	EARTH	False
RF1b_TOP_DOWN	35756	A	6	7	saly	salf	4	Tristitia	Conjunctio	AIR	EARTH	True
RF1b_TOP_DOWN	35756	B	1	8	rary	fary	1	Laetitia	Rubeus	AIR	FIRE	True
RF1b_TOP_DOWN	35756	B	2	6	sals	saly	4	Puella	Tristitia	AIR	EARTH	True
RF1b_TOP_DOWN	35756	B	2	7	sals	salf	4	Puella	Conjunctio	AIR	AIR	False
RF1b_TOP_DOWN	35756	B	6	7	saly	salf	4	Tristitia	Conjunctio	EARTH	AIR	True
RF1b_TOP_DOWN	35756	C	1	8	rary	fary	1	Laetitia	Rubeus	AIR	FIRE	True
RF1b_TOP_DOWN	35756	C	2	6	sals	saly	4	Puella	Tristitia	WATER	EARTH	True
RF1b_TOP_DOWN	35756	C	2	7	sals	salf	4	Puella	Conjunctio	WATER	AIR	True
RF1b_TOP_DOWN	35756	C	6	7	saly	salf	4	Tristitia	Conjunctio	EARTH	AIR	True
RF1b_TOP_DOWN	35934	A	1	8	rary	fary	1	Laetitia	Albus	FIRE	AIR	True
RF1b_TOP_DOWN	35934	A	2	6	sals	saly	4	Fortuna minor	Caput draconis	FIRE	EARTH	True
RF1b_TOP_DOWN	35934	A	2	7	sals	salf	4	Fortuna minor	Tristitia	FIRE	AIR	True
RF1b_TOP_DOWN	35934	A	6	7	saly	salf	4	Caput draconis	Tristitia	EARTH	AIR	True
RF1b_TOP_DOWN	35934	B	1	8	rary	fary	1	Laetitia	Albus	AIR	EARTH	True
RF1b_TOP_DOWN	35934	B	2	6	sals	saly	4	Fortuna minor	Caput draconis	AIR	EARTH	True
RF1b_TOP_DOWN	35934	B	2	7	sals	salf	4	Fortuna minor	Tristitia	AIR	EARTH	True
RF1b_TOP_DOWN	35934	B	6	7	saly	salf	4	Caput draconis	Tristitia	EARTH	EARTH	False
RF1b_TOP_DOWN	35934	C	1	8	rary	fary	1	Laetitia	Albus	AIR	WATER	True
RF1b_TOP_DOWN	35934	C	2	6	sals	saly	4	Fortuna minor	Caput draconis	FIRE	EARTH	True
RF1b_TOP_DOWN	35934	C	2	7	sals	salf	4	Fortuna minor	Tristitia	FIRE	EARTH	True
RF1b_TOP_DOWN	35934	C	6	7	saly	salf	4	Caput draconis	Tristitia	EARTH	EARTH	False
RF1b_TOP_DOWN	36054	A	1	8	rary	fary	1	Laetitia	Albus	FIRE	AIR	True
RF1b_TOP_DOWN	36054	A	2	6	sals	saly	4	Fortuna minor	Caput draconis	FIRE	EARTH	True
RF1b_TOP_DOWN	36054	A	2	7	sals	salf	4	Fortuna minor	Tristitia	FIRE	AIR	True
RF1b_TOP_DOWN	36054	A	6	7	saly	salf	4	Caput draconis	Tristitia	EARTH	AIR	True
RF1b_TOP_DOWN	36054	B	1	8	rary	fary	1	Laetitia	Albus	AIR	EARTH	True
RF1b_TOP_DOWN	36054	B	2	6	sals	saly	4	Fortuna minor	Caput draconis	AIR	EARTH	True
RF1b_TOP_DOWN	36054	B	2	7	sals	salf	4	Fortuna minor	Tristitia	AIR	EARTH	True
RF1b_TOP_DOWN	36054	B	6	7	saly	salf	4	Caput draconis	Tristitia	EARTH	EARTH	False
RF1b_TOP_DOWN	36054	C	1	8	rary	fary	1	Laetitia	Albus	AIR	WATER	True
RF1b_TOP_DOWN	36054	C	2	6	sals	saly	4	Fortuna minor	Caput draconis	FIRE	EARTH	True
RF1b_TOP_DOWN	36054	C	2	7	sals	salf	4	Fortuna minor	Tristitia	FIRE	EARTH	True
RF1b_TOP_DOWN	36054	C	6	7	saly	salf	4	Caput draconis	Tristitia	EARTH	EARTH	False
RF1b_TOP_DOWN	36243	A	1	8	rary	fary	1	Laetitia	Caput draconis	FIRE	EARTH	True
RF1b_TOP_DOWN	36243	A	2	6	sals	saly	4	Puer	Rubeus	FIRE	WATER	True
RF1b_TOP_DOWN	36243	A	2	7	sals	salf	4	Puer	Tristitia	FIRE	AIR	True
RF1b_TOP_DOWN	36243	A	6	7	saly	salf	4	Rubeus	Tristitia	WATER	AIR	True
RF1b_TOP_DOWN	36243	B	1	8	rary	fary	1	Laetitia	Caput draconis	AIR	EARTH	True
RF1b_TOP_DOWN	36243	B	2	6	sals	saly	4	Puer	Rubeus	FIRE	FIRE	False
RF1b_TOP_DOWN	36243	B	2	7	sals	salf	4	Puer	Tristitia	FIRE	EARTH	True
RF1b_TOP_DOWN	36243	B	6	7	saly	salf	4	Rubeus	Tristitia	FIRE	EARTH	True
RF1b_TOP_DOWN	36243	C	1	8	rary	fary	1	Laetitia	Caput draconis	AIR	EARTH	True
RF1b_TOP_DOWN	36243	C	2	6	sals	saly	4	Puer	Rubeus	AIR	FIRE	True
RF1b_TOP_DOWN	36243	C	2	7	sals	salf	4	Puer	Tristitia	AIR	EARTH	True
RF1b_TOP_DOWN	36243	C	6	7	saly	salf	4	Rubeus	Tristitia	FIRE	EARTH	True
RF1b_TOP_DOWN	38677	A	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
RF1b_TOP_DOWN	38677	A	2	6	sals	saly	4	Caput draconis	Acquisitio	EARTH	WATER	True
RF1b_TOP_DOWN	38677	A	2	7	sals	salf	4	Caput draconis	Rubeus	EARTH	WATER	True
RF1b_TOP_DOWN	38677	A	6	7	saly	salf	4	Acquisitio	Rubeus	WATER	WATER	False
RF1b_TOP_DOWN	38677	B	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
RF1b_TOP_DOWN	38677	B	2	6	sals	saly	4	Caput draconis	Acquisitio	EARTH	WATER	True
RF1b_TOP_DOWN	38677	B	2	7	sals	salf	4	Caput draconis	Rubeus	EARTH	FIRE	True
RF1b_TOP_DOWN	38677	B	6	7	saly	salf	4	Acquisitio	Rubeus	WATER	FIRE	True
RF1b_TOP_DOWN	38677	C	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
RF1b_TOP_DOWN	38677	C	2	6	sals	saly	4	Caput draconis	Acquisitio	EARTH	AIR	True
RF1b_TOP_DOWN	38677	C	2	7	sals	salf	4	Caput draconis	Rubeus	EARTH	FIRE	True
RF1b_TOP_DOWN	38677	C	6	7	saly	salf	4	Acquisitio	Rubeus	AIR	FIRE	True
RF1b_TOP_DOWN	39505	A	1	8	rary	fary	1	Carcer	Puella	EARTH	EARTH	False
RF1b_TOP_DOWN	39505	A	2	6	sals	saly	4	Amissio	Albus	UNKNOWN	AIR	False
RF1b_TOP_DOWN	39505	A	2	7	sals	salf	4	Amissio	Rubeus	UNKNOWN	WATER	False
RF1b_TOP_DOWN	39505	A	6	7	saly	salf	4	Albus	Rubeus	AIR	WATER	True
RF1b_TOP_DOWN	39505	B	1	8	rary	fary	1	Carcer	Puella	EARTH	AIR	True
RF1b_TOP_DOWN	39505	B	2	6	sals	saly	4	Amissio	Albus	FIRE	EARTH	True
RF1b_TOP_DOWN	39505	B	2	7	sals	salf	4	Amissio	Rubeus	FIRE	FIRE	False
RF1b_TOP_DOWN	39505	B	6	7	saly	salf	4	Albus	Rubeus	EARTH	FIRE	True
RF1b_TOP_DOWN	39505	C	1	8	rary	fary	1	Carcer	Puella	EARTH	WATER	True
RF1b_TOP_DOWN	39505	C	2	6	sals	saly	4	Amissio	Albus	FIRE	WATER	True
RF1b_TOP_DOWN	39505	C	2	7	sals	salf	4	Amissio	Rubeus	FIRE	FIRE	False
RF1b_TOP_DOWN	39505	C	6	7	saly	salf	4	Albus	Rubeus	WATER	FIRE	True
RF1b_TOP_DOWN	39743	A	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
RF1b_TOP_DOWN	39743	A	2	6	sals	saly	4	Puella	Tristitia	EARTH	AIR	True
RF1b_TOP_DOWN	39743	A	2	7	sals	salf	4	Puella	Caput draconis	EARTH	EARTH	False
RF1b_TOP_DOWN	39743	A	6	7	saly	salf	4	Tristitia	Caput draconis	AIR	EARTH	True
RF1b_TOP_DOWN	39743	B	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
RF1b_TOP_DOWN	39743	B	2	6	sals	saly	4	Puella	Tristitia	AIR	EARTH	True
RF1b_TOP_DOWN	39743	B	2	7	sals	salf	4	Puella	Caput draconis	AIR	EARTH	True
RF1b_TOP_DOWN	39743	B	6	7	saly	salf	4	Tristitia	Caput draconis	EARTH	EARTH	False
RF1b_TOP_DOWN	39743	C	1	8	rary	fary	1	Carcer	Via	EARTH	WATER	True
RF1b_TOP_DOWN	39743	C	2	6	sals	saly	4	Puella	Tristitia	WATER	EARTH	True
RF1b_TOP_DOWN	39743	C	2	7	sals	salf	4	Puella	Caput draconis	WATER	EARTH	True
RF1b_TOP_DOWN	39743	C	6	7	saly	salf	4	Tristitia	Caput draconis	EARTH	EARTH	False
RF1b_TOP_DOWN	39751	A	1	8	rary	fary	1	Carcer	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	39751	A	2	6	sals	saly	4	Puella	Fortuna major	EARTH	FIRE	True
RF1b_TOP_DOWN	39751	A	2	7	sals	salf	4	Puella	Acquisitio	EARTH	WATER	True
RF1b_TOP_DOWN	39751	A	6	7	saly	salf	4	Fortuna major	Acquisitio	FIRE	WATER	True
RF1b_TOP_DOWN	39751	B	1	8	rary	fary	1	Carcer	Puer	EARTH	FIRE	True
RF1b_TOP_DOWN	39751	B	2	6	sals	saly	4	Puella	Fortuna major	AIR	FIRE	True
RF1b_TOP_DOWN	39751	B	2	7	sals	salf	4	Puella	Acquisitio	AIR	WATER	True
RF1b_TOP_DOWN	39751	B	6	7	saly	salf	4	Fortuna major	Acquisitio	FIRE	WATER	True
RF1b_TOP_DOWN	39751	C	1	8	rary	fary	1	Carcer	Puer	EARTH	AIR	True
RF1b_TOP_DOWN	39751	C	2	6	sals	saly	4	Puella	Fortuna major	WATER	EARTH	True
RF1b_TOP_DOWN	39751	C	2	7	sals	salf	4	Puella	Acquisitio	WATER	AIR	True
RF1b_TOP_DOWN	39751	C	6	7	saly	salf	4	Fortuna major	Acquisitio	EARTH	AIR	True
RF1b_TOP_DOWN	43853	A	1	8	rary	fary	1	Amissio	Acquisitio	UNKNOWN	WATER	False
RF1b_TOP_DOWN	43853	A	2	6	sals	saly	4	Puella	Fortuna major	EARTH	FIRE	True
RF1b_TOP_DOWN	43853	A	2	7	sals	salf	4	Puella	Fortuna minor	EARTH	FIRE	True
RF1b_TOP_DOWN	43853	A	6	7	saly	salf	4	Fortuna major	Fortuna minor	FIRE	FIRE	False
RF1b_TOP_DOWN	43853	B	1	8	rary	fary	1	Amissio	Acquisitio	FIRE	WATER	True
RF1b_TOP_DOWN	43853	B	2	6	sals	saly	4	Puella	Fortuna major	AIR	FIRE	True
RF1b_TOP_DOWN	43853	B	2	7	sals	salf	4	Puella	Fortuna minor	AIR	AIR	False
RF1b_TOP_DOWN	43853	B	6	7	saly	salf	4	Fortuna major	Fortuna minor	FIRE	AIR	True
RF1b_TOP_DOWN	43853	C	1	8	rary	fary	1	Amissio	Acquisitio	FIRE	AIR	True
RF1b_TOP_DOWN	43853	C	2	6	sals	saly	4	Puella	Fortuna major	WATER	EARTH	True
RF1b_TOP_DOWN	43853	C	2	7	sals	salf	4	Puella	Fortuna minor	WATER	FIRE	True
RF1b_TOP_DOWN	43853	C	6	7	saly	salf	4	Fortuna major	Fortuna minor	EARTH	FIRE	True
RF1b_TOP_DOWN	46361	A	1	8	rary	fary	1	Puella	Via	EARTH	WATER	True
RF1b_TOP_DOWN	46361	A	2	6	sals	saly	4	Acquisitio	Rubeus	WATER	WATER	False
RF1b_TOP_DOWN	46361	A	2	7	sals	salf	4	Acquisitio	Laetitia	WATER	FIRE	True
RF1b_TOP_DOWN	46361	A	6	7	saly	salf	4	Rubeus	Laetitia	WATER	FIRE	True
RF1b_TOP_DOWN	46361	B	1	8	rary	fary	1	Puella	Via	AIR	WATER	True
RF1b_TOP_DOWN	46361	B	2	6	sals	saly	4	Acquisitio	Rubeus	WATER	FIRE	True
RF1b_TOP_DOWN	46361	B	2	7	sals	salf	4	Acquisitio	Laetitia	WATER	AIR	True
RF1b_TOP_DOWN	46361	B	6	7	saly	salf	4	Rubeus	Laetitia	FIRE	AIR	True
RF1b_TOP_DOWN	46361	C	1	8	rary	fary	1	Puella	Via	WATER	WATER	False
RF1b_TOP_DOWN	46361	C	2	6	sals	saly	4	Acquisitio	Rubeus	AIR	FIRE	True
RF1b_TOP_DOWN	46361	C	2	7	sals	salf	4	Acquisitio	Laetitia	AIR	AIR	False
RF1b_TOP_DOWN	46361	C	6	7	saly	salf	4	Rubeus	Laetitia	FIRE	AIR	True
RF1b_TOP_DOWN	48402	A	1	8	rary	fary	1	Puella	Cauda draconis	EARTH	WATER	True
RF1b_TOP_DOWN	48402	A	2	6	sals	saly	4	Puer	Rubeus	FIRE	WATER	True
RF1b_TOP_DOWN	48402	A	2	7	sals	salf	4	Puer	Carcer	FIRE	EARTH	True
RF1b_TOP_DOWN	48402	A	6	7	saly	salf	4	Rubeus	Carcer	WATER	EARTH	True
RF1b_TOP_DOWN	48402	B	1	8	rary	fary	1	Puella	Cauda draconis	AIR	WATER	True
RF1b_TOP_DOWN	48402	B	2	6	sals	saly	4	Puer	Rubeus	FIRE	FIRE	False
RF1b_TOP_DOWN	48402	B	2	7	sals	salf	4	Puer	Carcer	FIRE	EARTH	True
RF1b_TOP_DOWN	48402	B	6	7	saly	salf	4	Rubeus	Carcer	FIRE	EARTH	True
RF1b_TOP_DOWN	48402	C	1	8	rary	fary	1	Puella	Cauda draconis	WATER	FIRE	True
RF1b_TOP_DOWN	48402	C	2	6	sals	saly	4	Puer	Rubeus	AIR	FIRE	True
RF1b_TOP_DOWN	48402	C	2	7	sals	salf	4	Puer	Carcer	AIR	EARTH	True
RF1b_TOP_DOWN	48402	C	6	7	saly	salf	4	Rubeus	Carcer	FIRE	EARTH	True
RF1b_TOP_DOWN	48658	A	1	8	rary	fary	1	Puella	Amissio	EARTH	UNKNOWN	False
RF1b_TOP_DOWN	48658	A	2	6	sals	saly	4	Cauda draconis	Rubeus	WATER	WATER	False
