edition	grammar	paragraph	operation	form	old_patient	joint_patient	joint_patient_form	old_debts	joint_debts	changed_fields	new_action	interaction	row_status
IT2a	B	f17v|f17v.1-f17v.23	f17v.20:4	chol	f17v.20:3	f17v.20:3	cheor				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.22:3	chey	f17v.22:4	f17v.22:4	keeor				False		recorded
IT2a	B	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	f17v.23:2	f17v.23:2	okeor				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.5:1	ychol	f17v.4:1	f17v.4:1	kchor	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.5:2	chol	f17v.5:4	f17v.5:4	tchol	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3		False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	f17v.5:4	f17v.5:4	tchol				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	f17v.7:4	f17v.7:4	cheor	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3		False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	f17v.7:4	f17v.7:4	cheor	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.11:4	chol	f17v.10:4	f17v.10:4	okol	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.13:2	chol	f17v.13:4	f17v.13:4	cthol				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.13:3	chol	f17v.13:4	f17v.13:4	cthol				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.16:2	chol	f17v.16:3	f17v.16:3	okeol				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.17:3	she	f17v.17:6	f17v.17:6	cthor	UNREAD_BETWEEN:f17v.17:5	UNREAD_BETWEEN:f17v.17:5		False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.18:4	chol	f17v.18:2	f17v.18:2	cheeor				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.19:2	chey	f17v.19:4	f17v.19:4	cthor	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3		False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.19:5	chol	f17v.19:4	f17v.19:4	cthor				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	f17v.20:3	f17v.20:3	cheor				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.20:2	okeey	f17v.20:3	f17v.20:3	cheor				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.20:4	chol	f17v.20:3	f17v.20:3	cheor				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.22:3	chey	f17v.22:4	f17v.22:4	keeor				False		recorded
IT2a	J	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	f17v.23:2	f17v.23:2	okeor				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.5:1	ychol	f17v.4:1	f17v.4:1	kchor	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.5:2	chol	f17v.5:4	f17v.5:4	tchol	UNREAD_BETWEEN:f17v.5:3	UNREAD_BETWEEN:f17v.5:3		False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.5:6	ckhy	f17v.5:4	f17v.5:4	tchol				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.7:2	chkeey	f17v.7:4	f17v.7:4	cheor	UNREAD_BETWEEN:f17v.7:3	UNREAD_BETWEEN:f17v.7:3		False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.8:1	qokeey	f17v.7:4	f17v.7:4	cheor	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.11:4	chol	f17v.10:4	f17v.10:4	okol	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.13:2	chol	f17v.13:4	f17v.13:4	cthol				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.13:3	chol	f17v.13:4	f17v.13:4	cthol				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.16:2	chol	f17v.16:3	f17v.16:3	okeol				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.17:3	she	f17v.17:6	f17v.17:6	cthor	UNREAD_BETWEEN:f17v.17:5	UNREAD_BETWEEN:f17v.17:5		False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.18:4	chol	f17v.18:2	f17v.18:2	cheeor				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.19:2	chey	f17v.19:4	f17v.19:4	cthor	UNREAD_BETWEEN:f17v.19:3	UNREAD_BETWEEN:f17v.19:3		False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.19:5	chol	f17v.19:4	f17v.19:4	cthor				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.20:1	ykeey	f17v.20:3	f17v.20:3	cheor				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.20:2	okeey	f17v.20:3	f17v.20:3	cheor				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.20:4	chol	f17v.20:3	f17v.20:3	cheor				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.22:3	chey	f17v.22:4	f17v.22:4	keeor				False		recorded
IT2a	M	f17v|f17v.1-f17v.23	f17v.23:1	chkeey	f17v.23:2	f17v.23:2	okeor				False		recorded
IT2a	B	f19v|f19v.8-f19v.14	f19v.8:3	qo				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	B	f19v|f19v.8-f19v.14	f19v.9:5	chol	f19v.9:3	f19v.9:3	chor	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4		False		recorded
IT2a	B	f19v|f19v.8-f19v.14	f19v.10:4	qokor	f19v.10:2	f19v.10:2	chor				False		recorded
IT2a	J	f19v|f19v.8-f19v.14	f19v.8:3	qo				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	J	f19v|f19v.8-f19v.14	f19v.9:5	chol	f19v.9:3	f19v.9:3	chor	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4		False		recorded
IT2a	J	f19v|f19v.8-f19v.14	f19v.10:4	qokor	f19v.10:2	f19v.10:2	chor				False		recorded
IT2a	M	f19v|f19v.8-f19v.14	f19v.8:3	qo				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	M	f19v|f19v.8-f19v.14	f19v.9:5	chol	f19v.9:3	f19v.9:3	chor	UNREAD_BETWEEN:f19v.9:4	UNREAD_BETWEEN:f19v.9:4		False		recorded
IT2a	M	f19v|f19v.8-f19v.14	f19v.10:4	qokor	f19v.10:2	f19v.10:2	chor				False		recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	f22v.8:2	f22v.8:2	cthy				False		recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.9:3	chol	f22v.9:2	f22v.9:2	shody				False		recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.9:5	f22v.9:5	otaiin	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False		recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.14:1	qotchy				MISSING_RELATION_PARTNER	MISSING_RELATION_PARTNER		False		recorded
IT2a	B	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	f22v.15:2	f22v.15:2	cthy	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3		False		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	f22v.8:2	f22v.8:2	cthy				False		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.9:3	chol	f22v.9:2	f22v.9:2	shody				False		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.9:5	f22v.9:5	otaiin	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.14:1	qotchy				MISSING_RELATION_PARTNER	MISSING_RELATION_PARTNER		False		recorded
IT2a	J	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	f22v.15:2	f22v.15:2	cthy	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3		False		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.8:1	qotchy	f22v.8:2	f22v.8:2	cthy				False		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.9:3	chol	f22v.9:2	f22v.9:2	shody				False		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.10:1	qokchy	f22v.9:5	f22v.9:5	otaiin	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.14:1	qotchy				MISSING_RELATION_PARTNER	MISSING_RELATION_PARTNER		False		recorded
IT2a	M	f22v|f22v.6-f22v.16	f22v.15:4	qokchy	f22v.15:2	f22v.15:2	cthy	UNREAD_BETWEEN:f22v.15:3	UNREAD_BETWEEN:f22v.15:3		False		recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.4:5	qokeey				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.5:4	chol	f23r.5:2	f23r.5:2	qokchol	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3		False		recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.5:6	chol	f23r.5:2	f23r.5:2	qokchol	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3		False		recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.4:5	qokeey				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.5:4	chol	f23r.5:2	f23r.5:2	qokchol	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3		False		recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.5:6	chol	f23r.5:2	f23r.5:2	qokchol	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3		False		recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.4:5	qokeey				MISSING_PATIENT	MISSING_PATIENT		False		recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.5:4	chol	f23r.5:2	f23r.5:2	qokchol	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3		False		recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.5:6	chol	f23r.5:2	f23r.5:2	qokchol	UNREAD_BETWEEN:f23r.5:3	UNREAD_BETWEEN:f23r.5:3		False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.1:4	she	f24r.1:2	f24r.1:2	chor	UNREAD_BETWEEN:f24r.1:3	UNREAD_BETWEEN:f24r.1:3		False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	f24r.3:4	f24r.3:4	okol				False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.5:4	chey	f24r.5:5	f24r.5:5	cthy				False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.6:5	qoky	f24r.6:3	f24r.6:3	otal	UNREAD_BETWEEN:f24r.6:4	UNREAD_BETWEEN:f24r.6:4		False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.11:5	f24r.11:5	qokain	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	f24r.12:3	f24r.12:3	tol				False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	f24r.12:4	f24r.12:4	tod				False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.13:4	chey	f24r.12:4	f24r.12:4	tod	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.14:2	cheey	f24r.14:4	f24r.14:4	char	UNREAD_BETWEEN:f24r.14:3	UNREAD_BETWEEN:f24r.14:3		False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.18:3	chol	f24r.18:2	f24r.18:2	cheol				False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.18:5	chol	f24r.18:2	f24r.18:2	cheol				False		recorded
IT2a	B	f24r|f24r.1-f24r.20	f24r.19:3	chol	f24r.19:2	f24r.19:2	tol				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.1:4	she	f24r.1:2	f24r.1:2	chor	UNREAD_BETWEEN:f24r.1:3	UNREAD_BETWEEN:f24r.1:3		False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	f24r.3:4	f24r.3:4	okol				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.5:4	chey	f24r.5:5	f24r.5:5	cthy				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.6:5	qoky	f24r.6:3	f24r.6:3	otal	UNREAD_BETWEEN:f24r.6:4	UNREAD_BETWEEN:f24r.6:4		False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:3	f24r.12:3	tol				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	f24r.12:3	f24r.12:3	tol				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	f24r.12:4	f24r.12:4	tod				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.13:4	chey	f24r.12:4	f24r.12:4	tod	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.14:2	cheey	f24r.14:4	f24r.14:4	char	UNREAD_BETWEEN:f24r.14:3	UNREAD_BETWEEN:f24r.14:3		False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.18:3	chol	f24r.18:2	f24r.18:2	cheol				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.18:5	chol	f24r.18:2	f24r.18:2	cheol				False		recorded
IT2a	J	f24r|f24r.1-f24r.20	f24r.19:3	chol	f24r.19:2	f24r.19:2	tol				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.1:4	she	f24r.1:2	f24r.1:2	chor	UNREAD_BETWEEN:f24r.1:3	UNREAD_BETWEEN:f24r.1:3		False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.3:6	ckhy	f24r.3:4	f24r.3:4	okol				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.5:4	chey	f24r.5:5	f24r.5:5	cthy				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.6:5	qoky	f24r.6:3	f24r.6:3	otal	UNREAD_BETWEEN:f24r.6:4	UNREAD_BETWEEN:f24r.6:4		False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:1	qokchy	f24r.12:3	f24r.12:3	tol				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:2	qotchy	f24r.12:3	f24r.12:3	tol				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.12:5	ckhy	f24r.12:4	f24r.12:4	tod				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.13:4	chey	f24r.12:4	f24r.12:4	tod	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.14:2	cheey	f24r.14:4	f24r.14:4	char	UNREAD_BETWEEN:f24r.14:3	UNREAD_BETWEEN:f24r.14:3		False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.18:3	chol	f24r.18:2	f24r.18:2	cheol				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.18:5	chol	f24r.18:2	f24r.18:2	cheol				False		recorded
IT2a	M	f24r|f24r.1-f24r.20	f24r.19:3	chol	f24r.19:2	f24r.19:2	tol				False		recorded
IT2a	B	f45v|f45v.5-f45v.11	f45v.9:3	chol	f45v.9:2	f45v.9:2	cthy				False		recorded
IT2a	B	f45v|f45v.5-f45v.11	f45v.9:4	qokom	f45v.9:2	f45v.9:2	cthy				False		recorded
IT2a	J	f45v|f45v.5-f45v.11	f45v.9:3	chol	f45v.9:2	f45v.9:2	cthy				False		recorded
IT2a	J	f45v|f45v.5-f45v.11	f45v.9:4	qokom	f45v.9:2	f45v.9:2	cthy				False		recorded
IT2a	M	f45v|f45v.5-f45v.11	f45v.9:3	chol	f45v.9:2	f45v.9:2	cthy				False		recorded
IT2a	M	f45v|f45v.5-f45v.11	f45v.9:4	qokom	f45v.9:2	f45v.9:2	cthy				False		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	f86v5.18:8	f86v5.18:8	ody	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	okaiin				False		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	ytaiin	UNREAD_BETWEEN:f86v5.21:7	UNREAD_BETWEEN:f86v5.21:7		False		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.22:1	f86v5.22:1	ykaiin				False		recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	f86v5.23:7	f86v5.23:7	qokar				False		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	f86v5.18:8	f86v5.18:8	ody	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	okaiin				False		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	ytaiin	UNREAD_BETWEEN:f86v5.21:7	UNREAD_BETWEEN:f86v5.21:7		False		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.22:1	f86v5.22:1	ykaiin				False		recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	f86v5.23:7	f86v5.23:7	qokar				False		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.19:3	chey	f86v5.18:8	f86v5.18:8	ody	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.21:5	yteey	f86v5.21:4	f86v5.21:4	okaiin				False		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.21:9	yteey	f86v5.21:6	f86v5.21:6	ytaiin	UNREAD_BETWEEN:f86v5.21:7	UNREAD_BETWEEN:f86v5.21:7		False		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.22:2	ykeey	f86v5.22:1	f86v5.22:1	ykaiin				False		recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	f86v5.23:8	cheey	f86v5.23:7	f86v5.23:7	qokar				False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.2:3	chol	f93r.2:6	f93r.2:6	sheo	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.6:6	chol	f93r.6:2	f93r.6:2	otor				False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.10:2	chey	f93r.10:4	f93r.10:4	cheol	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3		False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.12:1	qokor	f93r.11:4	f93r.11:4	sheo	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	f93r.13:1	f93r.13:1	shodaiin				False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.16:2	qokor	f93r.13:3	f93r.13:3	kchol	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.27:1	qokor	f93r.27:2	f93r.27:2	cheo				False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	f93r.30:1	f93r.30:1	shodaiin				False		recorded
IT2a	B	f93r|f93r.1-f93r.32	f93r.31:2	chol	f93r.31:3	f93r.31:3	cthol				False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.2:3	chol	f93r.2:6	f93r.2:6	sheo	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.6:6	chol	f93r.6:2	f93r.6:2	otor				False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.10:2	chey	f93r.10:4	f93r.10:4	cheol	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3		False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.12:1	qokor	f93r.11:4	f93r.11:4	sheo	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.13:2	qotchy	f93r.13:1	f93r.13:1	shodaiin				False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.16:2	qokor	f93r.13:3	f93r.13:3	kchol	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.27:1	qokor	f93r.27:2	f93r.27:2	cheo				False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.30:2	qokcho	f93r.30:1	f93r.30:1	shodaiin				False		recorded
IT2a	J	f93r|f93r.1-f93r.32	f93r.31:2	chol	f93r.31:3	f93r.31:3	cthol				False		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.2:3	chol	f93r.2:6	f93r.2:6	sheo	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5		False		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.6:6	chol	f93r.6:2	f93r.6:2	otor				False		recorded
IT2a	M	f93r|f93r.1-f93r.32	f93r.10:2	chey	f93r.10:4	f93r.10:4	cheol	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3		False		recorded
