model	edition	paragraph	at	word	kind	carrier	carrier_word	input	input_status
H	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.16|G001	qotchy	OPERATION	IT2a|f56r.15|G003	cthy	chody	UNKNOWN_INPUT
H	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.17|G004	daiin	VALUE	IT2a|f56r.15|G003	cthy		
H	IT2a	f56r|f56r.9-f56r.19	IT2a|f56r.19|G003	daiin	VALUE	IT2a|f56r.15|G003	cthy		
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.32|G001	dain	VALUE				
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.35|G001	daiin	VALUE				
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.36|G001	daiin	VALUE				
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.36|G009	dain	VALUE	ZL3b|f108v.36|G005	chor		
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.37|G007	shey	QUALITY	ZL3b|f108v.36|G005	chor		
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.40|G001	daiin	VALUE	ZL3b|f108v.36|G005	chor		
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.40|G010	qotaiin	OPERATION				MISSING_INPUT
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.44|G002	shey	QUALITY	ZL3b|f108v.41|G008	chy		
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.44|G005	shey	QUALITY	ZL3b|f108v.41|G008	chy		
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.44|G007	shey	QUALITY	ZL3b|f108v.41|G008	chy		
H	ZL3b	f108v|f108v.30-f108v.53	ZL3b|f108v.52|G009	daiin	VALUE	ZL3b|f108v.41|G008	chy		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G003	shey	QUALITY				
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.32|G006	shey	QUALITY				
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.34|G008	shey	QUALITY				
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G003	shey	QUALITY	ZL3b|f116r.35|G008	cthar		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.36|G007	dain	VALUE	ZL3b|f116r.35|G008	cthar		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G001	daiin	VALUE	ZL3b|f116r.35|G008	cthar		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.38|G006	shey	QUALITY	ZL3b|f116r.35|G008	cthar		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.39|G005	shey	QUALITY	ZL3b|f116r.38|G007	okaiin		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G002	shey	QUALITY	ZL3b|f116r.38|G007	okaiin		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.40|G004	shey	QUALITY	ZL3b|f116r.38|G007	okaiin		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.41|G008	shey	QUALITY	ZL3b|f116r.38|G007	okaiin		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.42|G008	shey	QUALITY	ZL3b|f116r.38|G007	okaiin		
H	ZL3b	f116r|f116r.31-f116r.45	ZL3b|f116r.43|G011	shey	QUALITY	ZL3b|f116r.38|G007	okaiin		
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G002	shey	QUALITY				
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G006	shey	QUALITY				
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.1|G007	daiin	VALUE				
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G002	qotchy	OPERATION			tydy	UNKNOWN_INPUT
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G004	daiin	VALUE				
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.3|G005	chol	QUALITY				
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G001	qotchy	OPERATION	ZL3b|f15r.3|G006	cthy	r	UNKNOWN_INPUT
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.5|G005	daiin	VALUE	ZL3b|f15r.5|G004	cthy		
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.7|G001	daiin	VALUE	ZL3b|f15r.5|G006	cthy		
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.8|G005	dain	VALUE	ZL3b|f15r.7|G003	cthy		
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.13|G005	dain	VALUE	ZL3b|f15r.13|G004	cthy		
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G003	chol	QUALITY	ZL3b|f15r.13|G007	shor		
H	ZL3b	f15r|f15r.1-f15r.15	ZL3b|f15r.14|G004	daiin	VALUE	ZL3b|f15r.13|G007	shor		
H	ZL3b	f17r|f17r.7-f17r.12	ZL3b|f17r.11|G004	chol	QUALITY	ZL3b|f17r.11|G003	okaiin		
H	ZL3b	f18r|f18r.5-f18r.14	ZL3b|f18r.6|G003	dair	VALUE	ZL3b|f18r.5|G002	shor		
H	ZL3b	f18r|f18r.5-f18r.14	ZL3b|f18r.9|G001	chol	QUALITY	ZL3b|f18r.7|G003	cthy		
H	ZL3b	f18r|f18r.5-f18r.14	ZL3b|f18r.12|G003	daiin	VALUE	ZL3b|f18r.11|G004	chor		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.1|G006	qotchy	OPERATION			qoky	UNKNOWN_INPUT
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.1|G008	daiin	VALUE				
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.2|G005	chol	QUALITY	ZL3b|f19r.2|G002	chor		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.2|G008	daiin	VALUE	ZL3b|f19r.2|G002	chor		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.3|G004	chol	QUALITY	ZL3b|f19r.2|G002	chor		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.4|G002	daiin	VALUE	ZL3b|f19r.2|G002	chor		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.5|G004	daiin	VALUE	ZL3b|f19r.5|G001	otchy		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.6|G003	daiin	VALUE	ZL3b|f19r.5|G001	otchy		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.6|G005	daiin	VALUE	ZL3b|f19r.5|G001	otchy		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.10|G001	daiin	VALUE	ZL3b|f19r.8|G005	chor		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.10|G003	chol	QUALITY	ZL3b|f19r.8|G005	chor		
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.11|G001	qotchy	OPERATION	ZL3b|f19r.8|G005	chor	qolody	UNKNOWN_INPUT
H	ZL3b	f19r|f19r.1-f19r.13	ZL3b|f19r.12|G003	daiin	VALUE	ZL3b|f19r.12|G002	chor		
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.1|G008	daiin	VALUE	ZL3b|f24r.1|G004	chor		
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.2|G001	qotaiin	OPERATION			char	UNKNOWN_INPUT
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.8|G005	daiin	VALUE	ZL3b|f24r.5|G005	cthy		
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.12|G002	qotchy	OPERATION	ZL3b|f24r.10|G003	chor	tol	UNKNOWN_INPUT
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.18|G002	chol	QUALITY	ZL3b|f24r.10|G003	chor		
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.18|G003	daiin	VALUE	ZL3b|f24r.10|G003	chor		
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.18|G004	chol	QUALITY	ZL3b|f24r.10|G003	chor		
H	ZL3b	f24r|f24r.1-f24r.20	ZL3b|f24r.19|G003	chol	QUALITY	ZL3b|f24r.10|G003	chor		
H	ZL3b	f34r|f34r.10-f34r.15	ZL3b|f34r.12|G012	daiin	VALUE				
H	ZL3b	f38r|f38r.1-f38r.6	ZL3b|f38r.5|G007	dain	VALUE	ZL3b|f38r.5|G005	chor		
H	ZL3b	f38r|f38r.1-f38r.6	ZL3b|f38r.6|G004	daiin	VALUE	ZL3b|f38r.5|G005	chor		
H	ZL3b	f38r|f38r.1-f38r.6	ZL3b|f38r.6|G007	daiin	VALUE	ZL3b|f38r.5|G005	chor		
H	ZL3b	f42v|f42v.1-f42v.8	ZL3b|f42v.1|G007	chol	QUALITY				
H	ZL3b	f42v|f42v.1-f42v.8	ZL3b|f42v.1|G009	dain	VALUE	ZL3b|f42v.1|G008	chor		
H	ZL3b	f42v|f42v.1-f42v.8	ZL3b|f42v.2|G008	dain	VALUE	ZL3b|f42v.1|G008	chor		
H	ZL3b	f42v|f42v.1-f42v.8	ZL3b|f42v.2|G010	daiin	VALUE	ZL3b|f42v.1|G008	chor		
H	ZL3b	f42v|f42v.1-f42v.8	ZL3b|f42v.3|G005	chol	QUALITY	ZL3b|f42v.1|G008	chor		
H	ZL3b	f42v|f42v.1-f42v.8	ZL3b|f42v.3|G006	chol	QUALITY	ZL3b|f42v.1|G008	chor		
H	ZL3b	f42v|f42v.1-f42v.8	ZL3b|f42v.4|G001	qotchy	OPERATION	ZL3b|f42v.1|G008	chor	chkchy	UNKNOWN_INPUT
H	ZL3b	f48r|f48r.1-f48r.9	ZL3b|f48r.2|G001	daiin	VALUE				
H	ZL3b	f48r|f48r.1-f48r.9	ZL3b|f48r.4|G002	dain	VALUE				
H	ZL3b	f48r|f48r.1-f48r.9	ZL3b|f48r.8|G002	shol	QUALITY	ZL3b|f48r.5|G010	cthar		
H	ZL3b	f55v|f55v.7-f55v.12	ZL3b|f55v.11|G007	oltchy	QUALITY	ZL3b|f55v.10|G005	okaiin		
H	ZL3b	f55v|f55v.7-f55v.12	ZL3b|f55v.12|G001	daiin	VALUE	ZL3b|f55v.10|G005	okaiin		
H	ZL3b	f55v|f55v.7-f55v.12	ZL3b|f55v.12|G008	daiin	VALUE	ZL3b|f55v.10|G005	okaiin		
H	ZL3b	f5r|f5r.1-f5r.4	ZL3b|f5r.3|G004	daiin	VALUE	ZL3b|f5r.3|G003	chy		
H	ZL3b	f6v|f6v.6-f6v.21	ZL3b|f6v.7|G003	daiin	VALUE				
H	ZL3b	f6v|f6v.6-f6v.21	ZL3b|f6v.14|G002	chol	QUALITY	ZL3b|f6v.13|G004	chor		
H	ZL3b	f6v|f6v.6-f6v.21	ZL3b|f6v.20|G004	daiin	VALUE	ZL3b|f6v.19|G003	chy		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.1|G004	shol	QUALITY				
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.1|G006	chol	QUALITY				
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.3|G006	shol	QUALITY	ZL3b|f8v.3|G001	qody		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.4|G002	shol	QUALITY	ZL3b|f8v.3|G001	qody		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.4|G007	daiin	VALUE	ZL3b|f8v.4|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.5|G001	chol	QUALITY	ZL3b|f8v.4|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.5|G002	chol	QUALITY	ZL3b|f8v.4|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.6|G001	daiin	VALUE	ZL3b|f8v.4|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.6|G006	dain	VALUE	ZL3b|f8v.4|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.7|G004	shey	QUALITY	ZL3b|f8v.4|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G002	chol	QUALITY	ZL3b|f8v.7|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G003	chol	QUALITY	ZL3b|f8v.7|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G004	chol	QUALITY	ZL3b|f8v.7|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.8|G006	dain	VALUE	ZL3b|f8v.7|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.9|G001	shol	QUALITY	ZL3b|f8v.7|G005	cthar		
H	ZL3b	f8v|f8v.1-f8v.11	ZL3b|f8v.9|G004	chol	QUALITY	ZL3b|f8v.7|G005	cthar		
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.34|G002	shey	QUALITY				
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.34|G008	chol	QUALITY				
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.35|G001	daiin	VALUE				
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.36|G001	daiin	VALUE				
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.36|G009	dain	VALUE	IT2a|f108v.36|G005	chor		
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.37|G007	shey	QUALITY	IT2a|f108v.36|G005	chor		
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.40|G001	daiin	VALUE	IT2a|f108v.36|G005	chor		
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.40|G010	qotaiin	OPERATION				MISSING_INPUT
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.44|G004	shey	QUALITY	IT2a|f108v.36|G005	chor		
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.44|G006	shey	QUALITY	IT2a|f108v.36|G005	chor		
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.48|G001	dair	VALUE	IT2a|f108v.36|G005	chor		
H	IT2a	f108v|f108v.34-f108v.52	IT2a|f108v.52|G009	daiin	VALUE	IT2a|f108v.36|G005	chor		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G003	shey	QUALITY				
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G006	shey	QUALITY				
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G003	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G007	dain	VALUE	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G001	daiin	VALUE	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G006	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G005	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G002	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G004	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G007	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G008	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G012	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.45|G002	shey	QUALITY	IT2a|f116r.35|G008	cthar		
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.1|G002	shey	QUALITY				
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.1|G006	shey	QUALITY				
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.1|G007	daiin	VALUE				
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.3|G002	qotchy	OPERATION			tydy	UNKNOWN_INPUT
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.3|G004	daiin	VALUE				
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.3|G005	chol	QUALITY				
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.5|G001	qotchy	OPERATION	IT2a|f15r.3|G006	cthy	r	UNKNOWN_INPUT
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.5|G005	daiin	VALUE	IT2a|f15r.5|G004	cthy		
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.7|G001	daiin	VALUE	IT2a|f15r.5|G006	cthy		
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.8|G005	dain	VALUE	IT2a|f15r.7|G003	cthy		
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.13|G005	dain	VALUE	IT2a|f15r.13|G004	cthy		
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.14|G003	chol	QUALITY	IT2a|f15r.13|G007	shor		
H	IT2a	f15r|f15r.1-f15r.15	IT2a|f15r.14|G004	daiin	VALUE	IT2a|f15r.13|G007	shor		
H	IT2a	f17r|f17r.7-f17r.12	IT2a|f17r.11|G004	chol	QUALITY	IT2a|f17r.11|G003	okaiin		
H	IT2a	f18r|f18r.5-f18r.13	IT2a|f18r.6|G003	dair	VALUE	IT2a|f18r.5|G002	shor		
H	IT2a	f18r|f18r.5-f18r.13	IT2a|f18r.9|G001	chol	QUALITY	IT2a|f18r.7|G003	cthy		
H	IT2a	f18r|f18r.5-f18r.13	IT2a|f18r.12|G003	daiin	VALUE	IT2a|f18r.11|G004	chor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.1|G006	qotchy	OPERATION			qoky	UNKNOWN_INPUT
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.1|G008	daiin	VALUE				
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.2|G005	chol	QUALITY	IT2a|f19r.2|G002	chor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.2|G008	daiin	VALUE	IT2a|f19r.2|G002	chor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.3|G004	chol	QUALITY	IT2a|f19r.2|G002	chor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.4|G002	daiin	VALUE	IT2a|f19r.2|G002	chor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.5|G004	daiin	VALUE	IT2a|f19r.5|G001	otchy		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.6|G004	daiin	VALUE	IT2a|f19r.6|G002	shor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.6|G006	daiin	VALUE	IT2a|f19r.6|G002	shor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.10|G001	daiin	VALUE	IT2a|f19r.8|G005	chor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.10|G003	chol	QUALITY	IT2a|f19r.8|G005	chor		
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.11|G001	qotchy	OPERATION	IT2a|f19r.8|G005	chor	qolody	UNKNOWN_INPUT
H	IT2a	f19r|f19r.1-f19r.13	IT2a|f19r.12|G003	daiin	VALUE	IT2a|f19r.12|G002	chor		
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.1|G006	daiin	VALUE	IT2a|f24r.1|G002	chor		
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.2|G001	qotaiin	OPERATION			char	UNKNOWN_INPUT
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.8|G005	daiin	VALUE	IT2a|f24r.5|G005	cthy		
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.12|G002	qotchy	OPERATION	IT2a|f24r.10|G003	chor	tol	UNKNOWN_INPUT
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.18|G003	chol	QUALITY	IT2a|f24r.10|G003	chor		
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.18|G004	daiin	VALUE	IT2a|f24r.10|G003	chor		
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.18|G005	chol	QUALITY	IT2a|f24r.10|G003	chor		
H	IT2a	f24r|f24r.1-f24r.19	IT2a|f24r.19|G003	chol	QUALITY	IT2a|f24r.10|G003	chor		
H	IT2a	f34r|f34r.10-f34r.15	IT2a|f34r.12|G012	daiin	VALUE				
H	IT2a	f38r|f38r.1-f38r.6	IT2a|f38r.4|G008	daiin	VALUE	IT2a|f38r.4|G004	chy		
H	IT2a	f38r|f38r.1-f38r.6	IT2a|f38r.5|G006	dain	VALUE	IT2a|f38r.5|G004	chor		
H	IT2a	f38r|f38r.1-f38r.6	IT2a|f38r.6|G004	daiin	VALUE	IT2a|f38r.5|G004	chor		
H	IT2a	f38r|f38r.1-f38r.6	IT2a|f38r.6|G007	daiin	VALUE	IT2a|f38r.5|G004	chor		
H	IT2a	f42v|f42v.1-f42v.8	IT2a|f42v.1|G007	chol	QUALITY				
H	IT2a	f42v|f42v.1-f42v.8	IT2a|f42v.1|G009	dain	VALUE	IT2a|f42v.1|G008	chor		
H	IT2a	f42v|f42v.1-f42v.8	IT2a|f42v.2|G008	dain	VALUE	IT2a|f42v.1|G008	chor		
H	IT2a	f42v|f42v.1-f42v.8	IT2a|f42v.2|G010	daiin	VALUE	IT2a|f42v.1|G008	chor		
H	IT2a	f42v|f42v.1-f42v.8	IT2a|f42v.3|G005	chol	QUALITY	IT2a|f42v.1|G008	chor		
H	IT2a	f42v|f42v.1-f42v.8	IT2a|f42v.3|G006	chol	QUALITY	IT2a|f42v.1|G008	chor		
H	IT2a	f42v|f42v.1-f42v.8	IT2a|f42v.4|G001	qotchy	OPERATION	IT2a|f42v.1|G008	chor	chkchy	UNKNOWN_INPUT
H	IT2a	f48r|f48r.1-f48r.9	IT2a|f48r.2|G001	daiin	VALUE				
H	IT2a	f48r|f48r.1-f48r.9	IT2a|f48r.4|G002	dain	VALUE				
H	IT2a	f48r|f48r.1-f48r.9	IT2a|f48r.5|G008	chol	QUALITY				
H	IT2a	f48r|f48r.1-f48r.9	IT2a|f48r.8|G002	shol	QUALITY	IT2a|f48r.5|G011	cthar		
H	IT2a	f55v|f55v.7-f55v.12	IT2a|f55v.7|G002	daiin	VALUE				
H	IT2a	f55v|f55v.7-f55v.12	IT2a|f55v.11|G007	oltchy	QUALITY	IT2a|f55v.10|G005	okaiin		
H	IT2a	f55v|f55v.7-f55v.12	IT2a|f55v.12|G001	daiin	VALUE	IT2a|f55v.10|G005	okaiin		
H	IT2a	f55v|f55v.7-f55v.12	IT2a|f55v.12|G008	daiin	VALUE	IT2a|f55v.10|G005	okaiin		
H	IT2a	f5r|f5r.1-f5r.4	IT2a|f5r.3|G004	daiin	VALUE	IT2a|f5r.3|G003	chy		
H	IT2a	f6v|f6v.6-f6v.21	IT2a|f6v.7|G003	daiin	VALUE				
H	IT2a	f6v|f6v.6-f6v.21	IT2a|f6v.14|G002	chol	QUALITY	IT2a|f6v.13|G004	chor		
H	IT2a	f6v|f6v.6-f6v.21	IT2a|f6v.20|G004	daiin	VALUE	IT2a|f6v.19|G003	chy		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.1|G004	shol	QUALITY				
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.1|G006	chol	QUALITY				
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.3|G006	shol	QUALITY	IT2a|f8v.3|G001	qody		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.4|G002	shol	QUALITY	IT2a|f8v.3|G001	qody		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.4|G007	daiin	VALUE	IT2a|f8v.4|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.5|G001	chol	QUALITY	IT2a|f8v.4|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.5|G002	chol	QUALITY	IT2a|f8v.4|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.6|G001	daiin	VALUE	IT2a|f8v.4|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.6|G006	dain	VALUE	IT2a|f8v.4|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.7|G004	shey	QUALITY	IT2a|f8v.4|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G003	chol	QUALITY	IT2a|f8v.7|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G004	chol	QUALITY	IT2a|f8v.7|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G005	chol	QUALITY	IT2a|f8v.7|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.8|G007	dain	VALUE	IT2a|f8v.7|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.9|G001	shol	QUALITY	IT2a|f8v.7|G005	cthar		
H	IT2a	f8v|f8v.1-f8v.11	IT2a|f8v.9|G004	chol	QUALITY	IT2a|f8v.7|G005	cthar		
F	ZL3b	f100r|f100r.12-f100r.15	ZL3b|f100r.13|G007	daiin	VALUE	ZL3b|f100r.13|G002	cthey		
F	ZL3b	f100r|f100r.12-f100r.15	ZL3b|f100r.15|G002	shol	QUALITY	ZL3b|f100r.14|G003	qoteey		
F	ZL3b	f100r|f100r.12-f100r.15	ZL3b|f100r.15|G005	chol	QUALITY	ZL3b|f100r.15|G004	chor		
F	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.1|G010	dain	VALUE	ZL3b|f103r.1|G006	qoteey		
F	ZL3b	f103r|f103r.1-f103r.4	ZL3b|f103r.2|G001	dain	VALUE	ZL3b|f103r.1|G006	qoteey		
F	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.24|G010	dain	VALUE				
F	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.25|G002	shey	QUALITY				
F	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G004	shey	QUALITY				
F	ZL3b	f103r|f103r.24-f103r.26	ZL3b|f103r.26|G006	shey	QUALITY				
F	ZL3b	f103r|f103r.40-f103r.42	ZL3b|f103r.41|G010	shey	QUALITY	ZL3b|f103r.40|G008	qoteey		
F	ZL3b	f103v|f103v.17-f103v.19	ZL3b|f103v.19|G001	daiin	VALUE	ZL3b|f103v.17|G003	qoteey		
F	ZL3b	f104r|f104r.39-f104r.42	ZL3b|f104r.39|G006	chol	QUALITY				
F	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.41|G009	qotaiin	OPERATION			otchdy	UNKNOWN_INPUT
F	ZL3b	f104v|f104v.41-f104v.44	ZL3b|f104v.44|G001	daiin	VALUE	ZL3b|f104v.42|G005	qoteey		
F	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.42|G002	shol	QUALITY				
F	ZL3b	f106r|f106r.42-f106r.47	ZL3b|f106r.43|G003	daiin	VALUE	ZL3b|f106r.42|G005	qoteey		
