model	edition	paragraph	at	word	gloss
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G001	sshedy	⟦sshedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G002	qotaiin	abseihen
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G003	chedy	⟦chedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G004	qokaiin	⟦qokaiin⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G005	shedy	⟦shedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G006	qolcheedy	⟦qolcheedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G007	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.16|G008	lol	⟦lol⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G001	qoteedy	⟦qoteedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G002	qoteedy	⟦qoteedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G003	qokedy	⟦qokedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G004	sheed	⟦sheed⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G005	qeey	⟦qeey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G006	saiin	⟦saiin⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G007	sheety	⟦sheety⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G008	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.17|G009	lol	⟦lol⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G001	daiin	Masse C·Uₚ
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G002	cheedy	⟦cheedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G003	lshey	⟦lshey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G004	qo	⟦qo⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G005	l	⟦l⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G006	or	⟦or⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G007	chees	⟦chees⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G008	sheckhedy	⟦sheckhedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G009	qol	⟦qol⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G010	cheedy	⟦cheedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.18|G011	qotaiin	abseihen
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G001	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G002	lchey	⟦lchey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G003	lsheey	⟦lsheey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G004	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G005	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G006	qokar	⟦qokar⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G007	qokeey	⟦qokeey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G008	laiin	⟦laiin⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.19|G009	chey	⟦chey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G001	qotain	⟦qotain⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G002	sheal	⟦sheal⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G003	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G004	qoteey	Material U
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G005	qokain	⟦qokain⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G006	sheey	⟦sheey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G007	qotedy	⟦qotedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.20|G008	dalchedy	⟦dalchedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G001	chedaiin	⟦chedaiin⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G002	shedy	⟦shedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G003	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G004	qokedy	⟦qokedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G005	qokeey	⟦qokeey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G006	chedy	⟦chedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G007	shear	⟦shear⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.21|G008	olaiiny	⟦olaiiny⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G001	qoteedy	⟦qoteedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G002	al	⟦al⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G003	lchedy	⟦lchedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G004	r	⟦r⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G005	oin	⟦oin⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G006	chy	Wasser
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G007	chedaiin	⟦chedaiin⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G008	cheey	⟦cheey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G009	okedy	⟦okedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.22|G010	qoky	⟦qoky⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G001	sheoky	⟦sheoky⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G002	qokaiin	⟦qokaiin⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G003	chedy	⟦chedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G004	lchedy	⟦lchedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G005	olshedy	⟦olshedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G006	qokeedy	⟦qokeedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G007	chedy	⟦chedy⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.23|G008	qok[a:o]l	⟦qok[a:o]l⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G001	daiin	Masse C·Uₚ
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G002	dol	⟦dol⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G003	shor	Früchte
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G004	cphey	⟦cphey⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G005	lfcheal	⟦lfcheal⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G006	shear	⟦shear⟧
F	ZL3b	f77r|f77r.9-f77r.24	ZL3b|f77r.24|G007	qolchy	⟦qolchy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G001	torain	⟦torain⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G002	shedy	⟦shedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G003	pchor	⟦pchor⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G004	or	⟦or⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G005	shek	⟦shek⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G006	otarpchdy	⟦otarpchdy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G007	opcholor	⟦opcholor⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G008	otal	⟦otal⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.1|G009	shedy	⟦shedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G001	qoteedy	⟦qoteedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G002	lshdy	⟦lshdy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G003	otchedy	⟦otchedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G004	olshey	⟦olshey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G005	olshee	⟦olshee⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G006	qol	⟦qol⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G007	sheey	⟦sheey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G008	qoteey	Material U
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.2|G009	loly	⟦loly⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G001	yshealdy	⟦yshealdy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G002	rshedy	⟦rshedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G003	qoteedy	⟦qoteedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G004	chckhey	⟦chckhey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G005	qo	⟦qo⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G006	y	⟦y⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G007	chey	⟦chey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G008	lchey	⟦lchey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G009	qokeey	⟦qokeey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.3|G010	rchedy	⟦rchedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G001	teey	⟦teey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G002	dar	⟦dar⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G003	qotar	⟦qotar⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G004	sheds	⟦sheds⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G005	sheekeey	⟦sheekeey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G006	qokeey	⟦qokeey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G007	okey	⟦okey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G008	qolshy	⟦qolshy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G009	olchey	⟦olchey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G010	qoky	⟦qoky⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.4|G011	ol	auch
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G001	qokal	⟦qokal⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G002	shedy	⟦shedy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G003	chcthy	⟦chcthy⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G004	or	⟦or⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G005	chear	⟦chear⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G006	salchey	⟦salchey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G007	qol	⟦qol⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G008	shal	⟦shal⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G009	chey	⟦chey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G010	l	⟦l⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G011	cheol	⟦cheol⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G012	chol	getrocknet
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.5|G013	chy	Wasser
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G001	shol	feucht
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G002	okar	⟦okar⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G003	ol	auch
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G004	olkeey	⟦olkeey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G005	qokey	⟦qokey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G006	sain	⟦sain⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G007	olcheey	⟦olcheey⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G008	qol	⟦qol⟧
F	ZL3b	f79r|f79r.1-f79r.6	ZL3b|f79r.6|G009	chey	⟦chey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G001	kolchdy	⟦kolchdy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G002	qokedy	⟦qokedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G003	qopol	⟦qopol⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G004	qotedor	⟦qotedor⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G005	chopchedy	⟦chopchedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G006	qotal	⟦qotal⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G007	chedy	⟦chedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.11|G008	kam	⟦kam⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G001	otedy	⟦otedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G002	qodched	⟦qodched⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G003	olqo	⟦olqo⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G004	dar	⟦dar⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G005	checkho	⟦checkho⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G006	lolol	⟦lolol⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G007	okal	⟦okal⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.12|G008	okarchedy	⟦okarchedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G001	tcheol	⟦tcheol⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G002	olchedy	⟦olchedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G003	qokeedy	⟦qokeedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G004	qotedy	⟦qotedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G005	chedar	⟦chedar⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G006	cheey	⟦cheey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G007	lchey	⟦lchey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.13|G008	solarol	⟦solarol⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G001	r	⟦r⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G002	olchy	⟦olchy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G003	qokal	⟦qokal⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G004	chey	⟦chey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G005	qokain	⟦qokain⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G006	deeedy	⟦deeedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G007	qokeey	⟦qokeey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G008	qokaiin	⟦qokaiin⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.14|G009	olchedy	⟦olchedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G001	kedy	⟦kedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G002	lchedy	⟦lchedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G003	qokedy	⟦qokedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G004	qok[ee:ch]dy	⟦qok[ee:ch]dy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G005	lkeedy	⟦lkeedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G006	qokaiin	⟦qokaiin⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G007	dy	⟦dy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G008	daiin	Masse C·Uₚ
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G009	chdy	⟦chdy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.15|G010	dy	⟦dy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G001	qokeedy	⟦qokeedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G002	lchedy	⟦lchedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G003	qokeedy	⟦qokeedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G004	cheey	⟦cheey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G005	r	⟦r⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G006	or	⟦or⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G007	ol	auch
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G008	s	und
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G009	aiin	⟦aiin⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G010	chey	⟦chey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G011	ra{cty}	⟦ra{cty}⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.16|G012	dam	⟦dam⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G001	dshedy	⟦dshedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G002	qoteey	Material U
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G003	chedy	⟦chedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G004	qokeeey	⟦qokeeey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G005	qokedy	⟦qokedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G006	lteedy	⟦lteedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G007	qokeedy	⟦qokeedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.17|G008	ralchey	⟦ralchey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G001	polched	⟦polched⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G002	otain	⟦otain⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G003	shedy	⟦shedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G004	shedy	⟦shedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G005	dal	⟦dal⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G006	chedar	⟦chedar⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G007	qokeey	⟦qokeey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G008	ykeey	⟦ykeey⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G009	l	⟦l⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G010	s	und
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G011	araiin	⟦araiin⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.18|G012	ory	⟦ory⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G001	okain	⟦okain⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G002	char	⟦char⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G003	okain	⟦okain⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G004	qokeedy	⟦qokeedy⟧
F	ZL3b	f82r|f82r.11-f82r.19	ZL3b|f82r.19|G005	lchy	⟦lchy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G001	posalshy	⟦posalshy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G002	qokedy	⟦qokedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G003	cphal	⟦cphal⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G004	shedy	⟦shedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G005	sheol	⟦sheol⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G006	keeedy	⟦keeedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G007	lkaiin	⟦lkaiin⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G008	shedy	⟦shedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.20|G009	qoly	⟦qoly⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G001	daiin	Masse C·Uₚ
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G002	cheoky	⟦cheoky⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G003	lkedy	⟦lkedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G004	salshey	⟦salshey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G005	daiin	Masse C·Uₚ
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G006	chey	⟦chey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G007	qol	⟦qol⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G008	chedy	⟦chedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G009	qokeey	⟦qokeey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.21|G010	dal	⟦dal⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G001	qokaiin	⟦qokaiin⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G002	cheor	⟦cheor⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G003	sheey	⟦sheey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G004	qokaiin	⟦qokaiin⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G005	shckhey	⟦shckhey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G006	qol	⟦qol⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G007	keeedy	⟦keeedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G008	qokeeey	⟦qokeeey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.22|G009	ra[s:r]y	⟦ra[s:r]y⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G001	cheey	⟦cheey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G002	qcthey	⟦qcthey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G003	qokeey	⟦qokeey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G004	lcheey	⟦lcheey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G005	daiin	Masse C·Uₚ
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G006	chey	⟦chey⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G007	qokeeedy	⟦qokeeedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G008	lchedy	⟦lchedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.23|G009	lar	⟦lar⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G001	qokeedy	⟦qokeedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G002	lcheedy	⟦lcheedy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G003	qokeoy	⟦qokeoy⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G004	sal	⟦sal⟧
F	ZL3b	f82r|f82r.20-f82r.33	ZL3b|f82r.24|G005	raiin	⟦raiin⟧
