visible_unit_serial	register	page	locus	record_or_diagram	position	surface	exact_identity	FORMAL_VALUE	ATOMIC_OR_WHOLE_CARD_MNEMONIC	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage
641	ASTRO_LOCAL	f69v	f69v.1	A3	G5	ar	ASTRO_f69v_001_05	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
642	ASTRO_LOCAL	f69v	f69v.1	A3	G6	chykar	ASTRO_f69v_001_06	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
643	ASTRO_LOCAL	f69v	f69v.1	A3	G7	okoirsh	ASTRO_f69v_001_07	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
644	ASTRO_LOCAL	f69v	f69v.1	A3	G8	ar	ASTRO_f69v_001_08	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
645	ASTRO_LOCAL	f69v	f69v.1	A3	G9	chetody	ASTRO_f69v_001_09	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
646	ASTRO_LOCAL	f69v	f69v.1	A3	G10	okeeos	ASTRO_f69v_001_10	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
647	ASTRO_LOCAL	f69v	f69v.1	A3	G11	o	ASTRO_f69v_001_11	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
648	ASTRO_LOCAL	f69v	f69v.1	A3	G12	tey	ASTRO_f69v_001_12	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
649	ASTRO_LOCAL	f69v	f69v.1	A3	G13	otokeeey	ASTRO_f69v_001_13	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
650	ASTRO_LOCAL	f69v	f69v.1	A3	G14	okeeody	ASTRO_f69v_001_14	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
651	ASTRO_LOCAL	f69v	f69v.1	A3	G15	okeey	ASTRO_f69v_001_15	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
652	ASTRO_LOCAL	f69v	f69v.1	A3	G16	doiir	ASTRO_f69v_001_16	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
653	ASTRO_LOCAL	f69v	f69v.1	A3	G17	teeo	ASTRO_f69v_001_17	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
654	ASTRO_LOCAL	f69v	f69v.1	A3	G18	y	ASTRO_f69v_001_18	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
655	ASTRO_LOCAL	f69v	f69v.1	A3	G19	chey	ASTRO_f69v_001_19	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
656	ASTRO_LOCAL	f69v	f69v.1	A3	G20	ot	ASTRO_f69v_001_20	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
657	ASTRO_LOCAL	f69v	f69v.1	A3	G21	y	ASTRO_f69v_001_21	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
658	ASTRO_LOCAL	f69v	f69v.1	A3	G22	okedy	ASTRO_f69v_001_22	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
659	ASTRO_LOCAL	f69v	f69v.1	A3	G23	chsdy	ASTRO_f69v_001_23	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
660	ASTRO_LOCAL	f69v	f69v.1	A3	G24	okeod	ASTRO_f69v_001_24	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
661	ASTRO_LOCAL	f69v	f69v.1	A3	G25	y	ASTRO_f69v_001_25	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
662	ASTRO_LOCAL	f69v	f69v.1	A3	G26	dy	ASTRO_f69v_001_26	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
663	ASTRO_LOCAL	f69v	f69v.1	A3	G27	choaiin	ASTRO_f69v_001_27	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
664	ASTRO_LOCAL	f69v	f69v.1	A3	G28	okar	ASTRO_f69v_001_28	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
665	ASTRO_LOCAL	f69v	f69v.1	A3	G29	okar	ASTRO_f69v_001_29	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
666	ASTRO_LOCAL	f69v	f69v.1	A3	G30	chol	ASTRO_f69v_001_30	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
667	ASTRO_LOCAL	f69v	f69v.1	A3	G31	chees	ASTRO_f69v_001_31	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
668	ASTRO_LOCAL	f69v	f69v.1	A3	G32	yto	ASTRO_f69v_001_32	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
669	ASTRO_LOCAL	f69v	f69v.1	A3	G33	odair	ASTRO_f69v_001_33	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
670	ASTRO_LOCAL	f69v	f69v.1	A3	G34	oty	ASTRO_f69v_001_34	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
671	ASTRO_LOCAL	f69v	f69v.1	A3	G35	oteeo	ASTRO_f69v_001_35	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
672	ASTRO_LOCAL	f69v	f69v.1	A3	G36	dar	ASTRO_f69v_001_36	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
673	ASTRO_LOCAL	f69v	f69v.1	A3	G37	o	ASTRO_f69v_001_37	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
674	ASTRO_LOCAL	f69v	f69v.1	A3	G38	eykeody	ASTRO_f69v_001_38	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
675	ASTRO_LOCAL	f69v	f69v.1	A3	G39	dchor	ASTRO_f69v_001_39	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
676	ASTRO_LOCAL	f69v	f69v.1	A3	G40	char	ASTRO_f69v_001_40	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
677	ASTRO_LOCAL	f69v	f69v.2	A3	G1	yka	ASTRO_f69v_002_01	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
678	ASTRO_LOCAL	f69v	f69v.2	A3	G2	chol	ASTRO_f69v_002_02	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
679	ASTRO_LOCAL	f69v	f69v.2	A3	G3	ykar	ASTRO_f69v_002_03	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
680	ASTRO_LOCAL	f69v	f69v.2	A3	G4	dal	ASTRO_f69v_002_04	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
681	ASTRO_LOCAL	f69v	f69v.2	A3	G5	ykady	ASTRO_f69v_002_05	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
682	ASTRO_LOCAL	f69v	f69v.2	A3	G6	iokeeor	ASTRO_f69v_002_06	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
683	ASTRO_LOCAL	f69v	f69v.2	A3	G7	cheey	ASTRO_f69v_002_07	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
684	ASTRO_LOCAL	f69v	f69v.2	A3	G8	choly	ASTRO_f69v_002_08	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
685	ASTRO_LOCAL	f69v	f69v.2	A3	G9	ykeeal	ASTRO_f69v_002_09	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
686	ASTRO_LOCAL	f69v	f69v.2	A3	G10	cheo	ASTRO_f69v_002_10	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
687	ASTRO_LOCAL	f69v	f69v.2	A3	G11	oaram	ASTRO_f69v_002_11	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
688	ASTRO_LOCAL	f69v	f69v.2	A3	G12	ockhy	ASTRO_f69v_002_12	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
689	ASTRO_LOCAL	f69v	f69v.2	A3	G13	sheey	ASTRO_f69v_002_13	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
