prose_event_id	page	physical_line	record_number	unit_id	field_id	field_ordinal	event_index_on_line	event_index_in_field	field_position	surface	exact_opaque_id	page_host_coordinate	formal_formula	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	context_prompt_license	closure_status	creative_local_event_expansion_German_V49	unit_reading_ref	line_is_sentence	semantic_contract	source_artifact
P0163	f81v	f81v.27	1	B1	F0042	2	4	1	ONLY	tedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse es bis zur Bereitschaft stehen und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0164	f81v	f81v.27	1	B1	F0043	3	5	1	FIRST	cheky	d904bf7b044dd3922781	ky	UNKNOWN_HOST[KY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	bei sanfter Wärme	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0165	f81v	f81v.27	1	B1	F0043	3	6	2	LAST	shckhedy	d68bc8de3bcee09db23c	ckhe	CLOSE(UNKNOWN_HOST[CKHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	seihe es einmal durch ein Tuch und beende den Schritt	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0166	f81v	f81v.27	1	B1	F0044	4	7	1	ONLY	chal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	NONE	NONCLOSE	An die bezeichnete Zielstelle führen	B1	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0167	f82r	f82r.2	1	B2	F0045	1	1	1	ONLY	dchedy	259b2b3b0bf859882e2c	che	CLOSE(UNKNOWN_HOST[CHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0168	f82r	f82r.2	1	B2	F0046	2	2	1	ONLY	qolchedy	28ffbc88b97772a75f1e	olche	CLOSE(UNKNOWN_HOST[OLCHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0169	f82r	f82r.2	1	B2	F0047	3	3	1	FIRST	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gib einen abgemessenen Anteil in das Gefäß	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0170	f82r	f82r.2	1	B2	F0047	3	4	2	MIDDLE	dy	b921a237be883a820352	y	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	Diese aktive Portion	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0171	f82r	f82r.2	1	B2	F0047	3	5	3	LAST	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0172	f82r	f82r.2	1	B2	F0048	4	6	1	FIRST	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	LOKALEN RELATIONSSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	LOKALEN RELATIONSSLOT SETZEN	P03	NONCLOSE	mische beide Anteile zusammen	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0173	f82r	f82r.2	1	B2	F0048	4	7	2	MIDDLE	lcheckhy	f329f2051370174e9a38	lcheckhy	UNKNOWN_HOST[LCHECKHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	die zweite Öffnung	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0174	f82r	f82r.2	1	B2	F0048	4	8	3	LAST	lched	ba8142680851f24c9ff2	lched	UNKNOWN_HOST[LCHED]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	und gehe zum nächsten Becken weiter	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0175	f82r	f82r.3	1	B2	F0049	1	1	1	FIRST	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	NONE_SELECTED	WARM?	WEAK_MNEMONIC	WARM?	V51_CARD_OKEEY	NONE	NONE	NONCLOSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0176	f82r	f82r.3	1	B2	F0049	1	2	2	LAST	lcheckhedy	c1db6b0a28d5cbb5d3d2	lcheckhe	CLOSE(UNKNOWN_HOST[LCHECKHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	seihe es klar und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0177	f82r	f82r.3	1	B2	F0050	2	3	1	FIRST	qokaly	4a7a6326ac95a8809302	okaly	UNKNOWN_HOST[OKALY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	fahre am zweiten Lauf fort	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0178	f82r	f82r.3	1	B2	F0050	2	4	2	MIDDLE	solkaiin	2d2e37ccb2dacc53ee5a	olk	UNKNOWN_HOST[OLK] + <ARG_AIIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	durch ein Tuch	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0179	f82r	f82r.3	1	B2	F0050	2	5	3	MIDDLE	chckhy	2cc8bb3c2af19607888f	ckhy	UNKNOWN_HOST[CKHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	durch die verbundenen Läufe	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0180	f82r	f82r.3	1	B2	F0050	2	6	4	LAST	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	P02	NONCLOSE	beginne den nächsten abgemessenen Posten	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0181	f82r	f82r.4	1	B2	F0051	1	1	1	FIRST	qokaiin	b5fcea1eaed06b2f2291	ok	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	P02	NONCLOSE	beginne den nächsten abgemessenen Posten	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0182	f82r	f82r.4	1	B2	F0051	1	2	2	MIDDLE	octheol	a8f891de626fc00028e9	octheol	UNKNOWN_HOST[OCTHEOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	unter derselben Einstellung	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0183	f82r	f82r.4	1	B2	F0051	1	3	3	MIDDLE	chkeey	f0db6d30cd34f4cb2a4d	keey	UNKNOWN_HOST[KEEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	das breite Gefäß	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0184	f82r	f82r.4	1	B2	F0051	1	4	4	LAST	ldy	04a3877f0fc81b7597c9	l	CLOSE(LINK)	VERKNÜPFEN + FELDABSCHLUSS	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	ziehe es ab und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0185	f82r	f82r.4	1	B2	F0052	2	5	1	FIRST	oteey	5d5e0b288cf36864ed9d	eey	FRAME_OT(UNKNOWN_HOST[EEY])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	das bereitete Öl	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0186	f82r	f82r.4	1	B2	F0052	2	6	2	MIDDLE	qokal	308e8ea2d5d190c498e8	ok	SET(<ARG_AL>)	LOKALEN RELATIONSSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	LOKALEN RELATIONSSLOT SETZEN	P03	NONCLOSE	mische beide Anteile zusammen	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0187	f82r	f82r.4	1	B2	F0052	2	7	3	MIDDLE	sheckhy	c1913ec4ff84148da6d3	eckhy	UNKNOWN_HOST[ECKHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	über der örtlich bezeichneten Stelle	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0188	f82r	f82r.4	1	B2	F0052	2	8	4	LAST	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	NONE	NONCLOSE	Die aktive Portion verwenden	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0189	f82r	f82r.7	1	B2	F0053	1	1	1	ONLY	dshedy	cbb42a4fe68068325d6b	she	CLOSE(UNKNOWN_HOST[SHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	gib sauberes Wasser hinzu und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0190	f82r	f82r.7	1	B2	F0054	2	2	1	FIRST	sotaiin	54d0e228ca346110af05	ot	MARK(<ARG_AIIN>)	MARKIEREN	MARKIEREN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	für dieselbe Dauer wie zuvor	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0191	f82r	f82r.7	1	B2	F0054	2	3	2	MIDDLE	qokar	3ae9a121ba0045b913e8	ok	SET(<ARG_AR>)	SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	über der örtlich bezeichneten Stelle	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0192	f82r	f82r.7	1	B2	F0054	2	4	3	LAST	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse es bis zur Bereitschaft stehen und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0193	f82r	f82r.7	1	B2	F0055	3	5	1	ONLY	solshedy	daa1347f456415fe8737	olshe	CLOSE(UNKNOWN_HOST[OLSHE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	halte es warm und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0194	f82r	f82r.7	1	B2	F0056	4	6	1	FIRST	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	NONE_SELECTED	WARM?	WEAK_MNEMONIC	WARM?	V51_CARD_OKEEY	NONE	NONE	NONCLOSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0195	f82r	f82r.7	1	B2	F0056	4	7	2	MIDDLE	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	NONE	NONCLOSE	Die aktive Portion verwenden	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0196	f82r	f82r.7	1	B2	F0056	4	8	3	MIDDLE	ls	5eff216ba51fbfb21f22	ls	UNKNOWN_HOST[LS]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	die erste Öffnung	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0197	f82r	f82r.7	1	B2	F0056	4	9	4	LAST	cheey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	NONE_SELECTED	KLAR?	WEAK_MNEMONIC	KLAR?	V51_CARD_EY;V56_P10	NONE	NONE	NONCLOSE	Bis die Flüssigkeit klar abläuft	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0198	f82r	f82r.19	1	B2	F0057	1	1	1	FIRST	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gib einen abgemessenen Anteil in das Gefäß	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0199	f82r	f82r.19	1	B2	F0057	1	2	2	MIDDLE	char	4d4559019a961b834aa1	ar	UNKNOWN_HOST[AR]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	Daraus, aus demselben Ansatz	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0200	f82r	f82r.19	1	B2	F0057	1	3	3	MIDDLE	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	gib einen abgemessenen Anteil in das Gefäß	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0201	f82r	f82r.19	1	B2	F0057	1	4	4	LAST	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0202	f82r	f82r.19	1	B2	F0058	2	5	1	ONLY	lchy	0ab57b7166de99db3a55	lchy	UNKNOWN_HOST[LCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	ziehe die klare Flüssigkeit ab	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0203	f82r	f82r.23	1	B2	F0059	1	1	1	FIRST	cheey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	NONE_SELECTED	KLAR?	WEAK_MNEMONIC	KLAR?	V51_CARD_EY;V56_P10	NONE	NONE	NONCLOSE	Bis die Flüssigkeit klar abläuft	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0204	f82r	f82r.23	1	B2	F0059	1	2	2	MIDDLE	qcthey	6b89d6dd70635bc60fe0	cthey	UNKNOWN_HOST[CTHEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	unter derselben Einstellung	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0205	f82r	f82r.23	1	B2	F0059	1	3	3	MIDDLE	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	NONE_SELECTED	WARM?	WEAK_MNEMONIC	WARM?	V51_CARD_OKEEY	NONE	NONE	NONCLOSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0206	f82r	f82r.23	1	B2	F0059	1	4	4	MIDDLE	lcheey	5fca8fc3dee57e1d8c1f	lcheey	UNKNOWN_HOST[LCHEEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	der eingetauchte Teil	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0207	f82r	f82r.23	1	B2	F0059	1	5	5	MIDDLE	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	P01	NONCLOSE	Ein vorgeschriebenes Maß	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0208	f82r	f82r.23	1	B2	F0059	1	6	6	MIDDLE	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	Diese aktive Portion	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0209	f82r	f82r.23	1	B2	F0059	1	7	7	LAST	qokeeedy	d25110e0d8488927278f	okeee	CLOSE(UNKNOWN_HOST[OKEEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	tauche vollständig ein und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0210	f82r	f82r.23	1	B2	F0060	2	8	1	ONLY	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	FELDABSCHLUSS	ABLASSEN?	WEAK_MNEMONIC	ABLASSEN?	V51_CARD_LCHE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0211	f82r	f82r.23	1	B2	F0061	3	9	1	ONLY	lar	29e0eb222ef2fb99523a	l	LINK(<ARG_AR>)	VERKNÜPFEN	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	schließe den unteren Ablauf	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0212	f82r	f82r.26	1	B2	F0062	1	1	1	FIRST	tshey	d4a31dbcf1ed6d9e5aa9	shey	UNKNOWN_HOST[SHEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	beginne die Spülung	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0213	f82r	f82r.26	1	B2	F0062	1	2	2	LAST	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	ATTACHED_FIELD_FINAL_CLOSE	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0214	f82r	f82r.26	1	B2	F0063	2	3	1	FIRST	cheal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	NONE	NONCLOSE	An die bezeichnete Zielstelle führen	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0215	f82r	f82r.26	1	B2	F0063	2	4	2	MIDDLE	lchedar	0f15effeca7ab10bb026	lched	UNKNOWN_HOST[LCHED] + <ARG_AR>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	kühles Wasser	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
P0216	f82r	f82r.26	1	B2	F0063	2	5	3	MIDDLE	ches	db729b598e89e11452e0	s	UNKNOWN_HOST[S]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	NONE	NONCLOSE	zu gleichen Anteilen	B2	NO	ATOMIC_OR_UNKNOWN_PLUS_LOCAL_CREATIVE_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
