ledger_row_id	domain	page	unit_id	physical_line_or_locus	field_or_slot_id	event_index	surface	exact_opaque_id	opaque_id_status	formal_coordinates_or_diagram_role	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	local_event_or_slot_expansion	unit_reading_ref	closure_status	line_is_sentence	direct_f68_f69_join	semantic_contract	source_artifact
L0600	ASTRO	f68r1	A2	f68r1.5	f68r1:f68r1.5:1	1	yky	ASTRO_f68r1_005_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	without changing the catalogue order	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0601	ASTRO	f68r1	A2	f68r1.6	f68r1:f68r1.6:1	1	dary	ASTRO_f68r1_006_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	identify	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0602	ASTRO	f68r1	A2	f68r1.7	f68r1:f68r1.7:1	1	chkchykoly	ASTRO_f68r1_007_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the lunar station	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0603	ASTRO	f68r1	A2	f68r1.8	f68r1:f68r1.8:1	1	okodaly	ASTRO_f68r1_008_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the Moon governing the twenty-eight stations	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0604	ASTRO	f68r1	A2	f68r1.9	f68r1:f68r1.9:1	1	odchecthy	ASTRO_f68r1_009_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.9	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0605	ASTRO	f68r1	A2	f68r1.10	f68r1:f68r1.10:1	1	otcheody	ASTRO_f68r1_010_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.10	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0606	ASTRO	f68r1	A2	f68r1.11	f68r1:f68r1.11:1	1	okoaly	ASTRO_f68r1_011_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.11	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0607	ASTRO	f68r1	A2	f68r1.12	f68r1:f68r1.12:1	1	chocfhy	ASTRO_f68r1_012_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.12	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0608	ASTRO	f68r1	A2	f68r1.13	f68r1:f68r1.13:1	1	octhey	ASTRO_f68r1_013_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.13	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0609	ASTRO	f68r1	A2	f68r1.14	f68r1:f68r1.14:1	1	otshey	ASTRO_f68r1_014_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.14	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0610	ASTRO	f68r1	A2	f68r1.15	f68r1:f68r1.15:1	1	otydy	ASTRO_f68r1_015_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.15	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0611	ASTRO	f68r1	A2	f68r1.16	f68r1:f68r1.16:1	1	okear	ASTRO_f68r1_016_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.16	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0612	ASTRO	f68r1	A2	f68r1.17	f68r1:f68r1.17:1	1	cphocthy	ASTRO_f68r1_017_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.17	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0613	ASTRO	f68r1	A2	f68r1.18	f68r1:f68r1.18:1	1	ytchody	ASTRO_f68r1_018_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.18	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0614	ASTRO	f68r1	A2	f68r1.19	f68r1:f68r1.19:1	1	otys	ASTRO_f68r1_019_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.19	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0615	ASTRO	f68r1	A2	f68r1.20	f68r1:f68r1.20:1	1	olor	ASTRO_f68r1_020_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.20	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0616	ASTRO	f68r1	A2	f68r1.21	f68r1:f68r1.21:1	1	ockhy	ASTRO_f68r1_021_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.21	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0617	ASTRO	f68r1	A2	f68r1.22	f68r1:f68r1.22:1	1	ofcheor	ASTRO_f68r1_022_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.22	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0618	ASTRO	f68r1	A2	f68r1.23	f68r1:f68r1.23:1	1	otchdy	ASTRO_f68r1_023_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.23	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0619	ASTRO	f68r1	A2	f68r1.24	f68r1:f68r1.24:1	1	otykchs	ASTRO_f68r1_024_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.24	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0620	ASTRO	f68r1	A2	f68r1.25	f68r1:f68r1.25:1	1	otol	ASTRO_f68r1_025_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.25	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0621	ASTRO	f68r1	A2	f68r1.26	f68r1:f68r1.26:1	1	otor	ASTRO_f68r1_026_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.26	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0622	ASTRO	f68r1	A2	f68r1.27	f68r1:f68r1.27:1	1	oiinar	ASTRO_f68r1_027_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.27	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0623	ASTRO	f68r1	A2	f68r1.28	f68r1:f68r1.28:1	1	okoldy	ASTRO_f68r1_028_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.28	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0624	ASTRO	f68r1	A2	f68r1.29	f68r1:f68r1.29:1	1	ykchdy	ASTRO_f68r1_029_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.29	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0625	ASTRO	f68r1	A2	f68r1.30	f68r1:f68r1.30:1	1	oeeody	ASTRO_f68r1_030_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.30	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0626	ASTRO	f68r1	A2	f68r1.31	f68r1:f68r1.31:1	1	ocphy	ASTRO_f68r1_031_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.31	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0627	ASTRO	f68r1	A2	f68r1.32	f68r1:f68r1.32:1	1	okeeodal	ASTRO_f68r1_032_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.32	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0628	ASTRO	f68r1	A2	f68r1.33	f68r1:f68r1.33:1	1	okshor	ASTRO_f68r1_033_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.33	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0629	ASTRO	f68r1	A2	f68r1.34	f68r1:f68r1.34:1	1	osdaiin	ASTRO_f68r1_034_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.34	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0630	ASTRO	f68r1	A2	f68r1.35	f68r1:f68r1.35:1	1	otochedy	ASTRO_f68r1_035_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.35	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0631	ASTRO	f68r1	A2	f68r1.36	f68r1:f68r1.36:1	1	dolchedy	ASTRO_f68r1_036_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	noncentral lunar station at source locus f68r1.36	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0632	ASTRO	f68r1	A2	f68r1.37	f68r1:f68r1.37:1	1	oky	ASTRO_f68r1_037_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the Moon	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0633	ASTRO	f68r1	A2	f68r1.37	f68r1:f68r1.37:2	2	okchdy	ASTRO_f68r1_037_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	governs	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0634	ASTRO	f68r1	A2	f68r1.37	f68r1:f68r1.37:3	3	okardy	ASTRO_f68r1_037_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	the whole circuit	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0635	ASTRO	f68r1	A2	f68r1.37	f68r1:f68r1.37:4	4	qear	ASTRO_f68r1_037_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	of twenty-eight	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0636	ASTRO	f68r1	A2	f68r1.37	f68r1:f68r1.37:5	5	oygy	ASTRO_f68r1_037_05	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	CENTRE_PLUS_28_SPATIAL_STATION_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	lunar stations	A2	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0637	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:1	1	dair	ASTRO_f69v_001_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	apply the remedy	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0638	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:2	2	cheyky	ASTRO_f69v_001_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if adverse, withhold it	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0639	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:3	3	otaza	ASTRO_f69v_001_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	keep the usual measure	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
