unified_serial	unified_id	section	unit_id	page	locus	local_container	opaque_identity	local_owner	local_namespace	autonomous_operational_class	autonomous_readback_token	visible_group_count	source_token_count	read_once_status	owner_reset_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_confidence	purpose_lead_unit_role	purpose_rival_unit_role	strongest_local_rival	strongest_local_contradiction	order_join_policy	semantic_ceiling
634	A:A2:G063	ASTRO	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	A2:G063	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A2:G063; SEGMENT:3/5]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	0.18	A multipanel star-field reference within an iatromathematical/calendrical section.	A multipanel celestial atlas or model sheet with local labels.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
635	A:A2:G064	ASTRO	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	A2:G064	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A2:G064; SEGMENT:4/5]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 04/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	0.18	A multipanel star-field reference within an iatromathematical/calendrical section.	A multipanel celestial atlas or model sheet with local labels.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
636	A:A2:G065	ASTRO	A2	f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	A2:G065	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A2:G065; SEGMENT:5/5]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 05/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	0.18	A multipanel star-field reference within an iatromathematical/calendrical section.	A multipanel celestial atlas or model sheet with local labels.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
637	A:A3:G001	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G001	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G001; SEGMENT:1/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 01/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
638	A:A3:G002	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G002	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G002; SEGMENT:2/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 02/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
639	A:A3:G003	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G003	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G003; SEGMENT:3/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 03/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
640	A:A3:G004	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G004	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G004; SEGMENT:4/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 04/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
641	A:A3:G005	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G005	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G005; SEGMENT:5/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 05/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
642	A:A3:G006	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G006	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G006; SEGMENT:6/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 06/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
643	A:A3:G007	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G007	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G007; SEGMENT:7/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 07/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
644	A:A3:G008	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G008	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G008; SEGMENT:8/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 08/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
645	A:A3:G009	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G009	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G009; SEGMENT:9/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 09/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
646	A:A3:G010	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G010	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G010; SEGMENT:10/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 10/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
647	A:A3:G011	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G011	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G011; SEGMENT:11/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 11/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
648	A:A3:G012	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G012	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G012; SEGMENT:12/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 12/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
649	A:A3:G013	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G013	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G013; SEGMENT:13/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 13/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
650	A:A3:G014	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G014	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G014; SEGMENT:14/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 14/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
651	A:A3:G015	ASTRO	A3	f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	A3:G015	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	OPAQUE_LOCAL_COPIED_GROUP_SEGMENT	[OPAQUE_LOCAL_GROUP:A3:G015; SEGMENT:15/40]	1	1	NONE	LOCAL_NAMESPACE_ONLY__NO_CROSS_LOCUS_CARRY	NONE	[EXEMPLAR:Kopiersegment 15/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	0.38	Three disconnected celestial reference wheels, only one with a local unordered 28-slot inventory.	Three independent celestial exemplar/model wheels, only one with a local 28-slot inventory.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	NO_AUTHORIAL_ORDER_OR_CROSS_LOCUS_JOIN__ONLY_VISIBLE_SEGMENTS_SHARE_THIS_LOCAL_LOCUS	LOCAL_OPAQUE_GROUP_AND_EXEMPLAR_LABEL_NOT_WORD_NAME_ORDER_SOUND_OR_TRANSLATION
