field_id	record_unit_id	page	locus	statement_id	visible_event_count	independent_source_positions	event_serials	source_position_ids	exact_card_order	operational_formal_order	optional_master_gloss_order	local_owner	owner_reset_events	parse_status	derived_formal_visible_atoms	master_memorized_visible_expansions	master_memorized_field_content	leading_content_model	rival_content_model	rival_field_content	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
F071	B3	f83r	f83r.3	B3-S001	1	1	229	S228	3b70942557b3a40e8030	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	UNPARSED	1	1	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F072	B3	f83r	f83r.3	B3-S002	2	2	230|231	S229|S230	90bcf0a9ec0ef56399e6|a84fbe3ad380df345b97	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	UNPARSED	2	2	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Zum unteren Ablauf hin. Benetze den bezeichneten Bereich vollständig und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F073	B3	f83r	f83r.3	B3-S003	4	4	232|233|234|235	S231|S232|S233|S234	b921a237be883a820352|2f1c5e56e8f0ff459065|b921a237be883a820352|de7321bface5628e35d6	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|FORMAL_PARAMETER_CHANNEL__NOT_A_WORD|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE|NONE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	AMBIGUOUS	4	4	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Diese aktive Portion. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F074	B3	f83r	f83r.3	B3-S004	3	3	236|237|238	S235|S236|S237	b5fcea1eaed06b2f2291|90bcf0a9ec0ef56399e6|4d4559019a961b834aa1	FORMAL_RELATION_OR_ENTRY|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	PER?|NONE|NONE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NONE	AMBIGUOUS	3	3	[[LOKALER BESITZER: obere offene Fächer-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Zum unteren Ablauf hin. Daraus, aus demselben Ansatz.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F075	B3	f83r	f83r.6	B3-S005	1	1	239	S238	259b2b3b0bf859882e2c	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	E239	UNPARSED	1	1	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F076	B3	f83r	f83r.6	B3-S006	3	3	240|241|242	S239|S240|S241	5e8441397e7c0faf042b|308e8ea2d5d190c498e8|28ffbc88b97772a75f1e	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	AMBIGUOUS	3	3	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F077	B3	f83r	f83r.6	B3-S007	3	3	243|244|245	S242|S243|S244	b5fcea1eaed06b2f2291|6f7ff8287eddf4da9fdb|7d25241b0e56c836372a	FORMAL_RELATION_OR_ENTRY|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	PER?|NONE|NONE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	AMBIGUOUS	3	3	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F078	B3	f83r	f83r.6	B3-S008	1	1	246	S245	de7321bface5628e35d6	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	UNIQUE	1	1	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F079	B3	f83r	f83r.6	B3-S009	1	1	247	S246	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NONE	UNIQUE	1	1	[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F080	B3	f83r	f83r.8	B3-S010	2	2	248|249	S247|S248	ba540da978ea132f6da5|c45ebac60774620561e2	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E248	UNPARSED	2	2	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F081	B3	f83r	f83r.8	B3-S011	4	4	250|251|252|253	S249|S250|S251|S252	348e81ba084c5acdb32b|276a7c2d74d1143446f4|6f7ff8287eddf4da9fdb|0bdc8b6db811b4e67a63	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE|NONE|NONE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	AMBIGUOUS	4	4	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F082	B3	f83r	f83r.11	B3-S012	2	2	254|255	S253|S254	7a4bb8136330ee4e6e56|bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	AMBIGUOUS	2	2	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F083	B3	f83r	f83r.11	B3-S013	4	4	256|257|258|259	S255|S256|S257|S258	b5fcea1eaed06b2f2291|9da1b6ac2c929daea697|6b89d6dd70635bc60fe0|7db18b2f0fb7ed0fcfd3	FORMAL_RELATION_OR_ENTRY|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	PER?|NONE|NONE|NONE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	AMBIGUOUS	4	4	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F084	B3	f83r	f83r.11	B3-S014	2	2	260|261	S259|S260	7d2404c835b10a2c06af|03626ca94cb17800d767	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	UNPARSED	2	2	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F085	B3	f83r	f83r.11	B3-S015	1	1	262	S261	de7321bface5628e35d6	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	UNIQUE	1	1	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F086	B3	f83r	f83r.11	B3-S016	1	1	263	S262	2b7fa918d1b2f5c656e3	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	UNPARSED	1	1	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Schließe den unteren Ablauf.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F087	B3	f83r	f83r.14	B3-S016	1	1	264	S263	07913ef9b1fb773cd325	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E264	UNPARSED	1	1	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es abkühlen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F088	B3	f83r	f83r.14	B3-S017	1	1	265	S264	7d25241b0e56c836372a	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	UNPARSED	1	1	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F089	B3	f83r	f83r.14	B3-S018	1	1	266	S265	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	UNPARSED	1	1	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F090	B3	f83r	f83r.14	B3-S019	1	1	267	S266	db167f8e9b53eefb58f8	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	UNPARSED	1	1	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F091	B3	f83r	f83r.14	B3-S020	2	2	268|269	S267|S268	dd0ecaf5e27d81befffc|de7321bface5628e35d6	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	NONE|NONE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	UNIQUE	2	2	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
F092	B3	f83r	f83r.14	B3-S021	4	4	270|271|272|273	S269|S270|S271|S272	b5fcea1eaed06b2f2291|e0b630cb1b5df5e7105b|dd0ecaf5e27d81befffc|b921a237be883a820352	FORMAL_RELATION_OR_ENTRY|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN|OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	PER?|NONE|NONE|NONE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	AMBIGUOUS	4	4	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion.	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	0	0	FIELD_FORM_DERIVED__CONTENT_MASTER_MEMORIZED__NOT_TRANSLATION
