card_rank	joint_tuple_id	surface_examples_display_only	visible_occurrences	pages	formal_formula_opaque	autonomous_operational_class	autonomous_readback_token	formal_channel_status	optional_master_gloss	exact_1414_category_if_any	historical_attestation_status	historical_attestation_detail	v77_frozen_decision	withdrawn_v69_class	portable_word_status	source_dependency	semantic_ceiling
121	b6b654722e55729cc947	otar	1	f81v	MARK(<ARG_AR>)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
122	b74e9e65637b7c8538dd	kchey	1	f56r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
123	b921a237be883a820352	chey|chy|dy|shy|sy|y	18	f10r|f11r|f55v|f81v|f82r|f83r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	EXEMPLAR_VALUE_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
124	b958a512ca6a3559e86e	lkedy	1	f83r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
125	b9d7b6d68209a9019e7a	chochor	1	f56r	FRAME_O(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
126	ba540da978ea132f6da5	pchedal	1	f83r	OPAQUE_PAYLOAD + <ARG_AL>	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
127	ba8142680851f24c9ff2	lched	1	f82r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
128	bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	12	f81v|f82r|f83r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	EXEMPLAR_VALUE_UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
129	bdad9f9ea8b80f141496	cfhy	1	f11r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
130	be0974b366c981dc1eef	lsho	1	f81v	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
131	c10aec6d4dd877ec8bd8	choy	1	f56r	FRAME_O(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
132	c1913ec4ff84148da6d3	sheckhy	1	f82r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
133	c1db6b0a28d5cbb5d3d2	lcheckhedy	1	f82r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
134	c205570c49d4d93c23d3	qolky	1	f81v	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
135	c45ebac60774620561e2	otedy	2	f83r	CLOSE(FRAME_OT(OPAQUE_PAYLOAD))	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
136	c71c72da4e09e0833392	kchoar	1	f56r	OPAQUE_PAYLOAD + <ARG_AR>	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
137	cb57b696b815fdef9cb7	shecthy	1	f83r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
138	cbb42a4fe68068325d6b	dshedy	1	f82r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
139	d225b7a7b95da7aee437	dchdy	1	f81v	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
140	d25110e0d8488927278f	qokeeedy	1	f82r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
141	d4a31dbcf1ed6d9e5aa9	tshey	1	f82r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
142	d665560c8ff80799a82c	dchol|schol	2	f11r|f56r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
143	d68bc8de3bcee09db23c	shckhedy	3	f81v|f83r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
144	d72f71baff01cd0a0406	chldaiin	1	f83r	OPAQUE_PAYLOAD + <ARG_AIIN>	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
145	d784b2abcaf1a3703de2	chedain	1	f83r	OPAQUE_PAYLOAD + <ARG_AIN>	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
146	d788d8d72d41b25a3c71	chealror	1	f83r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
147	d904bf7b044dd3922781	cheky	3	f81v|f83r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
148	d929a14ec45749b2e805	ykan	1	f55v	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
149	daa1347f456415fe8737	solshedy	1	f82r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
150	daf32e6db9e04413ce7f	okeeol	1	f83r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
151	db167f8e9b53eefb58f8	qokshedy	1	f83r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
152	db729b598e89e11452e0	ches	1	f82r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
153	dcda95c81a5460feb191	cheol|chol|ol|qol|sol|tol	19	f10r|f81v|f83r	FRAME_O(LINK)	FORMAL_LINK_OR_SLOT	[FORMAL_LINK]	AUTONOMOUS_FORMAL_CHANNEL__NONLEXICAL	ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	et	FLORENCE_FI1_1414_CATEGORY__NOT_VOYNICH_IDENTIFICATION	FLORENCE_FI1_1414::et::Archivio di Stato di Firenze, Chiavi delle cifre II, Pars 3, Nr.1; Lettere della Signoria responsive, filza Nr.1::1414::Aloys Meister 1902, printed pp.49-50; Somogyi 2016 Fi1/table 3	CODEBOOK_ATTESTED_CATEGORY	STRICT_FORMAL_PROMPT_NO_WORD_VALUE	NO__MASTER_QUESTION_GLOSS_ONLY	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
154	dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	10	f56r|f81v|f82r|f83r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	EXEMPLAR_VALUE_UNKNOWN	EXACT_WORKING_MNEMONIC	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
155	de7321bface5628e35d6	lchedy	8	f82r|f83r	CLOSE(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	EXEMPLAR_VALUE_UNKNOWN	EXACT_WORKING_MNEMONIC	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
156	deb377381ceaf55ea310	cphy	1	f11r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
157	dec401773c1f0347793d	cholor|olor	2	f10r|f81v	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	EXEMPLAR_VALUE_UNKNOWN	EXACT_WORKING_MNEMONIC	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
158	dedc383b600397a301ee	cthoor	1	f10r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
159	df1098831679a8ad1b39	os	1	f10r	OPAQUE_PAYLOAD	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
160	e026af581c99322fbd46	talam	1	f55v	CLOSE_B3(OPAQUE_PAYLOAD)	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	OPAQUE_EXACT_CARD_ONLY	NONE	NONE	NONE	NONE_OR_NOT_APPLICABLE	NOT_IN_FROZEN_24_TARGET__UNKNOWN	UNKNOWN_EXEMPLAR_WHOLE_CARD	NO__NO_CARD_LEVEL_MEANING	EXACT_FORM_INTERNAL__OPTIONAL_GLOSS_AND_CONTENT_MASTER_DEPENDENT	EXACT_CARD_OR_FORMAL_CHANNEL_NOT_WORD_LEXEME_STEM_SOUND_LANGUAGE_OR_TRANSLATION
