field_id	section	record_unit_id	page	locus	statement_id	event_serials	image_owner_id	operational_sequence	master_exemplar_field_text	strongest_content_rival	parse_status	unsupported_nouns	content_status	semantic_ceiling
F080	BIOLOGICAL	B3	f83r	f83r.8	B3-S010	248|249	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E248:OPAQUE_EXEMPLAR_CARD > E249:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	UNPARSED	Gefäß|Klarzustand	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F081	BIOLOGICAL	B3	f83r	f83r.8	B3-S011	250|251|252|253	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E250:OPAQUE_EXEMPLAR_CARD > E251:OPAQUE_EXEMPLAR_CARD > E252:OPAQUE_EXEMPLAR_CARD > E253:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Station|Waschflotte|Becken|Körperbereich|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F082	BIOLOGICAL	B3	f83r	f83r.11	B3-S012	254|255	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E254:OPAQUE_EXEMPLAR_CARD > E255:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F083	BIOLOGICAL	B3	f83r	f83r.11	B3-S013	256|257|258|259	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E256:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS > E257:OPAQUE_EXEMPLAR_CARD > E258:OPAQUE_EXEMPLAR_CARD > E259:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Anteil|Maß/Menge|Waschflotte|Lauf|Station|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F084	BIOLOGICAL	B3	f83r	f83r.11	B3-S014	260|261	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E260:OPAQUE_EXEMPLAR_CARD > E261:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	UNPARSED	Lauf|erste/zweite Richtung|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F085	BIOLOGICAL	B3	f83r	f83r.11	B3-S015	262	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E262:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	UNIQUE	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F086	BIOLOGICAL	B3	f83r	f83r.11	B3-S016	263	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	E263:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Schließe den unteren Ablauf.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	UNPARSED	Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F087	BIOLOGICAL	B3	f83r	f83r.14	B3-S016	264	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E264:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es abkühlen und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F088	BIOLOGICAL	B3	f83r	f83r.14	B3-S017	265	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E265:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Becken|Körperbereich|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F089	BIOLOGICAL	B3	f83r	f83r.14	B3-S018	266	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E266:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F090	BIOLOGICAL	B3	f83r	f83r.14	B3-S019	267	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E267:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F091	BIOLOGICAL	B3	f83r	f83r.14	B3-S020	268|269	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E268:OPAQUE_EXEMPLAR_CARD > E269:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNIQUE	Posten|Station|Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F092	BIOLOGICAL	B3	f83r	f83r.14	B3-S021	270|271|272|273	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E270:FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS > E271:OPAQUE_EXEMPLAR_CARD > E272:OPAQUE_EXEMPLAR_CARD > E273:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	AMBIGUOUS	Posten|Charge|Station|Portion	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F093	BIOLOGICAL	B3	f83r	f83r.15	B3-S021	274|275|276|277|278|279|280	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E274:FORMAL_NONWORD_CHANNEL > E275:OPAQUE_EXEMPLAR_CARD > E276:OPAQUE_EXEMPLAR_CARD > E277:OPAQUE_EXEMPLAR_CARD > E278:OPAQUE_EXEMPLAR_CARD > E279:OPAQUE_EXEMPLAR_CARD > E280:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	AMBIGUOUS	Posten|Dauer|Wasser|Wärme/Temperatur|Portion|Station|Charge|Rückstand	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F094	BIOLOGICAL	B3	f83r	f83r.15	B3-S022	281	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E281:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Maß/Menge	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F095	BIOLOGICAL	B3	f83r	f83r.15	B3-S023	282	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E282:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNIQUE	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F096	BIOLOGICAL	B3	f83r	f83r.16	B3-S024	283	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E283:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Gefäß|Lauf|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F097	BIOLOGICAL	B3	f83r	f83r.16	B3-S025	284	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E284:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	UNPARSED	Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F098	BIOLOGICAL	B3	f83r	f83r.16	B3-S026	285|286|287|288|289|290	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E285:OPAQUE_EXEMPLAR_CARD > E286:OPAQUE_EXEMPLAR_CARD > E287:OPAQUE_EXEMPLAR_CARD > E288:OPAQUE_EXEMPLAR_CARD > E289:OPAQUE_EXEMPLAR_CARD > E290:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird.	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	AMBIGUOUS	Becken|Anteil|Gefäß|Maß/Menge|Charge|Station|Klarzustand|Strom/Flussrichtung	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F099	BIOLOGICAL	B3	f83r	f83r.20	B3-S026	291	B3_MAIN_ARCH_LINKED_PAIR	E291:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse die Flüssigkeit sich setzen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	UNPARSED	Flüssigkeit	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F100	BIOLOGICAL	B3	f83r	f83r.20	B3-S027	292	B3_MAIN_ARCH_LINKED_PAIR	E292:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	UNPARSED	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F101	BIOLOGICAL	B3	f83r	f83r.20	B3-S028	293|294	B3_MAIN_ARCH_LINKED_PAIR	E293:OPAQUE_EXEMPLAR_CARD > E294:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	UNIQUE	Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F102	BIOLOGICAL	B3	f83r	f83r.20	B3-S029	295|296|297	B3_MAIN_ARCH_LINKED_PAIR	E295:FORMAL_LINK_OR_SLOT > E296:OPAQUE_EXEMPLAR_CARD > E297:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F102; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Spülen|Waschflotte|Lauf|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F103	BIOLOGICAL	B3	f83r	f83r.20	B3-S030	298|299	B3_MAIN_ARCH_LINKED_PAIR	E298:OPAQUE_EXEMPLAR_CARD > E299:FORMAL_NONWORD_CHANNEL	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F103; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	UNIQUE	Waschflotte|Becken|Körperbereich|Posten	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F104	BIOLOGICAL	B3	f83r	f83r.22	B3-S030	300|301	B3_MAIN_ARCH_LINKED_PAIR	E300:OPAQUE_EXEMPLAR_CARD > E301:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	UNPARSED	Flüssigkeit|Klarzustand|Ablassen/Ablauf|Maß/Menge	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F105	BIOLOGICAL	B3	f83r	f83r.22	B3-S031	302	B3_MAIN_ARCH_LINKED_PAIR	E302:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	UNPARSED	Becken|Körperbereich|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F106	BIOLOGICAL	B3	f83r	f83r.22	B3-S032	303|304|305|306|307	B3_MAIN_ARCH_LINKED_PAIR	E303:OPAQUE_EXEMPLAR_CARD > E304:OPAQUE_EXEMPLAR_CARD > E305:OPAQUE_EXEMPLAR_CARD > E306:OPAQUE_EXEMPLAR_CARD > E307:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtrat im Zielbecken auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	UNPARSED	Spülen|Gefäß|Dauer|Klarzustand	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F107	BIOLOGICAL	B3	f83r	f83r.22	B3-S033	308	B3_MAIN_ARCH_LINKED_PAIR	E308:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F108	BIOLOGICAL	B3	f83r	f83r.24	B3-S034	309|310|311|312|313|314	B3_MAIN_ARCH_LINKED_PAIR	E309:OPAQUE_EXEMPLAR_CARD > E310:OPAQUE_EXEMPLAR_CARD > E311:OPAQUE_EXEMPLAR_CARD > E312:OPAQUE_EXEMPLAR_CARD > E313:OPAQUE_EXEMPLAR_CARD > E314:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Klarzustand|Charge|Station|Dauer|Becken|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F109	BIOLOGICAL	B4	f83r	f83r.25	B4-S001	315	B4_MAIN_ARCH_LINKED_PAIR	E315:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	UNPARSED	Flüssigkeit|Tuch|Auflage|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F110	BIOLOGICAL	B4	f83r	f83r.25	B4-S002	316|317|318	B4_MAIN_ARCH_LINKED_PAIR	E316:OPAQUE_EXEMPLAR_CARD > E317:OPAQUE_EXEMPLAR_CARD > E318:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Gefäß|Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
