unified_serial	section	page	unit_id	local_id	visible_identity	owner_or_namespace	operational_formal_value	optional_master_word_gloss	source_token_count	master_exemplar_content	strongest_local_rival	leading_book_model	rival_book_model	content_status	source_artifact
586	ASTRO	f68r1	A2	A2:A2:G015	A2:G015	A2_MIDDLE_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 06/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
587	ASTRO	f68r1	A2	A2:A2:G016	A2:G016	A2_MIDDLE_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 07/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
588	ASTRO	f68r1	A2	A2:A2:G017	A2:G017	A2_MIDDLE_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 08/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
589	ASTRO	f68r1	A2	A2:A2:G018	A2:G018	A2_MIDDLE_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 09/09 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des mittleren Stern-/Zentralfeldes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
590	ASTRO	f68r1	A2	A2:A2:G019	A2:G019	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
591	ASTRO	f68r1	A2	A2:A2:G020	A2:G020	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
592	ASTRO	f68r1	A2	A2:A2:G021	A2:G021	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
593	ASTRO	f68r1	A2	A2:A2:G022	A2:G022	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 04/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
594	ASTRO	f68r1	A2	A2:A2:G023	A2:G023	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 05/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
595	ASTRO	f68r1	A2	A2:A2:G024	A2:G024	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 06/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
596	ASTRO	f68r1	A2	A2:A2:G025	A2:G025	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 07/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
597	ASTRO	f68r1	A2	A2:A2:G026	A2:G026	A2_RIGHT_PANEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 08/08 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, Rubrik des rechten sektorierten Teilbildes: Lokale Himmelsregion, Sternfeld- oder Kalendergruppe dieses einen Paneels; die Rubrik darf nicht auf die anderen Paneele oder Gesichtszentren vererbt werden.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
598	ASTRO	f68r1	A2	A2:A2:G027	A2:G027	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
599	ASTRO	f68r1	A2	A2:A2:G028	A2:G028	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
600	ASTRO	f68r1	A2	A2:A2:G029	A2:G029	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
601	ASTRO	f68r1	A2	A2:A2:G030	A2:G030	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
602	ASTRO	f68r1	A2	A2:A2:G031	A2:G031	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, unaufgelöstes Fragment einer mehrpaneeligen Randrubrik: Der vollständige Hinweis wird aus dem Exemplar kopiert, doch sein genaues Sternfeld oder Zentrum bleibt unbestimmt; er liefert keinen seitenweiten Besitzer.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
603	ASTRO	f68r1	A2	A2:A2:G032	A2:G032	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, unaufgelöste Zentrumsangabe: Lokales Etikett eines der sichtbaren Gesichtsmedaillons; welches Zentrum und welcher Himmelskörper gemeint sind, kann nur das Exemplar bestimmen, nicht die Textlage.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
604	ASTRO	f68r1	A2	A2:A2:G033	A2:G033	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S01: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S01 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
605	ASTRO	f68r1	A2	A2:A2:G034	A2:G034	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S02: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S02 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
606	ASTRO	f68r1	A2	A2:A2:G035	A2:G035	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S03: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S03 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
607	ASTRO	f68r1	A2	A2:A2:G036	A2:G036	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S04: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S04 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
608	ASTRO	f68r1	A2	A2:A2:G037	A2:G037	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S05: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S05 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
609	ASTRO	f68r1	A2	A2:A2:G038	A2:G038	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S06: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S06 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
610	ASTRO	f68r1	A2	A2:A2:G039	A2:G039	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S07: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S07 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
611	ASTRO	f68r1	A2	A2:A2:G040	A2:G040	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S08: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S08 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
612	ASTRO	f68r1	A2	A2:A2:G041	A2:G041	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S09: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S09 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
613	ASTRO	f68r1	A2	A2:A2:G042	A2:G042	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S10: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S10 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
614	ASTRO	f68r1	A2	A2:A2:G043	A2:G043	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S11: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S11 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
615	ASTRO	f68r1	A2	A2:A2:G044	A2:G044	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S12: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S12 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
