unified_serial	item_kind	section	page	unit_id	locus	local_id	opaque_identity	surface_display_only	owner	namespace	autonomous_primary_reading	optional_master_gloss	occurrence_bound_exemplar	visible_count	source_token_count	strongest_contradiction	semantic_ceiling
630	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.35	A2:G059	A2:G059	otochedy	A2_STAR_STATION_27	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S27: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S27 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
631	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.36	A2:G060	A2:G060	dolchedy	A2_STAR_STATION_28	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S28: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S28 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; Adresse und Zählrichtung sind editorisch.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
632	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.37	A2:G061	A2:G061	oky	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 01/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
633	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.37	A2:G062	A2:G062	okchdy	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 02/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
634	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.37	A2:G063	A2:G063	okardy	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 03/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
635	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.37	A2:G064	A2:G064	qear	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 04/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
636	ASTRO_GROUP	ASTRO	f68r1	A2	f68r1.37	A2:G065	A2:G065	oygy	A2_CENTRAL_LEGEND_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 05/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; mehrere Paneele und Gesichtszentren widerlegen einen einzigen Seitenmittelpunkt; selbst der genaue lokale Bildbesitzer bleibt unaufgelöst.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
637	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G001	A3:G001	dair	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 01/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
638	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G002	A3:G002	cheyky	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 02/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
639	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G003	A3:G003	otaza	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 03/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
640	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G004	A3:G004	sar	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 04/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
641	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G005	A3:G005	ar	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 05/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
642	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G006	A3:G006	chykar	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 06/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
643	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G007	A3:G007	okoirsh	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 07/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
644	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G008	A3:G008	ar	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 08/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
645	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G009	A3:G009	chetody	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 09/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
646	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G010	A3:G010	okeeos	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 10/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
647	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G011	A3:G011	o	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 11/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
648	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G012	A3:G012	tey	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 12/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
649	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G013	A3:G013	otokeeey	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 13/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
650	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G014	A3:G014	okeeody	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 14/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
651	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G015	A3:G015	okeey	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 15/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
652	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G016	A3:G016	doiir	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 16/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
653	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G017	A3:G017	teeo	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 17/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
654	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G018	A3:G018	y	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 18/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
655	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G019	A3:G019	chey	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 19/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
656	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G020	A3:G020	ot	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 20/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
657	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G021	A3:G021	y	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 21/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
658	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G022	A3:G022	okedy	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 22/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
659	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G023	A3:G023	chsdy	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 23/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
