field_id	record_unit_id	section	page	physical_locus	statement_id	visible_event_count	source_token_count	visible_event_ids	image_owner_id	visible_owner_reset_events	autonomous_formal_sequence	optional_master_gloss_occurrences	read_once_status	occurrence_bound_readable_field	parse_status	mean_occurrence_content_confidence	strongest_field_rival	unsupported_exemplar_nouns	strongest_field_contradiction	semantic_ceiling
F083	B3	BIOLOGICAL	f83r	f83r.11	B3-S013	4	4	E256|E257|E258|E259	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	E256=[FORMAL_RELATION_OR_ENTRY] E257=[EXEMPLAR_VALUE_UNKNOWN] E258=[EXEMPLAR_VALUE_UNKNOWN] E259=[EXEMPLAR_VALUE_UNKNOWN]	E256:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	AMBIGUOUS	0.400	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Posten|Anteil|Maß/Menge|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F084	B3	BIOLOGICAL	f83r	f83r.11	B3-S014	2	2	E260|E261	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	E260=[EXEMPLAR_VALUE_UNKNOWN] E261=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.]	UNPARSED	0.370	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Lauf|erste/zweite Richtung|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F085	B3	BIOLOGICAL	f83r	f83r.11	B3-S015	1	1	E262	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	E262=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	UNIQUE	0.460	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F086	B3	BIOLOGICAL	f83r	f83r.11	B3-S016	1	1	E263	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NONE	E263=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Schließe den unteren Ablauf.]	UNPARSED	0.340	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F087	B3	BIOLOGICAL	f83r	f83r.14	B3-S016	1	1	E264	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	E264	E264=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es abkühlen und beende den Schritt.]	UNPARSED	0.220	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F088	B3	BIOLOGICAL	f83r	f83r.14	B3-S017	1	1	E265	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E265=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	UNPARSED	0.220	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Becken|Körperbereich|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F089	B3	BIOLOGICAL	f83r	f83r.14	B3-S018	1	1	E266	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E266=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	UNPARSED	0.220	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F090	B3	BIOLOGICAL	f83r	f83r.14	B3-S019	1	1	E267	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E267=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.]	UNPARSED	0.220	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F091	B3	BIOLOGICAL	f83r	f83r.14	B3-S020	2	2	E268|E269	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E268=[EXEMPLAR_VALUE_UNKNOWN] E269=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	UNIQUE	0.240	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Posten|Station|Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F092	B3	BIOLOGICAL	f83r	f83r.14	B3-S021	4	4	E270|E271|E272|E273	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E270=[FORMAL_RELATION_OR_ENTRY] E271=[EXEMPLAR_VALUE_UNKNOWN] E272=[EXEMPLAR_VALUE_UNKNOWN] E273=[EXEMPLAR_VALUE_UNKNOWN]	E270:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion.]	AMBIGUOUS	0.225	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Posten|Charge|Station|Portion	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F093	B3	BIOLOGICAL	f83r	f83r.15	B3-S021	7	7	E274|E275|E276|E277|E278|E279|E280	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E274=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E275=[EXEMPLAR_VALUE_UNKNOWN] E276=[EXEMPLAR_VALUE_UNKNOWN] E277=[EXEMPLAR_VALUE_UNKNOWN] E278=[EXEMPLAR_VALUE_UNKNOWN] E279=[EXEMPLAR_VALUE_UNKNOWN] E280=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.]	AMBIGUOUS	0.211	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Posten|Dauer|Wasser|Wärme/Temperatur|Portion|Station|Charge|Rückstand	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F094	B3	BIOLOGICAL	f83r	f83r.15	B3-S022	1	1	E281	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E281=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.]	UNPARSED	0.220	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F095	B3	BIOLOGICAL	f83r	f83r.15	B3-S023	1	1	E282	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E282=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	UNIQUE	0.240	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F096	B3	BIOLOGICAL	f83r	f83r.16	B3-S024	1	1	E283	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E283=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.]	UNPARSED	0.220	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Gefäß|Lauf|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F097	B3	BIOLOGICAL	f83r	f83r.16	B3-S025	1	1	E284	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E284=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.]	UNPARSED	0.220	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F098	B3	BIOLOGICAL	f83r	f83r.16	B3-S026	6	6	E285|E286|E287|E288|E289|E290	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NONE	E285=[EXEMPLAR_VALUE_UNKNOWN] E286=[EXEMPLAR_VALUE_UNKNOWN] E287=[EXEMPLAR_VALUE_UNKNOWN] E288=[EXEMPLAR_VALUE_UNKNOWN] E289=[EXEMPLAR_VALUE_UNKNOWN] E290=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird.]	AMBIGUOUS	0.190	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Becken|Anteil|Gefäß|Maß/Menge|Charge|Station|Klarzustand|Strom/Flussrichtung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F099	B3	BIOLOGICAL	f83r	f83r.20	B3-S026	1	1	E291	B3_MAIN_ARCH_LINKED_PAIR	E291	E291=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse die Flüssigkeit sich setzen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Flüssigkeit	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F100	B3	BIOLOGICAL	f83r	f83r.20	B3-S027	1	1	E292	B3_MAIN_ARCH_LINKED_PAIR	NONE	E292=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F101	B3	BIOLOGICAL	f83r	f83r.20	B3-S028	2	2	E293|E294	B3_MAIN_ARCH_LINKED_PAIR	NONE	E293=[EXEMPLAR_VALUE_UNKNOWN] E294=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	UNIQUE	0.460	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F102	B3	BIOLOGICAL	f83r	f83r.20	B3-S029	3	3	E295|E296|E297	B3_MAIN_ARCH_LINKED_PAIR	NONE	E295=[FORMAL_LINK] E296=[EXEMPLAR_VALUE_UNKNOWN] E297=[EXEMPLAR_VALUE_UNKNOWN]	E295:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	AMBIGUOUS	0.420	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F102; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Posten|Spülen|Waschflotte|Lauf|Station	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F103	B3	BIOLOGICAL	f83r	f83r.20	B3-S030	2	2	E298|E299	B3_MAIN_ARCH_LINKED_PAIR	NONE	E298=[EXEMPLAR_VALUE_UNKNOWN] E299=[FORMAL:VORGABEPARAMETER; KEIN_WORT]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen.]	UNIQUE	0.460	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F103; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Waschflotte|Becken|Körperbereich|Posten	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F104	B3	BIOLOGICAL	f83r	f83r.22	B3-S030	2	2	E300|E301	B3_MAIN_ARCH_LINKED_PAIR	NONE	E300=[EXEMPLAR_VALUE_UNKNOWN] E301=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.]	UNPARSED	0.370	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Klarzustand|Ablassen/Ablauf|Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F105	B3	BIOLOGICAL	f83r	f83r.22	B3-S031	1	1	E302	B3_MAIN_ARCH_LINKED_PAIR	NONE	E302=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Becken|Körperbereich|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F106	B3	BIOLOGICAL	f83r	f83r.22	B3-S032	5	5	E303|E304|E305|E306|E307	B3_MAIN_ARCH_LINKED_PAIR	NONE	E303=[EXEMPLAR_VALUE_UNKNOWN] E304=[EXEMPLAR_VALUE_UNKNOWN] E305=[EXEMPLAR_VALUE_UNKNOWN] E306=[EXEMPLAR_VALUE_UNKNOWN] E307=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.]	UNPARSED	0.352	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtrat im Zielbecken auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	Spülen|Gefäß|Dauer|Klarzustand	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F107	B3	BIOLOGICAL	f83r	f83r.22	B3-S033	1	1	E308	B3_MAIN_ARCH_LINKED_PAIR	NONE	E308=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F108	B3	BIOLOGICAL	f83r	f83r.24	B3-S034	6	6	E309|E310|E311|E312|E313|E314	B3_MAIN_ARCH_LINKED_PAIR	NONE	E309=[EXEMPLAR_VALUE_UNKNOWN] E310=[EXEMPLAR_VALUE_UNKNOWN] E311=[EXEMPLAR_VALUE_UNKNOWN] E312=[EXEMPLAR_VALUE_UNKNOWN] E313=[EXEMPLAR_VALUE_UNKNOWN] E314=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	AMBIGUOUS	0.370	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Klarzustand|Charge|Station|Dauer|Becken|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
