statement_id	record_unit_id	section	page	sentence_index_in_record	constituent_fields	physical_lines	visible_event_count	source_token_count	visible_event_ids	exact_card_order	autonomous_formal_sequence	optional_master_gloss_occurrences	occurrence_bound_readable_statement	owner_transition	visible_owner_resets	cross_field_transitions	cross_physical_line_transitions	read_once_status	source_class	strongest_process_or_content_rival	strongest_notation_rival	repair_cost_0_4	strongest_statement_contradiction	semantic_ceiling
B3-S016	B3	BIOLOGICAL	f83r	16	F086|F087	f83r.11|f83r.14	2	2	E263|E264	2b7fa918d1b2f5c656e3 > 07913ef9b1fb773cd325	E263=[EXEMPLAR_VALUE_UNKNOWN] E264=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Schließe den unteren Ablauf. Lasse es abkühlen und beende den Schritt.]	INHERIT_OWNER[F086:INHERITED_VISIBLE:B3_LOWER_MARGIN_BASKET_VESSEL_STATION] -> BREAK_VISIBLE_GAP -> SET_UNRESOLVED_OWNER[F087:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	1	1	1	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	4	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Die Randstation ist nicht sichtbar mit der nächsten Station verbunden; Reihenfolge bleibt bloße Seitenordnung. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S017	B3	BIOLOGICAL	f83r	17	F088	f83r.14	1	1	E265	7d25241b0e56c836372a	E265=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F088:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S018	B3	BIOLOGICAL	f83r	18	F089	f83r.14	1	1	E266	bc4f1f5c006c74a4d26d	E266=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F089:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S019	B3	BIOLOGICAL	f83r	19	F090	f83r.14	1	1	E267	db167f8e9b53eefb58f8	E267=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.]	KEEP_UNRESOLVED_OWNER[F090:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S020	B3	BIOLOGICAL	f83r	20	F091	f83r.14	2	2	E268|E269	dd0ecaf5e27d81befffc > de7321bface5628e35d6	E268=[EXEMPLAR_VALUE_UNKNOWN] E269=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	KEEP_UNRESOLVED_OWNER[F091:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S021	B3	BIOLOGICAL	f83r	21	F092|F093	f83r.14|f83r.15	11	11	E270|E271|E272|E273|E274|E275|E276|E277|E278|E279|E280	b5fcea1eaed06b2f2291 > e0b630cb1b5df5e7105b > dd0ecaf5e27d81befffc > b921a237be883a820352 > 2f1c5e56e8f0ff459065 > abb23e5e6936b4147f76 > cb57b696b815fdef9cb7 > b921a237be883a820352 > dd0ecaf5e27d81befffc > e0b630cb1b5df5e7105b > 2bc2ed2630dbdaaa6b59	E270=[FORMAL_RELATION_OR_ENTRY] E271=[EXEMPLAR_VALUE_UNKNOWN] E272=[EXEMPLAR_VALUE_UNKNOWN] E273=[EXEMPLAR_VALUE_UNKNOWN] E274=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E275=[EXEMPLAR_VALUE_UNKNOWN] E276=[EXEMPLAR_VALUE_UNKNOWN] E277=[EXEMPLAR_VALUE_UNKNOWN] E278=[EXEMPLAR_VALUE_UNKNOWN] E279=[EXEMPLAR_VALUE_UNKNOWN] E280=[EXEMPLAR_VALUE_UNKNOWN]	E270:PER? = DURCH/GEMÄSS?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F092:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> KEEP_UNRESOLVED_OWNER[F093:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	1	1	NONE	LOCAL_STATE_RELEASE_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S022	B3	BIOLOGICAL	f83r	22	F094	f83r.15	1	1	E281	4de12cf322dfb76ded1e	E281=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F094:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S023	B3	BIOLOGICAL	f83r	23	F095	f83r.15	1	1	E282	de7321bface5628e35d6	E282=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	KEEP_UNRESOLVED_OWNER[F095:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S024	B3	BIOLOGICAL	f83r	24	F096	f83r.16	1	1	E283	259b2b3b0bf859882e2c	E283=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F096:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S025	B3	BIOLOGICAL	f83r	25	F097	f83r.16	1	1	E284	87411f84689b4f93a303	E284=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Erwärme es einmal und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F097:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S026	B3	BIOLOGICAL	f83r	26	F098|F099	f83r.16|f83r.20	7	7	E285|E286|E287|E288|E289|E290|E291	342c3f0777337648f4b3 > d72f71baff01cd0a0406 > 6f7ff8287eddf4da9fdb > 1645e612504fcef59ced > e0b630cb1b5df5e7105b > d788d8d72d41b25a3c71 > 3b70942557b3a40e8030	E285=[EXEMPLAR_VALUE_UNKNOWN] E286=[EXEMPLAR_VALUE_UNKNOWN] E287=[EXEMPLAR_VALUE_UNKNOWN] E288=[EXEMPLAR_VALUE_UNKNOWN] E289=[EXEMPLAR_VALUE_UNKNOWN] E290=[EXEMPLAR_VALUE_UNKNOWN] E291=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird. Lasse die Flüssigkeit sich setzen und beende den Schritt.]	KEEP_UNRESOLVED_OWNER[F098:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F099:DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	1	1	1	NONE	LOCAL_STATE_RELEASE_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	4	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker. Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S027	B3	BIOLOGICAL	f83r	27	F100	f83r.20	1	1	E292	ff178343c18e287ce3b7	E292=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.]	INHERIT_OWNER[F100:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S028	B3	BIOLOGICAL	f83r	28	F101	f83r.20	2	2	E293|E294	0275fbf14e07935b0a45 > 7db18b2f0fb7ed0fcfd3	E293=[EXEMPLAR_VALUE_UNKNOWN] E294=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F101:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S029	B3	BIOLOGICAL	f83r	29	F102	f83r.20	3	3	E295|E296|E297	dcda95c81a5460feb191 > 9247e38d29c79a0d2fa5 > 7db18b2f0fb7ed0fcfd3	E295=[FORMAL_LINK] E296=[EXEMPLAR_VALUE_UNKNOWN] E297=[EXEMPLAR_VALUE_UNKNOWN]	E295:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F102:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S030	B3	BIOLOGICAL	f83r	30	F103|F104	f83r.20|f83r.22	4	4	E298|E299|E300|E301	276a7c2d74d1143446f4 > 2f1c5e56e8f0ff459065 > b154ff779abe5f196c80 > 4de12cf322dfb76ded1e	E298=[EXEMPLAR_VALUE_UNKNOWN] E299=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E300=[EXEMPLAR_VALUE_UNKNOWN] E301=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.]	INHERIT_OWNER[F103:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F104:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	1	1	NONE	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S031	B3	BIOLOGICAL	f83r	31	F105	f83r.22	1	1	E302	7d25241b0e56c836372a	E302=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	INHERIT_OWNER[F105:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S032	B3	BIOLOGICAL	f83r	32	F106	f83r.22	5	5	E303|E304|E305|E306|E307	d784b2abcaf1a3703de2 > 6f7ff8287eddf4da9fdb > 1779decef17481ec2853 > 54d0e228ca346110af05 > c45ebac60774620561e2	E303=[EXEMPLAR_VALUE_UNKNOWN] E304=[EXEMPLAR_VALUE_UNKNOWN] E305=[EXEMPLAR_VALUE_UNKNOWN] E306=[EXEMPLAR_VALUE_UNKNOWN] E307=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.]	INHERIT_OWNER[F106:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S033	B3	BIOLOGICAL	f83r	33	F107	f83r.22	1	1	E308	04a3877f0fc81b7597c9	E308=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Ziehe es ab und beende den Schritt.]	INHERIT_OWNER[F107:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B3-S034	B3	BIOLOGICAL	f83r	34	F108	f83r.24	6	6	E309|E310|E311|E312|E313|E314	2c82523794dcb7d2b343 > e0b630cb1b5df5e7105b > 80ebbbbf238eee9f0aef > 54d0e228ca346110af05 > 7811a7daff25d476e28d > bc4f1f5c006c74a4d26d	E309=[EXEMPLAR_VALUE_UNKNOWN] E310=[EXEMPLAR_VALUE_UNKNOWN] E311=[EXEMPLAR_VALUE_UNKNOWN] E312=[EXEMPLAR_VALUE_UNKNOWN] E313=[EXEMPLAR_VALUE_UNKNOWN] E314=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F108:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> RESET_AT_RECORD_END	0	0	0	NONE	LOCAL_STATE_RELEASE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S001	B4	BIOLOGICAL	f83r	1	F109	f83r.25	1	1	E315	7d25241b0e56c836372a	E315=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	RESET_RECORD -> SET_DIRECT_OWNER[F109:DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S002	B4	BIOLOGICAL	f83r	2	F110	f83r.25	3	3	E316|E317|E318	e2eb77ca9d9e1a8ba29a > 0275fbf14e07935b0a45 > 7db18b2f0fb7ed0fcfd3	E316=[EXEMPLAR_VALUE_UNKNOWN] E317=[EXEMPLAR_VALUE_UNKNOWN] E318=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F110:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S003	B4	BIOLOGICAL	f83r	3	F111|F112	f83r.25|f83r.26	7	7	E319|E320|E321|E322|E323|E324|E325	6f7ff8287eddf4da9fdb > 90bcf0a9ec0ef56399e6 > faf321940aed922846a9 > 0275fbf14e07935b0a45 > 276a7c2d74d1143446f4 > dcda95c81a5460feb191 > bc4f1f5c006c74a4d26d	E319=[EXEMPLAR_VALUE_UNKNOWN] E320=[EXEMPLAR_VALUE_UNKNOWN] E321=[EXEMPLAR_VALUE_UNKNOWN] E322=[EXEMPLAR_VALUE_UNKNOWN] E323=[EXEMPLAR_VALUE_UNKNOWN] E324=[FORMAL_LINK] E325=[EXEMPLAR_VALUE_UNKNOWN]	E324:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin. Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F111:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F112:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	1	1	NONE	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
