group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	canonical_namespace_id	local_image_owner	owner_status	operational_formal_value	operational_value_provenance	local_content_class	master_memorized_copied_label_segment	content_provenance	leading_content_model	rival_content_model	rival_local_reading	orientation_status	f68_f69_mapping	prose_card_import	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
11	A1	f67r2	f67r2.4	2	A1:G011	sykos	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_04	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R04: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
12	A1	f67r2	f67r2.5	1	A1:G012	ykeody	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_05	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R05: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
13	A1	f67r2	f67r2.5	2	A1:G013	okchy	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_05	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R05: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
14	A1	f67r2	f67r2.6	1	A1:G014	dchetay	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_06	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Vollständiges lokales Etikett: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R06: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
15	A1	f67r2	f67r2.7	1	A1:G015	ykchy	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_07	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R07: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
16	A1	f67r2	f67r2.7	2	A1:G016	kchey	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_07	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R07: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
17	A1	f67r2	f67r2.7	3	A1:G017	ykchys	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_07	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R07: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
18	A1	f67r2	f67r2.8	1	A1:G018	chkchdar	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_08	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Vollständiges lokales Etikett: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R08: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
19	A1	f67r2	f67r2.9	1	A1:G019	ykar	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_09	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R09: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
20	A1	f67r2	f67r2.9	2	A1:G020	ykaly	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_09	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R09: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
21	A1	f67r2	f67r2.10	1	A1:G021	lkshy	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_10	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
22	A1	f67r2	f67r2.10	2	A1:G022	kchy	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_10	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
23	A1	f67r2	f67r2.10	3	A1:G023	okar	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_10	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R10: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
24	A1	f67r2	f67r2.11	1	A1:G024	chky	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
25	A1	f67r2	f67r2.11	2	A1:G025	chykchs	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
26	A1	f67r2	f67r2.11	3	A1:G026	chy	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_11	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R11: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
27	A1	f67r2	f67r2.12	1	A1:G027	ykees	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_12	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R12: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
28	A1	f67r2	f67r2.12	2	A1:G028	ykchos	F67_RIGHT_WHEEL_NS	A1_RIGHT_SECTOR_SLOT_12	DIRECT_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	RIGHT_WHEEL_CELESTIAL_OR_CALENDAR_SECTOR	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, lokaler Zeichen- oder Kalendersektor R12: Ein einzelner Himmelsabschnitt wird aus dem Werkstattexemplar kopiert und nur mit den Ringangaben dieses rechten Rades gelesen; die Sektornummer ist eine editoriale Adresse, kein festgelegter Tierkreis- oder Monatsname.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomisch-kalendarischer Rivale: zwölf bloße Lehr-, Farb- oder Teilungssektoren ohne Auswahlfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
