field_id	section	record_unit_id	page	locus	statement_id	event_count	event_serials	image_owner_id	owner_status	exact_card_order	autonomous_primary_order	occurrence_bound_exemplar_sequence	selected_source_field_expansion	strongest_rival	strongest_contradiction	semantic_ceiling
F075	BIOLOGICAL	B3	f83r	f83r.6	B3-S005	1	239	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	DIRECT_VISIBLE	259b2b3b0bf859882e2c	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F076	BIOLOGICAL	B3	f83r	f83r.6	B3-S006	3	240|241|242	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	5e8441397e7c0faf042b > 308e8ea2d5d190c498e8 > 28ffbc88b97772a75f1e	[EXEMPLARWERT UNBEKANNT] [FORMAL:FORMAL_RELATION_SLOT_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Gieße das erwärmte Wasser ein] [EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen] [EXEMPLAR:Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Gieße das erwärmte Wasser ein. Den aktiven Posten an der örtlich bezeichneten Station führen. Stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Leitungszweig wählen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F077	BIOLOGICAL	B3	f83r	f83r.6	B3-S007	3	243|244|245	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	b5fcea1eaed06b2f2291 > 6f7ff8287eddf4da9fdb > 7d25241b0e56c836372a	[FORMAL_RELATION_OR_ENTRY] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied] [EXEMPLAR:Rühren bis zur Gleichmäßigkeit] [EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Rühre, bis alles gleichmäßig vermischt ist. Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zuführung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wasser in das Becken einlassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F078	BIOLOGICAL	B3	f83r	f83r.6	B3-S008	1	246	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	de7321bface5628e35d6	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F079	BIOLOGICAL	B3	f83r	f83r.6	B3-S009	1	247	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	INHERITED_VISIBLE	276a7c2d74d1143446f4	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	[EXEMPLAR:[[LOKALER BESITZER: mittlere runde Gefäß-Randstation]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen.]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F079; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F080	BIOLOGICAL	B3	f83r	f83r.8	B3-S010	2	248|249	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	DIRECT_VISIBLE	ba540da978ea132f6da5 > c45ebac60774620561e2	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Fülle danach das Gefäß] [EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Fülle danach das Gefäß. Lasse es bis zur Klarheit ziehen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: obere Rinne füllen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge über das Gefälle umlaufen lassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F081	BIOLOGICAL	B3	f83r	f83r.8	B3-S011	4	250|251|252|253	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	348e81ba084c5acdb32b > 276a7c2d74d1143446f4 > 6f7ff8287eddf4da9fdb > 0bdc8b6db811b4e67a63	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Wende es an der markierten Stelle an] [EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Und lasse es abkühlen]	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Wende es an der markierten Stelle an. Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Rühre, bis alles gleichmäßig vermischt ist. Und lasse es abkühlen.]	Badehaus-technischer Rivale am selben Besitzer: Arbeitsziel an der Station bereitstellen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F081; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Durchgang beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge im Auffanggefäß sammeln; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F082	BIOLOGICAL	B3	f83r	f83r.11	B3-S012	2	254|255	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	7a4bb8136330ee4e6e56 > bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen] [EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F082; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F083	BIOLOGICAL	B3	f83r	f83r.11	B3-S013	4	256|257|258|259	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	b5fcea1eaed06b2f2291 > 9da1b6ac2c929daea697 > 6b89d6dd70635bc60fe0 > 7db18b2f0fb7ed0fcfd3	[FORMAL_RELATION_OR_ENTRY] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied] [EXEMPLAR:einen abgemessenen Anteil] [EXEMPLAR:Unter derselben Einstellung] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ein abgemessener Anteil. Unter derselben Einstellung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F084	BIOLOGICAL	B3	f83r	f83r.11	B3-S014	2	260|261	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	7d2404c835b10a2c06af > 03626ca94cb17800d767	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Öffne danach den oberen Lauf] [EXEMPLAR:Wasche einmal und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Öffne danach den oberen Lauf. Wasche einmal und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F085	BIOLOGICAL	B3	f83r	f83r.11	B3-S015	1	262	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	de7321bface5628e35d6	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F086	BIOLOGICAL	B3	f83r	f83r.11	B3-S016	1	263	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	INHERITED_VISIBLE	2b7fa918d1b2f5c656e3	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Schließe den unteren Ablauf]	[EXEMPLAR:[[LOKALER BESITZER: untere korbartige Gefäß-Randstation]] Schließe den unteren Ablauf.]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F087	BIOLOGICAL	B3	f83r	f83r.14	B3-S016	1	264	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	07913ef9b1fb773cd325	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse es abkühlen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es abkühlen und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F088	BIOLOGICAL	B3	f83r	f83r.14	B3-S017	1	265	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F089	BIOLOGICAL	B3	f83r	f83r.14	B3-S018	1	266	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F090	BIOLOGICAL	B3	f83r	f83r.14	B3-S019	1	267	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	db167f8e9b53eefb58f8	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F091	BIOLOGICAL	B3	f83r	f83r.14	B3-S020	2	268|269	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	dd0ecaf5e27d81befffc > de7321bface5628e35d6	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen] [EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten an der örtlich bezeichneten Station führen. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F092	BIOLOGICAL	B3	f83r	f83r.14	B3-S021	4	270|271|272|273	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	b5fcea1eaed06b2f2291 > e0b630cb1b5df5e7105b > dd0ecaf5e27d81befffc > b921a237be883a820352	[FORMAL_RELATION_OR_ENTRY] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied] [EXEMPLAR:den örtlichen Prüfzustand] [EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen] [EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den örtlichen Prüfzustand der Charge feststellen. Den aktiven Posten an der örtlich bezeichneten Station führen. Diese aktive Portion.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F093	BIOLOGICAL	B3	f83r	f83r.15	B3-S021	7	274|275|276|277|278|279|280	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	2f1c5e56e8f0ff459065 > abb23e5e6936b4147f76 > cb57b696b815fdef9cb7 > b921a237be883a820352 > dd0ecaf5e27d81befffc > e0b630cb1b5df5e7105b > 2bc2ed2630dbdaaa6b59	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Für einen Zeitabschnitt] [EXEMPLAR:Warmes Wasser] [EXEMPLAR:Diese aktive Portion] [EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen] [EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen] [EXEMPLAR:Behalte den Rückstand und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Für einen Zeitabschnitt. Warmes Wasser. Diese aktive Portion. Den aktiven Posten an der örtlich bezeichneten Station führen. Den örtlichen Prüfzustand der Charge feststellen. Behalte den Rückstand und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F094	BIOLOGICAL	B3	f83r	f83r.15	B3-S022	1	281	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	4de12cf322dfb76ded1e	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Mische zu gleichen Teilen und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F095	BIOLOGICAL	B3	f83r	f83r.15	B3-S023	1	282	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	de7321bface5628e35d6	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F096	BIOLOGICAL	B3	f83r	f83r.16	B3-S024	1	283	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	259b2b3b0bf859882e2c	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F097	BIOLOGICAL	B3	f83r	f83r.16	B3-S025	1	284	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	87411f84689b4f93a303	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Erwärme es einmal und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Erwärme es einmal und beende den Schritt.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F098	BIOLOGICAL	B3	f83r	f83r.16	B3-S026	6	285|286|287|288|289|290	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	342c3f0777337648f4b3 > d72f71baff01cd0a0406 > 6f7ff8287eddf4da9fdb > 1645e612504fcef59ced > e0b630cb1b5df5e7105b > d788d8d72d41b25a3c71	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Richte die bezeichnete Beckenstation ein] [EXEMPLAR:Nach dem Absetzen] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß] [EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen] [EXEMPLAR:Bis der Strom klar wird]	[EXEMPLAR:[[LOKALER BESITZER: ungelöster Zwischenposten zwischen Randstapel und Hauptpaar]] Richte die bezeichnete Beckenstation ein. Nach dem Absetzen. Rühre, bis alles gleichmäßig vermischt ist. Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Bis der Strom klar wird.]	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung. Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F099	BIOLOGICAL	B3	f83r	f83r.20	B3-S026	1	291	B3_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	3b70942557b3a40e8030	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse die Flüssigkeit sich setzen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
