event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display_only	image_owner_id	owner_break_before	visible_read_action	source_position_id	source_position_contribution	autonomous_operational_readback	operational_value_provenance	optional_questioned_master_gloss	optional_gloss_provenance	formal_nonword_channel	master_memorized_selected_token	master_memorized_source_expansion_de	content_provenance	leading_content_model	rival_content_model	rival_occurrence_reading	source_class	terminal_status	line_crossing	central_repair	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
290	E290	B3	f83r	f83r.16	F098	B3-S026	d788d8d72d41b25a3c71	chealror	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S289	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Bis der Strom klar wird]	[EXEMPLAR:Bis der Strom klar wird]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Formaler Rivale: opaker Exemplar-/Zellwert ohne rekonstruierbare Stationshandlung.	LOCAL_STATE_RELEASE_ENTRY	NONCLOSE	YES:f83r.16→f83r.20; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Selbst der lokale Bildbesitzer ist an dieser Lücke unaufgelöst; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
291	E291	B3	f83r	f83r.20	F099	B3-S026	3b70942557b3a40e8030	solkeedy	B3_MAIN_ARCH_LINKED_PAIR	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	READ_VISIBLE_EVENT_ONCE	S290	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	[EXEMPLAR:Lasse die Flüssigkeit sich setzen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	LOCAL_STATE_RELEASE_ENTRY	TERMINAL	YES:f83r.16→f83r.20; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
292	E292	B3	f83r	f83r.20	F100	B3-S027	ff178343c18e287ce3b7	qoteedy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S291	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f83r.20	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
293	E293	B3	f83r	f83r.20	F101	B3-S028	0275fbf14e07935b0a45	qokeey	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S292	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	NONCLOSE	NO:f83r.20	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
294	E294	B3	f83r	f83r.20	F101	B3-S028	7db18b2f0fb7ed0fcfd3	qokedy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S293	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	TERMINAL	NO:f83r.20	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
295	E295	B3	f83r	f83r.20	F102	B3-S029	dcda95c81a5460feb191	sol	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S294	1	FORMAL_LINK_OR_SLOT	DERIVED_FORMAL	ET?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	ET? (UND/AUCH?)	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F102; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	NONCLOSE	NO:f83r.20	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
296	E296	B3	f83r	f83r.20	F102	B3-S029	9247e38d29c79a0d2fa5	cheeety	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S295	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Nach der ersten Spülung]	[EXEMPLAR:Nach der ersten Spülung]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	NONCLOSE	NO:f83r.20	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
297	E297	B3	f83r	f83r.20	F102	B3-S029	7db18b2f0fb7ed0fcfd3	qokedy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S296	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	TERMINAL	NO:f83r.20	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
298	E298	B3	f83r	f83r.20	F103	B3-S030	276a7c2d74d1143446f4	qoky	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S297	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F103; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
299	E299	B3	f83r	f83r.20	F103	B3-S030	2f1c5e56e8f0ff459065	saiin	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S298	1	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	NONE	NONE__FORMAL_NONWORD	YES	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
300	E300	B3	f83r	f83r.22	F104	B3-S030	b154ff779abe5f196c80	schedair	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S299	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Ziehe die klare Flüssigkeit ab]	[EXEMPLAR:Ziehe die klare Flüssigkeit ab]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	NONCLOSE	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
301	E301	B3	f83r	f83r.22	F104	B3-S030	4de12cf322dfb76ded1e	otchedy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S300	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	[EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	LOCAL_ACTION_OR_CONDITION_ENTRY	TERMINAL	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
302	E302	B3	f83r	f83r.22	F105	B3-S031	7d25241b0e56c836372a	qokeedy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S301	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f83r.22	NONE	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
303	E303	B3	f83r	f83r.22	F106	B3-S032	d784b2abcaf1a3703de2	chedain	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S302	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Beginne die Spülung]	[EXEMPLAR:Beginne die Spülung]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f83r.22	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
304	E304	B3	f83r	f83r.22	F106	B3-S032	6f7ff8287eddf4da9fdb	chedy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S303	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f83r.22	NONE	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
305	E305	B3	f83r	f83r.22	F106	B3-S032	1779decef17481ec2853	qotedaiin	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S304	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Das breite Gefäß]	[EXEMPLAR:Das breite Gefäß]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f83r.22	NONE	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
306	E306	B3	f83r	f83r.22	F106	B3-S032	54d0e228ca346110af05	otaiin	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S305	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtrat im Zielbecken auffangen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	NONCLOSE	NO:f83r.22	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
307	E307	B3	f83r	f83r.22	F106	B3-S032	c45ebac60774620561e2	otedy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S306	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f83r.22	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
308	E308	B3	f83r	f83r.22	F107	B3-S033	04a3877f0fc81b7597c9	ldy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S307	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	TYPED_EXEMPLAR_ENTRY	TERMINAL	NO:f83r.22	NONE	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
309	E309	B3	f83r	f83r.24	F108	B3-S034	2c82523794dcb7d2b343	soiiin	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S308	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Bis es klar ist]	[EXEMPLAR:Bis es klar ist]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	LOCAL_STATE_RELEASE_ENTRY	NONCLOSE	NO:f83r.24	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
310	E310	B3	f83r	f83r.24	F108	B3-S034	e0b630cb1b5df5e7105b	checthy	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S309	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	LOCAL_STATE_RELEASE_ENTRY	NONCLOSE	NO:f83r.24	NONE	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
311	E311	B3	f83r	f83r.24	F108	B3-S034	80ebbbbf238eee9f0aef	chety	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S310	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Gleichmäßig bearbeiten]	[EXEMPLAR:Gleichmäßig bearbeiten]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	LOCAL_STATE_RELEASE_ENTRY	NONCLOSE	NO:f83r.24	NONE	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
312	E312	B3	f83r	f83r.24	F108	B3-S034	54d0e228ca346110af05	otaiin	B3_MAIN_ARCH_LINKED_PAIR	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	READ_VISIBLE_EVENT_ONCE	S311	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	[EXEMPLAR:Für dieselbe Dauer wie zuvor]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel.	LOCAL_STATE_RELEASE_ENTRY	NONCLOSE	NO:f83r.24	NONE	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
