paragraph	locus	index	raw	role	D	H	status	row_status
f93r|f93r.1-f93r.32	f93r.5	1	ol	RELATION	mit	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	2	chody	MATERIAL	getrocknetes Material	getrocknetes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	3	cfhol	OPEN	[ungelesen: cfhol]	[ungelesen: cfhol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	4	dol	AMOUNT	Portion	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	5	qokol	MATERIAL	erwärmter Grundansatz	erwärmter Grundansatz	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.5	6	otodar	OPEN	[ungelesen: otodar]	[ungelesen: otodar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.5	7	chodain	OPEN	[ungelesen: chodain]	[ungelesen: chodain]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	1	tar	OPEN	[ungelesen: tar]	[ungelesen: tar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.6	2	otor	MATERIAL	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	3	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	4	cho	REGION	Inneres	Inneres	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	5	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	6	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.6	7	sheoees	OPEN	[ungelesen: sheoees]	[ungelesen: sheoees]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	1	shor	MATERIAL	Samen	Samen	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	2	shol	ACTION	befeuchte	befeuchte	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	3	ody	MATERIAL	Endprodukt	Endprodukt	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.7	4	cheodaiin	OPEN	[ungelesen: cheodaiin]	[ungelesen: cheodaiin]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.7	5	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	1	lor	RELATION	mit	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	2	sheeody	MATERIAL	Pulver [Materialhypothese]	Pulver [Materialhypothese]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	3	chodaiin	MATERIAL_DOSE	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	4	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.8	5	odar	OPEN	[ungelesen: odar]	[ungelesen: odar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	1	shodam	OPEN	[ungelesen: shodam]	[ungelesen: shodam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	2	okcheody	OPEN	[ungelesen: okcheody]	[ungelesen: okcheody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.9	3	cthoctho'l	OPEN	[ungelesen: cthoctho'l]	[ungelesen: cthoctho'l]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.10	1	ychos	ACTION	zerkleinere	zerkleinere	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	2	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	3	keol	OPEN	[ungelesen: keol]	[ungelesen: keol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.10	4	cheol	MATERIAL	flüssige Zubereitung	flüssige Zubereitung	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.10	5	ckhody	OPEN	[ungelesen: ckhody]	[ungelesen: ckhody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.11	1	okeol	MATERIAL	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	2	oteol	MATERIAL	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	kühle Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	3	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	4	odam	OPEN	[ungelesen: odam]	[ungelesen: odam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.11	5	sheo	MATERIAL	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	feuchte Zubereitung [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	6	al	REFERENCE	davon	davon	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.11	7	sal	MATERIAL	Arzneimaterial [Hypothese; Präparat/Salz offen]	Arzneimaterial [Hypothese; Präparat/Salz offen]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.12	1	qokor	ACTION	erhitze	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.12	2	shey	OPEN	[ungelesen: shey]	[ungelesen: shey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	3	okcheor	OPEN	[ungelesen: okcheor]	[ungelesen: okcheor]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.12	4	sheodom	OPEN	[ungelesen: sheodom]	[ungelesen: sheodom]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.13	1	shodaiin	MATERIAL_DOSE	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	2	qotchy	ACTION	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	3	kchol	MATERIAL	Trockenmaterial [nominale Qualität: Stoffkonstitution]	Trockenmaterial [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.13	4	r	LINK	darauf	darauf	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.14	1	ychey	OPEN	[ungelesen: ychey]	[ungelesen: ychey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	2	ckhos	OPEN	[ungelesen: ckhos]	[ungelesen: ckhos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	3	okcheod	OPEN	[ungelesen: okcheod]	[ungelesen: okcheod]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.14	4	chr	MATERIAL	Blütenrest	Blütenrest	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.15	1	ochol	OPEN	[ungelesen: ochol]	[ungelesen: ochol]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.15	2	shodal	OPEN	[ungelesen: shodal]	[ungelesen: shodal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.15	3	dol	AMOUNT	Portion	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.15	4	cheodam	OPEN	[ungelesen: cheodam]	[ungelesen: cheodam]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.16	1	choshy	OPEN	[ungelesen: choshy]	[ungelesen: choshy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.16	2	qokor	ACTION	erhitze	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.16	3	chckhs	OPEN	[ungelesen: chckhs]	[ungelesen: chckhs]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	1	tcheo	OPEN	[ungelesen: tcheo]	[ungelesen: tcheo]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	2	l	OPEN	[ungelesen: l]	[ungelesen: l]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.17	3	cholchecthody	OPEN	[ungelesen: cholchecthody]	[ungelesen: cholchecthody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.18	1	olkees	OPEN	[ungelesen: olkees]	[ungelesen: olkees]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.18	2	shodaiin	MATERIAL_DOSE	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.18	3	shody	MATERIAL	benetztes Material	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	1	tchor	MATERIAL	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	2	shol	ACTION	befeuchte	befeuchte	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	3	r	LINK	darauf	darauf	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.19	4	sheoky	OPEN	[ungelesen: sheoky]	[ungelesen: sheoky]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.20	1	ychockhy	OPEN	[ungelesen: ychockhy]	[ungelesen: ychockhy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.20	2	cthol	MATERIAL	Krautpulver	Krautpulver	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.20	3	osos	OPEN	[ungelesen: osos]	[ungelesen: osos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.21	1	dol	AMOUNT	Portion	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	2	shol	ACTION	befeuchte	befeuchte	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	3	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.21	4	shcthy	OPEN	[ungelesen: shcthy]	[ungelesen: shcthy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.22	1	kchor	MATERIAL	trockene Blüten [nominale Qualität: Stoffkonstitution]	trockene Blüten [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.22	2	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.22	3	chakal	OPEN	[ungelesen: chakal]	[ungelesen: chakal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.22	4	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.23	1	oain	OPEN	[ungelesen: oain]	[ungelesen: oain]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.23	2	okor	OPEN	[ungelesen: okor]	[ungelesen: okor]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.23	3	shody	MATERIAL	benetztes Material	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.23	4	teols	OPEN	[ungelesen: teols]	[ungelesen: teols]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	1	ychocthy	OPEN	[ungelesen: ychocthy]	[ungelesen: ychocthy]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	2	chotey	OPEN	[ungelesen: chotey]	[ungelesen: chotey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	3	teey	OPEN	[ungelesen: teey]	[ungelesen: teey]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.24	4	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.25	1	ysaiin	OPEN	[ungelesen: ysaiin]	[ungelesen: ysaiin]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.25	2	chotar	OPEN	[ungelesen: chotar]	[ungelesen: chotar]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.25	3	shody	MATERIAL	benetztes Material	benetztes Material	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.26	1	ocheodaiin	OPEN	[ungelesen: ocheodaiin]	[ungelesen: ocheodaiin]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.26	2	tchos	OPEN	[ungelesen: tchos]	[ungelesen: tchos]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.26	3	sor	LINK	weiterer Bestandteil	weiterer Bestandteil	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	1	qokor	ACTION	erhitze	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	2	cheo	MATERIAL	Zubereitung	Zubereitung	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.27	3	los	OPEN	[ungelesen: los]	[ungelesen: los]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.27	4	ckheody	OPEN	[ungelesen: ckheody]	[ungelesen: ckheody]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.28	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	2	odol	MATERIAL	abgemessene Zubereitung	abgemessene Zubereitung	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	3	chodaiin	MATERIAL_DOSE	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	Dosis Q des Trockenmaterials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.28	4	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	1	dain	AMOUNT	Dosis P	Dosis P	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	2	{ck}cho	OPEN	[ungelesen: {ck}cho]	[ungelesen: {ck}cho]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.29	3	ctho	MATERIAL	Krautmehl	Krautmehl	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.29	4	ctho[s:e]g	OPEN	[ungelesen: ctho[s:e]g]	[ungelesen: ctho[s:e]g]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.30	1	shodaiin	MATERIAL_DOSE	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	Dosis Q des feuchten Materials [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.30	2	qokcho	ACTION	verarbeite warm	verarbeite warm	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.30	3	cthol	MATERIAL	Krautpulver	Krautpulver	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	1	ol	RELATION	mit	mit	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	2	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	3	cthol	MATERIAL	Krautpulver	Krautpulver	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.31	4	olchod	OPEN	[ungelesen: olchod]	[ungelesen: olchod]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.32	1	dol	AMOUNT	Portion	Portion	ASSUMED	recorded
f93r|f93r.1-f93r.32	f93r.32	2	chokal	OPEN	[ungelesen: chokal]	[ungelesen: chokal]	UNREAD	recorded
f93r|f93r.1-f93r.32	f93r.32	3	schos	OPEN	[ungelesen: schos]	[ungelesen: schos]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.47	1	tol	MATERIAL	kühles Material [nominale Qualität: Stoffkonstitution]	kühles Material [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.47	2	keey	OPEN	[ungelesen: keey]	[ungelesen: keey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.47	3	ctheey	MATERIAL	Krautzubereitung	Krautzubereitung	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	1	ykeol	OPEN	[ungelesen: ykeol]	[ungelesen: ykeol]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	2	okeol	MATERIAL	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	3	ockhey	OPEN	[ungelesen: ockhey]	[ungelesen: ockhey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	4	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	5	cheodal	OPEN	[ungelesen: cheodal]	[ungelesen: cheodal]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	6	okeo	OPEN	[ungelesen: okeo]	[ungelesen: okeo]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	7	r	LINK	darauf	darauf	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.48	8	alcheeg	OPEN	[ungelesen: alcheeg]	[ungelesen: alcheeg]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.48	9	orar	OPEN	[ungelesen: orar]	[ungelesen: orar]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	1	okeeey	OPEN	[ungelesen: okeeey]	[ungelesen: okeeey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	2	keey	OPEN	[ungelesen: keey]	[ungelesen: keey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	3	keear	OPEN	[ungelesen: keear]	[ungelesen: keear]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	4	okeey	ACTION	erwärme vorsichtig	erwärme vorsichtig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	5	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	6	okeol	MATERIAL	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	7	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	8	aiin	NUMBER	Maßzahl Q	Maßzahl Q	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.49	9	olaiir	OPEN	[ungelesen: olaiir]	[ungelesen: olaiir]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	10	oolsal	OPEN	[ungelesen: oolsal]	[ungelesen: oolsal]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	1	qokeeo	ACTION	rühre [Hypothese]	rühre [Hypothese]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	2	okeey	ACTION	erwärme vorsichtig	erwärme vorsichtig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	3	qokeey	ACTION	erhitze anhaltend	erhitze anhaltend	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	4	okesy	OPEN	[ungelesen: okesy]	[ungelesen: okesy]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	5	qokeeo	ACTION	rühre [Hypothese]	rühre [Hypothese]	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	6	sar	DISTRIBUTIVE	je Teil	je Teil	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	7	sheseky	OPEN	[ungelesen: sheseky]	[ungelesen: sheseky]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	8	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	9	al	REFERENCE	davon	davon	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	1	yshaiin	OPEN	[ungelesen: yshaiin]	[ungelesen: yshaiin]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	2	{ykh}ey	OPEN	[ungelesen: {ykh}ey]	[ungelesen: {ykh}ey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	3	octhey	OPEN	[ungelesen: octhey]	[ungelesen: octhey]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	4	dy	STATE	fertig	fertig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	5	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	6	okor	OPEN	[ungelesen: okor]	[ungelesen: okor]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	7	okeey	ACTION	erwärme vorsichtig	erwärme vorsichtig	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	8	sh{cty}sh	OPEN	[ungelesen: sh{cty}sh]	[ungelesen: sh{cty}sh]	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.52	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	2	ols	MATERIAL	Endzubereitung	Endzubereitung	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	3	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	4	agairom	OPEN	[ungelesen: agairom]	[ungelesen: agairom]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	1	pyd[ch:?]y	OPEN	[ungelesen: pyd[ch:?]y]	[ungelesen: pyd[ch:?]y]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	2	od[i:e]y	OPEN	[ungelesen: od[i:e]y]	[ungelesen: od[i:e]y]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	3	pcheady	OPEN	[ungelesen: pcheady]	[ungelesen: pcheady]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	4	qoekeey	OPEN	[ungelesen: qoekeey]	[ungelesen: qoekeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	5	oteey	OPEN	[ungelesen: oteey]	[ungelesen: oteey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	6	qokeod	OPEN	[ungelesen: qokeod]	[ungelesen: qokeod]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	7	sheey	ACTION	benetze	benetze	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	8	opaiin	OPEN	[ungelesen: opaiin]	[ungelesen: opaiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	9	deear	OPEN	[ungelesen: deear]	[ungelesen: deear]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	1	oldeey	OPEN	[ungelesen: oldeey]	[ungelesen: oldeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	2	ckhy	ACTION	stampfe	stampfe	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	3	sheeody	MATERIAL	Pulver [Materialhypothese]	Pulver [Materialhypothese]	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	4	eeos	OPEN	[ungelesen: eeos]	[ungelesen: eeos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	5	sheshe<!corr?>	OPEN	[ungelesen: sheshe<!corr?>]	[ungelesen: sheshe<!corr?>]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	6	oeeor	OPEN	[ungelesen: oeeor]	[ungelesen: oeeor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	7	ykeear	OPEN	[ungelesen: ykeear]	[ungelesen: ykeear]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	8	chekeey	OPEN	[ungelesen: chekeey]	[ungelesen: chekeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	9	ykory	OPEN	[ungelesen: ykory]	[ungelesen: ykory]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	1	dar	AMOUNT	Teilmenge	Teilmenge	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	2	cheor	MATERIAL	Auszug	Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	3	shoar	OPEN	[ungelesen: shoar]	[ungelesen: shoar]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	4	okeol	MATERIAL	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	5	shoy	OPEN	[ungelesen: shoy]	[ungelesen: shoy]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	6	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	7	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	8	oky	STATE	warm	warm	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	9	cheeor	MATERIAL	geklärter Auszug	geklärter Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	10	ol	RELATION	mit	mit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	11	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	12	sy	STATE	abgesetzt	abgesetzt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	1	qokeor	ACTION_TYPED	erhitze den Auszug	erhitze den Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	2	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	3	?keeeos	OPEN	[ungelesen: ?keeeos]	[ungelesen: ?keeeos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	4	cheor	MATERIAL	Auszug	Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	5	o	LINK	und	und	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	6	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	7	al	REFERENCE	davon	davon	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	8	chos	OPEN	[ungelesen: chos]	[ungelesen: chos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	9	aiiin	OPEN	[ungelesen: aiiin]	[ungelesen: aiiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	10	o	LINK	und	und	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	11	ky	OPEN	[ungelesen: ky]	[ungelesen: ky]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	12	okaraiin	OPEN	[ungelesen: okaraiin]	[ungelesen: okaraiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	1	sorshey	OPEN	[ungelesen: sorshey]	[ungelesen: sorshey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	2	okeeor	OPEN	[ungelesen: okeeor]	[ungelesen: okeeor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	3	sheockhey	OPEN	[ungelesen: sheockhey]	[ungelesen: sheockhey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	4	qokeos	OPEN	[ungelesen: qokeos]	[ungelesen: qokeos]	UNREAD	recorded
