card_rank	family	surface	card_type	composition	working_meaning_de	applied_render_de	strongest_rival_de	confidence	action_license	page	locus	section	language	hand	ordinal	token_count	line_position	left_surface	right_surface	context_decision	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	all_three_present	all_present_exact	zl3b_line	context_before_de	context_after_de	literal_after_de	review_note
24	DRY_POWDER_BASE	chepy	PRODUCTIVE_COMPOUND	CH_DRY+EP_POWDER+Y_START	Trockenpulver in Grundform	Trockenpulver in Grundform	vollständig abgeschlossenes Trockenpulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f103r	f103r.21	S	B	3	6	12	MEDIAL	qokal	okedy	HOLD_SAME_CARD	EXACT	chepy	EXACT	chepy	BOTH_EXACT	1	0	pcheam sokedy dalkar otal qokal chepy okedy qoky pchedy okaly qokeedy lor	⟦pcheam:?⟧ · ⟦sokedy:?⟧ · ⟦dalkar:?⟧ · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Rohstoffklasse I, heiß am Gradanfang · ⟦chepy:?⟧ · heißer Ansatz in der Mitte des Grades, abgeschlossen · heiß am Anfang des Grades · getrocknetes Pulver · Rohstoff-I-Ansatz leicht erhitzen und abschließen · heiß am Ende des Grades, abgeschlossen · Holzportion.	⟦pcheam:?⟧ · ⟦sokedy:?⟧ · ⟦dalkar:?⟧ · Rohstoffklasse I im Ansatz, kalt am Gradanfang · Rohstoffklasse I, heiß am Gradanfang · Trockenpulver in Grundform · heißer Ansatz in der Mitte des Grades, abgeschlossen · heiß am Anfang des Grades · getrocknetes Pulver · Rohstoff-I-Ansatz leicht erhitzen und abschließen · heiß am Ende des Grades, abgeschlossen · Holzportion.	[pcheam:?] | [sokedy:?] | [dalkar:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Trockenpulver in Grundform | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | getrocknetes Pulver | Rohstoff-I-Ansatz leicht erhitzen und abschließen | heiß am Ende des Grades, abgeschlossen | Holzportion	All six occurrences are bilateral exact and nominal in powder, fraction and treatment registers.
24	DRY_POWDER_BASE	chepy	PRODUCTIVE_COMPOUND	CH_DRY+EP_POWDER+Y_START	Trockenpulver in Grundform	Trockenpulver in Grundform	vollständig abgeschlossenes Trockenpulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f43v	f43v.10	H	B	2	6	11	MEDIAL	daldar	yteedy	HOLD_SAME_CARD	EXACT	chepy	EXACT	chepy	BOTH_EXACT	1	0	tarchor ar aldar chdy daldar chepy yteedy s ypchey pchedy yfor	⟦tarchor:?⟧ · Drogenfraktion I · ⟦aldar:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦daldar:?⟧ · ⟦chepy:?⟧ · kühle hiervon vollständig ab und schließe · Samen-/Saatgutposten · ⟦ypchey:?⟧ · getrocknetes Pulver · ⟦yfor:?⟧.	⟦tarchor:?⟧ · Drogenfraktion I · ⟦aldar:?⟧ · trocken am Anfang des Grades, abgeschlossen · ⟦daldar:?⟧ · Trockenpulver in Grundform · kühle hiervon vollständig ab und schließe · Samen-/Saatgutposten · ⟦ypchey:?⟧ · getrocknetes Pulver · ⟦yfor:?⟧.	[tarchor:?] | Drogenfraktion I | [aldar:?] | trocken am Anfang des Grades, abgeschlossen | [daldar:?] | Trockenpulver in Grundform | kühle hiervon vollständig ab und schließe | Samen-/Saatgutposten | [ypchey:?] | getrocknetes Pulver | [yfor:?]	All six occurrences are bilateral exact and nominal in powder, fraction and treatment registers.
24	DRY_POWDER_BASE	chepy	PRODUCTIVE_COMPOUND	CH_DRY+EP_POWDER+Y_START	Trockenpulver in Grundform	Trockenpulver in Grundform	vollständig abgeschlossenes Trockenpulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f76r	f76r.24	T	B	2	5	12	MEDIAL	qokaldy	dain	HOLD_SAME_CARD	EXACT	chepy	EXACT	chepy	BOTH_EXACT	1	0	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor	abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen · Drogenstoff zugeben · feucht am Ende des Grades, abgeschlossen · ⟦qokaldy:?⟧ · ⟦chepy:?⟧ · Grad-/Maßwert II · ⟦alolor:?⟧ · Drogenstoff, Menge II · trocken in der Mitte des Grades, abgeschlossen · feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut · heiß in der Mitte des Grades · Holzportion.	abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen · Drogenstoff zugeben · feucht am Ende des Grades, abgeschlossen · ⟦qokaldy:?⟧ · Trockenpulver in Grundform · Grad-/Maßwert II · ⟦alolor:?⟧ · Drogenstoff, Menge II · trocken in der Mitte des Grades, abgeschlossen · feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut · heiß in der Mitte des Grades · Holzportion.	abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen | Drogenstoff zugeben | feucht am Ende des Grades, abgeschlossen | [qokaldy:?] | Trockenpulver in Grundform | Grad-/Maßwert II | [alolor:?] | Drogenstoff, Menge II | trocken in der Mitte des Grades, abgeschlossen | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | heiß in der Mitte des Grades | Holzportion	All six occurrences are bilateral exact and nominal in powder, fraction and treatment registers.
24	DRY_POWDER_BASE	chepy	PRODUCTIVE_COMPOUND	CH_DRY+EP_POWDER+Y_START	Trockenpulver in Grundform	Trockenpulver in Grundform	vollständig abgeschlossenes Trockenpulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v5	f86v5.4	T	B	2	7	11	MEDIAL	sail	ltedy	HOLD_SAME_CARD	EXACT	chepy	EXACT	chepy	BOTH_EXACT	1	0	ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · ⟦chepy:?⟧ · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	⟦ypchesy:?⟧ · heißer Ansatz am Anfang des Grades · ⟦sheeey:?⟧ · kalt am Anfang des Grades · kalt, Grad III · ⟦sail:?⟧ · Trockenpulver in Grundform · ⟦ltedy:?⟧ · abgemessene Fraktion I · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · Maßeinheit I.	[ypchesy:?] | heißer Ansatz am Anfang des Grades | [sheeey:?] | kalt am Anfang des Grades | kalt, Grad III | [sail:?] | Trockenpulver in Grundform | [ltedy:?] | abgemessene Fraktion I | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | Maßeinheit I	All six occurrences are bilateral exact and nominal in powder, fraction and treatment registers.
24	DRY_POWDER_BASE	chepy	PRODUCTIVE_COMPOUND	CH_DRY+EP_POWDER+Y_START	Trockenpulver in Grundform	Trockenpulver in Grundform	vollständig abgeschlossenes Trockenpulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v6	f86v6.31	T	B	2	2	11	MEDIAL	dair	qokaiin	HOLD_SAME_CARD	EXACT	chepy	EXACT	chepy	BOTH_EXACT	1	0	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	abgemessene Fraktion II · ⟦chepy:?⟧ · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · ⟦olkchey:?⟧ · ⟦otytam:?⟧ · ⟦orom:?⟧.	abgemessene Fraktion II · Trockenpulver in Grundform · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · ⟦olkchey:?⟧ · ⟦otytam:?⟧ · ⟦orom:?⟧.	abgemessene Fraktion II | Trockenpulver in Grundform | heiß, Grad III | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß-trocken aufbereitetes Drogenmaterial | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I | abgemessene Fraktion I | [olkchey:?] | [otytam:?] | [orom:?]	All six occurrences are bilateral exact and nominal in powder, fraction and treatment registers.
24	DRY_POWDER_BASE	chepy	PRODUCTIVE_COMPOUND	CH_DRY+EP_POWDER+Y_START	Trockenpulver in Grundform	Trockenpulver in Grundform	vollständig abgeschlossenes Trockenpulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f89r1	f89r1.6	P	A	1	5	10	MEDIAL	qokod	dar	HOLD_SAME_CARD	EXACT	chepy	EXACT	chepy	BOTH_EXACT	1	1	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	Drogenfraktion I · angefeuchtete Drogenfraktion I · ⟦qopcholy:?⟧ · erhitze den Ansatz und schließe ab · ⟦chepy:?⟧ · abgemessene Fraktion I · feucht am Ende des Grades · heiße Drogenportion im Ansatz · ⟦sheeos:?⟧ · zwei Dosen Holzdroge im Ansatz abmessen.	Drogenfraktion I · angefeuchtete Drogenfraktion I · ⟦qopcholy:?⟧ · erhitze den Ansatz und schließe ab · Trockenpulver in Grundform · abgemessene Fraktion I · feucht am Ende des Grades · heiße Drogenportion im Ansatz · ⟦sheeos:?⟧ · zwei Dosen Holzdroge im Ansatz abmessen.	Drogenfraktion I | angefeuchtete Drogenfraktion I | [qopcholy:?] | erhitze den Ansatz und schließe ab | Trockenpulver in Grundform | abgemessene Fraktion I | feucht am Ende des Grades | heiße Drogenportion im Ansatz | [sheeos:?] | zwei Dosen Holzdroge im Ansatz abmessen	All six occurrences are bilateral exact and nominal in powder, fraction and treatment registers.
25	HEATED_WOOD_PREP_DRY_MIDDLE	olkchey	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+K_HOT+CH_DRY+E_MIDDLE+Y_RESULT	erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet	erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet	Holzdrogenansatz erhitzen und bis Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f105r	f105r.32	S	B	3	5	11	MEDIAL	qkair	dar	HOLD_SAME_CARD	EXACT	olkchey	EXACT	olkchey	BOTH_EXACT	1	0	ycheochy lkeol daiin qkair olkchey dar qopchdy dair otar ar ajam	⟦ycheochy:?⟧ · Holzdrogenstoff bis zur Mittelstufe erhitzen · Qualitätsgrad III · ⟦qkair:?⟧ · ⟦olkchey:?⟧ · abgemessene Fraktion I · nimm fertig getrocknetes Pulver · abgemessene Fraktion II · kalte Drogenfraktion I im Ansatz · Drogenfraktion I · ⟦ajam:?⟧.	⟦ycheochy:?⟧ · Holzdrogenstoff bis zur Mittelstufe erhitzen · Qualitätsgrad III · ⟦qkair:?⟧ · erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet · abgemessene Fraktion I · nimm fertig getrocknetes Pulver · abgemessene Fraktion II · kalte Drogenfraktion I im Ansatz · Drogenfraktion I · ⟦ajam:?⟧.	[ycheochy:?] | Holzdrogenstoff bis zur Mittelstufe erhitzen | Qualitätsgrad III | [qkair:?] | erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet | abgemessene Fraktion I | nimm fertig getrocknetes Pulver | abgemessene Fraktion II | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | [ajam:?]	All three bilateral exact occurrences are nominal material or fraction results next to olkchdy and hot wood families.
25	HEATED_WOOD_PREP_DRY_MIDDLE	olkchey	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+K_HOT+CH_DRY+E_MIDDLE+Y_RESULT	erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet	erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet	Holzdrogenansatz erhitzen und bis Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v6	f86v6.18	T	B	2	8	11	MEDIAL	chol	lkar	HOLD_SAME_CARD	EXACT	olkchey	EXACT	olkchey	BOTH_EXACT	1	0	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	Eintrag: kalt, Stufe III · kühle hiervon die zweite Fraktion · ⟦dalol:?⟧ · Eintrag/Bezug: kalter Rohstoff I am Gradanfang · abgemessene Fraktion I · Menge-/Klassenwert IV · trocken; nominal trockenes Gut/Material · ⟦olkchey:?⟧ · heiße Holzfraktion I · Rohstoffklasse I im Ansatz, kalt am Gradanfang · ⟦qotardam:?⟧.	Eintrag: kalt, Stufe III · kühle hiervon die zweite Fraktion · ⟦dalol:?⟧ · Eintrag/Bezug: kalter Rohstoff I am Gradanfang · abgemessene Fraktion I · Menge-/Klassenwert IV · trocken; nominal trockenes Gut/Material · erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet · heiße Holzfraktion I · Rohstoffklasse I im Ansatz, kalt am Gradanfang · ⟦qotardam:?⟧.	Eintrag: kalt, Stufe III | kühle hiervon die zweite Fraktion | [dalol:?] | Eintrag/Bezug: kalter Rohstoff I am Gradanfang | abgemessene Fraktion I | Menge-/Klassenwert IV | trocken; nominal trockenes Gut/Material | erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet | heiße Holzfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [qotardam:?]	All three bilateral exact occurrences are nominal material or fraction results next to olkchdy and hot wood families.
25	HEATED_WOOD_PREP_DRY_MIDDLE	olkchey	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+K_HOT+CH_DRY+E_MIDDLE+Y_RESULT	erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet	erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet	Holzdrogenansatz erhitzen und bis Mittelstufe trocknen	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f86v6	f86v6.31	T	B	2	9	11	MEDIAL	dar	otytam	HOLD_SAME_CARD	EXACT	olkchey	EXACT	olkchey	BOTH_EXACT	1	0	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	abgemessene Fraktion II · ⟦chepy:?⟧ · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · ⟦olkchey:?⟧ · ⟦otytam:?⟧ · ⟦orom:?⟧.	abgemessene Fraktion II · ⟦chepy:?⟧ · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet · ⟦otytam:?⟧ · ⟦orom:?⟧.	abgemessene Fraktion II | [chepy:?] | heiß, Grad III | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß-trocken aufbereitetes Drogenmaterial | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I | abgemessene Fraktion I | erhitzter Holzdrogenansatz, bis Mittelstufe getrocknet | [otytam:?] | [orom:?]	All three bilateral exact occurrences are nominal material or fraction results next to olkchdy and hot wood families.
26	RECOOLED_PREPARATION_MEASURE_COMMAND	otytam	LEARNED_ACTION_COMPOUND	OT_COLD_PREP+YTAM_TAKE_MEASURE_RECOOL	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	ein Maß Kaltansatz der Anfangsstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f45v	f45v.5	H	A	1	9	9	FINAL	py	EOS	HOLD_SAME_CARD	EXACT	otytam	EXACT	otytam	BOTH_EXACT	1	1	qotol choiin okchar dar oty shoto dol py otytam	kaltes Material · trockene Zubereitungsform III · ⟦okchar:?⟧ · abgemessene Fraktion I · kalter Ansatz am Anfang des Grades · ⟦shoto:?⟧ · Materialmaß · Pulver in Grundform · ⟦otytam:?⟧.	kaltes Material · trockene Zubereitungsform III · ⟦okchar:?⟧ · abgemessene Fraktion I · kalter Ansatz am Anfang des Grades · ⟦shoto:?⟧ · Materialmaß · Pulver in Grundform · aus dem Kaltansatz ein Maß nehmen und erneut kühlen.	kaltes Material | trockene Zubereitungsform III | [okchar:?] | abgemessene Fraktion I | kalter Ansatz am Anfang des Grades | [shoto:?] | Materialmaß | Pulver in Grundform | aus dem Kaltansatz ein Maß nehmen und erneut kühlen	Both bilateral exact occurrences close quantity/fraction registers with a practical measure-and-recool operation.
26	RECOOLED_PREPARATION_MEASURE_COMMAND	otytam	LEARNED_ACTION_COMPOUND	OT_COLD_PREP+YTAM_TAKE_MEASURE_RECOOL	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	ein Maß Kaltansatz der Anfangsstufe	STRONG_PRACTICAL_OR_COMPOSITIONAL	1	f86v6	f86v6.31	T	B	2	10	11	MEDIAL	olkchey	orom	HOLD_SAME_CARD	EXACT	otytam	EXACT	otytam	BOTH_EXACT	1	0	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	abgemessene Fraktion II · ⟦chepy:?⟧ · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · ⟦olkchey:?⟧ · ⟦otytam:?⟧ · ⟦orom:?⟧.	abgemessene Fraktion II · ⟦chepy:?⟧ · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · ⟦olkchey:?⟧ · aus dem Kaltansatz ein Maß nehmen und erneut kühlen · ⟦orom:?⟧.	abgemessene Fraktion II | [chepy:?] | heiß, Grad III | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß-trocken aufbereitetes Drogenmaterial | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I | abgemessene Fraktion I | [olkchey:?] | aus dem Kaltansatz ein Maß nehmen und erneut kühlen | [orom:?]	Both bilateral exact occurrences close quantity/fraction registers with a practical measure-and-recool operation.
27	PREPARATION_HANDFUL_PORTION	orom	LEARNED_MEASURE_WHOLE	OR_PORTION+OM_PREP_HANDFUL	eine Handvoll Ansatz als Portion	eine Handvoll Ansatz als Portion	eine Ansatzportion der Maßeinheit I	LOW_EXPLORATORY	0	f104v	f104v.43	S	B	3	11	11	FINAL	okain	EOS	HOLD_SAME_CARD	EXACT	orom	EXACT	orom	BOTH_EXACT	1	0	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	trocken in der Mitte des Grades · stark erhitzt, Endstufe III · ⟦qockheey:?⟧ · Drogenholz, heiß am Gradende · Ansatz mit keeedy · ⟦keeedy:?⟧ · heiß am Ende des Grades · heiß-trockener Ansatz in der Mitte des Grades · ⟦qotodaiin:?⟧ · heiß im Zubereitungsrahmen, Grad II · ⟦orom:?⟧.	trocken in der Mitte des Grades · stark erhitzt, Endstufe III · ⟦qockheey:?⟧ · Drogenholz, heiß am Gradende · Ansatz mit keeedy · ⟦keeedy:?⟧ · heiß am Ende des Grades · heiß-trockener Ansatz in der Mitte des Grades · ⟦qotodaiin:?⟧ · heiß im Zubereitungsrahmen, Grad II · eine Handvoll Ansatz als Portion.	trocken in der Mitte des Grades | stark erhitzt, Endstufe III | [qockheey:?] | Drogenholz, heiß am Gradende | Ansatz mit keeedy | [keeedy:?] | heiß am Ende des Grades | heiß-trockener Ansatz in der Mitte des Grades | [qotodaiin:?] | heiß im Zubereitungsrahmen, Grad II | eine Handvoll Ansatz als Portion	All three bilateral exact occurrences are line-final quantity closures; the handful reading remains replaceable.
27	PREPARATION_HANDFUL_PORTION	orom	LEARNED_MEASURE_WHOLE	OR_PORTION+OM_PREP_HANDFUL	eine Handvoll Ansatz als Portion	eine Handvoll Ansatz als Portion	eine Ansatzportion der Maßeinheit I	LOW_EXPLORATORY	0	f16r	f16r.1	H	A	1	10	10	FINAL	chor	EOS	HOLD_SAME_CARD	EXACT	orom	EXACT	orom	BOTH_EXACT	1	1	pocheody qopchey sykaiin opchy dor ychy daiin dy chor orom	⟦pocheody:?⟧ · nimm bis zur Mittelstufe getrocknetes Pulver · ⟦sykaiin:?⟧ · Trockenpulverpräparat in Grundstufe · miss eine Portion Droge ab · trockne hiervon leicht · Grad-/Maßwert III · Qualitäts-/Wertfeld geschlossen · Pflanzen-/Reproduktionsteil · ⟦orom:?⟧.	⟦pocheody:?⟧ · nimm bis zur Mittelstufe getrocknetes Pulver · ⟦sykaiin:?⟧ · Trockenpulverpräparat in Grundstufe · miss eine Portion Droge ab · trockne hiervon leicht · Grad-/Maßwert III · Qualitäts-/Wertfeld geschlossen · Pflanzen-/Reproduktionsteil · eine Handvoll Ansatz als Portion.	[pocheody:?] | nimm bis zur Mittelstufe getrocknetes Pulver | [sykaiin:?] | Trockenpulverpräparat in Grundstufe | miss eine Portion Droge ab | trockne hiervon leicht | Grad-/Maßwert III | Qualitäts-/Wertfeld geschlossen | Pflanzen-/Reproduktionsteil | eine Handvoll Ansatz als Portion	All three bilateral exact occurrences are line-final quantity closures; the handful reading remains replaceable.
27	PREPARATION_HANDFUL_PORTION	orom	LEARNED_MEASURE_WHOLE	OR_PORTION+OM_PREP_HANDFUL	eine Handvoll Ansatz als Portion	eine Handvoll Ansatz als Portion	eine Ansatzportion der Maßeinheit I	LOW_EXPLORATORY	0	f86v6	f86v6.31	T	B	2	11	11	FINAL	otytam	EOS	HOLD_SAME_CARD	EXACT	orom	EXACT	orom	BOTH_EXACT	1	0	dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom	abgemessene Fraktion II · ⟦chepy:?⟧ · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · ⟦olkchey:?⟧ · ⟦otytam:?⟧ · ⟦orom:?⟧.	abgemessene Fraktion II · ⟦chepy:?⟧ · heiß, Grad III · erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen · heiß-trocken aufbereitetes Drogenmaterial · heiße Drogenfraktion I im Ansatz · Rohstoffklasse I · abgemessene Fraktion I · ⟦olkchey:?⟧ · ⟦otytam:?⟧ · eine Handvoll Ansatz als Portion.	abgemessene Fraktion II | [chepy:?] | heiß, Grad III | erste erhitzte Drogenfraktion im Ansatz; Holzbindung offen | heiß-trocken aufbereitetes Drogenmaterial | heiße Drogenfraktion I im Ansatz | Rohstoffklasse I | abgemessene Fraktion I | [olkchey:?] | [otytam:?] | eine Handvoll Ansatz als Portion	All three bilateral exact occurrences are line-final quantity closures; the handful reading remains replaceable.
28	HOT_DRY_DECOCTION	chokol	LEARNED_MATERIAL_COMPOUND	CHO_DRY_PREP+KOL_HOT_EXTRACT	heißer Trockenabsud	heißer Trockenabsud	erhitzter Trockenansatzstoff	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f30v	f30v.6	H	A	1	2	5	MEDIAL	qokeeor	chokeody	HOLD_SAME_CARD	EXACT	chokol	EXACT	chokol	BOTH_EXACT	1	0	qokeeor chokol chokeody dair y	erhitze eine Portion vollständig · ⟦chokol:?⟧ · ⟦chokeody:?⟧ · abgemessene Fraktion II · Eintrag abgeschlossen.	erhitze eine Portion vollständig · heißer Trockenabsud · ⟦chokeody:?⟧ · abgemessene Fraktion II · Eintrag abgeschlossen.	erhitze eine Portion vollständig | heißer Trockenabsud | [chokeody:?] | abgemessene Fraktion II | Eintrag abgeschlossen	Three bilateral exact nominal occurrences and the dchokol/chokolg family support a concrete hot dry extract.
28	HOT_DRY_DECOCTION	chokol	LEARNED_MATERIAL_COMPOUND	CHO_DRY_PREP+KOL_HOT_EXTRACT	heißer Trockenabsud	heißer Trockenabsud	erhitzter Trockenansatzstoff	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f88r	f88r.19	P	A	1	2	8	MEDIAL	dchey	daiin	HOLD_SAME_CARD	EXACT	chokol	EXACT	chokol	BOTH_EXACT	1	0	dchey chokol daiin qoekol qoekol qockhol okol cheol	eine Dosis bis zur Mittelstufe trocknen und abschließen · ⟦chokol:?⟧ · Qualitätsgrad III · ⟦qoekol:?⟧ · ⟦qoekol:?⟧ · ⟦qockhol:?⟧ · heißer Ansatzstoff · trockener Drogenstoff.	eine Dosis bis zur Mittelstufe trocknen und abschließen · heißer Trockenabsud · Qualitätsgrad III · ⟦qoekol:?⟧ · ⟦qoekol:?⟧ · ⟦qockhol:?⟧ · heißer Ansatzstoff · trockener Drogenstoff.	eine Dosis bis zur Mittelstufe trocknen und abschließen | heißer Trockenabsud | Qualitätsgrad III | [qoekol:?] | [qoekol:?] | [qockhol:?] | heißer Ansatzstoff | trockener Drogenstoff	Three bilateral exact nominal occurrences and the dchokol/chokolg family support a concrete hot dry extract.
28	HOT_DRY_DECOCTION	chokol	LEARNED_MATERIAL_COMPOUND	CHO_DRY_PREP+KOL_HOT_EXTRACT	heißer Trockenabsud	heißer Trockenabsud	erhitzter Trockenansatzstoff	STRONG_PRACTICAL_OR_COMPOSITIONAL	0	f99v	f99v.32	P	A	1	2	9	MEDIAL	qokeeoy	qokeeo	HOLD_SAME_CARD	EXACT	chokol	EXACT	chokol	BOTH_EXACT	1	0	qokeeoy chokol qokeeo dy qokeeol olpchey daiir okeedy okolol	⟦qokeeoy:?⟧ · ⟦chokol:?⟧ · heißer Ansatz, Bindungsstufe II · Qualitäts-/Wertfeld geschlossen · ⟦qokeeol:?⟧ · ⟦olpchey:?⟧ · abgemessene Fraktion III · heißer Ansatz am Ende des Grades, abgeschlossen · ⟦okolol:?⟧.	⟦qokeeoy:?⟧ · heißer Trockenabsud · heißer Ansatz, Bindungsstufe II · Qualitäts-/Wertfeld geschlossen · ⟦qokeeol:?⟧ · ⟦olpchey:?⟧ · abgemessene Fraktion III · heißer Ansatz am Ende des Grades, abgeschlossen · ⟦okolol:?⟧.	[qokeeoy:?] | heißer Trockenabsud | heißer Ansatz, Bindungsstufe II | Qualitäts-/Wertfeld geschlossen | [qokeeol:?] | [olpchey:?] | abgemessene Fraktion III | heißer Ansatz am Ende des Grades, abgeschlossen | [okolol:?]	Three bilateral exact nominal occurrences and the dchokol/chokolg family support a concrete hot dry extract.
