calibration_id	page	locus	target_ordinal	target_surface	target_reader_exact	window_length	target_position_in_window	target_window_slot	known_surfaces	known_card_values_de	predicted_axes	actual_target_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	eva_window	overlapping_calibration_frames	any_axis_hit	full_prediction_subset_of_actual	opposition_contradiction	literal_identity_credit	component_export_credit
G748-C0189	f22r	f22r.12	2	cthy	0	4	1	FIRST	dchol|kchy|okchy	okchy=heiß-trockener Ansatz am Anfang des Grades || kchy=heiß und trocken am Anfang des Grades || dchol=Maß trockenen Materials	DRY	NONE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	cthy okchy kchy dchol	2	0	0	0	0	0
G748-C0190	f22r	f22r.12	3	okchy	1	3	1	FIRST	dchol|kchy	kchy=heiß und trocken am Anfang des Grades || dchol=Maß trockenen Materials	DRY	HOT|DRY|BEGIN_STAGE	HOT|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	okchy kchy dchol	1	1	1	0	0	0
G748-C0191	f22r	f22r.12	4	kchy	1	3	2	INNER	dchol|okchy	okchy=heiß-trockener Ansatz am Anfang des Grades || dchol=Maß trockenen Materials	DRY	HOT|DRY|BEGIN_STAGE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	okchy kchy dchol	1	1	1	0	0	0
G748-C0192	f22r	f22r.12	5	dchol	1	3	3	LAST	kchy|okchy	okchy=heiß-trockener Ansatz am Anfang des Grades || kchy=heiß und trocken am Anfang des Grades	HOT|DRY|BEGIN_STAGE	DRY	HOT|DRY|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okchy kchy dchol	1	1	0	0	0	0
G748-C0193	f22v	f22v.2	3	kaiin	0	4	1	FIRST	kchy|otchyd|qotchy	qotchy=kalt und trocken am Anfang des Grades || kchy=heiß und trocken am Anfang des Grades || otchyd=kalten Ansatz trocknen und den Posten abschließen	DRY	HOT|LEVEL_III	HOT|COLD|DRY|PREPARATION|PROCESS|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	kaiin qotchy kchy otchyd	2	0	0	0	0	0
G748-C0194	f22v	f22v.2	4	qotchy	1	3	1	FIRST	kchy|otchyd	kchy=heiß und trocken am Anfang des Grades || otchyd=kalten Ansatz trocknen und den Posten abschließen	DRY	COLD|DRY|BEGIN_STAGE	HOT|COLD|DRY|PREPARATION|PROCESS|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qotchy kchy otchyd	2	1	1	0	0	0
G748-C0195	f22v	f22v.2	5	kchy	1	3	2	INNER	otchyd|qotchy	qotchy=kalt und trocken am Anfang des Grades || otchyd=kalten Ansatz trocknen und den Posten abschließen	COLD|DRY	HOT|DRY|BEGIN_STAGE	COLD|DRY|PREPARATION|PROCESS|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchy kchy otchyd	1	1	0	1	0	0
G748-C0196	f22v	f22v.2	6	otchyd	0	3	3	LAST	kchy|qotchy	qotchy=kalt und trocken am Anfang des Grades || kchy=heiß und trocken am Anfang des Grades	DRY|BEGIN_STAGE	COLD|DRY	HOT|COLD|DRY|BEGIN_STAGE	THERMAL	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qotchy kchy otchyd	1	1	0	0	0	0
G748-C0197	f26v	f26v.5	3	qoteedy	1	4	1	FIRST	qokody|qotedy	qokody=Ansatz erhitzen und fertigstellen || qotedy=kalt in der Mitte des Grades, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen	END_STAGE	COLD|END_STAGE	HOT|COLD|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	1	F3_THREE_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	qoteedy qokody qotedy qotedy	2	1	1	0	0	0
G748-C0198	f26v	f26v.5	4	qokody	1	4	2	INNER	qotedy|qoteedy	qoteedy=kalt am Ende des Grades, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen	COLD|END_STAGE	HOT|END_STAGE	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F3_THREE_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qoteedy qokody qotedy qotedy	2	1	0	1	0	0
G748-C0199	f26v	f26v.5	5	qotedy	1	3	3	LAST	qokody|qoteedy	qoteedy=kalt am Ende des Grades, abgeschlossen || qokody=Ansatz erhitzen und fertigstellen	END_STAGE	COLD|MIDDLE_STAGE|END_STAGE	HOT|COLD|PREPARATION|PROCESS|CLOSE|END_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	qoteedy qokody qotedy	1	1	1	1	0	0
G748-C0200	f26v	f26v.9	2	okeshy	1	3	2	INNER	shody|ysheey	ysheey=Eintragsform: feucht am Gradende || shody=vollständig eingeweichter Ansatz	END_STAGE	HOT|MOIST	MOIST|PREPARATION|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	ysheey okeshy shody	1	0	0	0	0	0
G748-C0201	f26v	f26v.9	3	shody	0	3	3	LAST	okeshy|ysheey	ysheey=Eintragsform: feucht am Gradende || okeshy=erhitzter, danach angefeuchteter Ansatz	MOIST	END_STAGE	HOT|MOIST|PREPARATION|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ysheey okeshy shody	1	0	0	0	0	0
G748-C0202	f28r	f28r.4	1	choty	1	4	1	FIRST	chotchy|chtol|otol	chtol=getrocknetes und abgekühltes Drogenmaterial || otol=kaltes Zubereitungsgut || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	COLD	COLD|DRY	COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	choty chtol otol chotchy	2	1	1	0	0	0
G748-C0203	f28r	f28r.4	2	chtol	1	4	2	INNER	chotchy|choty|otol	choty=kalter Trockenansatz || otol=kaltes Zubereitungsgut || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	COLD	COLD|DRY	COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	choty chtol otol chotchy	3	1	1	0	0	0
G748-C0204	f28r	f28r.4	3	otol	1	4	3	INNER	chotchy|choty|chtol	choty=kalter Trockenansatz || chtol=getrocknetes und abgekühltes Drogenmaterial || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	COLD|DRY	COLD	COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	choty chtol otol chotchy	3	1	0	0	0	0
G748-C0205	f28r	f28r.4	4	chotchy	1	4	4	LAST	choty|chtol|otol	choty=kalter Trockenansatz || chtol=getrocknetes und abgekühltes Drogenmaterial || otol=kaltes Zubereitungsgut	COLD	COLD|DRY|BEGIN_STAGE	COLD|DRY|MATERIAL|PREPARATION	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	choty chtol otol chotchy	2	1	1	0	0	0
G748-C0206	f28r	f28r.7	2	otor	1	3	2	INNER	sho|shockhy	sho=feuchter Ansatz || shockhy=Arzneikompositum im Feuchtansatz am Gradanfang	MOIST	COLD	MOIST|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sho otor shockhy	1	0	0	0	0	0
G748-C0207	f28v	f28v.5	5	shoiin	1	3	2	INNER	chkaiin|qotchey	chkaiin=heiß-trocken, Grad III || qotchey=kalt und trocken in der Mitte des Grades	DRY	MOIST	HOT|COLD|DRY|MIDDLE_STAGE|LEVEL_III	THERMAL	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chkaiin shoiin qotchey	2	0	0	1	0	0
G748-C0208	f28v	f28v.5	6	qotchey	1	3	2	INNER	qotshey|shoiin	shoiin=Feuchtansatz, Form III || qotshey=kalt und feucht in der Mitte des Grades	MOIST	COLD|DRY|MIDDLE_STAGE	COLD|MOIST|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	shoiin qotchey qotshey	1	0	0	1	0	0
G748-C0209	f2r	f2r.6	6	ytoldy	1	3	1	FIRST	dchol|dchy	dchol=Maß trockenen Materials || dchy=eine Portion Trockendroge in Grundform	DRY	COLD|END_STAGE	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	ytoldy dchol dchy	1	0	0	0	0	0
G748-C0210	f2r	f2r.6	9	cthy	1	3	3	LAST	dchol|dchy	dchol=Maß trockenen Materials || dchy=eine Portion Trockendroge in Grundform	DRY	NONE	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	dchol dchy cthy	1	0	0	0	0	0
G748-C0211	f2v	f2v.2	3	sho	1	3	3	LAST	kcho|kchy	kcho=Zubereitung: heiß und trocken || kchy=heiß und trocken am Anfang des Grades	HOT|DRY	MOIST	HOT|DRY|PREPARATION|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	kcho kchy sho	1	0	0	1	0	0
G748-C0212	f2v	f2v.4	1	sho	1	3	1	FIRST	cheor|cholo	cholo=Trockenstoff in Ansatzform || cheor=trockener Drogenteil	DRY	MOIST	DRY|PART|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sho cholo cheor	1	0	0	1	0	0
G748-C0213	f30v	f30v.10	1	sho	1	3	1	FIRST	otcheor|sheoldy	sheoldy=Drogenstoff bis zur Mittelstufe einweichen und fertigstellen || otcheor=eine Portion Ansatz abkühlen und bis zur Mittelstufe trocknen	MIDDLE_STAGE	MOIST	COLD|DRY|MOIST|AMOUNT|MATERIAL|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	MOISTURE|STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	sho sheoldy otcheor	1	0	0	0	0	0
G748-C0214	f30v	f30v.10	3	otcheor	1	3	3	LAST	sheoldy|sho	sho=feuchter Ansatz || sheoldy=Drogenstoff bis zur Mittelstufe einweichen und fertigstellen	MOIST	COLD|DRY|MIDDLE_STAGE	MOIST|MATERIAL|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	sho sheoldy otcheor	1	0	0	1	0	0
G748-C0215	f30v	f30v.7	2	sho	1	3	1	FIRST	kcho|tcho	kcho=Zubereitung: heiß und trocken || tcho=Kalt-Trockenansatz	DRY	MOIST	HOT|COLD|DRY|PREPARATION	THERMAL	1	F2_TWO_EXACT_CARDS	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	sho kcho tcho	1	0	0	1	0	0
G748-C0216	f32r	f32r.2	3	sheor	1	3	3	LAST	okchor|okor	okor=heiße Drogenportion im Ansatz || okchor=eine Portion heiß-trockene Droge im Ansatz	HOT	MOIST	HOT|DRY|AMOUNT|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	okor okchor sheor	1	0	0	0	0	0
G748-C0217	f33r	f33r.6	1	yteey	1	3	1	FIRST	kchedy|shody	shody=vollständig eingeweichter Ansatz || kchedy=heiß und trocken in der Mitte des Grades, abgeschlossen	END_STAGE	END_STAGE	HOT|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	yteey shody kchedy	1	1	1	0	0	0
G748-C0218	f33r	f33r.6	2	shody	1	3	2	INNER	kchedy|yteey	yteey=kühle hiervon bis zur Endstufe ab || kchedy=heiß und trocken in der Mitte des Grades, abgeschlossen	END_STAGE	END_STAGE	HOT|DRY|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	yteey shody kchedy	1	1	1	0	0	0
G748-C0219	f33r	f33r.6	3	kchedy	0	3	3	LAST	shody|yteey	yteey=kühle hiervon bis zur Endstufe ab || shody=vollständig eingeweichter Ansatz	END_STAGE	HOT|DRY|MIDDLE_STAGE|END_STAGE	PREPARATION|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	yteey shody kchedy	1	1	1	1	0	0
G748-C0220	f34r	f34r.3	1	qotedy	0	3	1	FIRST	chdaly|chyty	chyty=nach dem Trocknen leicht kühlen || chdaly=trockener abgewogener Rohstoffposten I am Gradanfang, Grundform	DRY	COLD|MIDDLE_STAGE|END_STAGE	DRY|AMOUNT|MATERIAL|PROCESS|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotedy chyty chdaly	1	0	0	0	0	0
G748-C0221	f35r	f35r.2	3	qo	0	3	2	INNER	chokaiin|tchy	chokaiin=Trockenansatz, heiß auf Stufe III || tchy=kalt und trocken am Anfang des Grades	DRY	NONE	HOT|COLD|DRY|PREPARATION|BEGIN_STAGE|LEVEL_III	THERMAL	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	chokaiin qo tchy	2	0	0	0	0	0
G748-C0222	f35r	f35r.5	2	sho	1	3	2	INNER	otchor|tcheey	otchor=kalt-trockene Drogenportion im Ansatz || tcheey=kalt und trocken am Ende des Grades	COLD|DRY	MOIST	COLD|DRY|AMOUNT|MATERIAL|PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	otchor sho tcheey	1	0	0	1	0	0
G748-C0223	f35r	f35r.8	1	qokeey	0	3	1	FIRST	kaiin|ky	ky=heiß am Anfang des Grades || kaiin=heiß, Grad III	HOT	HOT|END_STAGE	HOT|BEGIN_STAGE|LEVEL_III	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey ky kaiin	1	1	1	0	0	0
G748-C0224	f35r	f35r.8	2	ky	0	3	2	INNER	kaiin|qokeey	qokeey=heiß am Ende des Grades || kaiin=heiß, Grad III	HOT	HOT|BEGIN_STAGE	HOT|END_STAGE|LEVEL_III	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey ky kaiin	1	1	1	0	0	0
G748-C0225	f35r	f35r.8	3	kaiin	0	3	3	LAST	ky|qokeey	qokeey=heiß am Ende des Grades || ky=heiß am Anfang des Grades	HOT	HOT|LEVEL_III	HOT|BEGIN_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey ky kaiin	1	1	1	0	0	0
G748-C0226	f35v	f35v.4	1	ytchy	1	3	1	FIRST	dchy|qotchy	qotchy=kalt und trocken am Anfang des Grades || dchy=eine Portion Trockendroge in Grundform	DRY|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	COLD|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	ytchy qotchy dchy	1	1	1	0	0	0
G748-C0227	f35v	f35v.4	2	qotchy	1	3	2	INNER	dchy|ytchy	ytchy=Eintrag: kalt-trockene Grundform || dchy=eine Portion Trockendroge in Grundform	DRY|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	COLD|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	ytchy qotchy dchy	1	1	1	0	0	0
G748-C0228	f35v	f35v.4	3	dchy	1	3	3	LAST	qotchy|ytchy	ytchy=Eintrag: kalt-trockene Grundform || qotchy=kalt und trocken am Anfang des Grades	COLD|DRY|BEGIN_STAGE	DRY|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	ytchy qotchy dchy	1	1	0	0	0	0
G748-C0229	f35v	f35v.4	4	cthy	1	4	4	LAST	dchy|qotchy|ytchy	ytchy=Eintrag: kalt-trockene Grundform || qotchy=kalt und trocken am Anfang des Grades || dchy=eine Portion Trockendroge in Grundform	DRY|BEGIN_STAGE	NONE	COLD|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	ytchy qotchy dchy cthy	2	0	0	0	0	0
G748-C0230	f35v	f35v.8	1	oaiin	1	4	1	FIRST	cho|chotchy|tchor	tchor=kalt-trockene Drogenportion || cho=Trockenansatz || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	DRY	NONE	COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	oaiin tchor cho chotchy	2	0	0	0	0	0
G748-C0231	f35v	f35v.8	2	tchor	1	3	1	FIRST	cho|chotchy	cho=Trockenansatz || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	DRY	COLD|DRY	COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	tchor cho chotchy	1	1	1	0	0	0
G748-C0232	f35v	f35v.8	3	cho	1	3	2	INNER	chotchy|tchor	tchor=kalt-trockene Drogenportion || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	COLD|DRY	DRY	COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	tchor cho chotchy	1	1	0	0	0	0
G748-C0233	f35v	f35v.8	4	chotchy	1	3	3	LAST	cho|tchor	tchor=kalt-trockene Drogenportion || cho=Trockenansatz	DRY	COLD|DRY|BEGIN_STAGE	COLD|DRY|AMOUNT|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	tchor cho chotchy	1	1	1	0	0	0
G748-C0234	f35v	f35v.9	2	cho	1	3	2	INNER	ksho|qokchaiin	qokchaiin=erhitze drei Teile getrocknete Droge || ksho=erhitze, weiche ein und setze an	HOT	DRY	HOT|DRY|PART|MATERIAL|PROCESS	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qokchaiin cho ksho	1	0	0	0	0	0
G748-C0235	f35v	f35v.9	3	ksho	0	3	3	LAST	cho|qokchaiin	qokchaiin=erhitze drei Teile getrocknete Droge || cho=Trockenansatz	DRY	HOT	HOT|DRY|PART|MATERIAL|PREPARATION|PROCESS	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qokchaiin cho ksho	1	0	0	0	0	0
G748-C0236	f36v	f36v.7	1	qoky	1	3	1	FIRST	keol|okchor	keol=heißer Drogenstoff || okchor=eine Portion heiß-trockene Droge im Ansatz	HOT	HOT|BEGIN_STAGE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoky keol okchor	1	1	1	0	0	0
G748-C0237	f36v	f36v.7	2	keol	1	3	2	INNER	okchor|qoky	qoky=heiß am Anfang des Grades || okchor=eine Portion heiß-trockene Droge im Ansatz	HOT	HOT	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoky keol okchor	1	1	1	0	0	0
G748-C0238	f36v	f36v.7	3	okchor	1	3	3	LAST	keol|qoky	qoky=heiß am Anfang des Grades || keol=heißer Drogenstoff	HOT	HOT|DRY	HOT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoky keol okchor	1	1	1	0	0	0
G748-C0239	f37v	f37v.8	1	qotor	1	3	1	FIRST	chetchy|choiin	choiin=trockene Zubereitungsform III || chetchy=getrocknete Droge; kalt-trocken, Grundform	DRY	COLD	COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotor choiin chetchy	1	0	0	0	0	0
G748-C0240	f37v	f37v.8	2	choiin	1	3	2	INNER	chetchy|qotor	qotor=kalte Drogenportion || chetchy=getrocknete Droge; kalt-trocken, Grundform	COLD	DRY	COLD|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotor choiin chetchy	1	0	0	0	0	0
G748-C0241	f38v	f38v.4	4	qokeey	1	3	1	FIRST	chotey|tody	chotey=Trockenansatz bis zur Mittelstufe abkühlen und abschließen || tody=kalten Ansatz fertigstellen	COLD	HOT|END_STAGE	COLD|DRY|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey chotey tody	1	0	0	1	0	0
G748-C0242	f38v	f38v.4	5	chotey	1	3	2	INNER	qokeey|tody	qokeey=heiß am Ende des Grades || tody=kalten Ansatz fertigstellen	END_STAGE	COLD|DRY|MIDDLE_STAGE	HOT|COLD|PREPARATION|CLOSE|END_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey chotey tody	1	0	0	1	0	0
G748-C0243	f40r	f40r.10	10	ody	1	3	3	LAST	okair|ykedy	ykedy=erhitze hiervon bis zur Mittelstufe und schließe ab || okair=heiße Drogenfraktion II im Ansatz	HOT	END_STAGE	HOT|PART|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ykedy okair ody	1	0	0	0	0	0
G748-C0244	f40v	f40v.18	6	arol	1	4	2	INNER	okair|okary|qokey	okair=heiße Drogenfraktion II im Ansatz || qokey=heiß in der Mitte des Grades || okary=heiße Ansatzfraktion I, abgeschlossen	HOT	NONE	HOT|PART|MATERIAL|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F4_THREE_DISTINCT_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	okair arol qokey okary	3	0	0	0	0	0
G748-C0245	f41r	f41r.2	7	dor	1	3	1	FIRST	qokeed|ycheoky	ycheoky=trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht || qokeed=erhitze bis zur Endstufe und schließe ab	HOT	NONE	HOT|DRY|PREPARATION|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	dor ycheoky qokeed	1	0	0	0	0	0
G748-C0246	f42r	f42r.14	2	kshey	1	3	1	FIRST	chdain|choty	choty=kalter Trockenansatz || chdain=zwei Portionen Trockendroge	DRY	HOT|MOIST|MIDDLE_STAGE	COLD|DRY|AMOUNT|MATERIAL|PREPARATION	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	kshey choty chdain	1	0	0	1	0	0
G748-C0247	f42r	f42r.14	3	choty	1	3	3	LAST	kshey|sho	sho=feuchter Ansatz || kshey=heiß und feucht in der Mitte des Grades	MOIST	COLD|DRY	HOT|MOIST|PREPARATION|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sho kshey choty	1	0	0	1	0	0
G748-C0248	f42v	f42v.11	3	qokeey	1	3	1	FIRST	cheal|kchol	kchol=erhitztes Trockengut || cheal=Rohstoffklasse I, trocken in der Gradmitte	DRY	HOT|END_STAGE	HOT|DRY|MATERIAL|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey kchol cheal	1	0	0	0	0	0
G748-C0249	f42v	f42v.11	5	cheal	1	3	3	LAST	kchol|qokeey	qokeey=heiß am Ende des Grades || kchol=erhitztes Trockengut	HOT	DRY|MIDDLE_STAGE	HOT|DRY|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey kchol cheal	1	0	0	0	0	0
G748-C0250	f43r	f43r.10	2	shed	1	3	1	FIRST	ody|qotedy	ody=fertiggestellter Ansatz || qotedy=kalt in der Mitte des Grades, abgeschlossen	END_STAGE	MOIST|MIDDLE_STAGE	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	shed ody qotedy	1	0	0	1	0	0
G748-C0251	f43r	f43r.10	3	ody	1	3	2	INNER	qotedy|shed	shed=Einweichen bis zur mittleren Stufe abschließen || qotedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	END_STAGE	COLD|MOIST|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	shed ody qotedy	1	0	0	1	0	0
