evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0516	f28r	f28	f28r.4	5	4	LAST	cthol	1	WITHHELD_RETIRED_LITERAL_TARGET	[cthol: zurückgehaltene Altidentität]	NONE	1	4	G748-F01852|G748-F01853|G748-F01856|G748-F01857	G748-F01856	F4_THREE_DISTINCT_EXACT_CARDS	4	3	chotchy|chtol|otol	-1|-2|-3	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	chtol=COLD|DRY|MATERIAL || otol=COLD|PREPARATION || chotchy=COLD|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	chtol=getrocknetes und abgekühltes Drogenmaterial || otol=kaltes Zubereitungsgut || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	chtol otol chotchy cthol	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0524	f29r	f29	f29r.2	9	2	INNER	chy	1	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades; schwach]	DRY|BEGIN_STAGE	0	1	G748-F01879	G748-F01879	F2_TWO_EXACT_CARDS	3	2	choky|ty	-1|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	choky=HOT|DRY|PREPARATION|BEGIN_STAGE || ty=COLD|BEGIN_STAGE	choky=heiß-trockene Zubereitung, Grundform || ty=kalt am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	choky chy ty	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0530	f30r	f30	f30r.11	3	3	INNER	chey	1	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	2	G748-F01909|G748-F01910	G748-F01910	F3_THREE_EXACT_CARDS	4	3	cheor|qotchor	-1|-2|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotchor=COLD|DRY|AMOUNT|MATERIAL || cheor=DRY|PART|MATERIAL || cheor=DRY|PART|MATERIAL	qotchor=kalt-trockene Drogenportion || cheor=trockener Drogenteil || cheor=trockener Drogenteil	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	qotchor cheor chey cheor	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0533	f30v	f30	f30v.2	5	2	INNER	chory	1	WITHHELD_RETIRED_LITERAL_TARGET	[chory: zurückgehaltene Altidentität]	NONE	1	1	G748-F01920	G748-F01920	F2_TWO_EXACT_CARDS	3	2	kchor|keor	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kchor=HOT|DRY|AMOUNT|MATERIAL || keor=HOT|AMOUNT|MATERIAL	kchor=Drogenportion, heiß-trocken || keor=heiße Drogenportion	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	kchor chory keor	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0535	f30v	f30	f30v.7	5	3	LAST	ctho	1	WITHHELD_RETIRED_LITERAL_TARGET	[ctho: zurückgehaltene Altidentität]	NONE	1	1	G748-F01925	G748-F01925	F2_TWO_EXACT_CARDS	3	2	kcho|tcho	-1|-2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	kcho=HOT|DRY|PREPARATION || tcho=COLD|DRY|PREPARATION	kcho=Zubereitung: heiß und trocken || tcho=Kalt-Trockenansatz	DRY	DRY	DRY	THERMAL	NONE	NONE	NO_GDT747_PRIOR	kcho tcho ctho	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0546	f34r	f34	f34r.15	3	2	INNER	cheky	1	GDT734_WEAK_AXIS_TARGET	[bis zur mittleren Trockenstufe, dann leicht erhitzen; schwach]	HOT|DRY|PROCESS|MIDDLE_STAGE	0	1	G748-F01974	G748-F01974	F2_TWO_EXACT_CARDS	3	2	chekar|shek	-1|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	chekar=HOT|DRY|PART|MIDDLE_STAGE || shek=HOT|MOIST|PROCESS|MIDDLE_STAGE	chekar=erste bis zur Mittelstufe getrocknete und erhitzte Fraktion || shek=bis zur Mittelstufe einweichen und erhitzen	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	MOISTURE	NONE	NONE	NO_GDT747_PRIOR	chekar cheky shek	heiß/warm; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0549	f34r	f34	f34r.7	4	1	FIRST	olchy	1	WITHHELD_RETIRED_LITERAL_TARGET	[olchy: zurückgehaltene Altidentität]	NONE	1	1	G748-F01980	G748-F01980	F1_READER_VARIABLE_CARDS	3	2	ykchy|ykedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ykchy=HOT|DRY|BEGIN_STAGE || ykedy=HOT|PROCESS|MIDDLE_STAGE	ykchy=Eintrag: heiß-trocken am Gradanfang || ykedy=erhitze hiervon bis zur Mittelstufe und schließe ab	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	olchy ykchy ykedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0556	f34v	f34	f34v.9	5	3	LAST	kchdy	0	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades, abgeschlossen; schwach]	HOT|DRY|CLOSE|BEGIN_STAGE|END_STAGE	0	1	G748-F01994	G748-F01994	F1_READER_VARIABLE_CARDS	3	2	keedy|qokeey	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || keedy=HOT|CLOSE|END_STAGE	qokeey=heiß am Ende des Grades || keedy=heiß am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey keedy kchdy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0563	f35r	f35	f35r.8	4	4	LAST	daiin	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	2	G748-F02005|G748-F02006	G748-F02006	F1_READER_VARIABLE_CARDS	4	3	kaiin|ky|qokeey	-1|-2|-3	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	qokeey=HOT|END_STAGE || ky=HOT|BEGIN_STAGE || kaiin=HOT|LEVEL_III	qokeey=heiß am Ende des Grades || ky=heiß am Anfang des Grades || kaiin=heiß, Grad III	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey ky kaiin daiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0573	f36v	f36	f36v.4	2	1	FIRST	y	0	OPEN_TARGET	[y:?]	NONE	0	1	G748-F02034	G748-F02034	F1_READER_VARIABLE_CARDS	3	2	ky|ty	1|2	1	2	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	ky=HOT|BEGIN_STAGE || ty=COLD|BEGIN_STAGE	ky=heiß am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	y ky ty	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0574	f36v	f36	f36v.4	5	3	LAST	dy	0	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	1	G748-F02035	G748-F02035	F1_READER_VARIABLE_CARDS	3	2	ky|ty	-1|-2	1	2	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	ky=HOT|BEGIN_STAGE || ty=COLD|BEGIN_STAGE	ky=heiß am Anfang des Grades || ty=kalt am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	ky ty dy	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0579	f38v	f38	f38v.4	7	3	LAST	oky	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F02064	G748-F02064	F2_TWO_EXACT_CARDS	3	2	chotey|tody	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chotey=COLD|DRY|PREPARATION|PROCESS|MIDDLE_STAGE || tody=COLD|PREPARATION|CLOSE|END_STAGE	chotey=Trockenansatz bis zur Mittelstufe abkühlen und abschließen || tody=kalten Ansatz fertigstellen	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	chotey tody oky	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0580	f38v	f38	f38v.6	2	1	FIRST	keeey	1	GDT734_WEAK_AXIS_TARGET	[stark erhitzt, Endstufe III; schwach]	HOT|END_STAGE|LEVEL_III	0	1	G748-F02068	G748-F02068	F2_TWO_EXACT_CARDS	3	2	key|tey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	key=HOT|MIDDLE_STAGE || tey=COLD|MIDDLE_STAGE	key=heiß in der Mitte des Grades || tey=kalt in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	keeey key tey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0585	f3r	f3	f3r.4	4	1	FIRST	chag	0	GDT734_WEAK_AXIS_TARGET	[ein Gran Trockendroge; schwach]	DRY|MATERIAL	0	1	G748-F02087	G748-F02087	F1_READER_VARIABLE_CARDS	3	2	cham|cho	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	cham=DRY|AMOUNT|MATERIAL || cho=DRY|PREPARATION	cham=ein Maß Trockendroge || cho=Trockenansatz	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chag cham cho	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0598	f41v	f41	f41v.7	3	3	LAST	ykeeol	0	OPEN_TARGET	[ykeeol:?]	NONE	0	2	G748-F02117|G748-F02119	G748-F02117	F1_READER_VARIABLE_CARDS	3	2	okey|ykeey	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ykeey=HOT|PROCESS|END_STAGE || okey=HOT|PREPARATION|MIDDLE_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || okey=heißer Ansatz in der Mitte des Grades	NONE	HOT|BEGIN_STAGE	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ykeey okey ykeeol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0600	f42r	f42	f42r.14	5	3	LAST	chodaiin	1	GDT734_WEAK_AXIS_TARGET	[Trockenansatz, Dosis III; schwach]	DRY|AMOUNT|PREPARATION	0	1	G748-F02126	G748-F02126	F2_TWO_EXACT_CARDS	3	2	chdain|choty	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	choty=COLD|DRY|PREPARATION || chdain=DRY|AMOUNT|MATERIAL	choty=kalter Trockenansatz || chdain=zwei Portionen Trockendroge	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	choty chdain chodaiin	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0609	f43r	f43	f43r.11	3	1	FIRST	shol	1	GDT734_WEAK_AXIS_TARGET	[feucht; nominal feuchtes Gut/Material; schwach]	MOIST|MATERIAL	0	2	G748-F02162|G748-F02163	G748-F02163	F2_TWO_EXACT_CARDS	3	2	shody|toldy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	toldy=COLD|MATERIAL|CLOSE|END_STAGE || shody=PREPARATION|END_STAGE	toldy=fertiggestellter kalter Drogenstoff || shody=vollständig eingeweichter Ansatz	NONE	COLD|END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	shol toldy shody	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0611	f43r	f43	f43r.12	6	2	INNER	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	3	G748-F02168|G748-F02169|G748-F02171	G748-F02171	F1_READER_VARIABLE_CARDS	4	3	okeedy|qokody|qotedy	-1|1|2	1	1	3	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || qokody=HOT|PREPARATION|PROCESS|CLOSE|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || qokody=Ansatz erhitzen und fertigstellen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	HOT|END_STAGE	END_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedy qokeedy qokody okeedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0612	f43r	f43	f43r.12	9	3	LAST	otedy	0	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz in der Mitte des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F02170	G748-F02170	F1_READER_VARIABLE_CARDS	3	2	okeedy|qokody	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokody=HOT|PREPARATION|PROCESS|CLOSE|END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	qokody=Ansatz erhitzen und fertigstellen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qokody okeedy otedy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0613	f43r	f43	f43r.2	1	1	FIRST	yteody	1	GDT734_WEAK_AXIS_TARGET	[Eintrag/Bezug: kalte Zubereitung, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|END_STAGE	0	1	G748-F02172	G748-F02172	F1_READER_VARIABLE_CARDS	3	2	oteol|ytedy	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	oteol=COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE || ytedy=COLD|PROCESS|MIDDLE_STAGE	oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen || ytedy=hiervon bis zur Mittelstufe abkühlen und abschließen	COLD|MIDDLE_STAGE	COLD|MIDDLE_STAGE	COLD|MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	yteody oteol ytedy	kalt/gekühlt; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0619	f43v	f43	f43v.13	1	1	FIRST	dshedy	0	GDT734_WEAK_AXIS_TARGET	[weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; schwach]	AMOUNT|MATERIAL|MIDDLE_STAGE	0	1	G748-F02203	G748-F02203	F1_READER_VARIABLE_CARDS	3	2	ckhedy|tedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || ckhedy=PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	tedy=kalt in der Mitte des Grades, abgeschlossen || ckhedy=Arzneikompositum in der Gradmitte, abgeschlossen	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	dshedy tedy ckhedy	Mittelstufe; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0627	f44r	f44	f44r.10	7	4	LAST	chol	0	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	1	G748-F02218	G748-F02218	F1_READER_VARIABLE_CARDS	4	3	choky|ykol	-1|-2|-3	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	ykol=HOT|MATERIAL|PROCESS || choky=HOT|DRY|PREPARATION|BEGIN_STAGE || choky=HOT|DRY|PREPARATION|BEGIN_STAGE	ykol=erhitze hiervon den Drogenstoff || choky=heiß-trockene Zubereitung, Grundform || choky=heiß-trockene Zubereitung, Grundform	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	ykol choky choky chol	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0628	f44r	f44	f44r.2	7	2	INNER	qykchey	1	OPEN_TARGET	[qykchey:?]	NONE	0	1	G748-F02220	G748-F02220	F1_READER_VARIABLE_CARDS	3	2	dchy|okchey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okchey=HOT|DRY|PREPARATION|MIDDLE_STAGE || dchy=DRY|AMOUNT|MATERIAL|BEGIN_STAGE	okchey=heiß-trockener Ansatz in der Mitte des Grades || dchy=eine Portion Trockendroge in Grundform	DRY	DRY	DRY	STAGE	NONE	NONE	NO_GDT747_PRIOR	okchey qykchey dchy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0633	f44r	f44	f44r.9	6	3	LAST	qokchy	1	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades; schwach]	HOT|DRY|BEGIN_STAGE	0	1	G748-F02226	G748-F02226	F2_TWO_EXACT_CARDS	3	2	qoky|qotchy	-1|-2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qoky=HOT|BEGIN_STAGE || qotchy=COLD|DRY|BEGIN_STAGE	qoky=heiß am Anfang des Grades || qotchy=kalt und trocken am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qoky qotchy qokchy	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0652	f46r	f46	f46r.6	2	2	INNER	dytedy	0	OPEN_TARGET	[dytedy:?]	NONE	0	3	G748-F02294|G748-F02295|G748-F02297	G748-F02297	F1_READER_VARIABLE_CARDS	4	3	keedy|shee|tedy	-1|1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || shee=MOIST|END_STAGE || keedy=HOT|CLOSE|END_STAGE	tedy=kalt in der Mitte des Grades, abgeschlossen || shee=vollständig anfeuchten || keedy=heiß am Ende des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	tedy dytedy shee keedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0655	f46v	f46	f46v.9	2	1	FIRST	shedy	0	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F02310	G748-F02310	F1_READER_VARIABLE_CARDS	3	2	cheedy|chtedy	1|2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	cheedy=DRY|CLOSE|END_STAGE || chtedy=COLD|DRY|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	cheedy=trocken am Ende des Grades, abgeschlossen || chtedy=abkühlen, bis zur Mittelstufe trocknen und fertigstellen	DRY|END_STAGE	DRY|END_STAGE	DRY|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	shedy cheedy chtedy	trocken; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0659	f47v	f47	f47v.11	4	1	FIRST	chy	1	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades; schwach]	DRY|BEGIN_STAGE	0	1	G748-F02318	G748-F02318	F2_TWO_EXACT_CARDS	3	2	chyky|key	1|2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	key=HOT|MIDDLE_STAGE || chyky=HOT|DRY|BEGIN_STAGE	key=heiß in der Mitte des Grades || chyky=trocken-heiß, Grundstufe	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	chy key chyky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0666	f48v	f48	f48v.10	5	1	FIRST	chdy	1	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades, abgeschlossen; schwach]	DRY|CLOSE|BEGIN_STAGE|END_STAGE	0	1	G748-F02341	G748-F02341	F2_TWO_EXACT_CARDS	3	2	chdor|chtol	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chdor=DRY|AMOUNT|MATERIAL || chtol=COLD|DRY|MATERIAL	chdor=eine abgemessene Portion Trockendroge || chtol=getrocknetes und abgekühltes Drogenmaterial	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chdy chdor chtol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0667	f48v	f48	f48v.10	8	3	LAST	chdy	0	GDT734_WEAK_AXIS_TARGET	[trocken am Anfang des Grades, abgeschlossen; schwach]	DRY|CLOSE|BEGIN_STAGE|END_STAGE	0	1	G748-F02342	G748-F02342	F1_READER_VARIABLE_CARDS	3	2	chdor|chtol	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chdor=DRY|AMOUNT|MATERIAL || chtol=COLD|DRY|MATERIAL	chdor=eine abgemessene Portion Trockendroge || chtol=getrocknetes und abgekühltes Drogenmaterial	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chdor chtol chdy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0669	f48v	f48	f48v.8	3	2	INNER	okedy	0	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz in der Mitte des Grades, abgeschlossen; schwach]	HOT|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	3	G748-F02345|G748-F02346|G748-F02348	G748-F02348	F1_READER_VARIABLE_CARDS	4	3	chckhedy|chkey|ykedy	-1|1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	chkey=HOT|DRY|MIDDLE_STAGE || chckhedy=DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE || ykedy=HOT|PROCESS|MIDDLE_STAGE	chkey=trocken-heiß in der Mittelstufe || chckhedy=Arzneikompositum: trocken, Gradmitte, abgeschlossen || ykedy=erhitze hiervon bis zur Mittelstufe und schließe ab	MIDDLE_STAGE	DRY|MIDDLE_STAGE	MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	chkey okedy chckhedy ykedy	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0674	f49r	f49	f49r.17	4	1	FIRST	chey	0	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades; schwach]	DRY|MIDDLE_STAGE	0	1	G748-F02364	G748-F02364	F1_READER_VARIABLE_CARDS	3	2	kchy|qotchol	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kchy=HOT|DRY|BEGIN_STAGE || qotchol=COLD|DRY|MATERIAL	kchy=heiß und trocken am Anfang des Grades || qotchol=Material: kalt und trocken	DRY	DRY	DRY	THERMAL	NONE	NONE	NO_GDT747_PRIOR	chey kchy qotchol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0676	f49r	f49	f49r.20	2	2	INNER	chods	0	OPEN_TARGET	[chods:?]	NONE	0	3	G748-F02374|G748-F02375|G748-F02377	G748-F02377	F1_READER_VARIABLE_CARDS	4	3	cho|chochy|qotcho	-1|1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotcho=DRY || cho=DRY|PREPARATION || chochy=DRY|PREPARATION|PROCESS|PASS	qotcho=kühle, trockne und setze an || cho=Trockenansatz || chochy=Trockenansatz nochmals leicht trocknen	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	qotcho chods cho chochy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0677	f49r	f49	f49r.20	5	3	LAST	chs	1	GDT734_WEAK_AXIS_TARGET	[Trockengut, Grundform; schwach]	DRY|BEGIN_STAGE	0	1	G748-F02376	G748-F02376	F1_READER_VARIABLE_CARDS	3	2	cho|chochy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	cho=DRY|PREPARATION || chochy=DRY|PREPARATION|PROCESS|PASS	cho=Trockenansatz || chochy=Trockenansatz nochmals leicht trocknen	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	cho chochy chs	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0686	f50v	f50	f50v.11	4	3	LAST	kchdy	0	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades, abgeschlossen; schwach]	HOT|DRY|CLOSE|BEGIN_STAGE|END_STAGE	0	1	G748-F02431	G748-F02431	F1_READER_VARIABLE_CARDS	3	2	kar|ykchy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kar=HOT|PART|MATERIAL || ykchy=HOT|DRY|BEGIN_STAGE	kar=heiße Drogenfraktion I || ykchy=Eintrag: heiß-trocken am Gradanfang	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	kar ykchy kchdy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0696	f51r	f51	f51r.2	4	3	LAST	chody	1	GDT734_WEAK_AXIS_TARGET	[Trockenansatz, abgeschlossen; schwach]	DRY|PREPARATION|CLOSE|END_STAGE	0	1	G748-F02462	G748-F02462	F1_READER_VARIABLE_CARDS	3	2	ckheody|ckhody	-1|-2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	ckheody=PREPARATION|CLOSE|END_STAGE || ckhody=PREPARATION|CLOSE|END_STAGE	ckheody=fertiger Ansatz eines Arzneikompositums || ckhody=Arzneikompositum ansetzen und fertigstellen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	ckheody ckhody chody	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
