evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0934	f80v	f80	f80v.33	7	3	LAST	tchcthy	1	WITHHELD_RETIRED_LITERAL_TARGET	[tchcthy: zurückgehaltene Altidentität]	NONE	1	1	G748-F03257	G748-F03257	F2_TWO_EXACT_CARDS	3	2	qokeey|qokey	-1|-2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokey=HOT|MIDDLE_STAGE || qokeey=HOT|END_STAGE	qokey=heiß in der Mitte des Grades || qokeey=heiß am Ende des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokey qokeey tchcthy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0935	f81r	f81	f81r.11	1	1	FIRST	olsheol	0	WITHHELD_RETIRED_LITERAL_TARGET	[olsheol: zurückgehaltene Altidentität]	NONE	1	1	G748-F03275	G748-F03275	F1_READER_VARIABLE_CARDS	3	2	olkedy|sheckhedy	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	olkedy=HOT|MATERIAL|CLOSE|END_STAGE || sheckhedy=MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	olkedy=erhitzte Drogenbasis, fertig || sheckhedy=feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	olsheol olkedy sheckhedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0936	f81r	f81	f81r.21	7	3	LAST	lol	1	WITHHELD_RETIRED_LITERAL_TARGET	[lol: zurückgehaltene Altidentität]	NONE	1	1	G748-F03283	G748-F03283	F2_TWO_EXACT_CARDS	3	2	olshey|otey	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	olshey=MATERIAL|MIDDLE_STAGE || otey=COLD|PREPARATION|MIDDLE_STAGE	olshey=eingeweichte Drogenbasis, Mittelstufe || otey=kalter Ansatz in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	olshey otey lol	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0937	f81r	f81	f81r.24	1	1	FIRST	par	0	WITHHELD_RETIRED_LITERAL_TARGET	[par: zurückgehaltene Altidentität]	NONE	1	1	G748-F03287	G748-F03287	F1_READER_VARIABLE_CARDS	3	2	ody|shecphy	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ody=PREPARATION|CLOSE|END_STAGE || shecphy=PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	ody=fertiggestellter Ansatz || shecphy=bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	END_STAGE	END_STAGE	END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	par ody shecphy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0938	f81r	f81	f81r.24	4	3	LAST	cheol	1	GDT734_WEAK_AXIS_TARGET	[trockener Drogenstoff; schwach]	DRY|MATERIAL	0	1	G748-F03288	G748-F03288	F1_READER_VARIABLE_CARDS	3	2	ody|shecphy	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ody=PREPARATION|CLOSE|END_STAGE || shecphy=PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	ody=fertiggestellter Ansatz || shecphy=bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	END_STAGE	END_STAGE	END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	ody shecphy cheol	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0939	f81r	f81	f81r.26	1	1	FIRST	pchedy	1	WITHHELD_RETIRED_LITERAL_TARGET	[pchedy: zurückgehaltene Altidentität]	NONE	1	1	G748-F03289	G748-F03289	F2_TWO_EXACT_CARDS	3	2	oteol|qokey	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokey=HOT|MIDDLE_STAGE || oteol=COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	pchedy qokey oteol	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0940	f81r	f81	f81r.26	4	3	LAST	qol	1	GDT734_WEAK_AXIS_TARGET	[Drogenstoff zugeben; schwach]	MATERIAL	0	1	G748-F03290	G748-F03290	F2_TWO_EXACT_CARDS	3	2	oteol|qokey	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokey=HOT|MIDDLE_STAGE || oteol=COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	qokey=heiß in der Mitte des Grades || oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qokey oteol qol	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0941	f81r	f81	f81r.6	5	2	INNER	shor	1	GDT734_WEAK_AXIS_TARGET	[Blüten-/Fruchtstand; reproduktiver Teil; schwach]	PART	0	1	G748-F03294	G748-F03294	F2_TWO_EXACT_CARDS	3	2	oteey|qokeey	-1|1	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	oteey=COLD|PREPARATION|END_STAGE || qokeey=HOT|END_STAGE	oteey=kalter Ansatz am Ende des Grades || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	oteey shor qokeey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0942	f81r	f81	f81r.8	3	1	FIRST	oty	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Anfang des Grades; schwach]	COLD|PREPARATION|BEGIN_STAGE	0	1	G748-F03296	G748-F03296	F2_TWO_EXACT_CARDS	3	2	oteey|qotey	1|2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qotey=COLD|MIDDLE_STAGE || oteey=COLD|PREPARATION|END_STAGE	qotey=kalt in der Mitte des Grades || oteey=kalter Ansatz am Ende des Grades	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	oty qotey oteey	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0943	f81r	f81	f81r.9	3	2	INNER	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F03299	G748-F03299	F1_READER_VARIABLE_CARDS	3	2	chcphey|qotedy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || chcphey=DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || chcphey=bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedy qokeedy chcphey	Mittelstufe; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0944	f81v	f81	f81v.1	2	1	FIRST	shey	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	1	G748-F03300	G748-F03300	F2_TWO_EXACT_CARDS	3	2	keedy|shekal	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	keedy=HOT|CLOSE|END_STAGE || shekal=HOT|MOIST|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE	keedy=heiß am Ende des Grades, abgeschlossen || shekal=Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	HOT	HOT	HOT	STAGE|STAGE|STAGE	NONE	NONE	NO_GDT747_PRIOR	shey keedy shekal	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0945	f81v	f81	f81v.1	5	3	LAST	dal	1	GDT734_WEAK_AXIS_TARGET	[abgemessene Rohstoffmenge I; schwach]	MATERIAL	0	1	G748-F03301	G748-F03301	F2_TWO_EXACT_CARDS	3	2	keedy|shekal	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	keedy=HOT|CLOSE|END_STAGE || shekal=HOT|MOIST|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE	keedy=heiß am Ende des Grades, abgeschlossen || shekal=Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	HOT	HOT	HOT	STAGE|STAGE|STAGE	NONE	NONE	NO_GDT747_PRIOR	keedy shekal dal	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0946	f81v	f81	f81v.10	5	2	INNER	otedy	0	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz in der Mitte des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03302	G748-F03302	F1_READER_VARIABLE_CARDS	3	2	okeedy|okshedy	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || okshedy=HOT|MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || okshedy=heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	okeedy otedy okshedy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0947	f81v	f81	f81v.11	4	1	FIRST	oky	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F03304	G748-F03304	F2_TWO_EXACT_CARDS	3	2	qoky|ykeey	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	ykeey=HOT|PROCESS|END_STAGE || qoky=HOT|BEGIN_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	oky ykeey qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0948	f81v	f81	f81v.11	7	3	LAST	oky	0	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz am Anfang des Grades; schwach]	HOT|PREPARATION|BEGIN_STAGE	0	1	G748-F03305	G748-F03305	F1_READER_VARIABLE_CARDS	3	2	qoky|ykeey	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	ykeey=HOT|PROCESS|END_STAGE || qoky=HOT|BEGIN_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ykeey qoky oky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0949	f81v	f81	f81v.23	5	2	INNER	shedy	0	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03306	G748-F03306	F1_READER_VARIABLE_CARDS	3	2	olkain|qoky	-1|1	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	olkain=HOT|MATERIAL|LEVEL_II || qoky=HOT|BEGIN_STAGE	olkain=heißes Drogenmaterial, Grad II || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	olkain shedy qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0950	f81v	f81	f81v.27	5	2	INNER	cheky	1	GDT734_WEAK_AXIS_TARGET	[bis zur mittleren Trockenstufe, dann leicht erhitzen; schwach]	HOT|DRY|PROCESS|MIDDLE_STAGE	0	1	G748-F03313	G748-F03313	F2_TWO_EXACT_CARDS	3	2	shckhedy|tedy	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	tedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || shckhedy=MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	tedy=kalt in der Mitte des Grades, abgeschlossen || shckhedy=Arzneikompositum: feucht, Gradmitte, abgeschlossen	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	MIDDLE_STAGE|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	tedy cheky shckhedy	Mittelstufe; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0951	f81v	f81	f81v.5	4	1	FIRST	chckhy	1	GDT734_WEAK_AXIS_TARGET	[Arzneikompositum: trocken, Gradanfang; schwach]	DRY|PREPARATION|BEGIN_STAGE	0	2	G748-F03315|G748-F03317	G748-F03317	F1_READER_VARIABLE_CARDS	4	3	kar|okeedy|qoky	1|2|3	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qoky=HOT|BEGIN_STAGE || kar=HOT|PART|MATERIAL	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qoky=heiß am Anfang des Grades || kar=heiße Drogenfraktion I	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	chckhy okeedy qoky kar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0952	f81v	f81	f81v.5	8	4	LAST	daiin	0	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	2	G748-F03316|G748-F03318	G748-F03318	F1_READER_VARIABLE_CARDS	4	3	kar|okeedy|qoky	-1|-2|-3	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qoky=HOT|BEGIN_STAGE || kar=HOT|PART|MATERIAL	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qoky=heiß am Anfang des Grades || kar=heiße Drogenfraktion I	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okeedy qoky kar daiin	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0953	f82r	f82	f82r.13	3	1	FIRST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F03319	G748-F03319	F2_TWO_EXACT_CARDS	3	2	chedar|qotedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || chedar=DRY|PART|MIDDLE_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || chedar=abgemessene Trockenfraktion I, Mittelstufe	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeedy qotedy chedar	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0954	f82r	f82	f82r.13	6	3	LAST	cheey	1	GDT734_WEAK_AXIS_TARGET	[trocken am Ende des Grades; schwach]	DRY|END_STAGE	0	1	G748-F03320	G748-F03320	F2_TWO_EXACT_CARDS	3	2	chedar|qotedy	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || chedar=DRY|PART|MIDDLE_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || chedar=abgemessene Trockenfraktion I, Mittelstufe	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedy chedar cheey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0955	f82r	f82	f82r.18	9	3	LAST	l	0	WITHHELD_RETIRED_LITERAL_TARGET	[l: zurückgehaltene Altidentität]	NONE	1	1	G748-F03322	G748-F03322	F1_READER_VARIABLE_CARDS	3	2	qokeey|ykeey	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || ykeey=HOT|PROCESS|END_STAGE	qokeey=heiß am Ende des Grades || ykeey=erhitze hiervon bis zur Endstufe und schließe ab	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey ykeey l	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0956	f82r	f82	f82r.3	2	2	INNER	lcheckhedy	1	OPEN_TARGET	[lcheckhedy:?]	NONE	0	1	G748-F03329	G748-F03329	F2_TWO_EXACT_CARDS	3	2	qokaly|qokeey	-1|1	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || qokaly=HOT|MATERIAL|PROCESS	qokeey=heiß am Ende des Grades || qokaly=erhitze Rohdroge I leicht und schließe ab	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey lcheckhedy qokaly	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0957	f82r	f82	f82r.30	5	2	INNER	shedy	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F03330	G748-F03330	F2_TWO_EXACT_CARDS	3	2	qokeey|qoteey	-1|1	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoteey=COLD|END_STAGE || qokeey=HOT|END_STAGE	qoteey=kalt am Ende des Grades || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qoteey shedy qokeey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0958	f82r	f82	f82r.32	1	1	FIRST	taiin	0	GDT734_WEAK_AXIS_TARGET	[kalt, Grad III; schwach]	COLD|LEVEL_III	0	1	G748-F03331	G748-F03331	F1_READER_VARIABLE_CARDS	3	2	chckhey|shedaiin	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	shedaiin=AMOUNT|MATERIAL|MIDDLE_STAGE || chckhey=DRY|PREPARATION|MIDDLE_STAGE	shedaiin=drei Portionen bis zur Mittelstufe eingeweichter Droge || chckhey=Arzneikompositum: trocken, Gradmitte	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	taiin shedaiin chckhey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0959	f82r	f82	f82r.32	4	3	LAST	lchey	1	WITHHELD_RETIRED_LITERAL_TARGET	[lchey: zurückgehaltene Altidentität]	NONE	1	1	G748-F03332	G748-F03332	F1_READER_VARIABLE_CARDS	3	2	chckhey|shedaiin	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	shedaiin=AMOUNT|MATERIAL|MIDDLE_STAGE || chckhey=DRY|PREPARATION|MIDDLE_STAGE	shedaiin=drei Portionen bis zur Mittelstufe eingeweichter Droge || chckhey=Arzneikompositum: trocken, Gradmitte	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	shedaiin chckhey lchey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0960	f82r	f82	f82r.7	5	1	FIRST	solshedy	0	OPEN_TARGET	[solshedy:?]	NONE	0	1	G748-F03333	G748-F03333	F1_READER_VARIABLE_CARDS	3	2	qokeey|qoky	1|2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || qoky=HOT|BEGIN_STAGE	qokeey=heiß am Ende des Grades || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	solshedy qokeey qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0961	f82r	f82	f82r.7	8	3	LAST	ls	1	WITHHELD_RETIRED_LITERAL_TARGET	[ls: zurückgehaltene Altidentität]	NONE	1	1	G748-F03334	G748-F03334	F2_TWO_EXACT_CARDS	3	2	qokeey|qoky	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || qoky=HOT|BEGIN_STAGE	qokeey=heiß am Ende des Grades || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey qoky ls	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0962	f82v	f82	f82v.11	2	1	FIRST	dar	1	GDT734_WEAK_AXIS_TARGET	[abgemessene Fraktion I; schwach]	PART	0	1	G748-F03338	G748-F03338	F2_TWO_EXACT_CARDS	3	2	cheeky|qokeey	1|2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || cheeky=HOT|DRY|BEGIN_STAGE|END_STAGE	qokeey=heiß am Ende des Grades || cheeky=trocken am Gradende, dann heiß am Gradanfang	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	dar qokeey cheeky	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0963	f82v	f82	f82v.11	5	3	LAST	qokal	0	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I, heiß am Gradanfang; schwach]	HOT|MATERIAL|BEGIN_STAGE	0	1	G748-F03339	G748-F03339	F1_READER_VARIABLE_CARDS	3	2	cheeky|qokeey	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || cheeky=HOT|DRY|BEGIN_STAGE|END_STAGE	qokeey=heiß am Ende des Grades || cheeky=trocken am Gradende, dann heiß am Gradanfang	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey cheeky qokal	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0964	f82v	f82	f82v.16	4	1	FIRST	raiin	0	WITHHELD_RETIRED_LITERAL_TARGET	[raiin: zurückgehaltene Altidentität]	NONE	1	1	G748-F03340	G748-F03340	F1_READER_VARIABLE_CARDS	3	2	qokchey|shes	1|2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	shes=MOIST|MATERIAL|MIDDLE_STAGE || qokchey=HOT|DRY|MIDDLE_STAGE	shes=feuchtes Drogenmaterial, Mittelstufe || qokchey=heiß und trocken in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	MOISTURE	NONE	NONE	NO_GDT747_PRIOR	raiin shes qokchey	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0965	f82v	f82	f82v.16	7	3	LAST	qokain	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad II; schwach]	HOT|LEVEL_II	0	1	G748-F03341	G748-F03341	F1_READER_VARIABLE_CARDS	3	2	qokchey|shes	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	shes=MOIST|MATERIAL|MIDDLE_STAGE || qokchey=HOT|DRY|MIDDLE_STAGE	shes=feuchtes Drogenmaterial, Mittelstufe || qokchey=heiß und trocken in der Mitte des Grades	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	MOISTURE	NONE	NONE	NO_GDT747_PRIOR	shes qokchey qokain	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0966	f82v	f82	f82v.17	8	1	FIRST	rcheey	1	WITHHELD_RETIRED_LITERAL_TARGET	[rcheey: zurückgehaltene Altidentität]	NONE	1	1	G748-F03342	G748-F03342	F1_READER_VARIABLE_CARDS	3	2	chtedy|qotedy	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || chtedy=COLD|DRY|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || chtedy=abkühlen, bis zur Mittelstufe trocknen und fertigstellen	COLD|MIDDLE_STAGE|END_STAGE	COLD|MIDDLE_STAGE|END_STAGE	COLD|MIDDLE_STAGE|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	rcheey qotedy chtedy	kalt/gekühlt; Mittelstufe; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0967	f82v	f82	f82v.17	11	3	LAST	rches	0	OPEN_TARGET	[rches:?]	NONE	0	1	G748-F03343	G748-F03343	F1_READER_VARIABLE_CARDS	3	2	chtedy|qotedy	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || chtedy=COLD|DRY|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	qotedy=kalt in der Mitte des Grades, abgeschlossen || chtedy=abkühlen, bis zur Mittelstufe trocknen und fertigstellen	COLD|MIDDLE_STAGE|END_STAGE	COLD|MIDDLE_STAGE|END_STAGE	COLD|MIDDLE_STAGE|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotedy chtedy rches	kalt/gekühlt; Mittelstufe; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0968	f82v	f82	f82v.23	3	3	LAST	qolaiin	1	OPEN_TARGET	[qolaiin:?]	NONE	0	1	G748-F03347	G748-F03347	F2_TWO_EXACT_CARDS	3	2	qolchey|yshedy	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	yshedy=MIDDLE_STAGE || qolchey=DRY|MATERIAL|MIDDLE_STAGE	yshedy=weiche hiervon bis zur mittleren Stufe ein und schließe ab || qolchey=gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	yshedy qolchey qolaiin	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
