reading_unit_id	reading_unit_type	register	page	local_record_or_namespace	visible_owner_or_role	visible_group_count	visible_sequence	grammar_or_template	status_or_address_mode	complete_reading_de	section_purpose	source_pass
f67r2.58	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 7 des linken Rades	3	cho | dal | g	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 7 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: EINGANGSBEDINGUNG; dorthin; örtlicher Name g fuer A1_LEFT_OUTER_STAR_STATION_07.	celestial lookup station or work-condition value	R284
f67r2.59	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 8 des linken Rades	1	ytchodly	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 8 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ytchodly: Himmelsobjekt oder Eingangsbedingung; Namensendung ytc/dly.	celestial lookup station or work-condition value	R284
f67r2.60	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 9 des linken Rades	1	octhys	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 9 des linken Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name octhys fuer A1_LEFT_OUTER_STAR_STATION_09.	celestial lookup station or work-condition value	R284
f67r2.61	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 10 des linken Rades	1	ytokar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 10 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des YTOK-Postens.	celestial lookup station or work-condition value	R284
f67r2.62	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 11 des linken Rades	1	otolor	FOLLOWING_RELATION	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 11 des linken Rades: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: Folgeposten; gleiche Reihe; neuer Bedingungsansatz.	celestial lookup station or work-condition value	R284
f67r2.63	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	äußere Sternstation 12 des linken Rades	1	okodar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der äußeren Sternstation 12 des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OKOD-Postens.	celestial lookup station or work-condition value	R284
f67r2.64	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 1 des rechten Rades	2	s | air	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 1 des rechten Rades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name s fuer A1_RIGHT_PHASE_STATION_01; Lauf oder Bahn.	celestial lookup station or work-condition value	R284
f67r2.65	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 2 des rechten Rades	1	soear	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 2 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des SOE-Postens.	celestial lookup station or work-condition value	R284
f67r2.66	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 3 des rechten Rades	1	cpheey	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 3 des rechten Rades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: lange oder volle Diagrammstufe; Namensendung cph/y.	celestial lookup station or work-condition value	R284
f67r2.67	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 4 des rechten Rades	1	okodar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 4 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OKOD-Postens.	celestial lookup station or work-condition value	R284
f67r2.68	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 5 des rechten Rades	1	oepchod	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 5 des rechten Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name oepchod fuer A1_RIGHT_PHASE_STATION_05.	celestial lookup station or work-condition value	R284
f67r2.69	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 6 des rechten Rades	2	s | ay	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 6 des rechten Rades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name s fuer A1_RIGHT_PHASE_STATION_06; aktueller Hauptwert.	celestial lookup station or work-condition value	R284
f67r2.70	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 7 des rechten Rades	1	osar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 7 des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OS-Postens.	celestial lookup station or work-condition value	R284
f67r2.71	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Phasenposten 8 des rechten Rades	1	oran	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	Am Phasenposten 8 des rechten Rades: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: alternativer Ansatz.	celestial lookup station or work-condition value	R284
f67r2.72	DIAGRAM_LOCUS	ASTRO	f67r2	F67_LEFT_WHEEL_NS	Außenlegende des linken Rades	12	dar | aldaiin | ydaiin | qkoy | ydaiin | qofair | ypair | ykoaiin | ydoly | ytalchos | oly | okey	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	In der Außenlegende des linken Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: davon; voriger Ziel-Sollwert; Sollwert dieses vorigen Postens; gelerntes Zeichen qkoy: neue Grundklasse.; Sollwert dieses vorigen Postens; Lauf des lokalen QOF-Postens; diesen Posten in den Lauf führen; gebundener Sollwert dieses Postens; im selben Ring, Band oder Satz fortsetzen; Namensendung yd/y.; örtlicher Name ytalchos fuer A1_LEFT_OUTER_RING_TEXT; im selben Ring, Band oder Satz fortsetzen; Namensendung y.; KURZSTUFE_SETZEN.	celestial lookup station or work-condition value	R284
f67r2.73	DIAGRAM_LOCUS	ASTRO	f67r2	F67_RIGHT_WHEEL_NS	Außenlegende des rechten Rades	11	sshey | sy | shees | qeykeey | ykchey | ykchey | qokeochy | oaiin | okol | ar | olar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	In der Außenlegende des rechten Rades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: abgelesener oder freigegebener Wert; Namensendung s.; dies; örtlicher Name shees fuer A1_RIGHT_OUTER_RING_TEXT; lange oder volle Diagrammstufe; Namensendung qeyk/y.; Diagrammplatz berechnen oder bearbeiten; Namensendung y/ey.; Diagrammplatz berechnen oder bearbeiten; Namensendung y/ey.; Diagrammposten setzen oder aktivieren; Namensendung q/eochy.; Rücknahmewert; den Posten einsetzen und im selben Lauf weiter; Quelladresse des ROOT-Postens; von der Quelladresse im selben Lauf weiter.	celestial lookup station or work-condition value	R284
f67r2.74	DIAGRAM_LOCUS	ASTRO	f67r2	F67_PAIRED_LEGEND_QUARANTINE_NS	gemeinsame Legende des Radpaares	13	yshey | qokeeody | cheos | oeeos | qockhy | chos | aiin | okeeody | qokoaiin | odain | ar | air | ay	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	In der gemeinsamen Legende des Radpaares: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: abgelesener oder freigegebener Wert; Namensendung y.; gelerntes Zeichen qokeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; Namensendung q/ody.; örtlicher Name cheos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; örtlicher Name oeeos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; durch Sektor, Ring oder Pruefweg fuehren; Namensendung qo/y.; örtlicher Name chos fuer A1_PAIRED_WHEEL_LEGEND_UNRESOLVED; Sollwert; gelerntes Zeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; Namensendung ody.; Rücknahmewert setzen; Portion vom vorigen Rücknahmeposten; Quelladresse des ROOT-Postens; Lauf oder Bahn; aktueller Hauptwert.	celestial lookup station or work-condition value	R284
f68r1.1	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LEFT_PANEL_HEADER_NS	Kopf des linken Paneels	9	shokchy | chteey | choteey | cphol | cheor | opcheeol | otor | choctheeey | okchoal	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Kopf des linken Paneels: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Himmelsobjekt oder Eingangsbedingung + Diagrammplatz berechnen oder bearbeiten; Namensendung s/y.; lange oder volle Diagrammstufe; Namensendung cht/y.; Folgeposten laenger halten; lokalen CPH-Posten im selben Lauf weiterfuehren; Bedingungsansatz des lokalen CHE-Postens; lokalen Posten laenger im selben Lauf weiterfuehren; Bedingungsansatz des Folgepostens; Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; Namensendung c/cth/y.; Zieladresse des OKCHO-Postens.	celestial lookup station or work-condition value	R284
f68r1.2	DIAGRAM_LOCUS	ASTRO	f68r1	F68_MIDDLE_PANEL_HEADER_NS	Kopf des mittleren Paneels	9	tochso | otchl | qokeeedy | cheey | cheeteey | yteody | chpor | cheokorchey | chod	FOLLOWING_RELATION	SELECT_BY_VISIBLE_OWNER	Im Kopf des mittleren Paneels: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: örtlicher Name tochso fuer A2_MIDDLE_PANEL_HEADER; lokaler CHL-Folgeposten; VOLLSTAENDIG_SETZEN__SCHLUSS; Freigabewert; lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; Namensendung ch/t/y.; gelerntes Zeichen yteody: Phasenplatz fest eingetragen.; Bedingungsansatz des lokalen CHP-Postens; Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; Namensendung che/chey.; örtlicher Name chod fuer A2_MIDDLE_PANEL_HEADER.	celestial lookup station or work-condition value	R284
f68r1.3	DIAGRAM_LOCUS	ASTRO	f68r1	F68_RIGHT_PANEL_HEADER_NS	Kopf des rechten Paneels	8	ykor | shey | qocheey | chokal | okeey | ror | eckhear | daram	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Im Kopf des rechten Paneels: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: Bedingungsansatz des lokalen YK-Postens; Freigabewert; abgelesener oder freigegebener Wert; Namensendung qo.; Zieladresse des CHOK-Postens; LANGSTUFE_SETZEN; Bedingungsansatz des lokalen R-Postens; Quelladresse des ECKHE-Postens; örtlicher Name daram fuer A2_RIGHT_PANEL_HEADER.	celestial lookup station or work-condition value	R284
f68r1.4	DIAGRAM_LOCUS	ASTRO	f68r1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Kopffragment 4 des Mehrpaneelregisters	2	dchor | okaiiin	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Kopffragment 4 des Mehrpaneelregisters: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungsansatz des lokalen DCH-Postens; örtlicher Name okaiiin fuer A2_MULTIPANEL_HEADER_FRAGMENT_04.	celestial lookup station or work-condition value	R284
f68r1.5	DIAGRAM_LOCUS	ASTRO	f68r1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Kopffragment 5 des Mehrpaneelregisters	1	yky	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Kopffragment 5 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: aktuelles Haus.	celestial lookup station or work-condition value	R284
f68r1.6	DIAGRAM_LOCUS	ASTRO	f68r1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Kopffragment 6 des Mehrpaneelregisters	1	dary	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Kopffragment 6 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Ausgangssektor, Ursprung oder Bezugswert; Namensendung d/y.	celestial lookup station or work-condition value	R284
f68r1.7	DIAGRAM_LOCUS	ASTRO	f68r1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	Kopffragment 7 des Mehrpaneelregisters	1	chkchykoly	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	Im Kopffragment 7 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; Namensendung ch/yk/y.	celestial lookup station or work-condition value	R284
f68r1.8	DIAGRAM_LOCUS	ASTRO	f68r1	F68_CENTRE_KEY_QUARANTINE_NS	örtlicher Schlüssel im Mittelbereich	1	okodaly	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Beim örtlichen Schlüssel im Mittelbereich: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; Namensendung od/y.	celestial lookup station or work-condition value	R284
f68r1.9	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 1 des Mehrpaneelregisters	1	odchecthy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 1 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen odchecthy: feste abgeleitete Bedingung.	celestial lookup station or work-condition value	R284
f68r1.10	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 2 des Mehrpaneelregisters	1	otcheody	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 2 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen otcheody: naechster Platz oder folgende Bedingung; Namensendung cheody.	celestial lookup station or work-condition value	R284
f68r1.11	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 3 des Mehrpaneelregisters	1	okoaly	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 3 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; Namensendung o/y.	celestial lookup station or work-condition value	R284
f68r1.12	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 4 des Mehrpaneelregisters	1	chocfhy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 4 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen chocfhy: Himmelsobjekt oder Eingangsbedingung; Namensendung c/cfhy.	celestial lookup station or work-condition value	R284
f68r1.13	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 5 des Mehrpaneelregisters	1	octhey	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 5 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: ausgewählte Grundbedingung.	celestial lookup station or work-condition value	R284
f68r1.14	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 6 des Mehrpaneelregisters	1	otshey	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	An der Sternstation 6 des Mehrpaneelregisters: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: naechster freigegebener Wert.	celestial lookup station or work-condition value	R284
f68r1.15	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 7 des Mehrpaneelregisters	1	otydy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 7 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen otydy: Teilsektor oder Untereintrag; Namensendung o/dy.	celestial lookup station or work-condition value	R284
f68r1.16	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 8 des Mehrpaneelregisters	1	okear	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 8 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OKE-Postens.	celestial lookup station or work-condition value	R284
f68r1.17	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 9 des Mehrpaneelregisters	1	cphocthy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 9 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen cphocthy: Himmelsobjekt oder Eingangsbedingung; Namensendung cp/cthy.	celestial lookup station or work-condition value	R284
f68r1.18	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 10 des Mehrpaneelregisters	1	ytchody	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 10 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ytchody: Himmelsobjekt oder Eingangsbedingung; Namensendung ytc/dy.	celestial lookup station or work-condition value	R284
f68r1.19	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 11 des Mehrpaneelregisters	1	otys	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 11 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name otys fuer A2_STAR_STATION_11.	celestial lookup station or work-condition value	R284
f68r1.20	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 12 des Mehrpaneelregisters	1	olor	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 12 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: derselbe Ansatz.	celestial lookup station or work-condition value	R284
f68r1.21	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 13 des Mehrpaneelregisters	1	ockhy	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	An der Sternstation 13 des Mehrpaneelregisters: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: durch Sektor, Ring oder Pruefweg fuehren; Namensendung o/y.	celestial lookup station or work-condition value	R284
f68r1.22	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 14 des Mehrpaneelregisters	1	ofcheor	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 14 des Mehrpaneelregisters: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungsansatz des lokalen OFCHE-Postens.	celestial lookup station or work-condition value	R284
f68r1.23	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 15 des Mehrpaneelregisters	1	otchdy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 15 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: FOLGEPLATZ_UEBERTRAGEN__SCHLUSS.	celestial lookup station or work-condition value	R284
f68r1.24	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 16 des Mehrpaneelregisters	1	otykchs	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 16 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name otykchs fuer A2_STAR_STATION_16.	celestial lookup station or work-condition value	R284
f68r1.25	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 17 des Mehrpaneelregisters	1	otol	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	An der Sternstation 17 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: DANACH_FORTSETZEN.	celestial lookup station or work-condition value	R284
f68r1.26	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 18 des Mehrpaneelregisters	1	otor	FOLLOWING_RELATION	SELECT_BY_VISIBLE_OWNER	An der Sternstation 18 des Mehrpaneelregisters: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: Bedingungsansatz des Folgepostens.	celestial lookup station or work-condition value	R284
f68r1.27	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 19 des Mehrpaneelregisters	1	oiinar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 19 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Quelladresse des OIIN-Postens.	celestial lookup station or work-condition value	R284
f68r1.28	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 20 des Mehrpaneelregisters	1	okoldy	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	An der Sternstation 20 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: gelerntes Zeichen okoldy: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; Namensendung dy.	celestial lookup station or work-condition value	R284
f68r1.29	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 21 des Mehrpaneelregisters	1	ykchdy	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	An der Sternstation 21 des Mehrpaneelregisters: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen ykchdy: Wert oder Platzbezug uebertragen; Namensendung yk/y.	celestial lookup station or work-condition value	R284
f68r1.30	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 22 des Mehrpaneelregisters	1	oeeody	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	An der Sternstation 22 des Mehrpaneelregisters: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: gelerntes Zeichen oeeody: lange oder volle Diagrammstufe; Namensendung o/ody.	celestial lookup station or work-condition value	R284
f68r1.31	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 23 des Mehrpaneelregisters	1	ocphy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 23 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ocphy: Grundauswahl.	celestial lookup station or work-condition value	R284
f68r1.32	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 24 des Mehrpaneelregisters	1	okeeodal	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 24 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Zieladresse des OKEEOD-Postens.	celestial lookup station or work-condition value	R284
f68r1.33	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 25 des Mehrpaneelregisters	1	okshor	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	An der Sternstation 25 des Mehrpaneelregisters: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: ruhenden Bedingungsansatz einsetzen.	celestial lookup station or work-condition value	R284
f68r1.34	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 26 des Mehrpaneelregisters	1	osdaiin	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	An der Sternstation 26 des Mehrpaneelregisters: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: voriger Aufnahmewert.	celestial lookup station or work-condition value	R284
f68r1.35	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 27 des Mehrpaneelregisters	1	otochedy	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	An der Sternstation 27 des Mehrpaneelregisters: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen otochedy: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; Namensendung o/y.	celestial lookup station or work-condition value	R284
f68r1.36	DIAGRAM_LOCUS	ASTRO	f68r1	F68_LOCAL_STAR_SLOT_NS	Sternstation 28 des Mehrpaneelregisters	1	dolchedy	ROW_CONTINUATION	SELECT_BY_VISIBLE_OWNER	An der Sternstation 28 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: gelerntes Zeichen dolchedy: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; Namensendung d/y.	celestial lookup station or work-condition value	R284
f68r1.37	DIAGRAM_LOCUS	ASTRO	f68r1	F68_CENTRAL_LEGEND_QUARANTINE_NS	Legende des Mittelbereichs	5	oky | okchdy | okardy | qear | oygy	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	In der Legende des Mittelbereichs: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: einsetzen; gelerntes Zeichen okchdy: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; Namensendung y.; gelerntes Zeichen okardy: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; Namensendung dy.; Quelladresse des QE-Postens; aktueller Grundgrad.	celestial lookup station or work-condition value	R284
