joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason
0f15effeca7ab10bb026	lchedar	lchedar	1	B2	f82r	L+CHED+AR_SOURCE	L+CHED=hinausführen; AR=Quelle	aus der Quelle hinausführen	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: aus der Quelle hinausführen	NONE; Revision: Einzelbeleg; die alte Lesung kühles Wasser enthält eine nicht sichtbare Temperatur.; direction: The former temperature value is removed.	lchedar=kühles Wasser	kühles Wasser	kühles Wasser	CHED_PARADIGM	MEDIUM_HIGH	Einzelbeleg; die alte Lesung kühles Wasser enthält eine nicht sichtbare Temperatur.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AR	CHD~CHED=umsetzen/in einen Arbeitsgang führen; L=ab oder aus; AR=aus oder von	aus einer Quelle oder Station abführen	DIRECTION_WORKSHOP	SELECTED_COMPOSITIONAL	The former temperature value is removed.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AR_SOURCE	L+CHED=hinausführen; AR=Quelle	aus der Quelle hinausführen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AR_SOURCE	L+CHED=hinausführen; AR=Quelle	aus der Quelle hinausführen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	L+CHED+AR_SOURCE	L+CHED=hinausführen; AR=Quelle	aus der Quelle hinausführen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	L+CHED+AR_SOURCE	L+CHED=hinausführen; AR=Quelle	aus der Quelle hinausführen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
0f18de177ed7c878bf95	dl	dl	2	B1	f81v	DL_BATH_ADDITIVE_WHOLE_CARD	DL=Badzusatz	Badzusatz	SELECTED_MEDIUM_SUBSTANCE__MEDIUM_WHOLE_CARD	Stoffrunde: Badzusatz	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dl=Badezusatz	Badezusatz	Badezusatz	UNCHANGED	UNCHANGED	NOT_APPLICABLE	dl=Badezusatz	Badezusatz	Badezusatz	MEDIUM_WHOLE_CARD	Two occurrences share a bath-additive slot.	DL_BATH_ADDITIVE_WHOLE_CARD	DL=Badzusatz	Badzusatz	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DL_BATH_ADDITIVE_WHOLE_CARD	DL=Badzusatz	Badzusatz	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
10488b911aae52b3b334	otchor|qotchor	otchor	2	H2|H5	f10r|f56r	OT_FOLLOW+OR_BATCH	OT=Folge; OR=Ansatz	Folgeansatz	SELECTED_THERMAL_TEMPORAL__ORDER_OT	Selected process edition: Folgeansatz	eine Bedeutung, mehrere lokale Anwendungen; direction: Removes a separate selection root.; quantity/preparation: Two Herbal records preserve the next-preparation relation.; R3: Two Herbal events preserve the next-batch composition.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	otchor=zweite Auswahl	zweite Auswahl	zweite Auswahl	RECURRENT_COMPOSITION	SELECTED_RECURRENT_COMPOSITION	Removes a separate selection root.	Q_RENDERER+OT+CH_RENDERER+OR_PREPARATION	OT=nächste; OR=Zubereitung	die nächste Zubereitung	PREPARATION_COMPOSITION	SELECTED_RECURRENT	Two Herbal records preserve the next-preparation relation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+OR_PREPARATION	OT=nächste; OR=Zubereitung	die nächste Zubereitung	OR_BATCH	SELECTED_RECURRENT_COMPOSITION	Two Herbal events preserve the next-batch composition.	OT_NEXT+OR_BATCH	OT=nächster; OR=Ansatz	der nächste Ansatz	OR_BATCH	OT supplies order.	OT_NEXT+OR_BATCH	OT=nächster; OR=Ansatz	nächster Ansatz	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT_NEXT+OR_BATCH	OT=nächster; OR=Ansatz	nächster Ansatz	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OT	Nominal OT compound selected by R1/R2/R4.
12efe866f335461823a6	chair	chair	1	H1	f10r	CH_INLET+AIR_WATER	AIR=Wasser	Wasserzulauf	SELECTED_MEDIUM_SUBSTANCE__AIR_WATER	Stoffrunde: Wasserzulauf	NONE; direction: The Herbal owner does not draw water; liquid is a workshop default.; R3: Vessel then CHAIR then collection supports water entering the Herbal preparation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	air=fließende Flüssigkeit	fließende Flüssigkeit	Quellwasser	DIRECTION_WORKSHOP	SELECTED_THIN	The Herbal owner does not draw water; liquid is a workshop default.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CH_LEARNED+AIR_FLOW	AIR=fließende Flüssigkeit im Lauf	Flüssigkeitszulauf	AIR_WATER	SELECTED_SINGLETON_COMPOSITION	Vessel then CHAIR then collection supports water entering the Herbal preparation.	CH_LEARNED_INLET+AIR_WATER	AIR=Wasser; CH=gelernte Zulaufhülle	Wasserzulauf	AIR_WATER	Plant preparation, vessel and collection make an aqueous inlet coherent.	CH_INLET+AIR_WATER	AIR=Wasser	Wasserzulauf	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CH_INLET+AIR_WATER	AIR=Wasser	Wasserzulauf	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
1322bc176443fc2a8a86	qokokchy	qokokchy	1	H5	f56r	OK_SET+OK_REPEAT+Y_CURRENT	OK+OK=erneut; Y=Posten	erneut ansetzen	SELECTED_THERMAL_TEMPORAL__REPEAT_DOUBLE_OK	Selected process edition: erneut ansetzen	NONE; Revision: trocken verwahren gestrichen; completion: Repeat, not intensity, is selected for this single doubled-OK card.; R3 thermal: Literal doubled OK is the strongest visible repetition marker.	qokokchy=trocken verwahren	trocken verwahren	trocken verwahren	OK_PARADIGM	PARTIAL_COMPOSITION	trocken verwahren gestrichen	OK+OK+CHY[Y]?	OK=in den laufenden Arbeitsgang setzen; zweiter Aktivierungsaufruf plus aktueller Ansatz	Ansatz erneut oder kräftig in Arbeit nehmen	Y_CHY	SELECTED_PARTIAL_COMPOSITION	Repeat, not intensity, is selected for this single doubled-OK card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+OK+CHY[wrapped Y_REFERENT]	OK+OK=erneuter Arbeitsaufruf; CHY=laufender Posten	den laufenden Posten erneut in Arbeit nehmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+OK+CHY[wrapped Y_REFERENT]	OK+OK=erneuter Arbeitsaufruf; CHY=laufender Posten	den laufenden Posten erneut in Arbeit nehmen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+OK+CHY[wrapped Y_REFERENT]	OK+OK=erneuter Arbeitsaufruf; CHY=laufender Posten	den laufenden Posten erneut in Arbeit nehmen	REPEAT_GRID	REVISED_R3	Literal doubled OK is the strongest visible repetition marker.	OK_SET+OK_REPEAT+CHY_CURRENT_ITEM	OK+OK=erneut; CHY=Posten	Posten erneut ansetzen	FOUR_ROLE_LEXICAL_REPAIR	REPEAT_DOUBLE_OK	The doubled operation supplies repetition; the item is inherited from Y.
1496a731803a9f48d2e1	rol	rol	1	B1	f81v	ROL_STILL_WARM_WHOLE_CARD	ROL=noch warm	noch warm	SELECTED_THERMAL_TEMPORAL__THERMAL_STATE	Selected process edition: noch warm	NONE; R3 thermal: Learned thermal boundary; internal OL is not continuation here.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	rol=vor dem Abkühlen	vor dem Abkühlen	vor dem Abkühlen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	rol=vor dem Abkühlen	vor dem Abkühlen	vor dem Abkühlen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	rol=vor dem Abkühlen	vor dem Abkühlen	vor dem Abkühlen	THERMAL_WHOLE	REVISED_R3	Learned thermal boundary; internal OL is not continuation here.	ROL_BEFORE_COOLING_WHOLE_CARD	ROL=vor Abkühlung	vor Abkühlung	FOUR_ROLE_LEXICAL_REPAIR	THERMAL_STATE	A state is smaller than R3's prepositional phrase 'vor Abkühlung'.
1645e612504fcef59ced	okain|qokain	okain	7	B1|B2|B3|B4	f81v|f82r|f83r	OK+AIN_PORTION	OK=in Arbeit setzen; AIN=Portion	eine Portion zugeben	SELECTED_QUANTITY_PREPARATION__QUANTITY_COMPOSITION	Mengen-/Zubereitungsfassung: eine Portion zugeben	NONE; Revision: Portion geben bleibt, Gefäßargument wird nicht lexikalisiert; quantity/preparation: Seven events preserve the OK plus portion contribution.	ok=geben + ain=Portion	geben + Portion	Portion geben	OK_PARADIGM	CLOSED_STRONG	Portion geben bleibt, Gefäßargument wird nicht lexikalisiert				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIN	OK=in den laufenden Arbeitsgang setzen; abgegrenzte Portion	eine Portion einsetzen oder zugeben	QUANTITY_COMPOSITION	SELECTED_PRODUCTIVE	Seven events preserve the OK plus portion contribution.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIN_PORTION	OK=in Arbeit setzen; AIN=Portion	eine Portion zugeben	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIN_PORTION	OK=in Arbeit setzen; AIN=Portion	eine Portion zugeben	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+AIN_PORTION	OK=in Arbeit setzen; AIN=Portion	eine Portion zugeben	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AIN_PORTION	OK=in Arbeit setzen; AIN=Portion	eine Portion zugeben	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
1779decef17481ec2853	qotedaiin	qotedaiin	1	B3	f83r	qotedaiin=breites Gefäß	breites Gefäß	breites Gefäß	CONCRETE_MEMORIZED_WHOLE_WORD	Das breite Gefäß	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotedaiin=breites Gefäß	breites Gefäß	breites Gefäß	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotedaiin=breites Gefäß	breites Gefäß	breites Gefäß	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	qotedaiin=breites Gefäß	breites Gefäß	breites Gefäß	UNCHANGED	UNCHANGED	NOT_APPLICABLE	qotedaiin=breites Gefäß	breites Gefäß	breites Gefäß	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
1b1ffdd869fb1429ad03	oldy	oldy	2	B4|H4	f55v|f83r	OL_CONTINUE+DY_CLOSE	OL=fortsetzen; DY=Schluss	fortsetzen; Schluss	R3_THERMAL_TEMPORAL__ORDER_GRID	R3-Wärme-/Zeitfassung: fortsetzen; Schluss	eine Bedeutung, mehrere lokale Anwendungen; R3 thermal: The B4 heating sentence was contextual overexpansion; OLDY itself only continues and closes.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ol=weiter + dy=Ende	weiter + Ende	weiterführen; Ende	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ol=weiter + dy=Ende	weiter + Ende	weiterführen; Ende	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	ol=weiter + dy=Ende	weiter + Ende	weiterführen; Ende	ORDER_GRID	REVISED_R3	The B4 heating sentence was contextual overexpansion; OLDY itself only continues and closes.	OL_CONTINUE+DY_CLOSE	OL=fortsetzen; DY=Schluss	fortsetzen; Schluss	R3_STRUCTURAL_BASE	ORDER_GRID	R3 retained after four-role comparison.
1bfd786e6b8b63734a59	solkeey	solkeey	1	B6	f83r	SOLK_COLLECT+GRADE_2+Y_OPEN	SOLK=auffangen; EE=Stufe II; Y=offen	länger auffangen	R3_THERMAL_TEMPORAL__SOLK_GRID	R3-Wärme-/Zeitfassung: länger auffangen	NONE; completion: One open event at the same owner; not a global SOLK root.; state/endpoint: Y supplies the item, not openness; the sustained cell begins B6.; filtration: Sustained collection at the local owner-bound receiving station.; R3 thermal: Second open collection grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	solkeey=Beckenstation	Beckenstation	Beckenstation	HOLD_CORES	SELECTED_LOCAL_STATION	One open event at the same owner; not a global SOLK root.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OLK~SOLK_COLLECTION_STATION+GRADE_2	gelernte lokale Sammelstellenfamilie; längerer Grad	Sammelstelle länger offen halten	SOLK_STATE_GRID	SELECTED_LOCAL_SINGLETON	Y supplies the item, not openness; the sustained cell begins B6.	SOLK_COLLECTION+GRADE_2+Y_CURRENT_ITEM	SOLK=Auffangstelle; EE=länger; Y=aktueller Posten	den Posten länger an der Auffangstelle halten	SOLK_COLLECTION	SELECTED_LOCAL_GRADED_FAMILY	Sustained collection at the local owner-bound receiving station.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SOLK_COLLECTION+GRADE_2+Y_CURRENT_ITEM	SOLK=Auffangstelle; EE=länger; Y=aktueller Posten	länger auffangen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SOLK_COLLECTION+GRADE_2+Y_CURRENT_ITEM	SOLK=Auffangstelle; EE=länger; Y=aktueller Posten	länger auffangen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	SOLK_COLLECTION+GRADE_2+Y_CURRENT_ITEM	SOLK=Auffangstelle; EE=länger; Y=aktueller Posten	länger auffangen	SOLK_GRID	REVISED_R3	Second open collection grade.	SOLK_COLLECT+GRADE_2+Y_OPEN	SOLK=auffangen; EE=Stufe II; Y=offen	länger auffangen	R3_STRUCTURAL_BASE	SOLK_GRID	R3 retained after four-role comparison.
204b04837409088c48f9	oltchy	oltchy	1	H4	f55v	OLTCHY_WARM_WHOLE_CARD	OLTCHY=anwärmen	anwärmen	SELECTED_THERMAL_TEMPORAL__THERMAL_WHOLE	Selected process edition: anwärmen	NONE; R3 thermal: Learned whole card; its initial OL is not forced to be continuation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	oltchy=gelind erwärmen	gelind erwärmen	gelind erwärmen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	oltchy=gelind erwärmen	gelind erwärmen	gelind erwärmen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	oltchy=gelind erwärmen	gelind erwärmen	gelind erwärmen	THERMAL_WHOLE	REVISED_R3	Learned whole card; its initial OL is not forced to be continuation.	OLTCHY_GENTLE_HEAT_WHOLE_CARD	OLTCHY=sanft wärmen	sanft wärmen	FOUR_ROLE_LEXICAL_REPAIR	THERMAL_WHOLE	Keep this as a learned whole card and remove the unsupported degree adverb.
21ed2873b71e57269c08	chckhal	chckhal	1	B4	f83r	chckhal=Dauer	Dauer	Dauer	CONCRETE_MEMORIZED_WHOLE_WORD	Für die angegebene Dauer	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	chckhal=Dauer	Dauer	Dauer	UNCHANGED	UNCHANGED	NOT_APPLICABLE	chckhal=Dauer	Dauer	Dauer	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	chckhal=Dauer	Dauer	Dauer	UNCHANGED	UNCHANGED	NOT_APPLICABLE	chckhal=Dauer	Dauer	Dauer	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
22fb87a5a83e5c3fb510	kair	kair	1	B1	f81v	K_BASIN+AIR_WATER	AIR=Wasser	Beckenwasser	SELECTED_MEDIUM_SUBSTANCE__AIR_WATER	Stoffrunde: Beckenwasser	NONE; direction: No visible arrow licenses the narrower old return-flow direction.; R3: The f81v pool owner supplies the basin reading; AIR remains the water material.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	air=fließende Flüssigkeit	fließende Flüssigkeit	Rückstrom	DIRECTION_WORKSHOP	SELECTED_THIN	No visible arrow licenses the narrower old return-flow direction.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	K_LEARNED+AIR_FLOW	AIR=fließende Flüssigkeit im Lauf	laufende Beckenflüssigkeit	AIR_WATER	SELECTED_SINGLETON_COMPOSITION	The f81v pool owner supplies the basin reading; AIR remains the water material.	K_LEARNED_BASIN+AIR_WATER	AIR=Wasser; K=gelernte Beckenhülle	Beckenwasser	AIR_WATER	The visible f81v pool supplies the basin role.	K_BASIN+AIR_WATER	AIR=Wasser	Beckenwasser	UNCHANGED	UNCHANGED	NOT_APPLICABLE	K_BASIN+AIR_WATER	AIR=Wasser	Beckenwasser	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
232195d6ff2f326322f7	qokol	qokol	1	B4	f83r	OK_SET+OL_CONTINUE	OK=einsetzen; OL=Fortsetzung	Fortsetzung einsetzen	SELECTED_THERMAL_TEMPORAL__ORDER_OL	Selected process edition: Fortsetzung einsetzen	NONE; Revision: einlaufen lassen wird nur mögliche lokale Ausführung; R3 thermal: OK applies the continuation to the previous work item.	qokol=einlaufen lassen	einlaufen lassen	einlaufen lassen	OK_PARADIGM	CLOSED_RENDERER_PAIR	einlaufen lassen wird nur mögliche lokale Ausführung				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+OL	OK=in den laufenden Arbeitsgang setzen; mit Vorigem fortsetzen	vorigen Arbeitsgang weiterführen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+OL	OK=in den laufenden Arbeitsgang setzen; mit Vorigem fortsetzen	vorigen Arbeitsgang weiterführen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+OL	OK=in den laufenden Arbeitsgang setzen; mit Vorigem fortsetzen	vorigen Arbeitsgang weiterführen	ORDER_GRID	REVISED_R3	OK applies the continuation to the previous work item.	OK_SET+OL_CONTINUE	OK=ansetzen; OL=mit Vorigem	Vorigen fortsetzen	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OL	One invariant OK+OL composition replaces a reference-heavy phrase.
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	chedy	4	B1|B2|B3	f81v|f82r|f83r	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D/S/T sind wertgleiche Oberflächenhüllen; umhüllte DY-Abschlusskonstruktion	Arbeitsbewegung abschließen	PARADIGM_CHD_CHED	Stammkonsistente Werkstattlektüre: Arbeitsbewegung abschließen	NONE; Revision: Dieselbe exakte Karte erscheint auch als schedy und tchedy; D kann daher hier nicht eigenständig ausspülen bedeuten. / Gleiche exakte Karte wie dchedy und tchedy; ausspülen kann lokale Konkretisierung sein, aber nicht aus S gelesen werden. / Gleiche exakte Karte wie dchedy und schedy; T besitzt hier keinen nachweisbaren eigenen Bedeutungsbeitrag.	che=ausspülen + dy=Ende	ausspülen + Ende	ausspülen; Ende	CHED_PARADIGM	HIGH_STRUCTURE__LOW_MEANING	Dieselbe exakte Karte erscheint auch als schedy und tchedy; D kann daher hier nicht eigenständig ausspülen bedeuten. / Gleiche exakte Karte wie dchedy und tchedy; ausspülen kann lokale Konkretisierung sein, aber nicht aus S gelesen werden. / Gleiche exakte Karte wie dchedy und schedy; T besitzt hier keinen nachweisbaren eigenen Bedeutungsbeitrag.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D/S/T sind wertgleiche Oberflächenhüllen; umhüllte DY-Abschlusskonstruktion	Arbeitsbewegung abschließen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D/S/T sind wertgleiche Oberflächenhüllen; umhüllte DY-Abschlusskonstruktion	Arbeitsbewegung abschließen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D/S/T sind wertgleiche Oberflächenhüllen; umhüllte DY-Abschlusskonstruktion	Arbeitsbewegung abschließen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; D/S/T sind wertgleiche Oberflächenhüllen; umhüllte DY-Abschlusskonstruktion	Arbeitsbewegung abschließen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
276a7c2d74d1143446f4	choky|oky|qoky	oky	10	B1|B2|B3|B4|H1|H5	f10r|f56r|f81v|f82r|f83r	OK_SET+Y_OPEN	OK=ansetzen; Y=offener Posten	Posten ansetzen	R3_THERMAL_TEMPORAL__OK_GRID	R3-Wärme-/Zeitfassung: Posten ansetzen	eine Bedeutung, mehrere lokale Anwendungen; Revision: ungestufte Basis des fast vollständigen OK-Rasters; completion: Exact OKY card; kept distinct from the exact OKCHY card.; state/endpoint: Ungraded open base of the state grid.; R3 thermal: Ungraded open base of the OK grid.	ok=geben + y=Ansatz	geben + Ansatz	Ansatz geben	E_GRADE_PARADIGM	SELECTED_PRODUCTIVE	ungestufte Basis des fast vollständigen OK-Rasters	OK+Y	E-Grad=UNMARKED; Zustand=OPEN_ACTIVE	aktiven Ansatz einsetzen oder anwenden	Y_CHY	SELECTED_PRODUCTIVE	Exact OKY card; kept distinct from the exact OKCHY card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+Y_REFERENT	OK=in Arbeit setzen; Y=laufender Posten	den laufenden Posten anwenden oder in Arbeit nehmen	OK_STATE_GRID	SELECTED_STRONG	Ungraded open base of the state grid.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+Y_CURRENT_ITEM	OK=in Arbeit setzen; Y=aktueller Posten	den laufenden Posten einsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+Y_CURRENT_ITEM	OK=in Arbeit setzen; Y=aktueller Posten	den laufenden Posten einsetzen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+Y_CURRENT_ITEM	OK=in Arbeit setzen; Y=aktueller Posten	den laufenden Posten einsetzen	OK_GRID	REVISED_R3	Ungraded open base of the OK grid.	OK_SET+Y_OPEN	OK=ansetzen; Y=offener Posten	Posten ansetzen	R3_STRUCTURAL_BASE	OK_GRID	R3 retained after four-role comparison.
