visible_order	domain	item_id	page	locus	owner_or_namespace	visible_form_or_opaque_id	compiler_track	operation_or_loop	semantic_mode
342	PROSE	E342	f83r	f83r.35	B4_MAIN_LEFT_OPEN_FRINGE_STATION	chdy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
343	PROSE	E343	f83r	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	sol	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	CONTINUE_USE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
344	PROSE	E344	f83r	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	lkedy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
345	PROSE	E345	f83r	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	lchedy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	MOVE_PASS>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
346	PROSE	E346	f83r	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	qokol	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
347	PROSE	E347	f83r	f83r.37	B4_MAIN_LEFT_OPEN_FRINGE_STATION	shedy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
348	PROSE	E348	f83r	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	or	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
349	PROSE	E349	f83r	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	chey	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	CONTINUE_USE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
350	PROSE	E350	f83r	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	qockhey	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
351	PROSE	E351	f83r	f83r.38	B4_MAIN_LEFT_OPEN_FRINGE_STATION	dairydy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	MOVE_PASS>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
352	PROSE	E352	f83r	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	qokain	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
353	PROSE	E353	f83r	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	shey	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
354	PROSE	E354	f83r	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	kain	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
355	PROSE	E355	f83r	f83r.39	B4_MAIN_LEFT_OPEN_FRINGE_STATION	chckhal	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	TARGET_HANDOFF	WORKSHOP_ACTION_WITH_LOCAL_OWNER
356	PROSE	E356	f83r	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	solkey	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
357	PROSE	E357	f83r	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	lchedy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	MOVE_PASS>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
358	PROSE	E358	f83r	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	qolkain	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
359	PROSE	E359	f83r	f83r.41	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	dal	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	TARGET_HANDOFF	WORKSHOP_ACTION_WITH_LOCAL_OWNER
360	PROSE	E360	f83r	f83r.44	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	skar	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	SOURCE_DRAW	WORKSHOP_ACTION_WITH_LOCAL_OWNER
361	PROSE	E361	f83r	f83r.44	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	shedy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
362	PROSE	E362	f83r	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	otchdy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	MOVE_PASS>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
363	PROSE	E363	f83r	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	qokchdy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE>CLOSE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
364	PROSE	E364	f83r	f83r.47	B5_LEFT_OPEN_FRINGE_STATION	shedal	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	TARGET_HANDOFF	WORKSHOP_ACTION_WITH_LOCAL_OWNER
365	PROSE	E365	f83r	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	dal	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	TARGET_HANDOFF	WORKSHOP_ACTION_WITH_LOCAL_OWNER
366	PROSE	E366	f83r	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	cheol	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	CONTINUE_USE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
367	PROSE	E367	f83r	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	lol	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	MOVE_PASS	WORKSHOP_ACTION_WITH_LOCAL_OWNER
368	PROSE	E368	f83r	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	chdal	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	TARGET_HANDOFF	WORKSHOP_ACTION_WITH_LOCAL_OWNER
369	PROSE	E369	f83r	f83r.48	B5_LEFT_OPEN_FRINGE_STATION	aiin	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	METER_CHECK	WORKSHOP_ACTION_WITH_LOCAL_OWNER
370	PROSE	E370	f83r	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	sol	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	CONTINUE_USE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
371	PROSE	E371	f83r	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	daiiin	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	METER_CHECK	WORKSHOP_ACTION_WITH_LOCAL_OWNER
372	PROSE	E372	f83r	f83r.49	B5_LEFT_OPEN_FRINGE_STATION	chedy	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	MOVE_PASS	WORKSHOP_ACTION_WITH_LOCAL_OWNER
373	PROSE	E373	f83r	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	solkeey	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
374	PROSE	E374	f83r	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	qekey	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
375	PROSE	E375	f83r	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	raly	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	HOLD_STATE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
376	PROSE	E376	f83r	f83r.52	B6_RIGHT_S_RUN_MULTIPORT_STATION	ol	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	CONTINUE_USE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
377	PROSE	E377	f83r	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	daiin	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	METER_CHECK	WORKSHOP_ACTION_WITH_LOCAL_OWNER
378	PROSE	E378	f83r	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	ol	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	CONTINUE_USE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
379	PROSE	E379	f83r	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	dain	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
380	PROSE	E380	f83r	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	chey	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
381	PROSE	E381	f83r	f83r.54	B6_RIGHT_S_RUN_MULTIPORT_STATION	ldalor	OWNER>REGISTER>PRIMITIVE>CARD>RENDER	ACTIVATE_CHARGE	WORKSHOP_ACTION_WITH_LOCAL_OWNER
382	ASTRO	A001	f67r2	f67r2.1	F67_RIGHT_WHEEL_NS	A1:G001	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
383	ASTRO	A002	f67r2	f67r2.1	F67_RIGHT_WHEEL_NS	A1:G002	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
384	ASTRO	A003	f67r2	f67r2.1	F67_RIGHT_WHEEL_NS	A1:G003	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
385	ASTRO	A004	f67r2	f67r2.2	F67_RIGHT_WHEEL_NS	A1:G004	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
386	ASTRO	A005	f67r2	f67r2.2	F67_RIGHT_WHEEL_NS	A1:G005	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
387	ASTRO	A006	f67r2	f67r2.2	F67_RIGHT_WHEEL_NS	A1:G006	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
388	ASTRO	A007	f67r2	f67r2.3	F67_RIGHT_WHEEL_NS	A1:G007	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
389	ASTRO	A008	f67r2	f67r2.3	F67_RIGHT_WHEEL_NS	A1:G008	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
390	ASTRO	A009	f67r2	f67r2.3	F67_RIGHT_WHEEL_NS	A1:G009	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
391	ASTRO	A010	f67r2	f67r2.4	F67_RIGHT_WHEEL_NS	A1:G010	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
392	ASTRO	A011	f67r2	f67r2.4	F67_RIGHT_WHEEL_NS	A1:G011	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
393	ASTRO	A012	f67r2	f67r2.5	F67_RIGHT_WHEEL_NS	A1:G012	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
394	ASTRO	A013	f67r2	f67r2.5	F67_RIGHT_WHEEL_NS	A1:G013	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
395	ASTRO	A014	f67r2	f67r2.6	F67_RIGHT_WHEEL_NS	A1:G014	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
396	ASTRO	A015	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G015	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
397	ASTRO	A016	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G016	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
398	ASTRO	A017	f67r2	f67r2.7	F67_RIGHT_WHEEL_NS	A1:G017	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
399	ASTRO	A018	f67r2	f67r2.8	F67_RIGHT_WHEEL_NS	A1:G018	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
400	ASTRO	A019	f67r2	f67r2.9	F67_RIGHT_WHEEL_NS	A1:G019	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
401	ASTRO	A020	f67r2	f67r2.9	F67_RIGHT_WHEEL_NS	A1:G020	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
402	ASTRO	A021	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G021	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
403	ASTRO	A022	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G022	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
404	ASTRO	A023	f67r2	f67r2.10	F67_RIGHT_WHEEL_NS	A1:G023	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
405	ASTRO	A024	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G024	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
406	ASTRO	A025	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G025	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
407	ASTRO	A026	f67r2	f67r2.11	F67_RIGHT_WHEEL_NS	A1:G026	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
408	ASTRO	A027	f67r2	f67r2.12	F67_RIGHT_WHEEL_NS	A1:G027	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
409	ASTRO	A028	f67r2	f67r2.12	F67_RIGHT_WHEEL_NS	A1:G028	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
410	ASTRO	A029	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G029	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
411	ASTRO	A030	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G030	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
412	ASTRO	A031	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G031	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
413	ASTRO	A032	f67r2	f67r2.13	F67_RIGHT_WHEEL_NS	A1:G032	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
414	ASTRO	A033	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G033	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
415	ASTRO	A034	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G034	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
416	ASTRO	A035	f67r2	f67r2.14	F67_RIGHT_WHEEL_NS	A1:G035	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
417	ASTRO	A036	f67r2	f67r2.15	F67_LEFT_WHEEL_NS	A1:G036	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
418	ASTRO	A037	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G037	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
419	ASTRO	A038	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G038	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
420	ASTRO	A039	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G039	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
421	ASTRO	A040	f67r2	f67r2.16	F67_LEFT_WHEEL_NS	A1:G040	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
422	ASTRO	A041	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G041	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
423	ASTRO	A042	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G042	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
424	ASTRO	A043	f67r2	f67r2.17	F67_LEFT_WHEEL_NS	A1:G043	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
425	ASTRO	A044	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G044	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
426	ASTRO	A045	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G045	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
427	ASTRO	A046	f67r2	f67r2.18	F67_LEFT_WHEEL_NS	A1:G046	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
428	ASTRO	A047	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G047	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
429	ASTRO	A048	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G048	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
430	ASTRO	A049	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G049	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
431	ASTRO	A050	f67r2	f67r2.19	F67_LEFT_WHEEL_NS	A1:G050	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
432	ASTRO	A051	f67r2	f67r2.20	F67_LEFT_WHEEL_NS	A1:G051	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
433	ASTRO	A052	f67r2	f67r2.20	F67_LEFT_WHEEL_NS	A1:G052	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
434	ASTRO	A053	f67r2	f67r2.21	F67_LEFT_WHEEL_NS	A1:G053	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
435	ASTRO	A054	f67r2	f67r2.21	F67_LEFT_WHEEL_NS	A1:G054	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
436	ASTRO	A055	f67r2	f67r2.21	F67_LEFT_WHEEL_NS	A1:G055	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
437	ASTRO	A056	f67r2	f67r2.22	F67_LEFT_WHEEL_NS	A1:G056	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
438	ASTRO	A057	f67r2	f67r2.23	F67_LEFT_WHEEL_NS	A1:G057	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
439	ASTRO	A058	f67r2	f67r2.23	F67_LEFT_WHEEL_NS	A1:G058	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
440	ASTRO	A059	f67r2	f67r2.24	F67_LEFT_WHEEL_NS	A1:G059	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
441	ASTRO	A060	f67r2	f67r2.24	F67_LEFT_WHEEL_NS	A1:G060	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
442	ASTRO	A061	f67r2	f67r2.24	F67_LEFT_WHEEL_NS	A1:G061	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
443	ASTRO	A062	f67r2	f67r2.25	F67_LEFT_WHEEL_NS	A1:G062	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
444	ASTRO	A063	f67r2	f67r2.26	F67_LEFT_WHEEL_NS	A1:G063	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
445	ASTRO	A064	f67r2	f67r2.26	F67_LEFT_WHEEL_NS	A1:G064	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
446	ASTRO	A065	f67r2	f67r2.26	F67_LEFT_WHEEL_NS	A1:G065	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
447	ASTRO	A066	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G066	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
448	ASTRO	A067	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G067	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
449	ASTRO	A068	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G068	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
450	ASTRO	A069	f67r2	f67r2.27	F67_LEFT_WHEEL_NS	A1:G069	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
451	ASTRO	A070	f67r2	f67r2.28	F67_LEFT_WHEEL_NS	A1:G070	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
452	ASTRO	A071	f67r2	f67r2.28	F67_LEFT_WHEEL_NS	A1:G071	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
453	ASTRO	A072	f67r2	f67r2.29	F67_LEFT_WHEEL_NS	A1:G072	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
454	ASTRO	A073	f67r2	f67r2.29	F67_LEFT_WHEEL_NS	A1:G073	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
455	ASTRO	A074	f67r2	f67r2.30	F67_LEFT_WHEEL_NS	A1:G074	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
456	ASTRO	A075	f67r2	f67r2.30	F67_LEFT_WHEEL_NS	A1:G075	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
457	ASTRO	A076	f67r2	f67r2.31	F67_LEFT_WHEEL_NS	A1:G076	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
458	ASTRO	A077	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G077	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
459	ASTRO	A078	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G078	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
460	ASTRO	A079	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G079	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
461	ASTRO	A080	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G080	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
462	ASTRO	A081	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G081	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
463	ASTRO	A082	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G082	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
464	ASTRO	A083	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G083	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
465	ASTRO	A084	f67r2	f67r2.34	F67_LEFT_WHEEL_NS	A1:G084	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
466	ASTRO	A085	f67r2	f67r2.34	F67_LEFT_WHEEL_NS	A1:G085	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
