statement_id	page	register	event_count	component_atom_count	category_count	categories_used	unknown_atoms	sheet_result
P1009-S381	f77r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S382	f77r	BIOLOGICAL	38	99	24	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_02|CONTROL_05|CONTROL_06|CONTROL_07|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_08|CORE_10|CORE_11|CORE_12|CORE_14|CORE_15|CORE_16|CORE_17|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S383	f81v	BIOLOGICAL	3	8	8	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_07|CORE_08|CORE_09|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S384	f81v	BIOLOGICAL	5	11	10	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_03|CORE_05|CORE_07|CORE_08|CORE_09|CORE_12|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S385	f81v	BIOLOGICAL	4	15	10	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_07|CORE_09|CORE_14|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S386	f81v	BIOLOGICAL	14	26	13	CONTROL_02|CONTROL_04|CORE_02|CORE_03|CORE_05|CORE_08|CORE_09|CORE_10|CORE_11|CORE_14|CORE_16|CORE_17|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S387	f81v	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S388	f81v	BIOLOGICAL	5	13	10	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_05|CORE_07|CORE_09|CORE_12|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S389	f81v	BIOLOGICAL	15	30	11	CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_09|CORE_10|CORE_15|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S390	f81v	BIOLOGICAL	15	28	15	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_14|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S391	f81v	BIOLOGICAL	8	18	13	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_12|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S392	f81v	BIOLOGICAL	4	8	7	CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_07|CORE_09|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S393	f81v	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S394	f81v	BIOLOGICAL	4	13	11	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_03|CORE_06|CORE_09|CORE_10|CORE_16|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S395	f81v	BIOLOGICAL	1	2	2	CONTROL_04|CORE_03	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S396	f81v	BIOLOGICAL	8	20	13	CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_07|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_06|CORE_08|CORE_09|CORE_10|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S397	f81v	BIOLOGICAL	4	16	11	CHANNEL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_07|CORE_15|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S398	f81v	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S399	f81v	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_02|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S400	f81v	BIOLOGICAL	17	46	14	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_07|CORE_09|CORE_12|CORE_14|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S401	f81v	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S402	f81v	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_01|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S403	f81v	BIOLOGICAL	3	16	8	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_06|CORE_09|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S404	f81v	BIOLOGICAL	3	15	9	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_06|CORE_07|CORE_09|CORE_11|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S405	f81v	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_01|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S406	f81v	BIOLOGICAL	4	13	8	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_08|CORE_01|CORE_04|CORE_08|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S407	f81v	BIOLOGICAL	2	5	5	CONTROL_01|CONTROL_04|CORE_02|CORE_05|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S408	f81v	BIOLOGICAL	4	13	9	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_07|CORE_09|CORE_10	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S409	f81v	BIOLOGICAL	2	6	5	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S410	f81v	BIOLOGICAL	12	38	20	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_08|CORE_11|CORE_12|CORE_13|CORE_14|CORE_15|CORE_17|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S411	f81v	BIOLOGICAL	5	15	11	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_03|CORE_07|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S412	f81v	BIOLOGICAL	4	11	8	CHANNEL_01|CONTROL_04|CORE_01|CORE_07|CORE_08|CORE_09|CORE_12|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S413	f81v	BIOLOGICAL	3	6	6	CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_07|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S414	f81v	BIOLOGICAL	1	3	3	CONTROL_04|CORE_03|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S415	f81v	BIOLOGICAL	5	11	10	CONTROL_04|CORE_01|CORE_02|CORE_05|CORE_06|CORE_09|CORE_12|CORE_14|CORE_16|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S416	f81v	BIOLOGICAL	5	10	7	CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_06|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S417	f81v	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S418	f81v	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S419	f81v	BIOLOGICAL	5	13	9	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_06|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S420	f81v	BIOLOGICAL	3	9	9	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_06|CORE_07|CORE_08|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S421	f81v	BIOLOGICAL	8	21	14	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_08|CORE_09|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S422	f81v	BIOLOGICAL	2	7	7	CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_07|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S423	f81v	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S424	f81v	BIOLOGICAL	4	12	9	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_04|CORE_07|CORE_14|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S425	f81v	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_07|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S426	f81v	BIOLOGICAL	11	23	14	CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_07|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_07|CORE_08|CORE_09|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S427	f81v	BIOLOGICAL	7	27	16	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_06|CORE_01|CORE_03|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_15|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S428	f81v	BIOLOGICAL	6	18	10	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_06|CORE_12|CORE_15|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S429	f81v	BIOLOGICAL	7	16	11	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_11|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S430	f81v	BIOLOGICAL	3	9	7	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_04|CORE_07|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S431	f81v	BIOLOGICAL	14	27	12	CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_07|CORE_01|CORE_02|CORE_03|CORE_06|CORE_07|CORE_08|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S432	f81v	BIOLOGICAL	4	12	8	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_03|CORE_05|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S433	f81v	BIOLOGICAL	4	12	9	CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_07|CORE_02|CORE_03|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S434	f81v	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S435	f81v	BIOLOGICAL	2	9	6	CONTROL_01|CONTROL_04|CORE_01|CORE_06|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S436	f81v	BIOLOGICAL	1	2	2	CORE_05|CORE_06	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S437	f82r	BIOLOGICAL	10	30	15	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_06|CORE_07|CORE_09|CORE_10|CORE_12|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S438	f82r	BIOLOGICAL	3	6	5	CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S439	f82r	BIOLOGICAL	5	16	10	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_05|CORE_06|CORE_09|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S440	f82r	BIOLOGICAL	8	24	13	CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_09|CORE_10|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S441	f82r	BIOLOGICAL	7	20	13	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_09|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S442	f82r	BIOLOGICAL	4	10	10	CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S443	f82r	BIOLOGICAL	3	7	7	CONTROL_01|CONTROL_04|CORE_02|CORE_05|CORE_07|CORE_08|CORE_11	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S444	f82r	BIOLOGICAL	8	22	12	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S445	f82r	BIOLOGICAL	3	8	8	CONTROL_01|CONTROL_04|CORE_02|CORE_04|CORE_07|CORE_08|CORE_10|CORE_11	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S446	f82r	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_03|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S447	f82r	BIOLOGICAL	6	17	9	CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S448	f82r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S449	f82r	BIOLOGICAL	13	44	19	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_05|CORE_01|CORE_02|CORE_04|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_12|CORE_13|CORE_14|CORE_15|CORE_17|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S450	f82r	BIOLOGICAL	2	7	7	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_09|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S451	f82r	BIOLOGICAL	7	22	14	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_03|CORE_04|CORE_05|CORE_06|CORE_09|CORE_12|CORE_13|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S452	f82r	BIOLOGICAL	9	31	15	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_08|CORE_09|CORE_12|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S453	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S454	f82r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S455	f82r	BIOLOGICAL	13	32	17	CHANNEL_01|CONTROL_02|CONTROL_03|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_08|CORE_10|CORE_11|CORE_12|CORE_14|CORE_16|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S456	f82r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S457	f82r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S458	f82r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S459	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S460	f82r	BIOLOGICAL	7	15	9	CHANNEL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_09|CORE_10|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S461	f82r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S462	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S463	f82r	BIOLOGICAL	10	16	12	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_08|CORE_01|CORE_03|CORE_07|CORE_10|CORE_11|CORE_13|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S464	f82r	BIOLOGICAL	4	11	8	CONTROL_01|CONTROL_02|CONTROL_03|CONTROL_04|CORE_01|CORE_02|CORE_04|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S465	f82r	BIOLOGICAL	2	8	7	CHANNEL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S466	f82r	BIOLOGICAL	4	13	12	CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_12|CORE_16|CORE_17|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S467	f82r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S468	f82r	BIOLOGICAL	12	24	13	CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_05|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_13|CORE_14|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S469	f82r	BIOLOGICAL	3	13	11	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_06|CORE_07|CORE_11|CORE_14|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S470	f82r	BIOLOGICAL	2	6	6	CONTROL_01|CONTROL_04|CORE_05|CORE_06|CORE_07|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S471	f82r	BIOLOGICAL	4	13	10	CHANNEL_01|CONTROL_01|CONTROL_03|CONTROL_04|CORE_01|CORE_03|CORE_07|CORE_09|CORE_10|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S472	f82r	BIOLOGICAL	4	12	9	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_03|CORE_06|CORE_09|CORE_10|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S473	f82r	BIOLOGICAL	23	61	19	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_03|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_12|CORE_14|CORE_15|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S474	f82r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S475	f82r	BIOLOGICAL	2	5	5	CONTROL_02|CONTROL_04|CORE_02|CORE_08|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S476	f82r	BIOLOGICAL	9	27	14	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_05|CORE_06|CORE_09|CORE_10|CORE_11|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S477	f82r	BIOLOGICAL	2	8	7	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_06|CORE_03|CORE_11	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S478	f82r	BIOLOGICAL	2	6	4	CONTROL_02|CONTROL_04|CORE_05|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S479	f82r	BIOLOGICAL	3	11	9	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_06|CORE_07|CORE_09|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S480	f82r	BIOLOGICAL	5	13	9	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_07|CORE_08|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S481	f82r	BIOLOGICAL	8	19	14	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_04|CORE_05|CORE_06|CORE_08|CORE_10|CORE_11|CORE_12|CORE_14|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S482	f82r	BIOLOGICAL	2	6	5	CONTROL_01|CONTROL_04|CORE_05|CORE_07|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S483	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S484	f82r	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_07|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S485	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S486	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S487	f82r	BIOLOGICAL	1	4	4	CONTROL_04|CONTROL_05|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S488	f82r	BIOLOGICAL	2	6	6	CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_07|CORE_02|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S489	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S490	f82r	BIOLOGICAL	9	22	14	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_07|CORE_10|CORE_12|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S491	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S492	f82r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S493	f82r	BIOLOGICAL	3	8	7	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_04|CORE_12|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S494	f82r	BIOLOGICAL	7	19	11	CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_04|CORE_06|CORE_07|CORE_10|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S495	f82r	BIOLOGICAL	2	7	7	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_07|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S496	f82r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S497	f82r	BIOLOGICAL	5	16	13	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_03|CORE_06|CORE_07|CORE_12|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S498	f82r	BIOLOGICAL	20	52	19	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_12|CORE_13|CORE_14|CORE_15|CORE_16|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S499	f83r	BIOLOGICAL	3	11	8	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_12|CORE_14|CORE_15|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S500	f83r	BIOLOGICAL	3	10	8	CONTROL_01|CONTROL_04|CORE_03|CORE_06|CORE_07|CORE_08|CORE_12|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S501	f83r	BIOLOGICAL	8	22	16	CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_07|CORE_10|CORE_11|CORE_12|CORE_14|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S502	f83r	BIOLOGICAL	5	13	13	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_03|CORE_06|CORE_08|CORE_09|CORE_11|CORE_12|CORE_13|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S503	f83r	BIOLOGICAL	2	6	6	CONTROL_02|CONTROL_04|CORE_04|CORE_05|CORE_06|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S504	f83r	BIOLOGICAL	4	6	5	CONTROL_04|CORE_01|CORE_10|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S505	f83r	BIOLOGICAL	4	10	9	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_02|CORE_04|CORE_05|CORE_07|CORE_08|CORE_10	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S506	f83r	BIOLOGICAL	2	5	5	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S507	f83r	BIOLOGICAL	4	13	10	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
