shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature
G467-S2328	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C17	alor	AL+OR	or{NAME_CORE_1}sh{NAME_CORE_2}alor	OR+SH+AL+OR	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C10+G466-C44+G466-C17
G467-S2329	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	or{NAME_CORE_1}sh{NAME_CORE_2}cfhy	OR+SH+CH+LOCAL_CHAR_F+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C10+G466-C44+G466-C18
G467-S2330	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C19	cphy	CH+P+Y	or{NAME_CORE_1}sh{NAME_CORE_2}cphy	OR+SH+CH+P+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C10+G466-C44+G466-C19
G467-S2331	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C20	cthy	CH+T+Y	or{NAME_CORE_1}sh{NAME_CORE_2}cthy	OR+SH+CH+T+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C10+G466-C44+G466-C20
G467-S2332	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C21	oiin	O+IIN	or{NAME_CORE_1}sh{NAME_CORE_2}oiin	OR+SH+O+IIN	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C10+G466-C44+G466-C21
G467-S2333	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C22	ain	AIN	or{NAME_CORE_1}sh{NAME_CORE_2}ain	OR+SH+AIN	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C10+G466-C44+G466-C22
G467-S2334	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C23	aly	AL+Y	or{NAME_CORE_1}sh{NAME_CORE_2}aly	OR+SH+AL+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C10+G466-C44+G466-C23
G467-S2335	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C24	dal	AL	or{NAME_CORE_1}sh{NAME_CORE_2}dal	OR+SH+AL	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C10+G466-C44+G466-C24
G467-S2336	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C25	eey	EE+Y	or{NAME_CORE_1}sh{NAME_CORE_2}eey	OR+SH+EE+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C10+G466-C44+G466-C25
G467-S2337	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C26	oin	O+IIN	or{NAME_CORE_1}sh{NAME_CORE_2}oin	OR+SH+O+IIN	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C10+G466-C44+G466-C26
G467-S2338	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C27	oly	OL+Y	or{NAME_CORE_1}sh{NAME_CORE_2}oly	OR+SH+OL+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C10+G466-C44+G466-C27
G467-S2339	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C28	ory	OR+Y	or{NAME_CORE_1}sh{NAME_CORE_2}ory	OR+SH+OR+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C10+G466-C44+G466-C28
G467-S2340	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C29	shy	Y	or{NAME_CORE_1}sh{NAME_CORE_2}shy	OR+SH+Y	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C10+G466-C44+G466-C29
G467-S2341	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C30	ydy	Y+DY	or{NAME_CORE_1}sh{NAME_CORE_2}ydy	OR+SH+Y+DY	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C10+G466-C44+G466-C30
G467-S2342	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C31	al	AL	or{NAME_CORE_1}sh{NAME_CORE_2}al	OR+SH+AL	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C10+G466-C44+G466-C31
G467-S2343	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C32	am	AM_ADDR	or{NAME_CORE_1}sh{NAME_CORE_2}am	OR+SH+AM_ADDR	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C10+G466-C44+G466-C32
G467-S2344	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C33	ar	AR	or{NAME_CORE_1}sh{NAME_CORE_2}ar	OR+SH+AR	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C10+G466-C44+G466-C33
G467-S2345	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C34	ol	OL	or{NAME_CORE_1}sh{NAME_CORE_2}ol	OR+SH+OL	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C10+G466-C44+G466-C34
G467-S2346	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C10	or	OR	G466-C44	sh	SH	G466-C35	or	OR	or{NAME_CORE_1}sh{NAME_CORE_2}or	OR+SH+OR	EINHEIT · [OWNER_NAME:NAME_CORE_1] · HALTEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C10+G466-C44+G466-C35
G467-S2347	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C13	olaiin	OL+AIIN	ot{NAME_CORE_1}air{NAME_CORE_2}olaiin	OT+AIR+OL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C11+G466-C36+G466-C13
G467-S2348	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C14	daiin	AIIN	ot{NAME_CORE_1}air{NAME_CORE_2}daiin	OT+AIR+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C36+G466-C14
G467-S2349	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C15	aiin	AIIN	ot{NAME_CORE_1}air{NAME_CORE_2}aiin	OT+AIR+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C36+G466-C15
G467-S2350	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C16	ainy	AIN+Y	ot{NAME_CORE_1}air{NAME_CORE_2}ainy	OT+AIR+AIN+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C11+G466-C36+G466-C16
G467-S2351	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C17	alor	AL+OR	ot{NAME_CORE_1}air{NAME_CORE_2}alor	OT+AIR+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C11+G466-C36+G466-C17
G467-S2352	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ot{NAME_CORE_1}air{NAME_CORE_2}cfhy	OT+AIR+CH+LOCAL_CHAR_F+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C11+G466-C36+G466-C18
G467-S2353	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C19	cphy	CH+P+Y	ot{NAME_CORE_1}air{NAME_CORE_2}cphy	OT+AIR+CH+P+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C11+G466-C36+G466-C19
G467-S2354	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C20	cthy	CH+T+Y	ot{NAME_CORE_1}air{NAME_CORE_2}cthy	OT+AIR+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C11+G466-C36+G466-C20
G467-S2355	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C21	oiin	O+IIN	ot{NAME_CORE_1}air{NAME_CORE_2}oiin	OT+AIR+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C36+G466-C21
G467-S2356	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C22	ain	AIN	ot{NAME_CORE_1}air{NAME_CORE_2}ain	OT+AIR+AIN	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C11+G466-C36+G466-C22
G467-S2357	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C23	aly	AL+Y	ot{NAME_CORE_1}air{NAME_CORE_2}aly	OT+AIR+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C11+G466-C36+G466-C23
G467-S2358	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C24	dal	AL	ot{NAME_CORE_1}air{NAME_CORE_2}dal	OT+AIR+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C36+G466-C24
G467-S2359	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C25	eey	EE+Y	ot{NAME_CORE_1}air{NAME_CORE_2}eey	OT+AIR+EE+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C11+G466-C36+G466-C25
G467-S2360	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C26	oin	O+IIN	ot{NAME_CORE_1}air{NAME_CORE_2}oin	OT+AIR+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C36+G466-C26
G467-S2361	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C27	oly	OL+Y	ot{NAME_CORE_1}air{NAME_CORE_2}oly	OT+AIR+OL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C11+G466-C36+G466-C27
G467-S2362	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C28	ory	OR+Y	ot{NAME_CORE_1}air{NAME_CORE_2}ory	OT+AIR+OR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C11+G466-C36+G466-C28
G467-S2363	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C29	shy	Y	ot{NAME_CORE_1}air{NAME_CORE_2}shy	OT+AIR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C11+G466-C36+G466-C29
G467-S2364	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C30	ydy	Y+DY	ot{NAME_CORE_1}air{NAME_CORE_2}ydy	OT+AIR+Y+DY	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C11+G466-C36+G466-C30
G467-S2365	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C31	al	AL	ot{NAME_CORE_1}air{NAME_CORE_2}al	OT+AIR+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C36+G466-C31
G467-S2366	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C32	am	AM_ADDR	ot{NAME_CORE_1}air{NAME_CORE_2}am	OT+AIR+AM_ADDR	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C11+G466-C36+G466-C32
G467-S2367	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C33	ar	AR	ot{NAME_CORE_1}air{NAME_CORE_2}ar	OT+AIR+AR	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C11+G466-C36+G466-C33
G467-S2368	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C34	ol	OL	ot{NAME_CORE_1}air{NAME_CORE_2}ol	OT+AIR+OL	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C11+G466-C36+G466-C34
G467-S2369	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C36	air	AIR	G466-C35	or	OR	ot{NAME_CORE_1}air{NAME_CORE_2}or	OT+AIR+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C11+G466-C36+G466-C35
G467-S2370	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C13	olaiin	OL+AIIN	ot{NAME_CORE_1}cth{NAME_CORE_2}olaiin	OT+CH+T+OL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C11+G466-C37+G466-C13
G467-S2371	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C14	daiin	AIIN	ot{NAME_CORE_1}cth{NAME_CORE_2}daiin	OT+CH+T+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C37+G466-C14
G467-S2372	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C15	aiin	AIIN	ot{NAME_CORE_1}cth{NAME_CORE_2}aiin	OT+CH+T+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C37+G466-C15
G467-S2373	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C16	ainy	AIN+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}ainy	OT+CH+T+AIN+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C11+G466-C37+G466-C16
G467-S2374	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C17	alor	AL+OR	ot{NAME_CORE_1}cth{NAME_CORE_2}alor	OT+CH+T+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C11+G466-C37+G466-C17
G467-S2375	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}cfhy	OT+CH+T+CH+LOCAL_CHAR_F+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C11+G466-C37+G466-C18
G467-S2376	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C19	cphy	CH+P+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}cphy	OT+CH+T+CH+P+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C11+G466-C37+G466-C19
G467-S2377	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C20	cthy	CH+T+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}cthy	OT+CH+T+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C11+G466-C37+G466-C20
G467-S2378	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C21	oiin	O+IIN	ot{NAME_CORE_1}cth{NAME_CORE_2}oiin	OT+CH+T+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C37+G466-C21
G467-S2379	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C22	ain	AIN	ot{NAME_CORE_1}cth{NAME_CORE_2}ain	OT+CH+T+AIN	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C11+G466-C37+G466-C22
G467-S2380	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C23	aly	AL+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}aly	OT+CH+T+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C11+G466-C37+G466-C23
G467-S2381	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C24	dal	AL	ot{NAME_CORE_1}cth{NAME_CORE_2}dal	OT+CH+T+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C37+G466-C24
G467-S2382	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C25	eey	EE+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}eey	OT+CH+T+EE+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C11+G466-C37+G466-C25
G467-S2383	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C26	oin	O+IIN	ot{NAME_CORE_1}cth{NAME_CORE_2}oin	OT+CH+T+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C37+G466-C26
G467-S2384	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C27	oly	OL+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}oly	OT+CH+T+OL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C11+G466-C37+G466-C27
G467-S2385	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C28	ory	OR+Y	ot{NAME_CORE_1}cth{NAME_CORE_2}ory	OT+CH+T+OR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C11+G466-C37+G466-C28
G467-S2386	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C29	shy	Y	ot{NAME_CORE_1}cth{NAME_CORE_2}shy	OT+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C11+G466-C37+G466-C29
G467-S2387	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C30	ydy	Y+DY	ot{NAME_CORE_1}cth{NAME_CORE_2}ydy	OT+CH+T+Y+DY	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C11+G466-C37+G466-C30
G467-S2388	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C31	al	AL	ot{NAME_CORE_1}cth{NAME_CORE_2}al	OT+CH+T+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C37+G466-C31
G467-S2389	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C32	am	AM_ADDR	ot{NAME_CORE_1}cth{NAME_CORE_2}am	OT+CH+T+AM_ADDR	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C11+G466-C37+G466-C32
G467-S2390	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C33	ar	AR	ot{NAME_CORE_1}cth{NAME_CORE_2}ar	OT+CH+T+AR	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C11+G466-C37+G466-C33
G467-S2391	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C34	ol	OL	ot{NAME_CORE_1}cth{NAME_CORE_2}ol	OT+CH+T+OL	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C11+G466-C37+G466-C34
G467-S2392	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C37	cth	CH+T	G466-C35	or	OR	ot{NAME_CORE_1}cth{NAME_CORE_2}or	OT+CH+T+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C11+G466-C37+G466-C35
G467-S2393	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C13	olaiin	OL+AIIN	ot{NAME_CORE_1}dar{NAME_CORE_2}olaiin	OT+D_ADDR+AR+OL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C11+G466-C38+G466-C13
G467-S2394	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C14	daiin	AIIN	ot{NAME_CORE_1}dar{NAME_CORE_2}daiin	OT+D_ADDR+AR+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C38+G466-C14
G467-S2395	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C15	aiin	AIIN	ot{NAME_CORE_1}dar{NAME_CORE_2}aiin	OT+D_ADDR+AR+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C38+G466-C15
