collision_id	collision_kind	signature	member_count	distinct_recipe_count	shell_ids	surface_templates	exact_channel_signatures	disposition
G467-K0200	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OT+AL	2	1	G467-S2105|G467-S2112	ol{NAME_CORE_1}ot{NAME_CORE_2}dal|ol{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C09+G466-C43+G466-C24|G466-C09+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0201	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+OT+O+IIN	2	1	G467-S2102|G467-S2107	ol{NAME_CORE_1}ot{NAME_CORE_2}oiin|ol{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C09+G466-C43+G466-C21|G466-C09+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0202	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+SH+AIIN	2	1	G467-S2118|G467-S2119	ol{NAME_CORE_1}sh{NAME_CORE_2}daiin|ol{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C09+G466-C44+G466-C14|G466-C09+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0203	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+SH+AL	2	1	G467-S2128|G467-S2135	ol{NAME_CORE_1}sh{NAME_CORE_2}dal|ol{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C09+G466-C44+G466-C24|G466-C09+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0204	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OL+SH+O+IIN	2	1	G467-S2125|G467-S2130	ol{NAME_CORE_1}sh{NAME_CORE_2}oiin|ol{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C09+G466-C44+G466-C21|G466-C09+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0205	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AIIN	2	1	G467-S0209|G467-S0210	or{NAME_CORE}daiin|or{NAME_CORE}aiin	G466-C10+G466-C14|G466-C10+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0206	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AIR+AIIN	2	1	G467-S2141|G467-S2142	or{NAME_CORE_1}air{NAME_CORE_2}daiin|or{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C10+G466-C36+G466-C14|G466-C10+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0207	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AIR+AL	2	1	G467-S2151|G467-S2158	or{NAME_CORE_1}air{NAME_CORE_2}dal|or{NAME_CORE_1}air{NAME_CORE_2}al	G466-C10+G466-C36+G466-C24|G466-C10+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0208	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AIR+O+IIN	2	1	G467-S2148|G467-S2153	or{NAME_CORE_1}air{NAME_CORE_2}oiin|or{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C10+G466-C36+G466-C21|G466-C10+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0209	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AL	2	1	G467-S0219|G467-S0226	or{NAME_CORE}dal|or{NAME_CORE}al	G466-C10+G466-C24|G466-C10+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0210	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AL+AIIN	2	1	G467-S2210|G467-S2211	or{NAME_CORE_1}al{NAME_CORE_2}daiin|or{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C10+G466-C39+G466-C14|G466-C10+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0211	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AL+AL	2	1	G467-S2220|G467-S2227	or{NAME_CORE_1}al{NAME_CORE_2}dal|or{NAME_CORE_1}al{NAME_CORE_2}al	G466-C10+G466-C39+G466-C24|G466-C10+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0212	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AL+O+IIN	2	1	G467-S2217|G467-S2222	or{NAME_CORE_1}al{NAME_CORE_2}oiin|or{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C10+G466-C39+G466-C21|G466-C10+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0213	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AL+OR	2	1	G467-S0212|G467-S2231	or{NAME_CORE}alor|or{NAME_CORE_1}al{NAME_CORE_2}or	G466-C10+G466-C17|G466-C10+G466-C39+G466-C35	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0214	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AL+Y	2	1	G467-S0218|G467-S2225	or{NAME_CORE}aly|or{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C10+G466-C23|G466-C10+G466-C39+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0215	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AR+AIIN	2	1	G467-S2233|G467-S2234	or{NAME_CORE_1}ar{NAME_CORE_2}daiin|or{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C10+G466-C40+G466-C14|G466-C10+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0216	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AR+AL	2	1	G467-S2243|G467-S2250	or{NAME_CORE_1}ar{NAME_CORE_2}dal|or{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C10+G466-C40+G466-C24|G466-C10+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0217	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+AR+O+IIN	2	1	G467-S2240|G467-S2245	or{NAME_CORE_1}ar{NAME_CORE_2}oiin|or{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C10+G466-C40+G466-C21|G466-C10+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0218	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+CH+T+AIIN	2	1	G467-S2164|G467-S2165	or{NAME_CORE_1}cth{NAME_CORE_2}daiin|or{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C10+G466-C37+G466-C14|G466-C10+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0219	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+CH+T+AL	2	1	G467-S2174|G467-S2181	or{NAME_CORE_1}cth{NAME_CORE_2}dal|or{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C10+G466-C37+G466-C24|G466-C10+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0220	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+CH+T+O+IIN	2	1	G467-S2171|G467-S2176	or{NAME_CORE_1}cth{NAME_CORE_2}oiin|or{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C10+G466-C37+G466-C21|G466-C10+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0221	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+CH+T+Y	2	1	G467-S0215|G467-S2179	or{NAME_CORE}cthy|or{NAME_CORE_1}cth{NAME_CORE_2}shy	G466-C10+G466-C20|G466-C10+G466-C37+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0222	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+D_ADDR+AR+AIIN	2	1	G467-S2187|G467-S2188	or{NAME_CORE_1}dar{NAME_CORE_2}daiin|or{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C10+G466-C38+G466-C14|G466-C10+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0223	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+D_ADDR+AR+AL	2	1	G467-S2197|G467-S2204	or{NAME_CORE_1}dar{NAME_CORE_2}dal|or{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C10+G466-C38+G466-C24|G466-C10+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0224	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+D_ADDR+AR+O+IIN	2	1	G467-S2194|G467-S2199	or{NAME_CORE_1}dar{NAME_CORE_2}oiin|or{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C10+G466-C38+G466-C21|G466-C10+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0225	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+O+IIN	2	1	G467-S0216|G467-S0221	or{NAME_CORE}oiin|or{NAME_CORE}oin	G466-C10+G466-C21|G466-C10+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0226	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OK+AIIN	2	1	G467-S2256|G467-S2257	or{NAME_CORE_1}ok{NAME_CORE_2}daiin|or{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C10+G466-C41+G466-C14|G466-C10+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0227	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OK+AL	2	1	G467-S2266|G467-S2273	or{NAME_CORE_1}ok{NAME_CORE_2}dal|or{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C10+G466-C41+G466-C24|G466-C10+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0228	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OK+O+IIN	2	1	G467-S2263|G467-S2268	or{NAME_CORE_1}ok{NAME_CORE_2}oiin|or{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C10+G466-C41+G466-C21|G466-C10+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0229	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OL+AIIN	3	1	G467-S0208|G467-S2279|G467-S2280	or{NAME_CORE}olaiin|or{NAME_CORE_1}ol{NAME_CORE_2}daiin|or{NAME_CORE_1}ol{NAME_CORE_2}aiin	G466-C10+G466-C13|G466-C10+G466-C42+G466-C14|G466-C10+G466-C42+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0230	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OL+AL	2	1	G467-S2289|G467-S2296	or{NAME_CORE_1}ol{NAME_CORE_2}dal|or{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C10+G466-C42+G466-C24|G466-C10+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0231	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OL+O+IIN	2	1	G467-S2286|G467-S2291	or{NAME_CORE_1}ol{NAME_CORE_2}oiin|or{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C10+G466-C42+G466-C21|G466-C10+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0232	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OL+Y	2	1	G467-S0222|G467-S2294	or{NAME_CORE}oly|or{NAME_CORE_1}ol{NAME_CORE_2}shy	G466-C10+G466-C27|G466-C10+G466-C42+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0233	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OT+AIIN	2	1	G467-S2302|G467-S2303	or{NAME_CORE_1}ot{NAME_CORE_2}daiin|or{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C10+G466-C43+G466-C14|G466-C10+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0234	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OT+AL	2	1	G467-S2312|G467-S2319	or{NAME_CORE_1}ot{NAME_CORE_2}dal|or{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C10+G466-C43+G466-C24|G466-C10+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0235	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+OT+O+IIN	2	1	G467-S2309|G467-S2314	or{NAME_CORE_1}ot{NAME_CORE_2}oiin|or{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C10+G466-C43+G466-C21|G466-C10+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0236	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+SH+AIIN	2	1	G467-S2325|G467-S2326	or{NAME_CORE_1}sh{NAME_CORE_2}daiin|or{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C10+G466-C44+G466-C14|G466-C10+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0237	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+SH+AL	2	1	G467-S2335|G467-S2342	or{NAME_CORE_1}sh{NAME_CORE_2}dal|or{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C10+G466-C44+G466-C24|G466-C10+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0238	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OR+SH+O+IIN	2	1	G467-S2332|G467-S2337	or{NAME_CORE_1}sh{NAME_CORE_2}oiin|or{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C10+G466-C44+G466-C21|G466-C10+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0239	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AIIN	2	1	G467-S0232|G467-S0233	ot{NAME_CORE}daiin|ot{NAME_CORE}aiin	G466-C11+G466-C14|G466-C11+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0240	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AIR+AIIN	2	1	G467-S2348|G467-S2349	ot{NAME_CORE_1}air{NAME_CORE_2}daiin|ot{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C11+G466-C36+G466-C14|G466-C11+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0241	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AIR+AL	2	1	G467-S2358|G467-S2365	ot{NAME_CORE_1}air{NAME_CORE_2}dal|ot{NAME_CORE_1}air{NAME_CORE_2}al	G466-C11+G466-C36+G466-C24|G466-C11+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0242	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AIR+O+IIN	2	1	G467-S2355|G467-S2360	ot{NAME_CORE_1}air{NAME_CORE_2}oiin|ot{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C11+G466-C36+G466-C21|G466-C11+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0243	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL	2	1	G467-S0242|G467-S0249	ot{NAME_CORE}dal|ot{NAME_CORE}al	G466-C11+G466-C24|G466-C11+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0244	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AIIN	4	1	G467-S0002|G467-S0003|G467-S2417|G467-S2418	otal{NAME_CORE}daiin|otal{NAME_CORE}aiin|ot{NAME_CORE_1}al{NAME_CORE_2}daiin|ot{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C01+G466-C14|G466-C01+G466-C15|G466-C11+G466-C39+G466-C14|G466-C11+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0245	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AIN	2	1	G467-S0010|G467-S2425	otal{NAME_CORE}ain|ot{NAME_CORE_1}al{NAME_CORE_2}ain	G466-C01+G466-C22|G466-C11+G466-C39+G466-C22	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0246	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AIN+Y	2	1	G467-S0004|G467-S2419	otal{NAME_CORE}ainy|ot{NAME_CORE_1}al{NAME_CORE_2}ainy	G466-C01+G466-C16|G466-C11+G466-C39+G466-C16	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0247	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AIR+AIIN	2	1	G467-S0278|G467-S0279	otal{NAME_CORE_1}air{NAME_CORE_2}daiin|otal{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C01+G466-C36+G466-C14|G466-C01+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0248	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AIR+AL	2	1	G467-S0288|G467-S0295	otal{NAME_CORE_1}air{NAME_CORE_2}dal|otal{NAME_CORE_1}air{NAME_CORE_2}al	G466-C01+G466-C36+G466-C24|G466-C01+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0249	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AIR+O+IIN	2	1	G467-S0285|G467-S0290	otal{NAME_CORE_1}air{NAME_CORE_2}oiin|otal{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C01+G466-C36+G466-C21|G466-C01+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0250	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AL	4	1	G467-S0012|G467-S0019|G467-S2427|G467-S2434	otal{NAME_CORE}dal|otal{NAME_CORE}al|ot{NAME_CORE_1}al{NAME_CORE_2}dal|ot{NAME_CORE_1}al{NAME_CORE_2}al	G466-C01+G466-C24|G466-C01+G466-C31|G466-C11+G466-C39+G466-C24|G466-C11+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0251	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AL+AIIN	2	1	G467-S0347|G467-S0348	otal{NAME_CORE_1}al{NAME_CORE_2}daiin|otal{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C01+G466-C39+G466-C14|G466-C01+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0252	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AL+AL	2	1	G467-S0357|G467-S0364	otal{NAME_CORE_1}al{NAME_CORE_2}dal|otal{NAME_CORE_1}al{NAME_CORE_2}al	G466-C01+G466-C39+G466-C24|G466-C01+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0253	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AL+O+IIN	2	1	G467-S0354|G467-S0359	otal{NAME_CORE_1}al{NAME_CORE_2}oiin|otal{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C01+G466-C39+G466-C21|G466-C01+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0254	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AL+OR	3	1	G467-S0005|G467-S0368|G467-S2420	otal{NAME_CORE}alor|otal{NAME_CORE_1}al{NAME_CORE_2}or|ot{NAME_CORE_1}al{NAME_CORE_2}alor	G466-C01+G466-C17|G466-C01+G466-C39+G466-C35|G466-C11+G466-C39+G466-C17	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0255	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AL+Y	3	1	G467-S0011|G467-S0362|G467-S2426	otal{NAME_CORE}aly|otal{NAME_CORE_1}al{NAME_CORE_2}shy|ot{NAME_CORE_1}al{NAME_CORE_2}aly	G466-C01+G466-C23|G466-C01+G466-C39+G466-C29|G466-C11+G466-C39+G466-C23	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0256	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AM_ADDR	2	1	G467-S0020|G467-S2435	otal{NAME_CORE}am|ot{NAME_CORE_1}al{NAME_CORE_2}am	G466-C01+G466-C32|G466-C11+G466-C39+G466-C32	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0257	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AR	2	1	G467-S0021|G467-S2436	otal{NAME_CORE}ar|ot{NAME_CORE_1}al{NAME_CORE_2}ar	G466-C01+G466-C33|G466-C11+G466-C39+G466-C33	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0258	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AR+AIIN	2	1	G467-S0370|G467-S0371	otal{NAME_CORE_1}ar{NAME_CORE_2}daiin|otal{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C01+G466-C40+G466-C14|G466-C01+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0259	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AR+AL	2	1	G467-S0380|G467-S0387	otal{NAME_CORE_1}ar{NAME_CORE_2}dal|otal{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C01+G466-C40+G466-C24|G466-C01+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0260	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+AR+O+IIN	2	1	G467-S0377|G467-S0382	otal{NAME_CORE_1}ar{NAME_CORE_2}oiin|otal{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C01+G466-C40+G466-C21|G466-C01+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0261	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+CH+LOCAL_CHAR_F+Y	2	1	G467-S0006|G467-S2421	otal{NAME_CORE}cfhy|ot{NAME_CORE_1}al{NAME_CORE_2}cfhy	G466-C01+G466-C18|G466-C11+G466-C39+G466-C18	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0262	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+CH+P+Y	2	1	G467-S0007|G467-S2422	otal{NAME_CORE}cphy|ot{NAME_CORE_1}al{NAME_CORE_2}cphy	G466-C01+G466-C19|G466-C11+G466-C39+G466-C19	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0263	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+CH+T+AIIN	2	1	G467-S0301|G467-S0302	otal{NAME_CORE_1}cth{NAME_CORE_2}daiin|otal{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C01+G466-C37+G466-C14|G466-C01+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0264	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+CH+T+AL	2	1	G467-S0311|G467-S0318	otal{NAME_CORE_1}cth{NAME_CORE_2}dal|otal{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C01+G466-C37+G466-C24|G466-C01+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0265	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+CH+T+O+IIN	2	1	G467-S0308|G467-S0313	otal{NAME_CORE_1}cth{NAME_CORE_2}oiin|otal{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C01+G466-C37+G466-C21|G466-C01+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
