probe_id	shell_id	shell_shape	core_marker	synthetic_surface	expected_channel_ids	observed_channel_ids	expected_known_character_count	observed_known_character_count	expected_learned_character_count	observed_learned_character_count	observed_route	observed_reading_de	precedence_collision	probe_pass
G467-P07744	G467-S2582	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxcfhy	G466-C12+G466-C37+G466-C18	G466-C12+G466-C37+G466-C18	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	NO	YES
G467-P07745	G467-S2582	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxcfhy	G466-C12+G466-C37+G466-C18	G466-C12+G466-C37+G466-C18	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	NO	YES
G467-P07746	G467-S2582	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzcfhy	G466-C12+G466-C37+G466-C18	G466-C12+G466-C37+G466-C18	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	NO	YES
G467-P07747	G467-S2583	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxcphy	G466-C12+G466-C37+G466-C19	G466-C12+G466-C37+G466-C19	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P07748	G467-S2583	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxcphy	G466-C12+G466-C37+G466-C19	G466-C12+G466-C37+G466-C19	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P07749	G467-S2583	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzcphy	G466-C12+G466-C37+G466-C19	G466-C12+G466-C37+G466-C19	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P07750	G467-S2584	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxcthy	G466-C12+G466-C37+G466-C20	G466-C12+G466-C37+G466-C20	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P07751	G467-S2584	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxcthy	G466-C12+G466-C37+G466-C20	G466-C12+G466-C37+G466-C20	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P07752	G467-S2584	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzcthy	G466-C12+G466-C37+G466-C20	G466-C12+G466-C37+G466-C20	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P07753	G467-S2585	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxoiin	G466-C12+G466-C37+G466-C21	G466-C12+G466-C37+G466-C21	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07754	G467-S2585	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxoiin	G466-C12+G466-C37+G466-C21	G466-C12+G466-C37+G466-C21	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07755	G467-S2585	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzoiin	G466-C12+G466-C37+G466-C21	G466-C12+G466-C37+G466-C21	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07756	G467-S2586	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxain	G466-C12+G466-C37+G466-C22	G466-C12+G466-C37+G466-C22	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · ANTEIL	NO	YES
G467-P07757	G467-S2586	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxain	G466-C12+G466-C37+G466-C22	G466-C12+G466-C37+G466-C22	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · ANTEIL	NO	YES
G467-P07758	G467-S2586	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzain	G466-C12+G466-C37+G466-C22	G466-C12+G466-C37+G466-C22	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · ANTEIL	NO	YES
G467-P07759	G467-S2587	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxaly	G466-C12+G466-C37+G466-C23	G466-C12+G466-C37+G466-C23	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · ZIELORT · POSTEN	NO	YES
G467-P07760	G467-S2587	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxaly	G466-C12+G466-C37+G466-C23	G466-C12+G466-C37+G466-C23	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · ZIELORT · POSTEN	NO	YES
G467-P07761	G467-S2587	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzaly	G466-C12+G466-C37+G466-C23	G466-C12+G466-C37+G466-C23	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	NO	YES
G467-P07762	G467-S2588	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxdal	G466-C12+G466-C37+G466-C24	G466-C12+G466-C37+G466-C24	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P07763	G467-S2588	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxdal	G466-C12+G466-C37+G466-C24	G466-C12+G466-C37+G466-C24	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P07764	G467-S2588	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzdal	G466-C12+G466-C37+G466-C24	G466-C12+G466-C37+G466-C24	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P07765	G467-S2589	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxeey	G466-C12+G466-C37+G466-C25	G466-C12+G466-C37+G466-C25	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · GRAD II · POSTEN	NO	YES
G467-P07766	G467-S2589	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxeey	G466-C12+G466-C37+G466-C25	G466-C12+G466-C37+G466-C25	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · GRAD II · POSTEN	NO	YES
G467-P07767	G467-S2589	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzeey	G466-C12+G466-C37+G466-C25	G466-C12+G466-C37+G466-C25	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · GRAD II · POSTEN	NO	YES
G467-P07768	G467-S2590	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxoin	G466-C12+G466-C37+G466-C26	G466-C12+G466-C37+G466-C26	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07769	G467-S2590	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxoin	G466-C12+G466-C37+G466-C26	G466-C12+G466-C37+G466-C26	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07770	G467-S2590	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzoin	G466-C12+G466-C37+G466-C26	G466-C12+G466-C37+G466-C26	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07771	G467-S2591	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxoly	G466-C12+G466-C37+G466-C27	G466-C12+G466-C37+G466-C27	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · FORTSETZEN · POSTEN	NO	YES
G467-P07772	G467-S2591	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxoly	G466-C12+G466-C37+G466-C27	G466-C12+G466-C37+G466-C27	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · FORTSETZEN · POSTEN	NO	YES
G467-P07773	G467-S2591	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzoly	G466-C12+G466-C37+G466-C27	G466-C12+G466-C37+G466-C27	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · FORTSETZEN · POSTEN	NO	YES
G467-P07774	G467-S2592	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxory	G466-C12+G466-C37+G466-C28	G466-C12+G466-C37+G466-C28	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · EINHEIT · POSTEN	NO	YES
G467-P07775	G467-S2592	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxory	G466-C12+G466-C37+G466-C28	G466-C12+G466-C37+G466-C28	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · EINHEIT · POSTEN	NO	YES
G467-P07776	G467-S2592	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzory	G466-C12+G466-C37+G466-C28	G466-C12+G466-C37+G466-C28	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · EINHEIT · POSTEN	NO	YES
G467-P07777	G467-S2593	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxshy	G466-C12+G466-C37+G466-C29	G466-C12+G466-C37+G466-C29	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · POSTEN	NO	YES
G467-P07778	G467-S2593	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxshy	G466-C12+G466-C37+G466-C29	G466-C12+G466-C37+G466-C29	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · POSTEN	NO	YES
G467-P07779	G467-S2593	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzshy	G466-C12+G466-C37+G466-C29	G466-C12+G466-C37+G466-C29	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · POSTEN	NO	YES
G467-P07780	G467-S2594	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxydy	G466-C12+G466-C37+G466-C30	G466-C12+G466-C37+G466-C30	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · POSTEN · SCHLUSS	NO	YES
G467-P07781	G467-S2594	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxydy	G466-C12+G466-C37+G466-C30	G466-C12+G466-C37+G466-C30	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · POSTEN · SCHLUSS	NO	YES
G467-P07782	G467-S2594	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzydy	G466-C12+G466-C37+G466-C30	G466-C12+G466-C37+G466-C30	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · POSTEN · SCHLUSS	NO	YES
G467-P07783	G467-S2595	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxal	G466-C12+G466-C37+G466-C31	G466-C12+G466-C37+G466-C31	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P07784	G467-S2595	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxal	G466-C12+G466-C37+G466-C31	G466-C12+G466-C37+G466-C31	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P07785	G467-S2595	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzal	G466-C12+G466-C37+G466-C31	G466-C12+G466-C37+G466-C31	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P07786	G467-S2596	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxam	G466-C12+G466-C37+G466-C32	G466-C12+G466-C37+G466-C32	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · HIER	NO	YES
G467-P07787	G467-S2596	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxam	G466-C12+G466-C37+G466-C32	G466-C12+G466-C37+G466-C32	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · HIER	NO	YES
G467-P07788	G467-S2596	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzam	G466-C12+G466-C37+G466-C32	G466-C12+G466-C37+G466-C32	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · HIER	NO	YES
G467-P07789	G467-S2597	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxar	G466-C12+G466-C37+G466-C33	G466-C12+G466-C37+G466-C33	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · AUSGANG	NO	YES
G467-P07790	G467-S2597	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxar	G466-C12+G466-C37+G466-C33	G466-C12+G466-C37+G466-C33	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · AUSGANG	NO	YES
G467-P07791	G467-S2597	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzar	G466-C12+G466-C37+G466-C33	G466-C12+G466-C37+G466-C33	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · AUSGANG	NO	YES
G467-P07792	G467-S2598	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxol	G466-C12+G466-C37+G466-C34	G466-C12+G466-C37+G466-C34	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · FORTSETZEN	NO	YES
G467-P07793	G467-S2598	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxol	G466-C12+G466-C37+G466-C34	G466-C12+G466-C37+G466-C34	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · FORTSETZEN	NO	YES
G467-P07794	G467-S2598	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzol	G466-C12+G466-C37+G466-C34	G466-C12+G466-C37+G466-C34	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · FORTSETZEN	NO	YES
G467-P07795	G467-S2599	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxcthxor	G466-C12+G466-C37+G466-C35	G466-C12+G466-C37+G466-C35	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · [PFLANZENNAME:x] · EINHEIT	NO	YES
G467-P07796	G467-S2599	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxcthzxor	G466-C12+G466-C37+G466-C35	G466-C12+G466-C37+G466-C35	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · [PFLANZENNAME:zx] · EINHEIT	NO	YES
G467-P07797	G467-S2599	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzcthxvzor	G466-C12+G466-C37+G466-C35	G466-C12+G466-C37+G466-C35	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · [PFLANZENNAME:xvz] · EINHEIT	NO	YES
G467-P07798	G467-S2600	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxolaiin	G466-C12+G466-C38+G466-C13	G466-C12+G466-C38+G466-C13	11	11	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · FORTSETZEN · WERT	NO	YES
G467-P07799	G467-S2600	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxolaiin	G466-C12+G466-C38+G466-C13	G466-C12+G466-C38+G466-C13	11	11	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · FORTSETZEN · WERT	NO	YES
G467-P07800	G467-S2600	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzolaiin	G466-C12+G466-C38+G466-C13	G466-C12+G466-C38+G466-C13	11	11	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	NO	YES
G467-P07801	G467-S2601	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxdaiin	G466-C12+G466-C38+G466-C14	G466-C12+G466-C38+G466-C14	10	10	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · WERT	NO	YES
G467-P07802	G467-S2601	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxdaiin	G466-C12+G466-C38+G466-C14	G466-C12+G466-C38+G466-C14	10	10	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P07803	G467-S2601	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzdaiin	G466-C12+G466-C38+G466-C14	G466-C12+G466-C38+G466-C14	10	10	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P07804	G467-S2602	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxaiin	G466-C12+G466-C38+G466-C15	G466-C12+G466-C38+G466-C15	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · WERT	NO	YES
G467-P07805	G467-S2602	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxaiin	G466-C12+G466-C38+G466-C15	G466-C12+G466-C38+G466-C15	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P07806	G467-S2602	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzaiin	G466-C12+G466-C38+G466-C15	G466-C12+G466-C38+G466-C15	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P07807	G467-S2603	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxainy	G466-C12+G466-C38+G466-C16	G466-C12+G466-C38+G466-C16	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · ANTEIL · POSTEN	NO	YES
G467-P07808	G467-S2603	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxainy	G466-C12+G466-C38+G466-C16	G466-C12+G466-C38+G466-C16	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · ANTEIL · POSTEN	NO	YES
G467-P07809	G467-S2603	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzainy	G466-C12+G466-C38+G466-C16	G466-C12+G466-C38+G466-C16	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	NO	YES
G467-P07810	G467-S2604	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxalor	G466-C12+G466-C38+G466-C17	G466-C12+G466-C38+G466-C17	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · ZIELORT · EINHEIT	NO	YES
G467-P07811	G467-S2604	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxalor	G466-C12+G466-C38+G466-C17	G466-C12+G466-C38+G466-C17	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	NO	YES
