copy_id	unit_id	page	scribe_profile	group_count	source_surface_sequence	rendered_surface_sequence	atom_sequence	fixed_generated_prose_de	surface_changes	profile_matches	semantic_readback_changed	status
B1-S021::S1_BARE_MASTER	B1-S021	f81v	S1_BARE_MASTER	1	chal	dal	AL	Stationsbesitzer: diese Station. Kartenfolge: dorthin. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S021::S2_Q_CELL_SCRIBE	B1-S021	f81v	S2_Q_CELL_SCRIBE	1	chal	ral	AL	Stationsbesitzer: diese Station. Kartenfolge: dorthin. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S021::S3_S_LINE_SCRIBE	B1-S021	f81v	S3_S_LINE_SCRIBE	1	chal	sal	AL	Stationsbesitzer: diese Station. Kartenfolge: dorthin. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B1-S021::S4_MIXED_COMPACT	B1-S021	f81v	S4_MIXED_COMPACT	1	chal	al	AL	Stationsbesitzer: diese Station. Kartenfolge: dorthin. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S001::S1_BARE_MASTER	B2-S001	f82r	S1_BARE_MASTER	1	dchedy	dchedy	CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Posten überführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S001::S2_Q_CELL_SCRIBE	B2-S001	f82r	S2_Q_CELL_SCRIBE	1	dchedy	schedy	CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Posten überführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S001::S3_S_LINE_SCRIBE	B2-S001	f82r	S3_S_LINE_SCRIBE	1	dchedy	schedy	CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Posten überführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S001::S4_MIXED_COMPACT	B2-S001	f82r	S4_MIXED_COMPACT	1	dchedy	dchdy	CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Posten überführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S002::S1_BARE_MASTER	B2-S002	f82r	S1_BARE_MASTER	1	qolchedy	olchedy	OL+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weiterüberführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S002::S2_Q_CELL_SCRIBE	B2-S002	f82r	S2_Q_CELL_SCRIBE	1	qolchedy	qolchedy	OL+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weiterüberführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S002::S3_S_LINE_SCRIBE	B2-S002	f82r	S3_S_LINE_SCRIBE	1	qolchedy	qolchedy	OL+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weiterüberführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S002::S4_MIXED_COMPACT	B2-S002	f82r	S4_MIXED_COMPACT	1	qolchedy	olchedy	OL+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weiterüberführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S003::S1_BARE_MASTER	B2-S003	f82r	S1_BARE_MASTER	3	qokain dy qokeedy	okain chy qokeedy	OK+AIN | Y | OK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; dieser Posten; länger ansetzen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil; eine abgeteilte Portion.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S003::S2_Q_CELL_SCRIBE	B2-S003	f82r	S2_Q_CELL_SCRIBE	3	qokain dy qokeedy	qokain chy qokeedy	OK+AIN | Y | OK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; dieser Posten; länger ansetzen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil; eine abgeteilte Portion.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S003::S3_S_LINE_SCRIBE	B2-S003	f82r	S3_S_LINE_SCRIBE	3	qokain dy qokeedy	qokain sy qokeedy	OK+AIN | Y | OK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; dieser Posten; länger ansetzen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil; eine abgeteilte Portion.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S003::S4_MIXED_COMPACT	B2-S003	f82r	S4_MIXED_COMPACT	3	qokain dy qokeedy	okain dy qokeedy	OK+AIN | Y | OK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; dieser Posten; länger ansetzen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil; eine abgeteilte Portion.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S004::S1_BARE_MASTER	B2-S004	f82r	S1_BARE_MASTER	5	qokal lcheckhy lched qokeey lcheckhedy	okal lcheckhy lched okeey lcheckhedy	OK+AL | L+CKH+Y | L+CHD | OK+EE+Y | L+CKHE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort ansetzen; Ausgangsdurchlass; abführen; länger ansetzen; abseihen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	2	5	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S004::S2_Q_CELL_SCRIBE	B2-S004	f82r	S2_Q_CELL_SCRIBE	5	qokal lcheckhy lched qokeey lcheckhedy	qokal lcheckhy lched qokeey lcheckhedy	OK+AL | L+CKH+Y | L+CHD | OK+EE+Y | L+CKHE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort ansetzen; Ausgangsdurchlass; abführen; länger ansetzen; abseihen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S004::S3_S_LINE_SCRIBE	B2-S004	f82r	S3_S_LINE_SCRIBE	5	qokal lcheckhy lched qokeey lcheckhedy	qokal lcheckhy lched okeey lcheckhedy	OK+AL | L+CKH+Y | L+CHD | OK+EE+Y | L+CKHE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort ansetzen; Ausgangsdurchlass; abführen; länger ansetzen; abseihen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S004::S4_MIXED_COMPACT	B2-S004	f82r	S4_MIXED_COMPACT	5	qokal lcheckhy lched qokeey lcheckhedy	okal lcheckhy lched okeey lcheckhedy	OK+AL | L+CKH+Y | L+CHD | OK+EE+Y | L+CKHE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort ansetzen; Ausgangsdurchlass; abführen; länger ansetzen; abseihen; Schluss. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; die sichtbar bezeichnete Öffnung.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol chkeey ldy	OK+AL+Y | SOLK+AIIN | CKH+Y | OK+AIIN | OK+AIIN | CTH+OL | CHK+EE+Y | L+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dies dort ansetzen; bis Sollmass sammeln; durchleiten; auf Sollmaß einstellen; auf Sollmaß einstellen; bereitgestellten Gang fortsetzen; diesen Posten länger warm halten; abziehen; Ende. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; das für den Durchgang vorgesehene Tuch.	2	6	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin chckhy qokaiin qokaiin octheol cheeky ldy	OK+AL+Y | SOLK+AIIN | CKH+Y | OK+AIIN | OK+AIIN | CTH+OL | CHK+EE+Y | L+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dies dort ansetzen; bis Sollmass sammeln; durchleiten; auf Sollmaß einstellen; auf Sollmaß einstellen; bereitgestellten Gang fortsetzen; diesen Posten länger warm halten; abziehen; Ende. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; das für den Durchgang vorgesehene Tuch.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin shckhy okaiin qokaiin octheol chkeey ldy	OK+AL+Y | SOLK+AIIN | CKH+Y | OK+AIIN | OK+AIIN | CTH+OL | CHK+EE+Y | L+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dies dort ansetzen; bis Sollmass sammeln; durchleiten; auf Sollmaß einstellen; auf Sollmaß einstellen; bereitgestellten Gang fortsetzen; diesen Posten länger warm halten; abziehen; Ende. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; das für den Durchgang vorgesehene Tuch.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	qokaly solkaiin chckhy okaiin okaiin octheol cheeky ldy	OK+AL+Y | SOLK+AIIN | CKH+Y | OK+AIIN | OK+AIIN | CTH+OL | CHK+EE+Y | L+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dies dort ansetzen; bis Sollmass sammeln; durchleiten; auf Sollmaß einstellen; auf Sollmaß einstellen; bereitgestellten Gang fortsetzen; diesen Posten länger warm halten; abziehen; Ende. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß; das für den Durchgang vorgesehene Tuch.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S006::S1_BARE_MASTER	B2-S006	f82r	S1_BARE_MASTER	4	oteey qokal sheckhy qoky	oteey okal sheckhy oky	OT+EE+Y | OK+AL | CKH+E+Y | OK+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: langer Folgeposten; dort ansetzen; kurz durchleiten; aktuellen Posten ansetzen. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S006::S2_Q_CELL_SCRIBE	B2-S006	f82r	S2_Q_CELL_SCRIBE	4	oteey qokal sheckhy qoky	oteey qokal sheckhy qokchy	OT+EE+Y | OK+AL | CKH+E+Y | OK+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: langer Folgeposten; dort ansetzen; kurz durchleiten; aktuellen Posten ansetzen. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; die bezeichnete örtliche Stelle; der abgeteilte Teil.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S006::S3_S_LINE_SCRIBE	B2-S006	f82r	S3_S_LINE_SCRIBE	4	oteey qokal sheckhy qoky	oteey okal sheckhy oky	OT+EE+Y | OK+AL | CKH+E+Y | OK+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: langer Folgeposten; dort ansetzen; kurz durchleiten; aktuellen Posten ansetzen. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S006::S4_MIXED_COMPACT	B2-S006	f82r	S4_MIXED_COMPACT	4	oteey qokal sheckhy qoky	oteey okal sheckhy okchy	OT+EE+Y | OK+AL | CKH+E+Y | OK+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: langer Folgeposten; dort ansetzen; kurz durchleiten; aktuellen Posten ansetzen. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbar adressierte Becken; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S007::S1_BARE_MASTER	B2-S007	f82r	S1_BARE_MASTER	1	dshedy	cheedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S007::S2_Q_CELL_SCRIBE	B2-S007	f82r	S2_Q_CELL_SCRIBE	1	dshedy	cheedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S007::S3_S_LINE_SCRIBE	B2-S007	f82r	S3_S_LINE_SCRIBE	1	dshedy	shedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S007::S4_MIXED_COMPACT	B2-S007	f82r	S4_MIXED_COMPACT	1	dshedy	dshedy	SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz absetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S008::S1_BARE_MASTER	B2-S008	f82r	S1_BARE_MASTER	3	sotaiin qokar shedy	otaiin qokar tedy	OT+AIIN | OK+AR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Folgemaß; daraus ansetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: die bezeichnete örtliche Stelle.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S008::S2_Q_CELL_SCRIBE	B2-S008	f82r	S2_Q_CELL_SCRIBE	3	sotaiin qokar shedy	otaiin qokar tedy	OT+AIIN | OK+AR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Folgemaß; daraus ansetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: die bezeichnete örtliche Stelle.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S008::S3_S_LINE_SCRIBE	B2-S008	f82r	S3_S_LINE_SCRIBE	3	sotaiin qokar shedy	sotaiin qokar shedy	OT+AIIN | OK+AR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Folgemaß; daraus ansetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: die bezeichnete örtliche Stelle.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S008::S4_MIXED_COMPACT	B2-S008	f82r	S4_MIXED_COMPACT	3	sotaiin qokar shedy	otaiin qokar dshedy	OT+AIIN | OK+AR | SHED+E+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Folgemaß; daraus ansetzen; kurz absetzen lassen; Schluss. Die gezeichnete Station setzt dabei voraus: die bezeichnete örtliche Stelle.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S009::S1_BARE_MASTER	B2-S009	f82r	S1_BARE_MASTER	1	solshedy	solshedy	OL+SHED+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiter absetzen; Schluss.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S009::S2_Q_CELL_SCRIBE	B2-S009	f82r	S2_Q_CELL_SCRIBE	1	solshedy	solshedy	OL+SHED+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiter absetzen; Schluss.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S009::S3_S_LINE_SCRIBE	B2-S009	f82r	S3_S_LINE_SCRIBE	1	solshedy	solshedy	OL+SHED+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiter absetzen; Schluss.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S009::S4_MIXED_COMPACT	B2-S009	f82r	S4_MIXED_COMPACT	1	solshedy	solshedy	OL+SHED+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: weiter absetzen; Schluss.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S010::S1_BARE_MASTER	B2-S010	f82r	S1_BARE_MASTER	4	qokeey qoky ls cheey	okeey okchy ls cheey	OK+EE+Y | OK+Y | L | CHEEY	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; aktuellen Posten ansetzen; Durchlassöffnung; klarer Auszug. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S010::S2_Q_CELL_SCRIBE	B2-S010	f82r	S2_Q_CELL_SCRIBE	4	qokeey qoky ls cheey	qokeey qokchy lo tshey	OK+EE+Y | OK+Y | L | CHEEY	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; aktuellen Posten ansetzen; Durchlassöffnung; klarer Auszug. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S010::S3_S_LINE_SCRIBE	B2-S010	f82r	S3_S_LINE_SCRIBE	4	qokeey qoky ls cheey	qokeey qokchy ls shey	OK+EE+Y | OK+Y | L | CHEEY	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; aktuellen Posten ansetzen; Durchlassöffnung; klarer Auszug. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle; der abgeteilte Teil.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S010::S4_MIXED_COMPACT	B2-S010	f82r	S4_MIXED_COMPACT	4	qokeey qoky ls cheey	okeey okchy lo cheey	OK+EE+Y | OK+Y | L | CHEEY	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; aktuellen Posten ansetzen; Durchlassöffnung; klarer Auszug. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S011::S1_BARE_MASTER	B2-S011	f82r	S1_BARE_MASTER	4	okain char okain qokeedy	okain dar okain qokeedy	OK+AIN | AR | OK+AIN | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; aus dem Ansatz; eine Portion zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S011::S2_Q_CELL_SCRIBE	B2-S011	f82r	S2_Q_CELL_SCRIBE	4	okain char okain qokeedy	qokain dar qokain qokeedy	OK+AIN | AR | OK+AIN | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; aus dem Ansatz; eine Portion zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S011::S3_S_LINE_SCRIBE	B2-S011	f82r	S3_S_LINE_SCRIBE	4	okain char okain qokeedy	qokain sar qokain qokeedy	OK+AIN | AR | OK+AIN | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; aus dem Ansatz; eine Portion zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	3	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S011::S4_MIXED_COMPACT	B2-S011	f82r	S4_MIXED_COMPACT	4	okain char okain qokeedy	okain dar okain qokeedy	OK+AIN | AR | OK+AIN | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: eine Portion zugeben; aus dem Ansatz; eine Portion zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der laufende Arbeitsansatz; das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	lchy cheey qcthey okeey lcheey taiin chey qokeeedy	L+Y | CHEEY | CTH+E+Y | OK+EE+Y | L+CHEEY | AIIN | Y | OK+EEE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abziehen; klarer Auszug; kurz bereithalten; länger ansetzen; Klarlauf abfuehren; Sollmaß; dieser Posten; vollständig ansetzen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	2	6	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	ly shey qcthey qokeey lcheey saiin sy qokeeedy	L+Y | CHEEY | CTH+E+Y | OK+EE+Y | L+CHEEY | AIIN | Y | OK+EEE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abziehen; klarer Auszug; kurz bereithalten; länger ansetzen; Klarlauf abfuehren; Sollmaß; dieser Posten; vollständig ansetzen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	4	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	lchy shey shecthy okeey lcheey saiin shy qokeeedy	L+Y | CHEEY | CTH+E+Y | OK+EE+Y | L+CHEEY | AIIN | Y | OK+EEE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abziehen; klarer Auszug; kurz bereithalten; länger ansetzen; Klarlauf abfuehren; Sollmaß; dieser Posten; vollständig ansetzen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	5	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S012::S4_MIXED_COMPACT	B2-S012	f82r	S4_MIXED_COMPACT	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	ly tshey qcthey okeey lcheey daiin dy qokeeedy	L+Y | CHEEY | CTH+E+Y | OK+EE+Y | L+CHEEY | AIIN | Y | OK+EEE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abziehen; klarer Auszug; kurz bereithalten; länger ansetzen; Klarlauf abfuehren; Sollmaß; dieser Posten; vollständig ansetzen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	4	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S013::S1_BARE_MASTER	B2-S013	f82r	S1_BARE_MASTER	1	lchedy	lochedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S013::S2_Q_CELL_SCRIBE	B2-S013	f82r	S2_Q_CELL_SCRIBE	1	lchedy	lchedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S013::S3_S_LINE_SCRIBE	B2-S013	f82r	S3_S_LINE_SCRIBE	1	lchedy	lochedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S013::S4_MIXED_COMPACT	B2-S013	f82r	S4_MIXED_COMPACT	1	lchedy	lchedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S014::S1_BARE_MASTER	B2-S014	f82r	S1_BARE_MASTER	1	lar	lar	L+AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: von dort abfuehren. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
