copy_id	unit_id	page	scribe_profile	group_position	source_group_id	atom_sequence	source_surface	selected_surface	selection_mode	surface_changed	atom_identity_preserved
B1-S005::S3_S_LINE_SCRIBE	B1-S005	f81v	S3_S_LINE_SCRIBE	1	E126	OL+CHD+CLOSE	qolchedy	qolchedy	REGISTERED_FALLBACK	NO	YES
B1-S005::S4_MIXED_COMPACT	B1-S005	f81v	S4_MIXED_COMPACT	1	E126	OL+CHD+CLOSE	qolchedy	olchedy	PROFILE_MATCH	YES	YES
B1-S006::S1_BARE_MASTER	B1-S006	f81v	S1_BARE_MASTER	1	E127	OK+AIN	qokain	okain	PROFILE_MATCH	YES	YES
B1-S006::S1_BARE_MASTER	B1-S006	f81v	S1_BARE_MASTER	2	E128	CKH+Y	shckhy	chckhy	PROFILE_MATCH	YES	YES
B1-S006::S1_BARE_MASTER	B1-S006	f81v	S1_BARE_MASTER	3	E129	LOCAL_WHOLE	dl	dl	PROFILE_MATCH	NO	YES
B1-S006::S1_BARE_MASTER	B1-S006	f81v	S1_BARE_MASTER	4	E130	AL	ral	chal	PROFILE_MATCH	YES	YES
B1-S006::S2_Q_CELL_SCRIBE	B1-S006	f81v	S2_Q_CELL_SCRIBE	1	E127	OK+AIN	qokain	qokain	PROFILE_MATCH	NO	YES
B1-S006::S2_Q_CELL_SCRIBE	B1-S006	f81v	S2_Q_CELL_SCRIBE	2	E128	CKH+Y	shckhy	shckhy	REGISTERED_FALLBACK	NO	YES
B1-S006::S2_Q_CELL_SCRIBE	B1-S006	f81v	S2_Q_CELL_SCRIBE	3	E129	LOCAL_WHOLE	dl	dl	REGISTERED_FALLBACK	NO	YES
B1-S006::S2_Q_CELL_SCRIBE	B1-S006	f81v	S2_Q_CELL_SCRIBE	4	E130	AL	ral	chal	REGISTERED_FALLBACK	YES	YES
B1-S006::S3_S_LINE_SCRIBE	B1-S006	f81v	S3_S_LINE_SCRIBE	1	E127	OK+AIN	qokain	qokain	REGISTERED_FALLBACK	NO	YES
B1-S006::S3_S_LINE_SCRIBE	B1-S006	f81v	S3_S_LINE_SCRIBE	2	E128	CKH+Y	shckhy	shckhy	PROFILE_MATCH	NO	YES
B1-S006::S3_S_LINE_SCRIBE	B1-S006	f81v	S3_S_LINE_SCRIBE	3	E129	LOCAL_WHOLE	dl	dl	REGISTERED_FALLBACK	NO	YES
B1-S006::S3_S_LINE_SCRIBE	B1-S006	f81v	S3_S_LINE_SCRIBE	4	E130	AL	ral	sal	PROFILE_MATCH	YES	YES
B1-S006::S4_MIXED_COMPACT	B1-S006	f81v	S4_MIXED_COMPACT	1	E127	OK+AIN	qokain	okain	PROFILE_MATCH	YES	YES
B1-S006::S4_MIXED_COMPACT	B1-S006	f81v	S4_MIXED_COMPACT	2	E128	CKH+Y	shckhy	shckhy	REGISTERED_FALLBACK	NO	YES
B1-S006::S4_MIXED_COMPACT	B1-S006	f81v	S4_MIXED_COMPACT	3	E129	LOCAL_WHOLE	dl	dl	PROFILE_MATCH	NO	YES
B1-S006::S4_MIXED_COMPACT	B1-S006	f81v	S4_MIXED_COMPACT	4	E130	AL	ral	dal	PROFILE_MATCH	YES	YES
B1-S007::S1_BARE_MASTER	B1-S007	f81v	S1_BARE_MASTER	1	E131	OK+CHD+CLOSE	qokchdy	okchedy	PROFILE_MATCH	YES	YES
B1-S007::S2_Q_CELL_SCRIBE	B1-S007	f81v	S2_Q_CELL_SCRIBE	1	E131	OK+CHD+CLOSE	qokchdy	qokchdy	PROFILE_MATCH	NO	YES
B1-S007::S3_S_LINE_SCRIBE	B1-S007	f81v	S3_S_LINE_SCRIBE	1	E131	OK+CHD+CLOSE	qokchdy	okchedy	REGISTERED_FALLBACK	YES	YES
B1-S007::S4_MIXED_COMPACT	B1-S007	f81v	S4_MIXED_COMPACT	1	E131	OK+CHD+CLOSE	qokchdy	okchedy	PROFILE_MATCH	YES	YES
B1-S008::S1_BARE_MASTER	B1-S008	f81v	S1_BARE_MASTER	1	E132	Y	chey	dy	PROFILE_MATCH	YES	YES
B1-S008::S1_BARE_MASTER	B1-S008	f81v	S1_BARE_MASTER	2	E133	OL	ol	tol	PROFILE_MATCH	YES	YES
B1-S008::S1_BARE_MASTER	B1-S008	f81v	S1_BARE_MASTER	3	E134	CHK+E+Y	cheky	cheky	PROFILE_MATCH	NO	YES
B1-S008::S1_BARE_MASTER	B1-S008	f81v	S1_BARE_MASTER	4	E135	OL	ol	cheol	PROFILE_MATCH	YES	YES
B1-S008::S1_BARE_MASTER	B1-S008	f81v	S1_BARE_MASTER	5	E136	SHED+E+CLOSE	shedy	dshedy	PROFILE_MATCH	YES	YES
B1-S008::S2_Q_CELL_SCRIBE	B1-S008	f81v	S2_Q_CELL_SCRIBE	1	E132	Y	chey	sy	REGISTERED_FALLBACK	YES	YES
B1-S008::S2_Q_CELL_SCRIBE	B1-S008	f81v	S2_Q_CELL_SCRIBE	2	E133	OL	ol	qolky	PROFILE_MATCH	YES	YES
B1-S008::S2_Q_CELL_SCRIBE	B1-S008	f81v	S2_Q_CELL_SCRIBE	3	E134	CHK+E+Y	cheky	cheky	REGISTERED_FALLBACK	NO	YES
B1-S008::S2_Q_CELL_SCRIBE	B1-S008	f81v	S2_Q_CELL_SCRIBE	4	E135	OL	ol	qolky	PROFILE_MATCH	YES	YES
B1-S008::S2_Q_CELL_SCRIBE	B1-S008	f81v	S2_Q_CELL_SCRIBE	5	E136	SHED+E+CLOSE	shedy	cheedy	REGISTERED_FALLBACK	YES	YES
B1-S008::S3_S_LINE_SCRIBE	B1-S008	f81v	S3_S_LINE_SCRIBE	1	E132	Y	chey	shy	PROFILE_MATCH	YES	YES
B1-S008::S3_S_LINE_SCRIBE	B1-S008	f81v	S3_S_LINE_SCRIBE	2	E133	OL	ol	sol	PROFILE_MATCH	YES	YES
B1-S008::S3_S_LINE_SCRIBE	B1-S008	f81v	S3_S_LINE_SCRIBE	3	E134	CHK+E+Y	cheky	cheky	REGISTERED_FALLBACK	NO	YES
B1-S008::S3_S_LINE_SCRIBE	B1-S008	f81v	S3_S_LINE_SCRIBE	4	E135	OL	ol	sol	PROFILE_MATCH	YES	YES
B1-S008::S3_S_LINE_SCRIBE	B1-S008	f81v	S3_S_LINE_SCRIBE	5	E136	SHED+E+CLOSE	shedy	shedy	PROFILE_MATCH	NO	YES
B1-S008::S4_MIXED_COMPACT	B1-S008	f81v	S4_MIXED_COMPACT	1	E132	Y	chey	dy	PROFILE_MATCH	YES	YES
B1-S008::S4_MIXED_COMPACT	B1-S008	f81v	S4_MIXED_COMPACT	2	E133	OL	ol	ol	PROFILE_MATCH	NO	YES
B1-S008::S4_MIXED_COMPACT	B1-S008	f81v	S4_MIXED_COMPACT	3	E134	CHK+E+Y	cheky	cheky	REGISTERED_FALLBACK	NO	YES
B1-S008::S4_MIXED_COMPACT	B1-S008	f81v	S4_MIXED_COMPACT	4	E135	OL	ol	ol	PROFILE_MATCH	NO	YES
B1-S008::S4_MIXED_COMPACT	B1-S008	f81v	S4_MIXED_COMPACT	5	E136	SHED+E+CLOSE	shedy	dshedy	PROFILE_MATCH	YES	YES
B1-S009::S1_BARE_MASTER	B1-S009	f81v	S1_BARE_MASTER	1	E137	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S009::S2_Q_CELL_SCRIBE	B1-S009	f81v	S2_Q_CELL_SCRIBE	1	E137	OK+E+CLOSE	qokedy	qokedy	PROFILE_MATCH	NO	YES
B1-S009::S3_S_LINE_SCRIBE	B1-S009	f81v	S3_S_LINE_SCRIBE	1	E137	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S009::S4_MIXED_COMPACT	B1-S009	f81v	S4_MIXED_COMPACT	1	E137	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S010::S1_BARE_MASTER	B1-S010	f81v	S1_BARE_MASTER	1	E138	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S010::S2_Q_CELL_SCRIBE	B1-S010	f81v	S2_Q_CELL_SCRIBE	1	E138	OK+E+CLOSE	qokedy	qokedy	PROFILE_MATCH	NO	YES
B1-S010::S3_S_LINE_SCRIBE	B1-S010	f81v	S3_S_LINE_SCRIBE	1	E138	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S010::S4_MIXED_COMPACT	B1-S010	f81v	S4_MIXED_COMPACT	1	E138	OK+E+CLOSE	qokedy	qokedy	REGISTERED_FALLBACK	NO	YES
B1-S011::S1_BARE_MASTER	B1-S011	f81v	S1_BARE_MASTER	1	E139	CKH+Y	chckhy	chckhy	PROFILE_MATCH	NO	YES
B1-S011::S1_BARE_MASTER	B1-S011	f81v	S1_BARE_MASTER	2	E140	OK+Y	qoky	okchy	PROFILE_MATCH	YES	YES
B1-S011::S2_Q_CELL_SCRIBE	B1-S011	f81v	S2_Q_CELL_SCRIBE	1	E139	CKH+Y	chckhy	chckhy	REGISTERED_FALLBACK	NO	YES
B1-S011::S2_Q_CELL_SCRIBE	B1-S011	f81v	S2_Q_CELL_SCRIBE	2	E140	OK+Y	qoky	qokchy	PROFILE_MATCH	YES	YES
B1-S011::S3_S_LINE_SCRIBE	B1-S011	f81v	S3_S_LINE_SCRIBE	1	E139	CKH+Y	chckhy	shckhy	PROFILE_MATCH	YES	YES
B1-S011::S3_S_LINE_SCRIBE	B1-S011	f81v	S3_S_LINE_SCRIBE	2	E140	OK+Y	qoky	qokchy	REGISTERED_FALLBACK	YES	YES
B1-S011::S4_MIXED_COMPACT	B1-S011	f81v	S4_MIXED_COMPACT	1	E139	CKH+Y	chckhy	chckhy	REGISTERED_FALLBACK	NO	YES
B1-S011::S4_MIXED_COMPACT	B1-S011	f81v	S4_MIXED_COMPACT	2	E140	OK+Y	qoky	okchy	PROFILE_MATCH	YES	YES
B1-S012::S1_BARE_MASTER	B1-S012	f81v	S1_BARE_MASTER	1	E141	WASH+START	lsho	lsho	PROFILE_MATCH	NO	YES
B1-S012::S1_BARE_MASTER	B1-S012	f81v	S1_BARE_MASTER	2	E142	OK+E+Y	qokey	okey	PROFILE_MATCH	YES	YES
B1-S012::S1_BARE_MASTER	B1-S012	f81v	S1_BARE_MASTER	3	E143	WASH+CLOSE	lshedy	rshedy	PROFILE_MATCH	YES	YES
B1-S012::S2_Q_CELL_SCRIBE	B1-S012	f81v	S2_Q_CELL_SCRIBE	1	E141	WASH+START	lsho	lsho	REGISTERED_FALLBACK	NO	YES
B1-S012::S2_Q_CELL_SCRIBE	B1-S012	f81v	S2_Q_CELL_SCRIBE	2	E142	OK+E+Y	qokey	qokey	PROFILE_MATCH	NO	YES
B1-S012::S2_Q_CELL_SCRIBE	B1-S012	f81v	S2_Q_CELL_SCRIBE	3	E143	WASH+CLOSE	lshedy	lshedy	REGISTERED_FALLBACK	NO	YES
B1-S012::S3_S_LINE_SCRIBE	B1-S012	f81v	S3_S_LINE_SCRIBE	1	E141	WASH+START	lsho	lsho	REGISTERED_FALLBACK	NO	YES
B1-S012::S3_S_LINE_SCRIBE	B1-S012	f81v	S3_S_LINE_SCRIBE	2	E142	OK+E+Y	qokey	okey	REGISTERED_FALLBACK	YES	YES
B1-S012::S3_S_LINE_SCRIBE	B1-S012	f81v	S3_S_LINE_SCRIBE	3	E143	WASH+CLOSE	lshedy	rshedy	REGISTERED_FALLBACK	YES	YES
B1-S012::S4_MIXED_COMPACT	B1-S012	f81v	S4_MIXED_COMPACT	1	E141	WASH+START	lsho	lsho	REGISTERED_FALLBACK	NO	YES
B1-S012::S4_MIXED_COMPACT	B1-S012	f81v	S4_MIXED_COMPACT	2	E142	OK+E+Y	qokey	okey	PROFILE_MATCH	YES	YES
B1-S012::S4_MIXED_COMPACT	B1-S012	f81v	S4_MIXED_COMPACT	3	E143	WASH+CLOSE	lshedy	lshedy	REGISTERED_FALLBACK	NO	YES
B1-S013::S1_BARE_MASTER	B1-S013	f81v	S1_BARE_MASTER	1	E144	WASH+CLOSE	lshedy	rshedy	PROFILE_MATCH	YES	YES
B1-S013::S2_Q_CELL_SCRIBE	B1-S013	f81v	S2_Q_CELL_SCRIBE	1	E144	WASH+CLOSE	lshedy	lshedy	REGISTERED_FALLBACK	NO	YES
B1-S013::S3_S_LINE_SCRIBE	B1-S013	f81v	S3_S_LINE_SCRIBE	1	E144	WASH+CLOSE	lshedy	rshedy	REGISTERED_FALLBACK	YES	YES
B1-S013::S4_MIXED_COMPACT	B1-S013	f81v	S4_MIXED_COMPACT	1	E144	WASH+CLOSE	lshedy	lshedy	REGISTERED_FALLBACK	NO	YES
B1-S014::S1_BARE_MASTER	B1-S014	f81v	S1_BARE_MASTER	1	E145	CHD+Y	chedy	chedy	PROFILE_MATCH	NO	YES
B1-S014::S1_BARE_MASTER	B1-S014	f81v	S1_BARE_MASTER	2	E146	OL	qolky	tol	PROFILE_MATCH	YES	YES
B1-S014::S1_BARE_MASTER	B1-S014	f81v	S1_BARE_MASTER	3	E147	L+CHD+AL	lchedal	lchedal	PROFILE_MATCH	NO	YES
B1-S014::S1_BARE_MASTER	B1-S014	f81v	S1_BARE_MASTER	4	E148	OL	qol	cheol	PROFILE_MATCH	YES	YES
B1-S014::S1_BARE_MASTER	B1-S014	f81v	S1_BARE_MASTER	5	E149	OT+AR	otar	otar	PROFILE_MATCH	NO	YES
B1-S014::S2_Q_CELL_SCRIBE	B1-S014	f81v	S2_Q_CELL_SCRIBE	1	E145	CHD+Y	chedy	chedchy	REGISTERED_FALLBACK	YES	YES
B1-S014::S2_Q_CELL_SCRIBE	B1-S014	f81v	S2_Q_CELL_SCRIBE	2	E146	OL	qolky	qolky	PROFILE_MATCH	NO	YES
B1-S014::S2_Q_CELL_SCRIBE	B1-S014	f81v	S2_Q_CELL_SCRIBE	3	E147	L+CHD+AL	lchedal	lchedal	REGISTERED_FALLBACK	NO	YES
B1-S014::S2_Q_CELL_SCRIBE	B1-S014	f81v	S2_Q_CELL_SCRIBE	4	E148	OL	qol	qolky	PROFILE_MATCH	YES	YES
B1-S014::S2_Q_CELL_SCRIBE	B1-S014	f81v	S2_Q_CELL_SCRIBE	5	E149	OT+AR	otar	otar	REGISTERED_FALLBACK	NO	YES
B1-S014::S3_S_LINE_SCRIBE	B1-S014	f81v	S3_S_LINE_SCRIBE	1	E145	CHD+Y	chedy	chdy	REGISTERED_FALLBACK	YES	YES
B1-S014::S3_S_LINE_SCRIBE	B1-S014	f81v	S3_S_LINE_SCRIBE	2	E146	OL	qolky	sol	PROFILE_MATCH	YES	YES
B1-S014::S3_S_LINE_SCRIBE	B1-S014	f81v	S3_S_LINE_SCRIBE	3	E147	L+CHD+AL	lchedal	lchedal	REGISTERED_FALLBACK	NO	YES
B1-S014::S3_S_LINE_SCRIBE	B1-S014	f81v	S3_S_LINE_SCRIBE	4	E148	OL	qol	sol	PROFILE_MATCH	YES	YES
B1-S014::S3_S_LINE_SCRIBE	B1-S014	f81v	S3_S_LINE_SCRIBE	5	E149	OT+AR	otar	otar	REGISTERED_FALLBACK	NO	YES
B1-S014::S4_MIXED_COMPACT	B1-S014	f81v	S4_MIXED_COMPACT	1	E145	CHD+Y	chedy	chedy	REGISTERED_FALLBACK	NO	YES
B1-S014::S4_MIXED_COMPACT	B1-S014	f81v	S4_MIXED_COMPACT	2	E146	OL	qolky	ol	PROFILE_MATCH	YES	YES
B1-S014::S4_MIXED_COMPACT	B1-S014	f81v	S4_MIXED_COMPACT	3	E147	L+CHD+AL	lchedal	lchedal	REGISTERED_FALLBACK	NO	YES
B1-S014::S4_MIXED_COMPACT	B1-S014	f81v	S4_MIXED_COMPACT	4	E148	OL	qol	ol	PROFILE_MATCH	YES	YES
B1-S014::S4_MIXED_COMPACT	B1-S014	f81v	S4_MIXED_COMPACT	5	E149	OT+AR	otar	otar	PROFILE_MATCH	NO	YES
B1-S015::S1_BARE_MASTER	B1-S015	f81v	S1_BARE_MASTER	1	E150	Y+E+TY	ytey	ytey	PROFILE_MATCH	NO	YES
B1-S015::S1_BARE_MASTER	B1-S015	f81v	S1_BARE_MASTER	2	E151	OK+CHD+CLOSE	okchedy	okchedy	PROFILE_MATCH	NO	YES
B1-S015::S2_Q_CELL_SCRIBE	B1-S015	f81v	S2_Q_CELL_SCRIBE	1	E150	Y+E+TY	ytey	ytey	REGISTERED_FALLBACK	NO	YES
B1-S015::S2_Q_CELL_SCRIBE	B1-S015	f81v	S2_Q_CELL_SCRIBE	2	E151	OK+CHD+CLOSE	okchedy	qokchedy	PROFILE_MATCH	YES	YES
B1-S015::S3_S_LINE_SCRIBE	B1-S015	f81v	S3_S_LINE_SCRIBE	1	E150	Y+E+TY	ytey	ytey	REGISTERED_FALLBACK	NO	YES
B1-S015::S3_S_LINE_SCRIBE	B1-S015	f81v	S3_S_LINE_SCRIBE	2	E151	OK+CHD+CLOSE	okchedy	qokchdy	REGISTERED_FALLBACK	YES	YES
B1-S015::S4_MIXED_COMPACT	B1-S015	f81v	S4_MIXED_COMPACT	1	E150	Y+E+TY	ytey	ytey	REGISTERED_FALLBACK	NO	YES
B1-S015::S4_MIXED_COMPACT	B1-S015	f81v	S4_MIXED_COMPACT	2	E151	OK+CHD+CLOSE	okchedy	okchedy	PROFILE_MATCH	NO	YES
B1-S016::S1_BARE_MASTER	B1-S016	f81v	S1_BARE_MASTER	1	E152	OK+AL	qokal	okal	PROFILE_MATCH	YES	YES
B1-S016::S1_BARE_MASTER	B1-S016	f81v	S1_BARE_MASTER	2	E153	OK+EE+Y	okeey	okeey	PROFILE_MATCH	NO	YES
B1-S016::S1_BARE_MASTER	B1-S016	f81v	S1_BARE_MASTER	3	E154	OL	qol	chol	PROFILE_MATCH	YES	YES
B1-S016::S1_BARE_MASTER	B1-S016	f81v	S1_BARE_MASTER	4	E155	SHED+E+CLOSE	cheedy	cheedy	PROFILE_MATCH	NO	YES
B1-S016::S2_Q_CELL_SCRIBE	B1-S016	f81v	S2_Q_CELL_SCRIBE	1	E152	OK+AL	qokal	qokal	PROFILE_MATCH	NO	YES
B1-S016::S2_Q_CELL_SCRIBE	B1-S016	f81v	S2_Q_CELL_SCRIBE	2	E153	OK+EE+Y	okeey	qokeey	PROFILE_MATCH	YES	YES
B1-S016::S2_Q_CELL_SCRIBE	B1-S016	f81v	S2_Q_CELL_SCRIBE	3	E154	OL	qol	qol	PROFILE_MATCH	NO	YES
B1-S016::S2_Q_CELL_SCRIBE	B1-S016	f81v	S2_Q_CELL_SCRIBE	4	E155	SHED+E+CLOSE	cheedy	shedy	REGISTERED_FALLBACK	YES	YES
B1-S016::S3_S_LINE_SCRIBE	B1-S016	f81v	S3_S_LINE_SCRIBE	1	E152	OK+AL	qokal	qokal	REGISTERED_FALLBACK	NO	YES
B1-S016::S3_S_LINE_SCRIBE	B1-S016	f81v	S3_S_LINE_SCRIBE	2	E153	OK+EE+Y	okeey	okeey	REGISTERED_FALLBACK	NO	YES
B1-S016::S3_S_LINE_SCRIBE	B1-S016	f81v	S3_S_LINE_SCRIBE	3	E154	OL	qol	sol	PROFILE_MATCH	YES	YES
B1-S016::S3_S_LINE_SCRIBE	B1-S016	f81v	S3_S_LINE_SCRIBE	4	E155	SHED+E+CLOSE	cheedy	shedy	PROFILE_MATCH	YES	YES
B1-S016::S4_MIXED_COMPACT	B1-S016	f81v	S4_MIXED_COMPACT	1	E152	OK+AL	qokal	okal	PROFILE_MATCH	YES	YES
B1-S016::S4_MIXED_COMPACT	B1-S016	f81v	S4_MIXED_COMPACT	2	E153	OK+EE+Y	okeey	okeey	PROFILE_MATCH	NO	YES
B1-S016::S4_MIXED_COMPACT	B1-S016	f81v	S4_MIXED_COMPACT	3	E154	OL	qol	ol	PROFILE_MATCH	YES	YES
B1-S016::S4_MIXED_COMPACT	B1-S016	f81v	S4_MIXED_COMPACT	4	E155	SHED+E+CLOSE	cheedy	dshedy	PROFILE_MATCH	YES	YES
B1-S017::S1_BARE_MASTER	B1-S017	f81v	S1_BARE_MASTER	1	E156	AL	sal	dal	PROFILE_MATCH	YES	YES
B1-S017::S1_BARE_MASTER	B1-S017	f81v	S1_BARE_MASTER	2	E157	E+OL	teol	keol	PROFILE_MATCH	YES	YES
B1-S017::S1_BARE_MASTER	B1-S017	f81v	S1_BARE_MASTER	3	E158	CHD+CLOSE	dchdy	dchdy	PROFILE_MATCH	NO	YES
B1-S017::S2_Q_CELL_SCRIBE	B1-S017	f81v	S2_Q_CELL_SCRIBE	1	E156	AL	sal	ral	REGISTERED_FALLBACK	YES	YES
B1-S017::S2_Q_CELL_SCRIBE	B1-S017	f81v	S2_Q_CELL_SCRIBE	2	E157	E+OL	teol	teol	REGISTERED_FALLBACK	NO	YES
B1-S017::S2_Q_CELL_SCRIBE	B1-S017	f81v	S2_Q_CELL_SCRIBE	3	E158	CHD+CLOSE	dchdy	dchdy	REGISTERED_FALLBACK	NO	YES
B1-S017::S3_S_LINE_SCRIBE	B1-S017	f81v	S3_S_LINE_SCRIBE	1	E156	AL	sal	sal	PROFILE_MATCH	NO	YES
B1-S017::S3_S_LINE_SCRIBE	B1-S017	f81v	S3_S_LINE_SCRIBE	2	E157	E+OL	teol	keol	REGISTERED_FALLBACK	YES	YES
B1-S017::S3_S_LINE_SCRIBE	B1-S017	f81v	S3_S_LINE_SCRIBE	3	E158	CHD+CLOSE	dchdy	schedy	PROFILE_MATCH	YES	YES
B1-S017::S4_MIXED_COMPACT	B1-S017	f81v	S4_MIXED_COMPACT	1	E156	AL	sal	al	PROFILE_MATCH	YES	YES
B1-S017::S4_MIXED_COMPACT	B1-S017	f81v	S4_MIXED_COMPACT	2	E157	E+OL	teol	teol	REGISTERED_FALLBACK	NO	YES
B1-S017::S4_MIXED_COMPACT	B1-S017	f81v	S4_MIXED_COMPACT	3	E158	CHD+CLOSE	dchdy	dchdy	PROFILE_MATCH	NO	YES
B1-S018::S1_BARE_MASTER	B1-S018	f81v	S1_BARE_MASTER	1	E159	L+Y	ly	lchy	PROFILE_MATCH	YES	YES
B1-S018::S1_BARE_MASTER	B1-S018	f81v	S1_BARE_MASTER	2	E160	SH+E+OL	dsheol	dsheol	PROFILE_MATCH	NO	YES
B1-S018::S1_BARE_MASTER	B1-S018	f81v	S1_BARE_MASTER	3	E161	IIN	oiiin	oiiin	PROFILE_MATCH	NO	YES
B1-S018::S1_BARE_MASTER	B1-S018	f81v	S1_BARE_MASTER	4	E162	SOLK+EE+CLOSE	olkeedy	olkeedy	PROFILE_MATCH	NO	YES
B1-S018::S2_Q_CELL_SCRIBE	B1-S018	f81v	S2_Q_CELL_SCRIBE	1	E159	L+Y	ly	ly	REGISTERED_FALLBACK	NO	YES
B1-S018::S2_Q_CELL_SCRIBE	B1-S018	f81v	S2_Q_CELL_SCRIBE	2	E160	SH+E+OL	dsheol	dsheol	REGISTERED_FALLBACK	NO	YES
B1-S018::S2_Q_CELL_SCRIBE	B1-S018	f81v	S2_Q_CELL_SCRIBE	3	E161	IIN	oiiin	oiiin	REGISTERED_FALLBACK	NO	YES
B1-S018::S2_Q_CELL_SCRIBE	B1-S018	f81v	S2_Q_CELL_SCRIBE	4	E162	SOLK+EE+CLOSE	olkeedy	solkeedy	REGISTERED_FALLBACK	YES	YES
B1-S018::S3_S_LINE_SCRIBE	B1-S018	f81v	S3_S_LINE_SCRIBE	1	E159	L+Y	ly	lchy	REGISTERED_FALLBACK	YES	YES
B1-S018::S3_S_LINE_SCRIBE	B1-S018	f81v	S3_S_LINE_SCRIBE	2	E160	SH+E+OL	dsheol	dsheol	REGISTERED_FALLBACK	NO	YES
B1-S018::S3_S_LINE_SCRIBE	B1-S018	f81v	S3_S_LINE_SCRIBE	3	E161	IIN	oiiin	soiiin	PROFILE_MATCH	YES	YES
B1-S018::S3_S_LINE_SCRIBE	B1-S018	f81v	S3_S_LINE_SCRIBE	4	E162	SOLK+EE+CLOSE	olkeedy	solkeedy	PROFILE_MATCH	YES	YES
B1-S018::S4_MIXED_COMPACT	B1-S018	f81v	S4_MIXED_COMPACT	1	E159	L+Y	ly	ly	REGISTERED_FALLBACK	NO	YES
B1-S018::S4_MIXED_COMPACT	B1-S018	f81v	S4_MIXED_COMPACT	2	E160	SH+E+OL	dsheol	dsheol	PROFILE_MATCH	NO	YES
B1-S018::S4_MIXED_COMPACT	B1-S018	f81v	S4_MIXED_COMPACT	3	E161	IIN	oiiin	oiiin	PROFILE_MATCH	NO	YES
B1-S018::S4_MIXED_COMPACT	B1-S018	f81v	S4_MIXED_COMPACT	4	E162	SOLK+EE+CLOSE	olkeedy	olkeedy	PROFILE_MATCH	NO	YES
B1-S019::S1_BARE_MASTER	B1-S019	f81v	S1_BARE_MASTER	1	E163	SHED+E+CLOSE	tedy	cheedy	PROFILE_MATCH	YES	YES
B1-S019::S2_Q_CELL_SCRIBE	B1-S019	f81v	S2_Q_CELL_SCRIBE	1	E163	SHED+E+CLOSE	tedy	cheedy	REGISTERED_FALLBACK	YES	YES
B1-S019::S3_S_LINE_SCRIBE	B1-S019	f81v	S3_S_LINE_SCRIBE	1	E163	SHED+E+CLOSE	tedy	shedy	PROFILE_MATCH	YES	YES
B1-S019::S4_MIXED_COMPACT	B1-S019	f81v	S4_MIXED_COMPACT	1	E163	SHED+E+CLOSE	tedy	dshedy	PROFILE_MATCH	YES	YES
B1-S020::S1_BARE_MASTER	B1-S020	f81v	S1_BARE_MASTER	1	E164	CHK+E+Y	cheky	cheky	PROFILE_MATCH	NO	YES
B1-S020::S1_BARE_MASTER	B1-S020	f81v	S1_BARE_MASTER	2	E165	CKHE+CLOSE	shckhedy	shckhedy	REGISTERED_FALLBACK	NO	YES
B1-S020::S2_Q_CELL_SCRIBE	B1-S020	f81v	S2_Q_CELL_SCRIBE	1	E164	CHK+E+Y	cheky	cheky	REGISTERED_FALLBACK	NO	YES
B1-S020::S2_Q_CELL_SCRIBE	B1-S020	f81v	S2_Q_CELL_SCRIBE	2	E165	CKHE+CLOSE	shckhedy	shckhedy	REGISTERED_FALLBACK	NO	YES
B1-S020::S3_S_LINE_SCRIBE	B1-S020	f81v	S3_S_LINE_SCRIBE	1	E164	CHK+E+Y	cheky	cheky	REGISTERED_FALLBACK	NO	YES
B1-S020::S3_S_LINE_SCRIBE	B1-S020	f81v	S3_S_LINE_SCRIBE	2	E165	CKHE+CLOSE	shckhedy	shckhedy	PROFILE_MATCH	NO	YES
B1-S020::S4_MIXED_COMPACT	B1-S020	f81v	S4_MIXED_COMPACT	1	E164	CHK+E+Y	cheky	cheky	REGISTERED_FALLBACK	NO	YES
B1-S020::S4_MIXED_COMPACT	B1-S020	f81v	S4_MIXED_COMPACT	2	E165	CKHE+CLOSE	shckhedy	shckhedy	REGISTERED_FALLBACK	NO	YES
B1-S021::S1_BARE_MASTER	B1-S021	f81v	S1_BARE_MASTER	1	E166	AL	chal	dal	PROFILE_MATCH	YES	YES
B1-S021::S2_Q_CELL_SCRIBE	B1-S021	f81v	S2_Q_CELL_SCRIBE	1	E166	AL	chal	ral	REGISTERED_FALLBACK	YES	YES
B1-S021::S3_S_LINE_SCRIBE	B1-S021	f81v	S3_S_LINE_SCRIBE	1	E166	AL	chal	sal	PROFILE_MATCH	YES	YES
B1-S021::S4_MIXED_COMPACT	B1-S021	f81v	S4_MIXED_COMPACT	1	E166	AL	chal	al	PROFILE_MATCH	YES	YES
B2-S001::S1_BARE_MASTER	B2-S001	f82r	S1_BARE_MASTER	1	E167	CHD+CLOSE	dchedy	dchedy	PROFILE_MATCH	NO	YES
B2-S001::S2_Q_CELL_SCRIBE	B2-S001	f82r	S2_Q_CELL_SCRIBE	1	E167	CHD+CLOSE	dchedy	schedy	REGISTERED_FALLBACK	YES	YES
