page	locus	target_surfaces	zl3b_line	v25_tokenwise_de	v26_tokenwise_de	v26_working_reading_de	complete_v26
f78r	f78r.18	dar	o l chedy qokain dar ar okain	[o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dar:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II	[o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | abgemessene Fraktion I | [ar:?] | heiß im Zubereitungsrahmen, Grad II	[o:?]; [l:?]; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; abgemessene Fraktion I; [ar:?]; heiß im Zubereitungsrahmen, Grad II	False
f78r	f78r.22	chckhdy	yched qokain daiin chckhdy lr	[yched:?] | heiß, Grad II | Grad-/Maßwert III | [chckhdy:?] | [lr:?]	[yched:?] | heiß, Grad II | Grad-/Maßwert III | trockene Arzneimischung am Gradanfang, abgeschlossen | [lr:?]	[yched:?]; heiß, Grad II; Grad-/Maßwert III; trockene Arzneimischung am Gradanfang, abgeschlossen; [lr:?]	False
f78r	f78r.29	chckhy	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | [chckhy:?] | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | [qokor:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | [qokor:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[ssheky:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß in der Mitte des Grades, abgeschlossen; trockene Arzneimischung am Gradanfang; Grad-/Maßwert II; kalter Ansatz am Anfang des Grades; [qokor:?]; heißer Ansatz am Anfang des Grades; Grad-/Maßwert II; trocken am Anfang des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f78r	f78r.34	dar	dshedy qokeedy qopchedy qokaly dar okaiin o keeal am	[dshedy:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qokaly:?] | [dar:?] | heiß, Grad III, im Ansatzrahmen | [o:?] | [keeal:?] | [am:?]	[dshedy:?] | heiß am Ende des Grades, abgeschlossen | [qopchedy:?] | [qokaly:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | [o:?] | [keeal:?] | [am:?]	[dshedy:?]; heiß am Ende des Grades, abgeschlossen; [qopchedy:?]; [qokaly:?]; abgemessene Fraktion I; heiß, Grad III, im Ansatzrahmen; [o:?]; [keeal:?]; [am:?]	False
f78r	f78r.43	dar	lchedy pchedy qokaiin dar	getrocknetes Drogenholz | getrocknetes Pulver | heiß, Grad III | [dar:?]	getrocknetes Drogenholz | getrocknetes Pulver | heiß, Grad III | abgemessene Fraktion I	getrocknetes Drogenholz; getrocknetes Pulver; heiß, Grad III; abgemessene Fraktion I	True
f78r	f78r.44	dar	dar aloy	[dar:?] | [aloy:?]	abgemessene Fraktion I | [aloy:?]	abgemessene Fraktion I; [aloy:?]	False
f78v	f78v.15	chckhey	cheey qolchedy qokey or cheef chckhey tedy qokedy ls	trocken am Ende des Grades | [qolchedy:?] | heiß in der Mitte des Grades | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheef:?] | [chckhey:?] | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [ls:?]	trocken am Ende des Grades | [qolchedy:?] | heiß in der Mitte des Grades | Teil-/Nominalträger; genaue Basisbedeutung offen | [cheef:?] | trockene Arzneimischung in der Gradmitte | kalt in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [ls:?]	trocken am Ende des Grades; [qolchedy:?]; heiß in der Mitte des Grades; Teil-/Nominalträger; genaue Basisbedeutung offen; [cheef:?]; trockene Arzneimischung in der Gradmitte; kalt in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; [ls:?]	False
f78v	f78v.5	dar	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	[qor:?] | [olkeey:?] | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chsey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | [dar:?] | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?]	[qor:?] | [olkeey:?] | [olkain:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chsey:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheeky:?] | abgemessene Fraktion I | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?]	[qor:?]; [olkeey:?]; [olkain:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [chsey:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheeky:?]; abgemessene Fraktion I; Ansatz aus heißem Rohstoff, Form I; [dal:?]; [olchedy:?]	False
f78v	f78v.8	dar	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain	heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [dar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dkedy:?] | Grad-/Maßwert II	heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | abgemessene Fraktion I | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dkedy:?] | Grad-/Maßwert II	heiß in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalter Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; abgemessene Fraktion I; heißer Ansatz in der Mitte des Grades, abgeschlossen; [dkedy:?]; Grad-/Maßwert II	False
f79r	f79r.3	chckhey	yshealdy rshedy qoteedy chckhey qo y chey lchey qokeey rchedy	[yshealdy:?] | eingeweichte Wurzel | kalt am Ende des Grades, abgeschlossen | [chckhey:?] | [qo:?] | [y:?] | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | getrocknete Wurzel	[yshealdy:?] | eingeweichte Wurzel | kalt am Ende des Grades, abgeschlossen | trockene Arzneimischung in der Gradmitte | [qo:?] | [y:?] | trocken in der Mitte des Grades | Drogenholz, trocken gebunden, Form I | heiß am Ende des Grades | getrocknete Wurzel	[yshealdy:?]; eingeweichte Wurzel; kalt am Ende des Grades, abgeschlossen; trockene Arzneimischung in der Gradmitte; [qo:?]; [y:?]; trocken in der Mitte des Grades; Drogenholz, trocken gebunden, Form I; heiß am Ende des Grades; getrocknete Wurzel	False
f79r	f79r.4	dar	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol	kalt am Ende des Grades | [dar:?] | [qotar:?] | [sheds:?] | [sheekeey:?] | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades | [qolshy:?] | [olchey:?] | heiß am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt am Ende des Grades | abgemessene Fraktion I | [qotar:?] | [sheds:?] | [sheekeey:?] | heiß am Ende des Grades | heißer Ansatz in der Mitte des Grades | [qolshy:?] | [olchey:?] | heiß am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt am Ende des Grades; abgemessene Fraktion I; [qotar:?]; [sheds:?]; [sheekeey:?]; heiß am Ende des Grades; heißer Ansatz in der Mitte des Grades; [qolshy:?]; [olchey:?]; heiß am Anfang des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	False
f79r	f79r.40	chckhy	y shedy qokched oltchey otchotar ol okaiin chckhy	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qokched:?] | [oltchey:?] | [otchotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | [chckhy:?]	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qokched:?] | [oltchey:?] | [otchotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | trockene Arzneimischung am Gradanfang	[y:?]; feucht in der Mitte des Grades, abgeschlossen; [qokched:?]; [oltchey:?]; [otchotar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III, im Ansatzrahmen; trockene Arzneimischung am Gradanfang	False
f79r	f79r.44	dar	ody aran okeey dar cheory	[ody:?] | [aran:?] | heißer Ansatz am Ende des Grades | [dar:?] | [cheory:?]	[ody:?] | [aran:?] | heißer Ansatz am Ende des Grades | abgemessene Fraktion I | [cheory:?]	[ody:?]; [aran:?]; heißer Ansatz am Ende des Grades; abgemessene Fraktion I; [cheory:?]	False
f79v	f79v.11	chckhy	olcheey lchedy qolkeedy qokain chckhy otar olkam	[olcheey:?] | getrocknetes Drogenholz | [qolkeedy:?] | heiß, Grad II | [chckhy:?] | [otar:?] | heißes Material [terminal-M]	[olcheey:?] | getrocknetes Drogenholz | [qolkeedy:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | [otar:?] | heißes Material [terminal-M]	[olcheey:?]; getrocknetes Drogenholz; [qolkeedy:?]; heiß, Grad II; trockene Arzneimischung am Gradanfang; [otar:?]; heißes Material [terminal-M]	False
f79v	f79v.17	dar	qol sheey chol ol dar qokaiin cheekey qoky otain oram	[qol:?] | feucht am Ende des Grades | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dar:?] | heiß, Grad III | [cheekey:?] | heiß am Anfang des Grades | kalt im Zubereitungsrahmen, Grad II | [oram:?]	[qol:?] | feucht am Ende des Grades | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Fraktion I | heiß, Grad III | [cheekey:?] | heiß am Anfang des Grades | kalt im Zubereitungsrahmen, Grad II | [oram:?]	[qol:?]; feucht am Ende des Grades; trocken; nominal trockenes Gut/Material; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; abgemessene Fraktion I; heiß, Grad III; [cheekey:?]; heiß am Anfang des Grades; kalt im Zubereitungsrahmen, Grad II; [oram:?]	False
f79v	f79v.19	dar	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	[ykail:?] | feucht am Anfang des Grades | [qolar:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [dar:?] | [olkain:?] | [cham:?]	[ykail:?] | feucht am Anfang des Grades | [qolar:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [olkain:?] | [cham:?]	[ykail:?]; feucht am Anfang des Grades; [qolar:?]; feucht in der Mitte des Grades; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [olkain:?]; [cham:?]	False
f79v	f79v.6	dar	ycheckhey r ain chedy qokain chedy ol shedy dar ytam	[ycheckhey:?] | [r:?] | Menge-/Klassenwert II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [dar:?] | [ytam:?]	[ycheckhey:?] | [r:?] | Menge-/Klassenwert II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [ytam:?]	[ycheckhey:?]; [r:?]; Menge-/Klassenwert II; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [ytam:?]	False
f7r	f7r.10	chckhy	s chain chor daiin chckhy	[s:?] | trocken, Grad II | Pflanzen-/Reproduktionsteil | Menge/Portion III | [chckhy:?]	[s:?] | trocken, Grad II | Pflanzen-/Reproduktionsteil | Menge/Portion III | trockene Arzneimischung am Gradanfang	[s:?]; trocken, Grad II; Pflanzen-/Reproduktionsteil; Menge/Portion III; trockene Arzneimischung am Gradanfang	False
f7v	f7v.6	dair	kchor sheod sheodaiin sho daiin oksho lshol dair qos	[kchor:?] | [sheod:?] | [sheodaiin:?] | feuchter Ansatz | Grad-/Maßwert III | [oksho:?] | [lshol:?] | [dair:?] | [qos:?]	[kchor:?] | [sheod:?] | [sheodaiin:?] | feuchter Ansatz | Grad-/Maßwert III | [oksho:?] | [lshol:?] | abgemessene Fraktion II | [qos:?]	[kchor:?]; [sheod:?]; [sheodaiin:?]; feuchter Ansatz; Grad-/Maßwert III; [oksho:?]; [lshol:?]; abgemessene Fraktion II; [qos:?]	False
f7v	f7v.9	daiir	sho keeo daiir chokchy dor deol dy dol daiin	feuchter Ansatz | [keeo:?] | [daiir:?] | Trockenansatz: heiß-trockene Grundform | [dor:?] | [deol:?] | [dy:?] | Materialmaß | Qualitätsgrad III	feuchter Ansatz | [keeo:?] | abgemessene Fraktion III | Trockenansatz: heiß-trockene Grundform | [dor:?] | [deol:?] | [dy:?] | Materialmaß | Qualitätsgrad III	feuchter Ansatz; [keeo:?]; abgemessene Fraktion III; Trockenansatz: heiß-trockene Grundform; [dor:?]; [deol:?]; [dy:?]; Materialmaß; Qualitätsgrad III	False
f80r	f80r.12	chckhey	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	[dykshy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalt im qo-Rahmen, Grad II | [chckhey:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | kalt im qo-Rahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qo:?] | [l:?] | [r:?]	[dykshy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | kalt im qo-Rahmen, Grad II | trockene Arzneimischung in der Gradmitte | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | kalt im qo-Rahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | [qo:?] | [l:?] | [r:?]	[dykshy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalt im qo-Rahmen, Grad II; trockene Arzneimischung in der Gradmitte; heiß, Grad II; Ansatz aus heißem Rohstoff, Form I; kalt im qo-Rahmen, Grad II; heißer Ansatz in der Mitte des Grades, abgeschlossen; [qo:?]; [l:?]; [r:?]	False
f80r	f80r.14	chckhy	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	[solkain:?] | [shl:?] | [lky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | kalt und trocken am Anfang des Grades | [qotal:?] | [dy:?] | [chckhy:?] | Drogenholz, trocken gebunden, Form I | [qotar:?] | Ansatz aus kaltem Rohstoff, Form I	[solkain:?] | [shl:?] | [lky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | kalt und trocken am Anfang des Grades | [qotal:?] | [dy:?] | trockene Arzneimischung am Gradanfang | Drogenholz, trocken gebunden, Form I | [qotar:?] | Ansatz aus kaltem Rohstoff, Form I	[solkain:?]; [shl:?]; [lky:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß, Grad II; kalt und trocken am Anfang des Grades; [qotal:?]; [dy:?]; trockene Arzneimischung am Gradanfang; Drogenholz, trocken gebunden, Form I; [qotar:?]; Ansatz aus kaltem Rohstoff, Form I	False
f80r	f80r.20	chckhy	qoteedy keey qokain chckhy qoty dalched otain shedy qokair shey dalom	kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß, Grad II | [chckhy:?] | kalt am Anfang des Grades | [dalched:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades, abgeschlossen | [qokair:?] | feucht in der Mitte des Grades | [dalom:?]	kalt am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß, Grad II | trockene Arzneimischung am Gradanfang | kalt am Anfang des Grades | [dalched:?] | kalt im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades, abgeschlossen | [qokair:?] | feucht in der Mitte des Grades | [dalom:?]	kalt am Ende des Grades, abgeschlossen; heiß am Ende des Grades; heiß, Grad II; trockene Arzneimischung am Gradanfang; kalt am Anfang des Grades; [dalched:?]; kalt im Zubereitungsrahmen, Grad II; feucht in der Mitte des Grades, abgeschlossen; [qokair:?]; feucht in der Mitte des Grades; [dalom:?]	False
f80r	f80r.21	chckhy	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [shckhey:?] | [qotar:?] | [chckhy:?] | kaltes Zubereitungsgut | [teol:?] | feuchtes Material | [qotal:?] | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | [shckhey:?] | [qotar:?] | trockene Arzneimischung am Gradanfang | kaltes Zubereitungsgut | [teol:?] | feuchtes Material | [qotal:?] | [oltain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades; [shckhey:?]; [qotar:?]; trockene Arzneimischung am Gradanfang; kaltes Zubereitungsgut; [teol:?]; feuchtes Material; [qotal:?]; [oltain:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	False
f80r	f80r.25	dar	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	[dar:?] | [sheal:?] | [cheeky:?] | heiß im Zubereitungsrahmen, Grad II | Samenmaterial/Saatgut | eingeweichtes Drogenholz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [orol:?] | [eeesal:?] | [olo:?] | [teol:?] | [ory:?]	abgemessene Fraktion I | [sheal:?] | [cheeky:?] | heiß im Zubereitungsrahmen, Grad II | Samenmaterial/Saatgut | eingeweichtes Drogenholz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [orol:?] | [eeesal:?] | [olo:?] | [teol:?] | [ory:?]	abgemessene Fraktion I; [sheal:?]; [cheeky:?]; heiß im Zubereitungsrahmen, Grad II; Samenmaterial/Saatgut; eingeweichtes Drogenholz; Materialmaß; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; [orol:?]; [eeesal:?]; [olo:?]; [teol:?]; [ory:?]	False
f80r	f80r.26	dar	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky	trockener Drogenholzstoff/Trockengut | [dar:?] | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qol:?] | [olcheedy:?] | [opcheeky:?] | kalt und trocken am Anfang des Grades | heiß, Grad III | [otair:?] | [olky:?]	trockener Drogenholzstoff/Trockengut | abgemessene Fraktion I | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qol:?] | [olcheedy:?] | [opcheeky:?] | kalt und trocken am Anfang des Grades | heiß, Grad III | [otair:?] | [olky:?]	trockener Drogenholzstoff/Trockengut; abgemessene Fraktion I; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; kalter Ansatz in der Mitte des Grades, abgeschlossen; [qol:?]; [olcheedy:?]; [opcheeky:?]; kalt und trocken am Anfang des Grades; heiß, Grad III; [otair:?]; [olky:?]	False
f80r	f80r.29	dar	okchey qoky chedy qokain shedy qol sheey qokal dar ary	heiß-trockener Ansatz in der Mitte des Grades | heiß am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | feucht in der Mitte des Grades, abgeschlossen | [qol:?] | feucht am Ende des Grades | heiße Substanz | [dar:?] | [ary:?]	heiß-trockener Ansatz in der Mitte des Grades | heiß am Anfang des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | feucht in der Mitte des Grades, abgeschlossen | [qol:?] | feucht am Ende des Grades | heiße Substanz | abgemessene Fraktion I | [ary:?]	heiß-trockener Ansatz in der Mitte des Grades; heiß am Anfang des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; [qol:?]; feucht am Ende des Grades; heiße Substanz; abgemessene Fraktion I; [ary:?]	False
f80v	f80v.2	chckhy	tshedy qotedy olkain otal chckhy qoky daiin doly	kalt und feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [olkain:?] | Ansatz aus kaltem Rohstoff, Form I | [chckhy:?] | heiß am Anfang des Grades | Grad-/Maßwert III | [doly:?]	kalt und feucht in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [olkain:?] | Ansatz aus kaltem Rohstoff, Form I | trockene Arzneimischung am Gradanfang | heiß am Anfang des Grades | Grad-/Maßwert III | [doly:?]	kalt und feucht in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; [olkain:?]; Ansatz aus kaltem Rohstoff, Form I; trockene Arzneimischung am Gradanfang; heiß am Anfang des Grades; Grad-/Maßwert III; [doly:?]	False
f80v	f80v.39	chckhy	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	Samenmaterial/Saatgut | Menge III | trocken in der Mitte des Grades | heiß, Grad II | [ches:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chckhy:?] | heiß am Ende des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | [aral:?]	Samenmaterial/Saatgut | Menge III | trocken in der Mitte des Grades | heiß, Grad II | [ches:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene Arzneimischung am Gradanfang | heiß am Ende des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | [aral:?]	Samenmaterial/Saatgut; Menge III; trocken in der Mitte des Grades; heiß, Grad II; [ches:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockene Arzneimischung am Gradanfang; heiß am Ende des Grades, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; [aral:?]	False
f80v	f80v.41	chckhy	tor arol ar shckhy lkol otol chedy qokain chckhy qokal	[tor:?] | [arol:?] | [ar:?] | [shckhy:?] | [lkol:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chckhy:?] | heiße Substanz	[tor:?] | [arol:?] | [ar:?] | [shckhy:?] | [lkol:?] | kaltes Zubereitungsgut | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockene Arzneimischung am Gradanfang | heiße Substanz	[tor:?]; [arol:?]; [ar:?]; [shckhy:?]; [lkol:?]; kaltes Zubereitungsgut; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; trockene Arzneimischung am Gradanfang; heiße Substanz	False
f80v	f80v.42	dar	pol ol aiin olkal shar shedy qokol chdy ldol dar al	Pulverstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [olkal:?] | [shar:?] | feucht in der Mitte des Grades, abgeschlossen | [qokol:?] | trocken am Anfang des Grades, abgeschlossen | [ldol:?] | [dar:?] | [al:?]	Pulverstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [olkal:?] | [shar:?] | feucht in der Mitte des Grades, abgeschlossen | [qokol:?] | trocken am Anfang des Grades, abgeschlossen | [ldol:?] | abgemessene Fraktion I | [al:?]	Pulverstoff; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; [olkal:?]; [shar:?]; feucht in der Mitte des Grades, abgeschlossen; [qokol:?]; trocken am Anfang des Grades, abgeschlossen; [ldol:?]; abgemessene Fraktion I; [al:?]	False
f80v	f80v.9	chckhy	tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly	kalt und trocken am Anfang des Grades, abgeschlossen | [qol:?] | kalt; nominal kaltes Gut/Material | [tal:?] | [taldain:?] | [chckhy:?] | heiße Substanz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | heiße Substanz | rohes Drogenholz	kalt und trocken am Anfang des Grades, abgeschlossen | [qol:?] | kalt; nominal kaltes Gut/Material | [tal:?] | [taldain:?] | trockene Arzneimischung am Gradanfang | heiße Substanz | Materialmaß | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | heiße Substanz | rohes Drogenholz	kalt und trocken am Anfang des Grades, abgeschlossen; [qol:?]; kalt; nominal kaltes Gut/Material; [tal:?]; [taldain:?]; trockene Arzneimischung am Gradanfang; heiße Substanz; Materialmaß; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; heiße Substanz; rohes Drogenholz	False
f81v	f81v.1	dar	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [shekal:?] | [dal:?] | [dar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	Pulverfraktion I | feucht in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | [shekal:?] | [dal:?] | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Pulver | [shek:?] | Grad-/Maßwert II | [ofalsheky:?]	Pulverfraktion I; feucht in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; [shekal:?]; [dal:?]; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; getrocknetes Pulver; [shek:?]; Grad-/Maßwert II; [ofalsheky:?]	False
