audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G649-A07-075	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f55v	f55v.1	H	B	2	3	MEDIAL	oedain	otoldaiin	kcheedchdy oedain chckhy otoldaiin dodyd	kcheedchdy oedaiin chckhy otol daiin dodyd	kcheedchdy oe ain chckhy otol aiin dody	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	0	0	[kcheedchdy:?] | [oedain:?] | [chckhy:?] | [otoldaiin:?] | [dodyd:?]	[kcheedchdy:?] | [oedain:?] | trockene Arzneimischung am Gradanfang | [otoldaiin:?] | [dodyd:?]	0	EXPLORATORY_SHORT_OR_OPAQUE
G649-A07-076	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f66r	f66r.52	T	B	5	10	FINAL	chedy	<EOS>	ykshedy chady cthdy qokees cheeo okcho dy chekeey chedy chckhy	ykshedy chody cthdy qokees cheeo okcho dy chekeey chedy chckhy	ykshedy cho y cthdy qokees cheeo okcho y chekeey che y chckhy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	1	0	[ykshedy:?] | [chady:?] | [cthdy:?] | [qokees:?] | [cheeo:?] | [okcho:?] | [dy:?] | [chekeey:?] | trocken in der Mitte des Grades, abgeschlossen | [chckhy:?]	[ykshedy:?] | [chady:?] | [cthdy:?] | [qokees:?] | [cheeo:?] | [okcho:?] | [dy:?] | [chekeey:?] | trocken in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang	0	EXPLORATORY_SHORT_OR_OPAQUE
G649-A07-077	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f66v	f66v.12	H	B	5	6	MEDIAL	chekal	kal	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	qekar oke y cheky dal chekal chckhy kal kal dar chkeeody	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	2	1	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [dal:?] | [chekal:?] | [chckhy:?] | [kal:?] | [kal:?] | abgemessene Fraktion I | [chkchody:?]	[qekar:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [cheky:?] | [dal:?] | [chekal:?] | trockene Arzneimischung am Gradanfang | [kal:?] | [kal:?] | abgemessene Fraktion I | [chkchody:?]	0	EXPLORATORY_SHORT_OR_OPAQUE
G649-A07-078	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f66v	f66v.4	H	B	5	6	MEDIAL	dol	dal	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	shokeshy daiin cheos shky dol shckhy dal kodal chekal dal	shokeshy daiin cheos cheky dol chckhy al kodal chek l dal	READER_VARIANT	0	0	[chckhy:?]	trockene Arzneimischung am Gradanfang	3	2	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | [chckhy:?] | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | trockene Arzneimischung am Gradanfang | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	0	READER_VARIANT_WARNING
G649-A07-079	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f6r	f6r.2	H	A	1	2	MEDIAL	daiin	chor	daiin chckhy chor chor kar cthy cthor chotols	daiin chckhy chor chor kar cthy cthor chotols	daiin chckhy chor chor kar cthy cthor chotols	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	5	5	Grad-/Maßwert III | [chckhy:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-080	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f6v	f6v.2	H	A	1	3	MEDIAL	chor	qoekchar	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin	oees chor chckhy qoekchar cheas odaiin kchey chor chaiin	oees chor chckhy qoekchas che s odaiiin kchey chorchaiin	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	4	2	[oees:?] | Pflanzen-/Reproduktionsteil | [chckhy:?] | [qoekchar:?] | [cheas:?] | [odaiiin:?] | heiß und trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | trocken, Grad III	[oees:?] | Pflanzen-/Reproduktionsteil | trockene Arzneimischung am Gradanfang | [qoekchar:?] | [cheas:?] | [odaiiin:?] | heiß und trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | trocken, Grad III	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-081	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f75r	f75r.10	B	B	2	6	MEDIAL	qokain	dy	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	6	6	[dshor:?] | [qotar:?] | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß, Grad II | [chckhy:?] | [dy:?] | kalter Ansatz in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	[dshor:?] | [qotar:?] | trocken am Anfang des Grades, abgeschlossen | feucht in der Mitte des Grades | heiß, Grad II | trockene Arzneimischung am Gradanfang | [dy:?] | kalter Ansatz in der Mitte des Grades | kalt in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-082	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f75r	f75r.14	B	B	2	8	MEDIAL	qokain	qokain	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly	sain ol keeshy qokain dy olshedy qokain chckhy qokain otar aly	sair alkeeshy qokain dy olshedy qokain chckhy qokain otar aly	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	3	3	[sain:?] | [al:?] | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | [chckhy:?] | heiß, Grad II | [otar:?] | [aly:?]	[sain:?] | [al:?] | [keishy:?] | heiß, Grad II | [dy:?] | [olshedy:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | heiß, Grad II | [otar:?] | [aly:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-083	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f75r	f75r.31	B	B	2	3	MEDIAL	qokey	qokar	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	dshedy qokey chckhy qokar shedy chey qoked qokedy daldy	dshedy qokey chckhy qokar shedy chey qoke qoked dal y	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	5	4	[dshedy:?] | heiß in der Mitte des Grades | [chckhy:?] | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [qoked:?] | heiß in der Mitte des Grades, abgeschlossen | [daldy:?]	[dshedy:?] | heiß in der Mitte des Grades | trockene Arzneimischung am Gradanfang | heiße Portion | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | [qoked:?] | heiß in der Mitte des Grades, abgeschlossen | [daldy:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-084	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f75r	f75r.8	B	B	2	6	MEDIAL	qokain	lshedy	sor chey qokardy dsheckhy qokain chckhy lshedy okeedy	sor chey qotardy dsheckhy qokain chckhy lshedy okeedy	sor chey qokardy sheckhy qokain chckhy lshe y okeedy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	5	4	Samenportion | trocken in der Mitte des Grades | [qokardy:?] | [dsheckhy:?] | heiß, Grad II | [chckhy:?] | eingeweichtes Drogenholz | heißer Ansatz am Ende des Grades, abgeschlossen	Samenportion | trocken in der Mitte des Grades | [qokardy:?] | [dsheckhy:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | eingeweichtes Drogenholz | heißer Ansatz am Ende des Grades, abgeschlossen	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-085	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f75v	f75v.3	B	B	2	8	MEDIAL	daiin	lkar	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	5	5	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | [chckhy:?] | heiße Holzfraktion I | [chckhy:?] | [rom:?]	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | heiße Holzfraktion I | trockene Arzneimischung am Gradanfang | [rom:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-086	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f75v	f75v.3	B	B	2	10	MEDIAL	lkar	rom	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	5	5	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | [chckhy:?] | heiße Holzfraktion I | [chckhy:?] | [rom:?]	Samenportion | [sheky:?] | heiß, Grad II | Ansatz aus heißem Rohstoff, Form I | [dal:?] | [olchedy:?] | Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | heiße Holzfraktion I | trockene Arzneimischung am Gradanfang | [rom:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-087	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.11	T	B	2	10	MEDIAL	dain	sal	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy r aiiin chekain dain chckhy sal oty	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	7	6	[qotedshedy:?] | [qorain:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | [raiiin:?] | [chekain:?] | Grad-/Maßwert II | [chckhy:?] | Saat-Rohstoff I | kalter Ansatz am Anfang des Grades	[qotedshedy:?] | [qorain:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | [raiiin:?] | [chekain:?] | Grad-/Maßwert II | trockene Arzneimischung am Gradanfang | Saat-Rohstoff I | kalter Ansatz am Anfang des Grades	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-088	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.20	T	B	2	8	MEDIAL	qotain	shckhy	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	shedy qo che y lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	4	3	[dshedy:?] | [qo:?] | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades | [qolchey:?] | kalt im qo-Rahmen, Grad II | [chckhy:?] | [shckhy:?] | [lchar:?] | [okar:?] | [alchdy:?]	[dshedy:?] | [qo:?] | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß in der Mitte des Grades | [qolchey:?] | kalt im qo-Rahmen, Grad II | trockene Arzneimischung am Gradanfang | [shckhy:?] | [lchar:?] | [okar:?] | [alchdy:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-089	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.23	T	B	2	6	MEDIAL	qokain	olchy	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olain chedy qokey	sheedy qokedy chedy che y qokain chckhy olchy l ain shedy olaiin chedy qokey	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	9	8	feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | [chckhy:?] | [olchy:?] | [l:?] | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [olaiin:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockene Arzneimischung am Gradanfang | [olchy:?] | [l:?] | Menge-/Klassenwert II | feucht in der Mitte des Grades, abgeschlossen | [olaiin:?] | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-090	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.25	T	B	2	5	MEDIAL	lchedy	chey	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	qaloin chey qokeey lchedy chckhy chey ky chey qolal lkl chey lchedy chey llaiiry	qal in chey qokeey lchedy chcthy cheyky chey qolal lkl chey lchedy chey llaiiry	READER_VARIANT	0	0	[chckhy:?]	trockene Arzneimischung am Gradanfang	8	7	[qoloin:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | [chckhy:?] | trocken in der Mitte des Grades | heiß am Anfang des Grades | trocken in der Mitte des Grades | [qolal:?] | [lklchey:?] | getrocknetes Drogenholz | trocken in der Mitte des Grades | [llaiir:?] | [y:?]	[qoloin:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | trockene Arzneimischung am Gradanfang | trocken in der Mitte des Grades | heiß am Anfang des Grades | trocken in der Mitte des Grades | [qolal:?] | [lklchey:?] | getrocknetes Drogenholz | trocken in der Mitte des Grades | [llaiir:?] | [y:?]	0	READER_VARIANT_WARNING
G649-A07-091	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.33	T	B	2	10	MEDIAL	okchy	shey	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	qokedy lkey kal shedy qopchey qol pchedy okchy chckhy shey lol ral sheey dar	qokedy lkey kal she y qopchey qol pchedy okchy chckhy shey lol r al sheey dar	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	9	7	heiß in der Mitte des Grades, abgeschlossen | [lkey:?] | [kal:?] | feucht in der Mitte des Grades, abgeschlossen | [qopchey:?] | [qo:?] | [l:?] | getrocknetes Pulver | heiß-trockener Ansatz am Anfang des Grades | [chckhy:?] | feucht in der Mitte des Grades | Holzstoff | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | abgemessene Fraktion I	heiß in der Mitte des Grades, abgeschlossen | [lkey:?] | [kal:?] | feucht in der Mitte des Grades, abgeschlossen | [qopchey:?] | [qo:?] | [l:?] | getrocknetes Pulver | heiß-trockener Ansatz am Anfang des Grades | trockene Arzneimischung am Gradanfang | feucht in der Mitte des Grades | Holzstoff | [r:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | abgemessene Fraktion I	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-092	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.35	T	B	2	12	FINAL	chcthy	<EOS>	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	saiin shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	sain edy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	7	6	[sain:?] | feucht in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | heiße Substanz | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [okeolor:?] | trockener Drogenstoff | [otar:?] | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [chckhy:?]	[sain:?] | feucht in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | heiße Substanz | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [okeolor:?] | trockener Drogenstoff | [otar:?] | trocken in der Mitte des Grades, abgeschlossen | [qol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockene Arzneimischung am Gradanfang	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-093	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.45	T	B	2	13	FINAL	sheey	<EOS>	y shedy qo or okain shey qokaiin okeedy qochy as oin sheey chckhy	ysheedy qo or okain shey qokaiin okeedy qochy ar ain sheey chckhy	yshedy qo or okain ey qokaiin okeedy qoch as ain shee chckhy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	7	3	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qo:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades | heiß, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | [qochy:?] | [as:?] | [oin:?] | feucht am Ende des Grades | [chckhy:?]	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qo:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß im Zubereitungsrahmen, Grad II | feucht in der Mitte des Grades | heiß, Grad III | heißer Ansatz am Ende des Grades, abgeschlossen | [qochy:?] | [as:?] | [oin:?] | feucht am Ende des Grades | trockene Arzneimischung am Gradanfang	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-094	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76r	f76r.47	T	B	2	2	MEDIAL	dain	or	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	dain chckhy oraiin sheey qockhey olchdar sheey otedy olain oky	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	7	5	Grad-/Maßwert II | [chckhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | feucht am Ende des Grades | [qockhey:?] | [olchdar:?] | feucht am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | [olain:?] | heißer Ansatz am Anfang des Grades	Grad-/Maßwert II | trockene Arzneimischung am Gradanfang | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | feucht am Ende des Grades | [qockhey:?] | [olchdar:?] | feucht am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | [olain:?] | heißer Ansatz am Anfang des Grades	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-095	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76v	f76v.21	B	B	2	4	MEDIAL	chdar	chees	cthedy oteol chdar chckhy chees salkchdy chey lcheedy lchedy qoteedy	cthedy oteol chdar chckhy chees salkeedy chey lcheedy lchedy qoteedy	cthedy oteol chdar chckhy chees solkee y chey lcheedy lche y qoteedy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	3	2	[cthedy:?] | [oteol:?] | [chdar:?] | [chckhy:?] | [chees:?] | [salkchdy:?] | trocken in der Mitte des Grades | [lcheedy:?] | getrocknetes Drogenholz | kalt am Ende des Grades, abgeschlossen	[cthedy:?] | [oteol:?] | [chdar:?] | trockene Arzneimischung am Gradanfang | [chees:?] | [salkchdy:?] | trocken in der Mitte des Grades | [lcheedy:?] | getrocknetes Drogenholz | kalt am Ende des Grades, abgeschlossen	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-096	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f76v	f76v.26	B	B	2	8	MEDIAL	qokeey	lar	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhy lar aly	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhyd lar aly	dshol qokaiin ches daiin checkhy oteol y qokeey chckhy lor aly	READER_VARIANT	0	0	[chckhy:?]	trockene Arzneimischung am Gradanfang	4	3	[dshol:?] | heiß, Grad III | [ches:?] | Grad-/Maßwert III | [checkhy:?] | [oteoldy:?] | heiß am Ende des Grades | [chckhy:?] | Holzfraktion I | [aly:?]	[dshol:?] | heiß, Grad III | [ches:?] | Grad-/Maßwert III | [checkhy:?] | [oteoldy:?] | heiß am Ende des Grades | trockene Arzneimischung am Gradanfang | Holzfraktion I | [aly:?]	0	READER_VARIANT_WARNING
G649-A07-097	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f77r	f77r.31	B	B	2	2	MEDIAL	qokain	qokeey	qokain chckhy qokeey qotedy qotedy qotary	qokain chckhy qokeey qotedy qotedy qotary	qokain chckhy qokeey qote y qotedy qotary	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	4	3	heiß, Grad II | [chckhy:?] | heiß am Ende des Grades | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qotary:?]	heiß, Grad II | trockene Arzneimischung am Gradanfang | heiß am Ende des Grades | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [qotary:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-098	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f77v	f77v.22	B	B	2	6	MEDIAL	olkaiin	qokal	dalchey qol chedy oqokain olkaiin chckhy qokal dar	dalohey qol chedy oqokain olkaiin chckhy qokal dar	dalchey qol chedy oqokain olkaiin chckhy qokal dar	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	3	3	[dalchey:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [oqokain:?] | [olkaiin:?] | [chckhy:?] | heiße Substanz | abgemessene Fraktion I	[dalchey:?] | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | [oqokain:?] | [olkaiin:?] | trockene Arzneimischung am Gradanfang | heiße Substanz | abgemessene Fraktion I	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-099	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f77v	f77v.26	B	B	2	7	MEDIAL	qoky	qokchy	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol	dairol shedy r chy sheor qoke y qoky chckhy qokchy ld l	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	6	4	[dairol:?] | feucht in der Mitte des Grades, abgeschlossen | Wurzel/Wurzeldroge, trockene Grundform | feuchter Drogenteil | heiß in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [chckhy:?] | heiß und trocken am Anfang des Grades | [ldol:?]	[dairol:?] | feucht in der Mitte des Grades, abgeschlossen | Wurzel/Wurzeldroge, trockene Grundform | feuchter Drogenteil | heiß in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | trockene Arzneimischung am Gradanfang | heiß und trocken am Anfang des Grades | [ldol:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-100	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f78r	f78r.29	B	B	2	4	MEDIAL	kedy	dain	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol ked chckhy dain oty qokor oky dain ch ol	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	8	4	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | [chckhy:?] | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | [qokor:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | [qokor:?] | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G649-A07-101	7	chckhy	EXPLORATORY_LEARNED_HEAD_FAMILY	f79r	f79r.40	B	B	2	8	FINAL	okaiin	<EOS>	y shedy qokched oltchey otchotar ol okaiin chckhy	y shedy qokched oltshey otchotor ol okaiin chckhy	yshe y qokched oltchey otchot r ol okaiin chckhy	ALL_THREE_EXACT	1	1	[chckhy:?]	trockene Arzneimischung am Gradanfang	3	1	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qokched:?] | [oltchey:?] | [otchotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | [chckhy:?]	[y:?] | feucht in der Mitte des Grades, abgeschlossen | [qokched:?] | [oltchey:?] | [otchotar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | trockene Arzneimischung am Gradanfang	0	EXPLORATORY_SHORT_OR_OPAQUE
