review_index	unit_review_index	page	physical_folio	locus	array_id	source_relation_state	source_confidence	object_localization_state	normalized_relation_geometry	neutral_object_topology	normalized_object_id	source_object_reference	singular_positive_relation	matched_same_unit_comparator_available	later_score_eligibility	normalization_basis	canvas_ids	reviewer_provenance	formal_identity_access_state
151	40	f99r	f99	f99r.34	f99r:L3	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_484605AC4E5A	f99r[3,1]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
152	6	f82v	f82	f82v.2	f82v:N1	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_596DD1DE4BE8	SOURCE_NORTH_FIGURE	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006223	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
153	23	f99v	f99	f99v.35	f99v:P3	REL_OVERLAP_OR_CONTACT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	CONTACT_OR_OVERLAP	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_D76094F27735	SOURCE_DRAWING_UNIT_4_1	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006247	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
154	36	f100r	f100	f100r.1	f100r:C1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006248	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
155	25	f75v	f75	f75v.60	f75v:P3	REL_ARRAY_OR_GROUP	HEDGED	OBJECT_REGION_NOT_INDIVIDUATED	AMBIGUOUS_OR_MULTIPLE	ARRAY_OR_GROUP_REGION			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	HEDGED_SOURCE_GROUP_OR_SEGMENTATION_ASSERTION_WITHOUT_SINGULAR_OWNER	1006209	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
156	29	f68r2	f68	f68r2.13	f68r2:S1	REL_EXPLICIT_ATTACHMENT	HEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_7F79FBC60322	SOURCE_NAMED_STAR_FOR_f68r2_13	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
157	26	f88r	f88	f88r.14	f88r:L2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_212E5FCE7A0F	f88r[2,2]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1037112	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
158	1	f68r1	f68	f68r1.22	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_F6A7BEE00D98	SOURCE_NAMED_STAR_FOR_f68r1_22	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
159	4	f83v	f83	f83v.9	f83v:N1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006225	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
160	6	f82v	f82	f82v.4	f82v:N1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006223	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
161	20	f100r	f100	f100r.11	f100r:L2	PROXIMITY_ONLY	HEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_AF00CD51B025	f100r[2,6]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006248	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
162	19	f99r	f99	f99r.10	f99r:L1	PROXIMITY_ONLY	UNHEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
163	27	f67r2	f67	f67r2.48	f67r2:Q1	REL_ENCLOSURE	HEDGED	SINGULAR_OBJECT_LOCALIZED	INSIDE_BOUNDED_REGION	BOUNDED_REGION_OR_COMPARTMENT	G391_OBJ_57E3D7202F3B	SOURCE_SECTOR_08_30	1	1	ELIGIBLE_LOCAL_RELATION_WITHIN_UNIT_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006194	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
164	34	f68r1	f68	f68r1.5	f68r1:X1	REL_ENCLOSURE	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	INSIDE_BOUNDED_REGION	BOUNDED_REGION_OR_COMPARTMENT	G391_OBJ_048630AFCC92	SOURCE_TOP_MEDALLION	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
165	25	f75v	f75	f75v.61	f75v:P3	PROXIMITY_ONLY	UNHEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_NAMES_MULTIPLE_OR_ALIGNMENT_ONLY	1006209	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
166	44	f83v	f83	f83v.34	f83v:N2	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006225	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
167	16	f83v	f83	f83v.35	f83v:X1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006225	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
168	20	f100r	f100	f100r.8	f100r:L2	PROXIMITY_ONLY	HEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_3037C029728C	f100r[2,3]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006248	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
169	41	f100r	f100	f100r.2	f100r:L1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006248	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
170	39	f89v2	f89	f89v2.24	f89v2:L3	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006234;1006235	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
171	19	f99r	f99	f99r.13	f99r:L1	PROXIMITY_ONLY	UNHEDGED	NO_RELATION_BEYOND_PROXIMITY	PROXIMITY_ONLY	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	NO_SINGULAR_SOURCE_OBJECT_REFERENCE	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
172	10	f89v2	f89	f89v2.12	f89v2:L2	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006234;1006235	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
173	2	f99r	f99	f99r.21	f99r:L2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_BD227EE45EFE	f99r[2,2]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
174	21	f82v	f82	f82v.48	f82v:X2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	LINEAR_CONTOUR_OR_STROKE	G391_OBJ_359DF7D6F11B	SOURCE_LOWER_CURVED_CHANNEL	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006223	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
175	13	f89v1	f89	f89v1.24	f89v1:L2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_438A9795D70B	f89v1[2,3]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006234;1006235	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
176	29	f68r2	f68	f68r2.26	f68r2:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_4A5938018605	SOURCE_NAMED_STAR_FOR_f68r2_26	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
177	2	f99r	f99	f99r.23	f99r:L2	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_72B8541D6118	f99r[2,4]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006246	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
178	1	f68r1	f68	f68r1.35	f68r1:S1	REL_EXPLICIT_ATTACHMENT	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	ON_OR_ATTACHED	DISCRETE_POINT_OR_STARLIKE_OBJECT	G391_OBJ_D7EAD95DC024	SOURCE_NAMED_STAR_FOR_f68r1_35	1	0	INELIGIBLE_NO_SAME_UNIT_TOPOLOGY_MATCH	SOURCE_EXACT_OBJECT_NOMINATION_CONSISTENT_WITH_COMPLETE_PAGE_GEOMETRY	1006196	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
179	31	f83r	f83	f83r.46	f83r:N1	REL_EXPLICIT_ATTACHMENT	HEDGED	MULTIPLE_OR_ALTERNATIVE_OBJECTS	AMBIGUOUS_OR_MULTIPLE	OTHER_OR_UNRESOLVED			0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_DESCRIPTION_RETAINS_AMBIGUOUS_OWNER_OR_RELATION	1006224	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
180	32	f88v	f88	f88v.3	f88v:L1	PROXIMITY_ONLY	UNHEDGED	SINGULAR_OBJECT_LOCALIZED	PROXIMITY_ONLY	PLANT_OR_FIGURE_DRAWING_UNIT	G391_OBJ_97C29A281063	f88v[1,2]	0	0	INELIGIBLE_NOT_SINGULAR_POSITIVE	SOURCE_NOMINATED_SINGLE_NEARBY_OBJECT_WITHOUT_OWNERSHIP	1006233	SINGLE_AI_SOURCE_AWARE_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	SEALED
