locus	selected_path_id	source	segmentation	rule
f77r.35	f77r.35|P01	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	solkeey | okaiin | chedy | qokain | sheedy | qokaiin | chedaiin | chealy	optional one-character prefix + nonempty core + optional one-character suffix
f77r.36	f77r.36|P02	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	dshedy | pchedy | qotain | chedy | dolchl | qokeedy | qokol | olchey	optional one-character prefix + nonempty core + optional one-character suffix
f77r.37	f77r.37|P01	teeolain chey qoteedy qokain cheedy cheey lchedy	teeolain | chey | qoteedy | qokain | cheedy | cheey | lchedy	optional one-character prefix + nonempty core + optional one-character suffix
f77r.38	f77r.38|P01	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol | shedy | qoeedy | qokaiin | chcphey | qol | ltaiin | shedy | qol	optional one-character prefix + nonempty core + optional one-character suffix
f77r.39	f77r.39|P01	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin | cheey | sheckhey | lsheey | qykaiin | sheedy | laiin	optional one-character prefix + nonempty core + optional one-character suffix
f77r.4	f77r.4|P01	otork	otork	optional one-character prefix + nonempty core + optional one-character suffix
f77r.40	f77r.40|P01	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin | ol | eeedy | okaiin | sheeol | qotaiin | shody | qoty	optional one-character prefix + nonempty core + optional one-character suffix
f77r.41	f77r.41|P02	daiin sh qolchey qotedy qotal rain chlr arol	daiin | sh | qolchey | qotedy | qotal | rain | chlr | arol	optional one-character prefix + nonempty core + optional one-character suffix
f77r.42	f77r.42|P02	qokeedy qotedy qokeedy qokeedy qokeey raiin al	qokeedy | qotedy | qokeedy | qokeedy | qokeey | raiin | al	optional one-character prefix + nonempty core + optional one-character suffix
f77r.43	f77r.43|P02	dchee ol cheedy qotaiin qoteedy qotedy raiin	dchee | ol | cheedy | qotaiin | qoteedy | qotedy | raiin	optional one-character prefix + nonempty core + optional one-character suffix
f77r.44	f77r.44|P01	sheey qepchedy qol cheedy qokear cheey loly dy	sheey | qepchedy | qol | cheedy | qokear | cheey | loly | dy	optional one-character prefix + nonempty core + optional one-character suffix
f77r.45	f77r.45|P02	qokaiin ches lchear dal chr sls ain ol raiin lod	qokaiin | ches | lchear | dal | chr | sls | ain | ol | raiin | lod	optional one-character prefix + nonempty core + optional one-character suffix
f77r.46	f77r.46|P02	daiin chlchpsheey tal cheol dam arotey daiin	daiin | chlchpsheey | tal | cheol | dam | arotey | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f77r.47	f77r.47|P02	ysheey dal saiirol sal dalo tain dary dalo	ysheey | dal | saiirol | sal | dalo | tain | dary | dalo	optional one-character prefix + nonempty core + optional one-character suffix
f77r.48	f77r.48|P01	sodar oloky	sodar | oloky	optional one-character prefix + nonempty core + optional one-character suffix
f77r.49	f77r.49|P01	otchdy	otchdy	optional one-character prefix + nonempty core + optional one-character suffix
f77r.5	f77r.5|P01	otol	otol	optional one-character prefix + nonempty core + optional one-character suffix
f77r.50	f77r.50|P02	otolaiino	otolaiino	optional one-character prefix + nonempty core + optional one-character suffix
f77r.6	f77r.6|P01	dchdy	dchdy	optional one-character prefix + nonempty core + optional one-character suffix
f77r.7	f77r.7|P01	soral	soral	optional one-character prefix + nonempty core + optional one-character suffix
f77r.8	f77r.8|P01	dotedy	dotedy	optional one-character prefix + nonempty core + optional one-character suffix
f77r.9	f77r.9|P03	poldarairol qokol chey qopchedy qopchedy dylches olkedy loly	poldarairol | qokol | chey | qopchedy | qopchedy | dylches | olkedy | loly	optional one-character prefix + nonempty core + optional one-character suffix
f77v.1	f77v.1|P02	okain ykal	okain | ykal	optional one-character prefix + nonempty core + optional one-character suffix
f77v.10	f77v.10|P02	tchedar olain checkhy sal shedy qokal chedy qokedy qol shedy lol	tchedar | olain | checkhy | sal | shedy | qokal | chedy | qokedy | qol | shedy | lol	optional one-character prefix + nonempty core + optional one-character suffix
f77v.11	f77v.11|P01	qockhy dol chdy dsheedal qokal chedy dal shedy qokeedy dal olchy	qockhy | dol | chdy | dsheedal | qokal | chedy | dal | shedy | qokeedy | dal | olchy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.12	f77v.12|P01	lchedy shedal qokedy okal chedy qokal shedy chedy qol chdy lam	lchedy | shedal | qokedy | okal | chedy | qokal | shedy | chedy | qol | chdy | lam	optional one-character prefix + nonempty core + optional one-character suffix
f77v.13	f77v.13|P01	sor sheol chdy qokeedy dar shedy chedy qokal chedy qokey lshedy dal	sor | sheol | chdy | qokeedy | dar | shedy | chedy | qokal | chedy | qokey | lshedy | dal	optional one-character prefix + nonempty core + optional one-character suffix
f77v.14	f77v.14|P01	darcheedal qeedy qeedeey olchey lchey qedy or cheey qol rar ar	darcheedal | qeedy | qeedeey | olchey | lchey | qedy | or | cheey | qol | rar | ar	optional one-character prefix + nonempty core + optional one-character suffix
f77v.15	f77v.15|P01	qol kaiin shey	qol | kaiin | shey	optional one-character prefix + nonempty core + optional one-character suffix
f77v.16	f77v.16|P01	tedal daiin okaiin shedy qokedy qokain otedy dasy	tedal | daiin | okaiin | shedy | qokedy | qokain | otedy | dasy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.17	f77v.17|P01	olchedy qol shedy qokchedy qokeey daiin olol	olchedy | qol | shedy | qokchedy | qokeey | daiin | olol	optional one-character prefix + nonempty core + optional one-character suffix
f77v.18	f77v.18|P01	qokaiin sheol ekedy qokey qokal dal daly	qokaiin | sheol | ekedy | qokey | qokal | dal | daly	optional one-character prefix + nonempty core + optional one-character suffix
f77v.19	f77v.19|P01	qoraiin shey qokaiin chal aiiin chedy qol	qoraiin | shey | qokaiin | chal | aiiin | chedy | qol	optional one-character prefix + nonempty core + optional one-character suffix
f77v.2	f77v.2|P01	otol shedy	otol | shedy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.20	f77v.20|P01	daiin salchedy qokedy qokal shed keoly	daiin | salchedy | qokedy | qokal | shed | keoly	optional one-character prefix + nonempty core + optional one-character suffix
f77v.21	f77v.21|P01	qokal salchedy shey fchor qotas olky darory	qokal | salchedy | shey | fchor | qotas | olky | darory	optional one-character prefix + nonempty core + optional one-character suffix
f77v.22	f77v.22|P01	dalchey qol chedy oqokain olkaiin chckhy qokal dar	dalchey | qol | chedy | oqokain | olkaiin | chckhy | qokal | dar	optional one-character prefix + nonempty core + optional one-character suffix
f77v.23	f77v.23|P01	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal | chees | ol | shedy | doraiin | ol | qoky | ches | ol | dal	optional one-character prefix + nonempty core + optional one-character suffix
f77v.24	f77v.24|P02	daiin sheekey qokeedy daiin dail qokedy qotedy sol	daiin | sheekey | qokeedy | daiin | dail | qokedy | qotedy | sol	optional one-character prefix + nonempty core + optional one-character suffix
f77v.25	f77v.25|P02	lchor oiin shedy qokaiin saiin dal sheedy qokeedy ral	lchor | oiin | shedy | qokaiin | saiin | dal | sheedy | qokeedy | ral	optional one-character prefix + nonempty core + optional one-character suffix
f77v.26	f77v.26|P01	dairol shedy rchy sheor qokedy qoky chckhy qokchy ldol	dairol | shedy | rchy | sheor | qokedy | qoky | chckhy | qokchy | ldol	optional one-character prefix + nonempty core + optional one-character suffix
f77v.27	f77v.27|P01	tshedy qokain chedal fchedy cheky sain chedy qokain ol	tshedy | qokain | chedal | fchedy | cheky | sain | chedy | qokain | ol	optional one-character prefix + nonempty core + optional one-character suffix
f77v.28	f77v.28|P02	ychedy qokedy qoked olsheor olchdy	ychedy | qokedy | qoked | olsheor | olchdy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.29	f77v.29|P02	tcho dchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	tcho | dchy | lshedy | daly | dal | dsheedy | pcheol | lfol | ol | cheedy | qoty	optional one-character prefix + nonempty core + optional one-character suffix
f77v.3	f77v.3|P01	olkeedal	olkeedal	optional one-character prefix + nonempty core + optional one-character suffix
f77v.30	f77v.30|P01	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	shey | ol | sheey | qokedy | lchedy | qokaiin | dal | daiin | chedy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.31	f77v.31|P02	qoar shedy qokaiin shcthy qotedy rchr oltedy lchy	qoar | shedy | qokaiin | shcthy | qotedy | rchr | oltedy | lchy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.32	f77v.32|P01	ycheey qolshedy qokalchedy qokaiin checkhy qokal	ycheey | qolshedy | qokalchedy | qokaiin | checkhy | qokal	optional one-character prefix + nonempty core + optional one-character suffix
f77v.33	f77v.33|P02	qokaiin cheky rar chedy qokal dary qotal dal rain	qokaiin | cheky | rar | chedy | qokal | dary | qotal | dal | rain	optional one-character prefix + nonempty core + optional one-character suffix
f77v.34	f77v.34|P01	solkchedy shar ytal dy dychedy lkchey qokedy rched	solkchedy | shar | ytal | dy | dychedy | lkchey | qokedy | rched	optional one-character prefix + nonempty core + optional one-character suffix
f77v.35	f77v.35|P02	tchor sheey qokain qokain sheol qokeedy qokal dary	tchor | sheey | qokain | qokain | sheol | qokeedy | qokal | dary	optional one-character prefix + nonempty core + optional one-character suffix
f77v.36	f77v.36|P01	qotchy qokal shedy qokedy lchedy qokedy qol raiin chey	qotchy | qokal | shedy | qokedy | lchedy | qokedy | qol | raiin | chey	optional one-character prefix + nonempty core + optional one-character suffix
f77v.37	f77v.37|P01	schedy qotar sarolsheedy qokain cheey roiin daiin shey	schedy | qotar | sarolsheedy | qokain | cheey | roiin | daiin | shey	optional one-character prefix + nonempty core + optional one-character suffix
f77v.38	f77v.38|P02	toldal shedy qokedy qotain dolcheedy rolchedy qokedy	toldal | shedy | qokedy | qotain | dolcheedy | rolchedy | qokedy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.39	f77v.39|P02	dcheol kchedy sockhey qokal qokal shedy sholdy qokal dar	dcheol | kchedy | sockhey | qokal | qokal | shedy | sholdy | qokal | dar	optional one-character prefix + nonempty core + optional one-character suffix
f77v.4	f77v.4|P01	otolor	otolor	optional one-character prefix + nonempty core + optional one-character suffix
f77v.40	f77v.40|P01	qokeey rol chdor cheey qokaiin saiin shedy qokeedy qokam	qokeey | rol | chdor | cheey | qokaiin | saiin | shedy | qokeedy | qokam	optional one-character prefix + nonempty core + optional one-character suffix
f77v.41	f77v.41|P01	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy | lchedy | lkaiin | dy | qokal | dar | chdain | ldchey | ol | raiin | oldy	optional one-character prefix + nonempty core + optional one-character suffix
f77v.42	f77v.42|P01	tcheey qokeey qokal lchedy cheolkaiin okol	tcheey | qokeey | qokal | lchedy | cheolkaiin | okol	optional one-character prefix + nonempty core + optional one-character suffix
f77v.43	f77v.43|P01	saroral	saroral	optional one-character prefix + nonempty core + optional one-character suffix
f77v.44	f77v.44|P01	okalo	okalo	optional one-character prefix + nonempty core + optional one-character suffix
f77v.45	f77v.45|P02	oleoeder	oleoeder	optional one-character prefix + nonempty core + optional one-character suffix
f77v.5	f77v.5|P02	orchedal	orchedal	optional one-character prefix + nonempty core + optional one-character suffix
f77v.6	f77v.6|P01	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	qetedy | shedy | qotol | odal | chal | dar | qopshedy | qotedy | qotedy | qokedy | dal	optional one-character prefix + nonempty core + optional one-character suffix
f77v.7	f77v.7|P02	olshedy qolsheedy qy rchr ycheedy okedy lshedy chr shdal chedy qolky	olshedy | qolsheedy | qy | rchr | ycheedy | okedy | lshedy | chr | shdal | chedy | qolky	optional one-character prefix + nonempty core + optional one-character suffix
f77v.8	f77v.8|P01	qokeeey shedy qokeedy qodykey qokedy rsheedy taiiin sheol teedy yry	qokeeey | shedy | qokeedy | qodykey | qokedy | rsheedy | taiiin | sheol | teedy | yry	optional one-character prefix + nonempty core + optional one-character suffix
f77v.9	f77v.9|P01	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	dcheol | kshey | qolchshy | cheol | olchedy | ol | chs | ol | sheedy | qokedy | chedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.1	f78r.1|P01	okchdldlo	okchdldlo	optional one-character prefix + nonempty core + optional one-character suffix
f78r.10	f78r.10|P02	dshedy deedy qokeedy otedy otal tedy otey oloiin	dshedy | deedy | qokeedy | otedy | otal | tedy | otey | oloiin	optional one-character prefix + nonempty core + optional one-character suffix
f78r.11	f78r.11|P01	qoky okeedy sheety qoteedy otey shckhedy sokol or	qoky | okeedy | sheety | qoteedy | otey | shckhedy | sokol | or	optional one-character prefix + nonempty core + optional one-character suffix
f78r.12	f78r.12|P01	dor shekedy qokol kechdy otedy ol tedy chckhedy	dor | shekedy | qokol | kechdy | otedy | ol | tedy | chckhedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.13	f78r.13|P02	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy | ol | kedy | qokain | okedy | kedy | tol | dy | qoteedy | dy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.14	f78r.14|P01	sor checkhy or chckhdy dol kedy qokededy qokan ol	sor | checkhy | or | chckhdy | dol | kedy | qokededy | qokan | ol	optional one-character prefix + nonempty core + optional one-character suffix
f78r.15	f78r.15|P01	dchckhedy qokchdy qokedy okedy dal or okeed olkain	dchckhedy | qokchdy | qokedy | okedy | dal | or | okeed | olkain	optional one-character prefix + nonempty core + optional one-character suffix
f78r.16	f78r.16|P02	qokol oted okain ched or alory	qokol | oted | okain | ched | or | alory	optional one-character prefix + nonempty core + optional one-character suffix
f78r.17	f78r.17|P02	soiin kar kedy pchey tchdoltdy	soiin | kar | kedy | pchey | tchdoltdy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.18	f78r.18|P02	ol chedy qokain dar ar okain	ol | chedy | qokain | dar | ar | okain	optional one-character prefix + nonempty core + optional one-character suffix
f78r.19	f78r.19|P02	y ches aiin okeedy qokain chl	y | ches | aiin | okeedy | qokain | chl	optional one-character prefix + nonempty core + optional one-character suffix
f78r.2	f78r.2|P01	okchdy	okchdy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.20	f78r.20|P01	sol shedy dalshdy qokychdy	sol | shedy | dalshdy | qokychdy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.21	f78r.21|P02	qchedy qokain cheeky lokeedy	qchedy | qokain | cheeky | lokeedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.22	f78r.22|P01	yched qokain daiin chckhdy lr	yched | qokain | daiin | chckhdy | lr	optional one-character prefix + nonempty core + optional one-character suffix
f78r.23	f78r.23|P01	sain sheor olkchdy roiin okeedy	sain | sheor | olkchdy | roiin | okeedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.24	f78r.24|P01	qokeedy kedy qokeey qokedy olol	qokeedy | kedy | qokeey | qokedy | olol	optional one-character prefix + nonempty core + optional one-character suffix
f78r.25	f78r.25|P01	sokeedy keol lorain olkeey raiin	sokeedy | keol | lorain | olkeey | raiin	optional one-character prefix + nonempty core + optional one-character suffix
f78r.26	f78r.26|P01	sol shey kary or shedy qeedar ain anl	sol | shey | kary | or | shedy | qeedar | ain | anl	optional one-character prefix + nonempty core + optional one-character suffix
f78r.27	f78r.27|P01	daiin chckhal daiil aldy	daiin | chckhal | daiil | aldy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.28	f78r.28|P02	porain ol qokeedy kchol tchal olkee yfchey ofchedy taly	porain | ol | qokeedy | kchol | tchal | olkee | yfchey | ofchedy | taly	optional one-character prefix + nonempty core + optional one-character suffix
f78r.29	f78r.29|P02	s sheky ol kedy chckhy dain oty qokor oky dain chy ol	s | sheky | ol | kedy | chckhy | dain | oty | qokor | oky | dain | chy | ol	optional one-character prefix + nonempty core + optional one-character suffix
f78r.3	f78r.3|P01	tshedor shedy qopchedy qokedy dy qokol oky	tshedor | shedy | qopchedy | qokedy | dy | qokol | oky	optional one-character prefix + nonempty core + optional one-character suffix
f78r.30	f78r.30|P02	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy	qokeedy | qokey | daiin | olkain | dal | chedy | ololdal | chchty | tedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.31	f78r.31|P01	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	solkeedy | sheckhy | qokedy | otal | shedy | otar | olchedy | cthdy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.32	f78r.32|P01	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy | ckhdy | qokain | chedy | dalky | lkain | ykeedy | okaly | dy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.33	f78r.33|P02	ytedy daiin ykedy yolsheey qokchy okal ol keedy dyky	ytedy | daiin | ykedy | yolsheey | qokchy | okal | ol | keedy | dyky	optional one-character prefix + nonempty core + optional one-character suffix
f78r.34	f78r.34|P02	dshedy qokeedy qopchedy qokaly dar okaiin okeeal am	dshedy | qokeedy | qopchedy | qokaly | dar | okaiin | okeeal | am	optional one-character prefix + nonempty core + optional one-character suffix
f78r.35	f78r.35|P02	y sain checkhy qokain cheeky daiin daiin ytees oly	y | sain | checkhy | qokain | cheeky | daiin | daiin | ytees | oly	optional one-character prefix + nonempty core + optional one-character suffix
f78r.36	f78r.36|P01	qotchedy lchedy lchedykedy qol saiin ckhain or	qotchedy | lchedy | lchedykedy | qol | saiin | ckhain | or	optional one-character prefix + nonempty core + optional one-character suffix
f78r.37	f78r.37|P02	osal ol s aiin shes aiin oly	osal | ol | s | aiin | shes | aiin | oly	optional one-character prefix + nonempty core + optional one-character suffix
f78r.38	f78r.38|P01	sar aiin oteedy ol aiin chedy	sar | aiin | oteedy | ol | aiin | chedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.39	f78r.39|P02	qotaiin qokaiin okedy lkeedy	qotaiin | qokaiin | okedy | lkeedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.4	f78r.4|P01	qokeedy qokedy shedy tchedy otar olkedy dam	qokeedy | qokedy | shedy | tchedy | otar | olkedy | dam	optional one-character prefix + nonempty core + optional one-character suffix
f78r.40	f78r.40|P02	shedy qol shedy qokaiin drol	shedy | qol | shedy | qokaiin | drol	optional one-character prefix + nonempty core + optional one-character suffix
f78r.41	f78r.41|P01	ykain chdar chedy qokain dy	ykain | chdar | chedy | qokain | dy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.42	f78r.42|P01	dain chfaiin opaly kotaly	dain | chfaiin | opaly | kotaly	optional one-character prefix + nonempty core + optional one-character suffix
f78r.43	f78r.43|P02	lchedy pchedy qokaiin dar	lchedy | pchedy | qokaiin | dar	optional one-character prefix + nonempty core + optional one-character suffix
f78r.44	f78r.44|P02	daraloikhy	daraloikhy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.45	f78r.45|P01	dchedaly	dchedaly	optional one-character prefix + nonempty core + optional one-character suffix
f78r.46	f78r.46|P02	otasodlory orory	otasodlory | orory	optional one-character prefix + nonempty core + optional one-character suffix
f78r.47	f78r.47|P01	okaral	okaral	optional one-character prefix + nonempty core + optional one-character suffix
f78r.5	f78r.5|P01	qckhedy cheky dol chedy qokedy qokain olkedy	qckhedy | cheky | dol | chedy | qokedy | qokain | olkedy	optional one-character prefix + nonempty core + optional one-character suffix
f78r.6	f78r.6|P01	yteedy qotal dol shedy qokedar chcthey otor dor or	yteedy | qotal | dol | shedy | qokedar | chcthey | otor | dor | or	optional one-character prefix + nonempty core + optional one-character suffix
f78r.7	f78r.7|P02	qokal otedy qokedy qokedy dal qokedy qokedy s kam	qokal | otedy | qokedy | qokedy | dal | qokedy | qokedy | s | kam	optional one-character prefix + nonempty core + optional one-character suffix
f78r.8	f78r.8|P01	dshedy qokedy okar qokedy shedy ykedy shedy qoky	dshedy | qokedy | okar | qokedy | shedy | ykedy | shedy | qoky	optional one-character prefix + nonempty core + optional one-character suffix
f78r.9	f78r.9|P01	schedy keedy qokedy chckhd qokain chedy qotedy dy	schedy | keedy | qokedy | chckhd | qokain | chedy | qotedy | dy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.1	f78v.1|P02	pykedy olfchedy qokedy spchy chedy rol dor ofchedy qokedy	pykedy | olfchedy | qokedy | spchy | chedy | rol | dor | ofchedy | qokedy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.10	f78v.10|P02	dshedy qokedy or shedy pchedy qokchdy okedy opchedy	dshedy | qokedy | or | shedy | pchedy | qokchdy | okedy | opchedy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.11	f78v.11|P01	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol | chedy | qol | okeey | ykal | ol | chdy | qokain | chcthy | daiin	optional one-character prefix + nonempty core + optional one-character suffix
f78v.12	f78v.12|P01	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor | ol | qokaiin | shckhy | otaly | qolsheey | qokal | sain	optional one-character prefix + nonempty core + optional one-character suffix
f78v.13	f78v.13|P01	dchokol chedy qokedy qokey qol chedy qokeedy lchey	dchokol | chedy | qokedy | qokey | qol | chedy | qokeedy | lchey	optional one-character prefix + nonempty core + optional one-character suffix
f78v.14	f78v.14|P01	qolkeshdy qol shedy olkedy okol chedy qokain dal	qolkeshdy | qol | shedy | olkedy | okol | chedy | qokain | dal	optional one-character prefix + nonempty core + optional one-character suffix
f78v.15	f78v.15|P01	cheey qolchedy qokey or cheef chckhey tedy qokedy ls	cheey | qolchedy | qokey | or | cheef | chckhey | tedy | qokedy | ls	optional one-character prefix + nonempty core + optional one-character suffix
f78v.16	f78v.16|P02	lshey rshedy d qokedy okey lchedy qokdy daiin oly	lshey | rshedy | d | qokedy | okey | lchedy | qokdy | daiin | oly	optional one-character prefix + nonempty core + optional one-character suffix
f78v.17	f78v.17|P01	qol sheedy qol lcheol lchdy dchdy da qar olkal dy	qol | sheedy | qol | lcheol | lchdy | dchdy | da | qar | olkal | dy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.18	f78v.18|P01	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	chedy | shckhy | qokedy | dal | lshckhy | qol | qol | oteedy | qor	optional one-character prefix + nonempty core + optional one-character suffix
f78v.19	f78v.19|P01	lchedy ol chedar shedy lor shedaldy orain	lchedy | ol | chedar | shedy | lor | shedaldy | orain	optional one-character prefix + nonempty core + optional one-character suffix
f78v.2	f78v.2|P01	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	olshedy | qokedy | rshedy | cthdy | otedy | kedy | dal | dal | dol | oty | dal	optional one-character prefix + nonempty core + optional one-character suffix
f78v.20	f78v.20|P03	qofcheol opchedy qokain opchedylchey cphar ol okalor	qofcheol | opchedy | qokain | opchedylchey | cphar | ol | okalor	optional one-character prefix + nonempty core + optional one-character suffix
f78v.21	f78v.21|P01	chedy lshedy olshedy otaiin ol qokar shedy yteedy	chedy | lshedy | olshedy | otaiin | ol | qokar | shedy | yteedy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.22	f78v.22|P02	okal shey ol shedy okal okchey okeol olchedy qol	okal | shey | ol | shedy | okal | okchey | okeol | olchedy | qol	optional one-character prefix + nonempty core + optional one-character suffix
f78v.23	f78v.23|P02	qol chedy okeshy qoteedy okeedy olshedy qokedydy	qol | chedy | okeshy | qoteedy | okeedy | olshedy | qokedydy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.24	f78v.24|P01	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy	ytaiin | shedy | ol | sheedy | olshdy | shey | kshdy | shol | kedy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.25	f78v.25|P02	teeol olkeshey qolcheol ol or sheckhedy or ol sham	teeol | olkeshey | qolcheol | ol | or | sheckhedy | or | ol | sham	optional one-character prefix + nonempty core + optional one-character suffix
f78v.26	f78v.26|P01	qokaiin or sheedy otain ol shedy sol fchedy otaldy	qokaiin | or | sheedy | otain | ol | shedy | sol | fchedy | otaldy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.27	f78v.27|P01	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol | kar | shr | r | ol | ols | sheey | ol | chedy | oltar | olkaiin	optional one-character prefix + nonempty core + optional one-character suffix
f78v.28	f78v.28|P01	olkain shey qokey okar ol oteedy chcthy los aiin d	olkain | shey | qokey | okar | ol | oteedy | chcthy | los | aiin | d	optional one-character prefix + nonempty core + optional one-character suffix
f78v.29	f78v.29|P01	lchedy otchey qol chedy lr al s aiiin ol shedy ary	lchedy | otchey | qol | chedy | lr | al | s | aiiin | ol | shedy | ary	optional one-character prefix + nonempty core + optional one-character suffix
f78v.3	f78v.3|P01	qokedy chety qolshedy okedy dol eesolchey qotedy ol dam	qokedy | chety | qolshedy | okedy | dol | eesolchey | qotedy | ol | dam	optional one-character prefix + nonempty core + optional one-character suffix
f78v.30	f78v.30|P01	sal shol sain sheety or oiiin okal oltal qokar ary	sal | shol | sain | sheety | or | oiiin | okal | oltal | qokar | ary	optional one-character prefix + nonempty core + optional one-character suffix
f78v.31	f78v.31|P01	sor ar or dchor otaiin otain ytedy olshdy sholkal	sor | ar | or | dchor | otaiin | otain | ytedy | olshdy | sholkal	optional one-character prefix + nonempty core + optional one-character suffix
f78v.32	f78v.32|P01	lol cheor sheol dy qokar otalor	lol | cheor | sheol | dy | qokar | otalor	optional one-character prefix + nonempty core + optional one-character suffix
f78v.4	f78v.4|P02	ol chy lshdy lcheckhy ol keedy lcheckhey lolkedy kain ol	ol | chy | lshdy | lcheckhy | ol | keedy | lcheckhey | lolkedy | kain | ol	optional one-character prefix + nonempty core + optional one-character suffix
f78v.5	f78v.5|P01	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	qor | olkeey | olkain | ol | chsey | ol | cheeky | dar | okal | dal | olchedy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.6	f78v.6|P02	ety okeey or sheey ykeey loeey qokain okedy qokedy qol	ety | okeey | or | sheey | ykeey | loeey | qokain | okedy | qokedy | qol	optional one-character prefix + nonempty core + optional one-character suffix
f78v.7	f78v.7|P02	otor yshedy otedy shedy qokeedy qokedy otar otedy	otor | yshedy | otedy | shedy | qokeedy | qokedy | otar | otedy	optional one-character prefix + nonempty core + optional one-character suffix
f78v.8	f78v.8|P01	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain	qokedy | otedy | qokain | oteedy | qokeedy | dar | okedy | dkedy | dain	optional one-character prefix + nonempty core + optional one-character suffix
f78v.9	f78v.9|P02	ycheolk olkeedy qokedy ol chedol okeedy qotedy ror arol	ycheolk | olkeedy | qokedy | ol | chedol | okeedy | qotedy | ror | arol	optional one-character prefix + nonempty core + optional one-character suffix
f79r.1	f79r.1|P01	torain shedy pchor or shek otarpchdy opcholor otal shedy	torain | shedy | pchor | or | shek | otarpchdy | opcholor | otal | shedy	optional one-character prefix + nonempty core + optional one-character suffix
f79r.10	f79r.10|P02	qokshedy qokain cheor okol sheeol qoteesy choty otechys	qokshedy | qokain | cheor | okol | sheeol | qoteesy | choty | otechys	optional one-character prefix + nonempty core + optional one-character suffix
f79r.11	f79r.11|P02	shoikhy chedy tshey dshdy otchar shek chcthy otal ory	shoikhy | chedy | tshey | dshdy | otchar | shek | chcthy | otal | ory	optional one-character prefix + nonempty core + optional one-character suffix
f79r.12	f79r.12|P02	qokchy qotchey ldaiin shedy qotaiin sal	qokchy | qotchey | ldaiin | shedy | qotaiin | sal	optional one-character prefix + nonempty core + optional one-character suffix
f79r.13	f79r.13|P01	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol	pshorol | shckhy | qotshdy | qokaldy | opchedy | qotar | or | aiin | ol	optional one-character prefix + nonempty core + optional one-character suffix
