event_id	record_unit_id	page	statement_id	field_id	visible_owner	owner_reset_or_break	owner_reset_rule	source_short_value_de	terminal_scope	source_key	predicted_master_card_id	expected_master_card_id	forward_identity_match	minimal_dictionary_recipe	grade_instruction	form_selector	exact_identity_recipe	canonical_forward_surface	observed_visible_surface	surface_relation	reverse_decoded_master_card_id	reverse_identity_match	dictionary_reading_de
E301	B3	f83r	B3-S030	F104	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Folgetransfer	TERMINAL	Folgetransfer|TERMINAL	MC057	MC057	YES	F_CHED_TRANSFER+F_DY+F_OT	NO_GRADE	DEFAULT_FOR_RECIPE	OT+DY+CHED_TRANSFER[SUBTYPE=LOCAL_OT_TRANSFER_ALLOGRAPH][DOCUMENT=MAIN_OPERATING_RECORD]	otchedy	otchedy	CANONICAL	MC057	YES	Führe danach den nächsten Posten über
E302	B3	f83r	B3-S031	F105	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E303	B3	f83r	B3-S032	F106	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Anteilstransfer	NONCLOSE	Anteilstransfer|NONCLOSE	MC145	MC145	YES	F_AIN+F_CHED_TRANSFER	NO_GRADE	UNIQUE_RECIPE	AIN+CHED_TRANSFER	chedain	chedain	CANONICAL	MC145	YES	Führe einen Anteil über
E304	B3	f83r	B3-S032	F106	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chedy	REGISTERED_ALLOGRAPH	MC074	YES	Führe den Posten über
E305	B3	f83r	B3-S032	F106	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Kurzsoll	NONCLOSE	Kurzsoll|NONCLOSE	MC018	MC018	YES	F_AIIN+F_E_GRADE+F_OT	E_SHORT	UNIQUE_RECIPE	OT+AIIN+E_GRADE[GRADE=E_SHORT]	qotedaiin	qotedaiin	CANONICAL	MC018	YES	Halte die kurze Sollstufe ein
E306	B3	f83r	B3-S032	F106	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Folgemaß	NONCLOSE	Folgemaß|NONCLOSE	MC060	MC060	YES	F_AIIN+F_OT	NO_GRADE	UNIQUE_RECIPE	OT+AIIN	otaiin	otaiin	CANONICAL	MC060	YES	Arbeite danach nach dem nächsten Maß
E307	B3	f83r	B3-S032	F106	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Kurzfolge	TERMINAL	Kurzfolge|TERMINAL	MC135	MC135	YES	F_DY+F_E_GRADE+F_OT	E_SHORT	UNIQUE_RECIPE	OT+E_GRADE+DY[GRADE=E_SHORT]	otedy	otedy	CANONICAL	MC135	YES	Führe ihn kurz zum Folgeschritt weiter
E308	B3	f83r	B3-S033	F107	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	abziehen	TERMINAL	abziehen|TERMINAL	MC004	MC004	YES	F_DY+F_L	NO_GRADE	UNIQUE_RECIPE	L+DY	ldy	ldy	CANONICAL	MC004	YES	Ziehe ihn ab
E309	B3	f83r	B3-S034	F108	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Arbeitsstufe	NONCLOSE	Arbeitsstufe|NONCLOSE	MC033	MC033	YES	F_IIN	NO_GRADE	DEFAULT_FOR_RECIPE	IIN[SUBTYPE=WORKING_STAGE]	oiiin	soiiin	REGISTERED_ALLOGRAPH	MC033	YES	Stelle die Arbeitsstufe ein
E310	B3	f83r	B3-S034	F108	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	bereit	NONCLOSE	bereit|NONCLOSE	MC161	MC161	YES	F_CTH+F_Y	NO_GRADE	UNIQUE_RECIPE	Y+CTH	checthy	checthy	CANONICAL	MC161	YES	Halte ihn bereit
E311	B3	f83r	B3-S034	F108	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Teil	NONCLOSE	Teil|NONCLOSE	MC086	MC086	YES	F_TY	NO_GRADE	UNIQUE_RECIPE	TY	chety	chety	CANONICAL	MC086	YES	Nimm den bezeichneten Teil
E312	B3	f83r	B3-S034	F108	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Folgemaß	NONCLOSE	Folgemaß|NONCLOSE	MC060	MC060	YES	F_AIIN+F_OT	NO_GRADE	UNIQUE_RECIPE	OT+AIIN	otaiin	otaiin	CANONICAL	MC060	YES	Arbeite danach nach dem nächsten Maß
E313	B3	f83r	B3-S034	F108	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Zwischenziel	NONCLOSE	Zwischenziel|NONCLOSE	MC078	MC078	YES	F_AL+F_Y	NO_GRADE	SELECT_MC078	AL+Y[SUBTYPE=INTERMEDIATE_TARGET]	olsaly	olsaly	CANONICAL	MC078	YES	Führe zum Zwischenziel
E314	B3	f83r	B3-S034	F108	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E315	B4	f83r	B4-S001	F109	Hauptpaar am sichtbaren ungerichteten Bogen	YES	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E316	B4	f83r	B4-S002	F110	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Weiterposten	NONCLOSE	Weiterposten|NONCLOSE	MC162	MC162	YES	F_OL+F_Y	NO_GRADE	UNIQUE_RECIPE	OL+Y	qolchey	qolchey	CANONICAL	MC162	YES	Nimm den nächsten Einsatzposten
E317	B4	f83r	B4-S002	F110	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	länger einwirken lassen	NONCLOSE	länger einwirken lassen|NONCLOSE	MC002	MC002	YES	F_E_GRADE+F_OK+F_Y	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+Y[GRADE=EE_LONG]	okeey	qokeey	REGISTERED_ALLOGRAPH	MC002	YES	Lass ihn länger einwirken
E318	B4	f83r	B4-S002	F110	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	kurz einwirken	TERMINAL	kurz einwirken|TERMINAL	MC083	MC083	YES	F_DY+F_E_GRADE+F_OK	E_SHORT	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=E_SHORT]	qokedy	qokedy	CANONICAL	MC083	YES	Lass ihn kurz einwirken
E319	B4	f83r	B4-S003	F111	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chedy	REGISTERED_ALLOGRAPH	MC074	YES	Führe den Posten über
E320	B4	f83r	B4-S003	F111	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	danach dorthin	NONCLOSE	danach dorthin|NONCLOSE	MC093	MC093	YES	F_AL+F_OT	NO_GRADE	UNIQUE_RECIPE	OT+AL	otal	otal	CANONICAL	MC093	YES	Führe ihn danach dorthin
E321	B4	f83r	B4-S003	F112	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	das nächste	NONCLOSE	das nächste|NONCLOSE	MC171	MC171	YES	F_OT+F_Y	NO_GRADE	UNIQUE_RECIPE	OT+Y[SUBTYPE=NEXT_ITEM]	otchey	otchey	CANONICAL	MC171	YES	Nimm das nächste
E322	B4	f83r	B4-S003	F112	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	länger einwirken lassen	NONCLOSE	länger einwirken lassen|NONCLOSE	MC002	MC002	YES	F_E_GRADE+F_OK+F_Y	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+Y[GRADE=EE_LONG]	okeey	qokeey	REGISTERED_ALLOGRAPH	MC002	YES	Lass ihn länger einwirken
E323	B4	f83r	B4-S003	F112	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	einsetzen	NONCLOSE	einsetzen|NONCLOSE	MC026	MC026	YES	F_OK+F_Y	NO_GRADE	UNIQUE_RECIPE	OK+Y[SUBTYPE=SET_CURRENT_ITEM]	choky	qoky	REGISTERED_ALLOGRAPH	MC026	YES	Setze den Posten ein
E324	B4	f83r	B4-S003	F112	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	weiter	NONCLOSE	weiter|NONCLOSE	MC153	MC153	YES	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	OL[SUBTYPE=PLAIN_CONTINUATION]	cheol	tol	REGISTERED_ALLOGRAPH	MC153	YES	Arbeite weiter
E325	B4	f83r	B4-S003	F112	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E326	B4	f83r	B4-S004	F113	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	befestigen	TERMINAL	befestigen|TERMINAL	MC164	MC164	YES	W_MC164	NO_GRADE	UNIQUE_RECIPE	W_MC164	qokylddy	qokylddy	CANONICAL	MC164	YES	Befestige ihn
E327	B4	f83r	B4-S005	F114	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Einlage	NONCLOSE	Einlage|NONCLOSE	MC059	MC059	YES	W_MC059	NO_GRADE	UNIQUE_RECIPE	W_MC059	dain	dain	CANONICAL	MC059	YES	Lege die Einlage ein
E328	B4	f83r	B4-S005	F114	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chedy	REGISTERED_ALLOGRAPH	MC074	YES	Führe den Posten über
E329	B4	f83r	B4-S005	F114	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	lange einwirken	TERMINAL	lange einwirken|TERMINAL	MC082	MC082	YES	F_DY+F_E_GRADE+F_OK	EE_LONG	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=EE_LONG]	qokeedy	qokeedy	CANONICAL	MC082	YES	Lass ihn lange einwirken
E330	B4	f83r	B4-S006	F115	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	durchlassen	TERMINAL	durchlassen|TERMINAL	MC143	MC143	YES	F_CKHE	NO_GRADE	UNIQUE_RECIPE	CKHE[LICENSED_CLOSE=YES]	shckhedy	shckhedy	CANONICAL	MC143	YES	Lass ihn hindurch
E331	B4	f83r	B4-S007	F116	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	durchlassen	TERMINAL	durchlassen|TERMINAL	MC143	MC143	YES	F_CKHE	NO_GRADE	UNIQUE_RECIPE	CKHE[LICENSED_CLOSE=YES]	shckhedy	shckhedy	CANONICAL	MC143	YES	Lass ihn hindurch
E332	B4	f83r	B4-S008	F117	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	saiin	REGISTERED_ALLOGRAPH	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E333	B4	f83r	B4-S008	F117	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	länger bearbeiten	NONCLOSE	länger bearbeiten|NONCLOSE	MC032	MC032	YES	F_CHK+F_E_GRADE+F_Y	EE_LONG	DEFAULT_FOR_RECIPE	E_GRADE+Y+CHK[GRADE=EE_LONG][SUBTYPE=GENERAL_LONG_ADJUSTMENT]	cheeky	cheeky	CANONICAL	MC032	YES	Bearbeite ihn länger
E334	B4	f83r	B4-S008	F117	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	Langhalt	NONCLOSE	Langhalt|NONCLOSE	MC095	MC095	YES	F_E_GRADE+F_Y	EE_LONG	UNIQUE_RECIPE	E_GRADE+Y	sheey	sheey	CANONICAL	MC095	YES	Halte ihn lange
E335	B4	f83r	B4-S008	F117	Hauptpaar am sichtbaren ungerichteten Bogen	NO	WITHIN_FIELD_SAME_OWNER	kurz einwirken	TERMINAL	kurz einwirken|TERMINAL	MC083	MC083	YES	F_DY+F_E_GRADE+F_OK	E_SHORT	UNIQUE_RECIPE	OK+E_GRADE+DY[GRADE=E_SHORT]	qokedy	qokedy	CANONICAL	MC083	YES	Lass ihn kurz einwirken
E336	B4	f83r	B4-S009	F118	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E337	B4	f83r	B4-S010	F119	Hauptpaar am sichtbaren ungerichteten Bogen	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	fertig	TERMINAL	fertig|TERMINAL	MC019	MC019	YES	F_DY+F_OL	NO_GRADE	UNIQUE_RECIPE	OL+DY	oldy	oldy	CANONICAL	MC019	YES	Beende den Arbeitsschritt
E338	B4	f83r	B4-S011	F120	linke offene Fransen-/Unterlaufstation	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	saiin	REGISTERED_ALLOGRAPH	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E339	B4	f83r	B4-S011	F120	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	kurz wärmen	NONCLOSE	kurz wärmen|NONCLOSE	MC147	MC147	YES	F_CHK+F_E_GRADE+F_Y	E_SHORT	UNIQUE_RECIPE	E_GRADE+Y+CHK[GRADE=E_SHORT]	cheky	cheky	CANONICAL	MC147	YES	Wärme ihn kurz
E340	B4	f83r	B4-S011	F120	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	Langfortsetzung	NONCLOSE	Langfortsetzung|NONCLOSE	MC150	MC150	YES	F_E_GRADE+F_OK+F_OL	EE_LONG	UNIQUE_RECIPE	OK+OL+E_GRADE[GRADE=EE_LONG]	okeeol	okeeol	CANONICAL	MC150	YES	Setze den Gang lange fort
E341	B4	f83r	B4-S011	F120	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	Anteil zugeben	NONCLOSE	Anteil zugeben|NONCLOSE	MC017	MC017	YES	F_AIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIN	okain	okain	CANONICAL	MC017	YES	Gib einen Anteil zu
E342	B4	f83r	B4-S011	F120	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chdy	CANONICAL	MC074	YES	Führe den Posten über
E343	B4	f83r	B4-S011	F121	linke offene Fransen-/Unterlaufstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	weiter	NONCLOSE	weiter|NONCLOSE	MC153	MC153	YES	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	OL[SUBTYPE=PLAIN_CONTINUATION]	cheol	sol	REGISTERED_ALLOGRAPH	MC153	YES	Arbeite weiter
E344	B4	f83r	B4-S011	F121	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	weiter abziehen	TERMINAL	weiter abziehen|TERMINAL	MC124	MC124	YES	W_MC124	NO_GRADE	UNIQUE_RECIPE	W_MC124	lkedy	lkedy	CANONICAL	MC124	YES	Ziehe ihn weiter ab
E345	B4	f83r	B4-S012	F122	linke offene Fransen-/Unterlaufstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
E346	B4	f83r	B4-S013	F123	linke offene Fransen-/Unterlaufstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Weiter einsetzen	NONCLOSE	Weiter einsetzen|NONCLOSE	MC024	MC024	YES	F_OK+F_OL	NO_GRADE	UNIQUE_RECIPE	OK+OL	qokol	qokol	CANONICAL	MC024	YES	Setze den verbleibenden Posten erneut ein
E347	B4	f83r	B4-S013	F123	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E348	B4	f83r	B4-S014	F124	linke offene Fransen-/Unterlaufstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Ansatz	NONCLOSE	Ansatz|NONCLOSE	MC080	MC080	YES	F_OR	NO_GRADE	UNIQUE_RECIPE	OR	chor	or	REGISTERED_ALLOGRAPH	MC080	YES	Verwende den Ansatz
E349	B4	f83r	B4-S014	F124	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	chey	CANONICAL	MC123	YES	Halte diesen Posten aktiv
E350	B4	f83r	B4-S014	F124	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	Kurzdurchgang	NONCLOSE	Kurzdurchgang|NONCLOSE	MC165	MC165	YES	F_CKH+F_E_GRADE+F_OK+F_Y	E_SHORT	UNIQUE_RECIPE	OK+E_GRADE+Y+CKH[GRADE=E_SHORT]	qockhey	qockhey	CANONICAL	MC165	YES	Führe ihn kurz hindurch
E351	B4	f83r	B4-S014	F124	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	Laufschluss	TERMINAL	Laufschluss|TERMINAL	MC091	MC091	YES	F_AIR+F_DY+F_Y	NO_GRADE	UNIQUE_RECIPE	Y+DY+AIR	dairydy	dairydy	CANONICAL	MC091	YES	Schließe den Lauf ab
E352	B4	f83r	B4-S015	F125	linke offene Fransen-/Unterlaufstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Anteil zugeben	NONCLOSE	Anteil zugeben|NONCLOSE	MC017	MC017	YES	F_AIN+F_OK	NO_GRADE	UNIQUE_RECIPE	OK+AIN	okain	qokain	REGISTERED_ALLOGRAPH	MC017	YES	Gib einen Anteil zu
E353	B4	f83r	B4-S015	F125	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	Klarlauf	NONCLOSE	Klarlauf|NONCLOSE	MC119	MC119	YES	W_MC119	NO_GRADE	UNIQUE_RECIPE	W_MC119	cheey	shey	REGISTERED_ALLOGRAPH	MC119	YES	Nimm den klaren Ablauf
E354	B4	f83r	B4-S015	F125	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	Portion	NONCLOSE	Portion|NONCLOSE	MC105	MC105	YES	F_AIN	NO_GRADE	UNIQUE_RECIPE	AIN[SUBTYPE=GENERAL_PORTION]	chkain	kain	REGISTERED_ALLOGRAPH	MC105	YES	Nimm eine Portion
E355	B4	f83r	B4-S015	F125	linke offene Fransen-/Unterlaufstation	NO	WITHIN_FIELD_SAME_OWNER	Zielpassage	NONCLOSE	Zielpassage|NONCLOSE	MC022	MC022	YES	F_AL+F_CKH	NO_GRADE	UNIQUE_RECIPE	AL+CKH	chckhal	chckhal	CANONICAL	MC022	YES	Führe ihn durch die Zielpassage
E356	B4	f83r	B4-S015	F126	rechte S-Lauf-/Mehrarmknotenstation	YES	BREAK_VISIBLE_OWNER;BLOCK_PHYSICAL_CARRY;BOOKKEEPING_ID_MAY_CONTINUE_ONLY	Kurzsammlung	NONCLOSE	Kurzsammlung|NONCLOSE	MC050	MC050	YES	F_E_GRADE+F_SOLK+F_Y	E_SHORT	UNIQUE_RECIPE	E_GRADE+Y+SOLK[GRADE=E_SHORT]	solkey	solkey	CANONICAL	MC050	YES	Sammle ihn kurz
E357	B4	f83r	B4-S015	F126	rechte S-Lauf-/Mehrarmknotenstation	NO	WITHIN_FIELD_SAME_OWNER	abführen	TERMINAL	abführen|TERMINAL	MC155	MC155	YES	F_CHED_TRANSFER+F_L	NO_GRADE	DEFAULT_FOR_RECIPE	L+CHED_TRANSFER[LICENSED_CLOSE=YES]	lchedy	lchedy	CANONICAL	MC155	YES	Führe ihn ab
E358	B4	f83r	B4-S016	F127	rechte S-Lauf-/Mehrarmknotenstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	weiterer Anteil	NONCLOSE	weiterer Anteil|NONCLOSE	MC097	MC097	YES	F_AIN+F_OL	NO_GRADE	UNIQUE_RECIPE	OL+AIN	olkain	qolkain	REGISTERED_ALLOGRAPH	MC097	YES	Nimm einen weiteren Anteil
E359	B4	f83r	B4-S016	F127	rechte S-Lauf-/Mehrarmknotenstation	NO	WITHIN_FIELD_SAME_OWNER	dorthin	NONCLOSE	dorthin|NONCLOSE	MC154	MC154	YES	F_AL	NO_GRADE	DEFAULT_FOR_RECIPE	AL[SUBTYPE=TARGET_ADDRESS]	al	dal	REGISTERED_ALLOGRAPH	MC154	YES	Führe ihn dorthin
E360	B4	f83r	B4-S016	F128	rechte S-Lauf-/Mehrarmknotenstation	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Quellausguss	NONCLOSE	Quellausguss|NONCLOSE	MC089	MC089	YES	F_AR	NO_GRADE	SELECT_MC089	AR[SUBTYPE=SOURCE_OUTFLOW]	skar	skar	CANONICAL	MC089	YES	Gieße ihn von der Quellseite zu
E361	B4	f83r	B4-S016	F128	rechte S-Lauf-/Mehrarmknotenstation	NO	WITHIN_FIELD_SAME_OWNER	kurz absetzen	TERMINAL	kurz absetzen|TERMINAL	MC128	MC128	YES	F_DY+F_E_GRADE+F_SHED	E_SHORT	UNIQUE_RECIPE	E_GRADE+DY+SHED[GRADE=E_SHORT]	cheedy	shedy	REGISTERED_ALLOGRAPH	MC128	YES	Lass ihn kurz absetzen
E362	B5	f83r	B5-S001	F129	linker offener Fransen-Endposten	YES	RECORD_RESET;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	Nachtransfer	TERMINAL	Nachtransfer|TERMINAL	MC067	MC067	YES	F_CHED_TRANSFER+F_DY+F_OT	NO_GRADE	SELECT_MC067	OT+DY+CHED_TRANSFER[SUBTYPE=LOCAL_OT_TRANSFER_ALLOGRAPH][DOCUMENT=COMPACT_TECHNICAL_ADDENDUM]	otchdy	otchdy	CANONICAL	MC067	YES	Führe ihn danach über
E363	B5	f83r	B5-S002	F130	linker offener Fransen-Endposten	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	neuen Posten einsetzen	TERMINAL	neuen Posten einsetzen|TERMINAL	MC088	MC088	YES	F_CHED_TRANSFER+F_DY+F_OK	NO_GRADE	DEFAULT_FOR_RECIPE	OK+DY+CHED_TRANSFER[SUBTYPE=NEW_ITEM_TRANSFER]	qokchdy	qokchdy	CANONICAL	MC088	YES	Setze einen neuen Posten ein
E364	B5	f83r	B5-S003	F131	linker offener Fransen-Endposten	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	am Ziel absetzen	NONCLOSE	am Ziel absetzen|NONCLOSE	MC113	MC113	YES	F_AL+F_SHED	NO_GRADE	UNIQUE_RECIPE	AL+SHED	shedal	shedal	CANONICAL	MC113	YES	Lass ihn am Ziel absetzen
E365	B5	f83r	B5-S003	F132	linker offener Fransen-Endposten	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	dorthin	NONCLOSE	dorthin|NONCLOSE	MC154	MC154	YES	F_AL	NO_GRADE	DEFAULT_FOR_RECIPE	AL[SUBTYPE=TARGET_ADDRESS]	al	dal	REGISTERED_ALLOGRAPH	MC154	YES	Führe ihn dorthin
E366	B5	f83r	B5-S003	F132	linker offener Fransen-Endposten	NO	WITHIN_FIELD_SAME_OWNER	weiter	NONCLOSE	weiter|NONCLOSE	MC153	MC153	YES	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	OL[SUBTYPE=PLAIN_CONTINUATION]	cheol	cheol	CANONICAL	MC153	YES	Arbeite weiter
E367	B5	f83r	B5-S003	F132	linker offener Fransen-Endposten	NO	WITHIN_FIELD_SAME_OWNER	Weiterabzug	NONCLOSE	Weiterabzug|NONCLOSE	MC092	MC092	YES	F_L+F_OL	NO_GRADE	UNIQUE_RECIPE	OL+L	lol	lol	CANONICAL	MC092	YES	Ziehe ihn weiter ab
