global_running_event_id	physical_page	surface	component_recipe	pair_ordinal_in_recipe	ordered_pair	r_topology	other_page_count	other_pages	portability_status
G407-E1978	f76r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1978	f76r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1982	f76r	checkhy	CH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1986	f76r	chekair	CH+K+AIR	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E1988	f76r	chckh	CH+K	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2017	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2018	f76r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2018	f76r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2022	f76r	qokchsdy	OK+CHD+S+DY	1	OK>CHD	NONE	6	f55v|f75r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2022	f76r	qokchsdy	OK+CHD+S+DY	2	CHD>S	NONE	0	NONE	LOCAL_ADJACENT_PAIR
G407-E2039	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2056	f76r	shecthy	SH+E+CH+T+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2063	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2108	f76r	lshcthy	L+SH+CH+T+Y	2	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2108	f76r	lshcthy	L+SH+CH+T+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2116	f76r	shcthy	SH+CH+T+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2116	f76r	shcthy	SH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2147	f76r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f75r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2149	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2165	f76r	shcthy	SH+CH+T+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2165	f76r	shcthy	SH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2172	f76r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2172	f76r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2178	f76r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2178	f76r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2179	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2202	f76r	pshedy	P+SH+E+DY	1	P>SH	NONE	7	f1r|f24v|f75r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2203	f76r	opchedy	O+P+CHD+DY	2	P>CHD	NONE	6	f75r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2209	f76r	chpsheedy	CH+P+SH+EE+DY	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2209	f76r	chpsheedy	CH+P+SH+EE+DY	2	P>SH	NONE	7	f1r|f24v|f75r|f77r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2212	f76r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2212	f76r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2229	f76r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2229	f76r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2236	f76r	qokchdyl	OK+CHD+DY+L	1	OK>CHD	NONE	6	f55v|f75r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2247	f76r	shecthy	SH+E+CH+T+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2260	f76r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2260	f76r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2283	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2295	f76r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2299	f76r	qockhey	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2306	f76r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f77r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2306	f76r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2327	f76r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f75r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2341	f76r	opchdy	O+P+CHD+Y	2	P>CHD	NONE	6	f75r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2344	f76r	qopchedy	CARRIER_Q+O+P+CHD+Y	3	P>CHD	NONE	6	f75r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2385	f76r	checkhey	CH+E+CH+K+E+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2397	f77r	qopchedy	CARRIER_Q+O+P+CHD+Y	3	P>CHD	NONE	6	f75r|f76r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2398	f77r	qopchedy	CARRIER_Q+O+P+CHD+Y	3	P>CHD	NONE	6	f75r|f76r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2417	f77r	shcthey	SH+CH+T+E+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f81v|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2417	f77r	shcthey	SH+CH+T+E+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2439	f77r	sokcheey	S+OK+CH+EE+Y	1	S>OK	NONE	2	f75r|f88v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2439	f77r	sokcheey	S+OK+CH+EE+Y	2	OK>CH	NONE	10	f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2457	f77r	sshedy	S+SH+E+DY	1	S>SH	NONE	3	f67r2|f75r|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2481	f77r	sheckhedy	SH+E+CH+K+E+DY	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2531	f77r	cphey	CH+P+E+Y	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2546	f77r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2546	f77r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2567	f77r	chckhey	CH+CH+K+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2567	f77r	chckhey	CH+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2571	f77r	cheeky	CH+K+EE+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2574	f77r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2602	f77r	checkhy	CH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2613	f77r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f75r|f76r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2631	f77r	chcphey	CH+CH+P+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2631	f77r	chcphey	CH+CH+P+E+Y	2	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2638	f77r	sheckhey	SH+E+CH+K+E+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2678	f77r	qepchedy	CARRIER_Q+E+P+CHD+Y	3	P>CHD	NONE	6	f75r|f76r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2689	f77r	chr	CH+R	1	CH>R	NONE	1	f71v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2697	f77r	chlchpsheey	CH+L+CH+P+SH+EE+Y	3	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f81r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2697	f77r	chlchpsheey	CH+L+CH+P+SH+EE+Y	4	P>SH	NONE	7	f1r|f24v|f75r|f76r|f83r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2717	f81r	opchedy	O+P+CHD+DY	2	P>CHD	NONE	6	f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2718	f81r	olpchedy	OL+P+CHD+DY	2	P>CHD	NONE	6	f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2741	f81r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2741	f81r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2762	f81r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2762	f81r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2765	f81r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2774	f81r	chcphey	CH+CH+P+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2774	f81r	chcphey	CH+CH+P+E+Y	2	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2783	f81r	sheckhedy	SH+E+CH+K+E+DY	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2809	f81r	qopchol	CARRIER_Q+O+P+CH+OL	3	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f83r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2811	f81r	olpchedy	OL+P+CHD+DY	2	P>CHD	NONE	6	f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2815	f81r	checthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2832	f81r	qopchedy	CARRIER_Q+O+P+CHD+Y	3	P>CHD	NONE	6	f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2857	f81r	sheckhy	SH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2863	f81r	shecphy	SH+E+CH+P+Y	3	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2876	f81r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f75r|f76r|f77r|f81v|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2882	f81r	qcthdys	CH+T+D_ADDR+Y+S	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2888	f81r	qokchedy	OK+CHD+Y	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81v|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2901	f81r	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2901	f81r	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2912	f81r	olkshdy	OL+K+SH+D_ADDR+Y	2	K>SH	NONE	6	f11r|f17r|f1r|f24v|f75r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2931	f81v	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2958	f81v	cheeky	CH+K+EE+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2965	f81v	chcthy	CH+CH+T+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2965	f81v	chcthy	CH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2969	f81v	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2988	f81v	sheckhal	SH+E+CH+K+AL	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E2992	f81v	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3002	f81v	cphedy	CH+P+E+DY	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3010	f81v	checkhy	CH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3017	f81v	okshedy	OK+SH+E+DY	1	OK>SH	NONE	5	f18r|f1r|f75r|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3041	f81v	dchsed	D_ADDR+CH+S+E+D_ADDR	2	CH>S	NONE	6	f56r|f68r1|f72r|f75r|f83r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3056	f81v	lchpchdy	L+CH+P+CHD+Y	2	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3056	f81v	lchpchdy	L+CH+P+CHD+Y	3	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3061	f81v	salshcthdy	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	4	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3061	f81v	salshcthdy	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	5	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3071	f81v	rshdy	R+SH+D_ADDR+Y	1	R>SH	NONE	3	f75r|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
