current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M353	G498-M353	@ACTION+OL	R	R+OL	BIOLOGICAL	MARKIEREN · FORTSETZEN	STATION MARKIEREN · STATION WEITERFÜHREN	Weiter markiere den Stationsposten [wie zuvor].	Weiter markiere den Stationsposten [wie zuvor].	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter markiere den Stationsposten [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	4	f75r|f76r|f81v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M358	G498-M358	@ACTION+OL	P	P+OL	BIOLOGICAL	EINSETZEN · FORTSETZEN	POSTEN EINSETZEN · STATION WEITERFÜHREN	Weiter setze den Stationsposten [wie zuvor] ein.	Weiter setze den Stationsposten [wie zuvor] ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Weiter setze den Stationsposten [wie zuvor] ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f77r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M371	G498-M371	@ACTION+OR+Y	SH	SH+OR+Y	SOURCE_SECTION_T	HALTEN · EINHEIT · POSTEN	FESTHALTEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Halte die Eintragseinheit und den laufenden Eintrag fest.	Halte die Eintragseinheit und den laufenden Eintrag fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte die Eintragseinheit und den laufenden Eintrag fest.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M381	G498-M381	@ACTION+OR+Y	S	S+OR+Y	SOURCE_SECTION_T	WÄHLEN · EINHEIT · POSTEN	AUSWÄHLEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Wähle die Eintragseinheit und den laufenden Eintrag.	Wähle die Eintragseinheit und den laufenden Eintrag.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle die Eintragseinheit und den laufenden Eintrag.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M392	G498-M392	@ACTION+OR+Y	T	T+OR+Y	HERBAL	EINSTELLEN · EINHEIT · POSTEN	ARBEITSSTUFE EINSTELLEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Stelle die Arbeitseinheit und den Pflanzenposten ein.	Stelle die Arbeitseinheit und den Pflanzenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle die Arbeitseinheit und den Pflanzenposten ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f13r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M398	G498-M398	@ACTION+OR+Y	R	R+OR+Y	BIOLOGICAL	MARKIEREN · EINHEIT · POSTEN	STATION MARKIEREN · STATIONSEINHEIT · STATIONSPOSTEN	Markiere die Stationseinheit und den Stationsposten.	Markiere die Stationseinheit und den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere die Stationseinheit und den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f76r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M406	G498-M406	@ACTION+Y	OK	OK+Y	SOURCE_SECTION_T	SETZEN · POSTEN	EINTRAGEN · LAUFENDER EINTRAG	Trage den laufenden Eintrag ein.	Trage den laufenden Eintrag ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Trage den laufenden Eintrag ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M407	G498-M407	@ACTION+Y	OK	OK+Y	HERBAL	SETZEN · POSTEN	ARBEITSGANG ANSETZEN · PFLANZENPOSTEN	Setze den Pflanzenposten im Arbeitsgang an.	Setze den Pflanzenposten im Arbeitsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Pflanzenposten im Arbeitsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	17	f10r|f13r|f17r|f18r|f55v|f56r|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M408	G498-M408	@ACTION+Y	OK	OK+Y	BIOLOGICAL	SETZEN · POSTEN	STATIONSGANG ANSETZEN · STATIONSPOSTEN	Setze den Stationsposten im Stationsgang an.	Setze den Stationsposten im Stationsgang an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten im Stationsgang an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	33	f75r|f76r|f77r|f81r|f81v|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M410	G498-M410	@ACTION+Y	OK	OK+Y	PHARMA	SETZEN · POSTEN	ANSATZ ANSETZEN · DROGENPOSTEN	Setze den Drogenposten als Ansatz an.	Setze den Drogenposten als Ansatz an.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten als Ansatz an.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	7	f88r|f88v|f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M418	G498-M418	@ACTION+Y	SH	SH+Y	BIOLOGICAL	HALTEN · POSTEN	POSTEN HALTEN · STATIONSPOSTEN	Halte den Stationsposten.	Halte den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f81v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M421	G498-M421	@ACTION+Y	K	K+Y	SOURCE_SECTION_T	GEBEN · POSTEN	ZUORDNEN · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu.	Ordne den laufenden Eintrag zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den laufenden Eintrag zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M422	G498-M422	@ACTION+Y	K	K+Y	HERBAL	GEBEN · POSTEN	MATERIAL ZUGEBEN · PFLANZENPOSTEN	Gib den Pflanzenposten zu.	Gib den Pflanzenposten zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib den Pflanzenposten zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	3	f11r|f13r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M423	G498-M423	@ACTION+Y	K	K+Y	BIOLOGICAL	GEBEN · POSTEN	POSTEN ZUFÜHREN · STATIONSPOSTEN	Führe den Stationsposten zu.	Führe den Stationsposten zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Führe den Stationsposten zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f76r|f81v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M425	G498-M425	@ACTION+Y	K	K+Y	PHARMA	GEBEN · POSTEN	ZUTAT ZUGEBEN · DROGENPOSTEN	Gib den Drogenposten zu.	Gib den Drogenposten zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib den Drogenposten zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M431	G498-M431	@ACTION+Y	CHD	CHD+Y	SOURCE_SECTION_T	BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Bearbeite den laufenden Eintrag.	Bearbeite den laufenden Eintrag.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den laufenden Eintrag.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f1r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M432	G498-M432	@ACTION+Y	CHD	CHD+Y	HERBAL	BEARBEITEN · POSTEN	MATERIAL BEARBEITEN · PFLANZENPOSTEN	Bearbeite den Pflanzenposten.	Bearbeite den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Pflanzenposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	7	f55v|f56r|f95v	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M433	G498-M433	@ACTION+Y	CHD	CHD+Y	BIOLOGICAL	BEARBEITEN · POSTEN	POSTEN BEARBEITEN · STATIONSPOSTEN	Bearbeite den Stationsposten.	Bearbeite den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	96	f75r|f76r|f77r|f81r|f81v|f82r|f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M434	G498-M434	@ACTION+Y	CHD	CHD+Y	CELESTIAL	BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · POSITIONSPOSTEN	Bearbeite den Positionsposten.	Bearbeite den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Positionsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M435	G498-M435	@ACTION+Y	CHD	CHD+Y	PHARMA	BEARBEITEN · POSTEN	ANSATZ BEARBEITEN · DROGENPOSTEN	Bearbeite den Drogenposten.	Bearbeite den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Drogenposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f89r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M437	G498-M437	@ACTION+Y	T	T+Y	HERBAL	EINSTELLEN · POSTEN	ARBEITSSTUFE EINSTELLEN · PFLANZENPOSTEN	Stelle den Pflanzenposten ein.	Stelle den Pflanzenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Pflanzenposten ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f10r|f13r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M438	G498-M438	@ACTION+Y	T	T+Y	BIOLOGICAL	EINSTELLEN · POSTEN	STATIONSWERT EINSTELLEN · STATIONSPOSTEN	Stelle den Stationsposten ein.	Stelle den Stationsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Stationsposten ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f83r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M443	G498-M443	@ACTION+Y	R	R+Y	BIOLOGICAL	MARKIEREN · POSTEN	STATION MARKIEREN · STATIONSPOSTEN	Markiere den Stationsposten.	Markiere den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Stationsposten.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	2	f75r|f82r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M448	G498-M448	@ACTION+Y	P	P+Y	BIOLOGICAL	EINSETZEN · POSTEN	POSTEN EINSETZEN · STATIONSPOSTEN	Setze den Stationsposten ein.	Setze den Stationsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsposten ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	SELF_CONTAINED_ARGUMENT	1	f75r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M468	G498-M468	CH+@ACTION	K	CH+K	BIOLOGICAL	NEHMEN · GEBEN	POSTEN ENTNEHMEN · POSTEN ZUFÜHREN	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f76r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M474	G498-M474	CH+@ACTION	S	CH+S	CELESTIAL	NEHMEN · WÄHLEN	POSITION AUFNEHMEN · POSITION WÄHLEN	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f72r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M482	G498-M482	CH+@ACTION	T	CH+T	HERBAL	NEHMEN · EINSTELLEN	PFLANZENTEIL NEHMEN · ARBEITSSTUFE EINSTELLEN	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f10r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M488	G498-M488	CH+@ACTION	R	CH+R	BIOLOGICAL	NEHMEN · MARKIEREN	POSTEN ENTNEHMEN · STATION MARKIEREN	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	YES	OBSERVED_CLAUSE	OBSERVED_EXACT_CELL	NONE	OBSERVED_EXACT_CELL	ACTIVE_ARGUMENT_REQUIRED	1	f77r	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
