current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M380	G498-M380	@ACTION+OR+Y	K	K+OR+Y	PHARMA	GEBEN · EINHEIT · POSTEN	ZUTAT ZUGEBEN · ANSATZEINHEIT · DROGENPOSTEN	Gib die Ansatzeinheit und den Drogenposten zu.	Gib die Ansatzeinheit und den Drogenposten zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib die Ansatzeinheit und den Drogenposten zu.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	323	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M382	G498-M382	@ACTION+OR+Y	S	S+OR+Y	HERBAL	WÄHLEN · EINHEIT · POSTEN	PFLANZENTEIL WÄHLEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Wähle die Arbeitseinheit und den Pflanzenposten.	Wähle die Arbeitseinheit und den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle die Arbeitseinheit und den Pflanzenposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	207	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M383	G498-M383	@ACTION+OR+Y	S	S+OR+Y	BIOLOGICAL	WÄHLEN · EINHEIT · POSTEN	STATION WÄHLEN · STATIONSEINHEIT · STATIONSPOSTEN	Wähle die Stationseinheit und den Stationsposten.	Wähle die Stationseinheit und den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle die Stationseinheit und den Stationsposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	206	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M384	G498-M384	@ACTION+OR+Y	S	S+OR+Y	CELESTIAL	WÄHLEN · EINHEIT · POSTEN	POSITION WÄHLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Wähle die Positionseinheit und den Positionsposten.	Wähle die Positionseinheit und den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle die Positionseinheit und den Positionsposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	285	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M385	G498-M385	@ACTION+OR+Y	S	S+OR+Y	PHARMA	WÄHLEN · EINHEIT · POSTEN	DROGENPOSTEN WÄHLEN · ANSATZEINHEIT · DROGENPOSTEN	Wähle die Ansatzeinheit und den Drogenposten.	Wähle die Ansatzeinheit und den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle die Ansatzeinheit und den Drogenposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	286	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M386	G498-M386	@ACTION+OR+Y	CHD	CHD+OR+Y	SOURCE_SECTION_T	BEARBEITEN · EINHEIT · POSTEN	EINTRAG BEARBEITEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Bearbeite die Eintragseinheit und den laufenden Eintrag.	Bearbeite die Eintragseinheit und den laufenden Eintrag.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite die Eintragseinheit und den laufenden Eintrag.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	161	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M387	G498-M387	@ACTION+OR+Y	CHD	CHD+OR+Y	HERBAL	BEARBEITEN · EINHEIT · POSTEN	MATERIAL BEARBEITEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Bearbeite die Arbeitseinheit und den Pflanzenposten.	Bearbeite die Arbeitseinheit und den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite die Arbeitseinheit und den Pflanzenposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	237	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M388	G498-M388	@ACTION+OR+Y	CHD	CHD+OR+Y	BIOLOGICAL	BEARBEITEN · EINHEIT · POSTEN	POSTEN BEARBEITEN · STATIONSEINHEIT · STATIONSPOSTEN	Bearbeite die Stationseinheit und den Stationsposten.	Bearbeite die Stationseinheit und den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite die Stationseinheit und den Stationsposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	236	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M389	G498-M389	@ACTION+OR+Y	CHD	CHD+OR+Y	CELESTIAL	BEARBEITEN · EINHEIT · POSTEN	EINTRAG BEARBEITEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Bearbeite die Positionseinheit und den Positionsposten.	Bearbeite die Positionseinheit und den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite die Positionseinheit und den Positionsposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	318	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M390	G498-M390	@ACTION+OR+Y	CHD	CHD+OR+Y	PHARMA	BEARBEITEN · EINHEIT · POSTEN	ANSATZ BEARBEITEN · ANSATZEINHEIT · DROGENPOSTEN	Bearbeite die Ansatzeinheit und den Drogenposten.	Bearbeite die Ansatzeinheit und den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite die Ansatzeinheit und den Drogenposten.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	319	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M391	G498-M391	@ACTION+OR+Y	T	T+OR+Y	SOURCE_SECTION_T	EINSTELLEN · EINHEIT · POSTEN	FESTLEGEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Lege die Eintragseinheit und den laufenden Eintrag fest.	Lege die Eintragseinheit und den laufenden Eintrag fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Lege die Eintragseinheit und den laufenden Eintrag fest.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	154	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M393	G498-M393	@ACTION+OR+Y	T	T+OR+Y	BIOLOGICAL	EINSTELLEN · EINHEIT · POSTEN	STATIONSWERT EINSTELLEN · STATIONSEINHEIT · STATIONSPOSTEN	Stelle die Stationseinheit und den Stationsposten ein.	Stelle die Stationseinheit und den Stationsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle die Stationseinheit und den Stationsposten ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	210	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M394	G498-M394	@ACTION+OR+Y	T	T+OR+Y	CELESTIAL	EINSTELLEN · EINHEIT · POSTEN	WERT EINSTELLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Stelle die Positionseinheit und den Positionsposten ein.	Stelle die Positionseinheit und den Positionsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle die Positionseinheit und den Positionsposten ein.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	291	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M395	G498-M395	@ACTION+OR+Y	T	T+OR+Y	PHARMA	EINSTELLEN · EINHEIT · POSTEN	ANSATZWERT EINSTELLEN · ANSATZEINHEIT · DROGENPOSTEN	Stelle die Ansatzeinheit und den Drogenposten ein.	Stelle die Ansatzeinheit und den Drogenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle die Ansatzeinheit und den Drogenposten ein.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	292	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M396	G498-M396	@ACTION+OR+Y	R	R+OR+Y	SOURCE_SECTION_T	MARKIEREN · EINHEIT · POSTEN	KENNZEICHNEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Kennzeichne die Eintragseinheit und den laufenden Eintrag.	Kennzeichne die Eintragseinheit und den laufenden Eintrag.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Kennzeichne die Eintragseinheit und den laufenden Eintrag.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	153	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M397	G498-M397	@ACTION+OR+Y	R	R+OR+Y	HERBAL	MARKIEREN · EINHEIT · POSTEN	TEIL MARKIEREN · ARBEITSEINHEIT · PFLANZENPOSTEN	Markiere die Arbeitseinheit und den Pflanzenposten.	Markiere die Arbeitseinheit und den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere die Arbeitseinheit und den Pflanzenposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	205	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M399	G498-M399	@ACTION+OR+Y	R	R+OR+Y	CELESTIAL	MARKIEREN · EINHEIT · POSTEN	POSITION MARKIEREN · POSITIONSEINHEIT · POSITIONSPOSTEN	Markiere die Positionseinheit und den Positionsposten.	Markiere die Positionseinheit und den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere die Positionseinheit und den Positionsposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	283	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M400	G498-M400	@ACTION+OR+Y	R	R+OR+Y	PHARMA	MARKIEREN · EINHEIT · POSTEN	POSTEN MARKIEREN · ANSATZEINHEIT · DROGENPOSTEN	Markiere die Ansatzeinheit und den Drogenposten.	Markiere die Ansatzeinheit und den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere die Ansatzeinheit und den Drogenposten.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	284	COMPOSED_CROSS_REGISTER_SAME_ACTION	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M401	G498-M401	@ACTION+OR+Y	P	P+OR+Y	SOURCE_SECTION_T	EINSETZEN · EINHEIT · POSTEN	IN EINTRAG EINSETZEN · EINTRAGSEINHEIT · LAUFENDER EINTRAG	Setze die Eintragseinheit und den laufenden Eintrag ein.	Setze die Eintragseinheit und den laufenden Eintrag ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Eintragseinheit und den laufenden Eintrag ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	164	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M402	G498-M402	@ACTION+OR+Y	P	P+OR+Y	HERBAL	EINSETZEN · EINHEIT · POSTEN	MATERIAL EINSETZEN · ARBEITSEINHEIT · PFLANZENPOSTEN	Setze die Arbeitseinheit und den Pflanzenposten ein.	Setze die Arbeitseinheit und den Pflanzenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Arbeitseinheit und den Pflanzenposten ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	243	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M403	G498-M403	@ACTION+OR+Y	P	P+OR+Y	BIOLOGICAL	EINSETZEN · EINHEIT · POSTEN	POSTEN EINSETZEN · STATIONSEINHEIT · STATIONSPOSTEN	Setze die Stationseinheit und den Stationsposten ein.	Setze die Stationseinheit und den Stationsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Stationseinheit und den Stationsposten ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	242	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M404	G498-M404	@ACTION+OR+Y	P	P+OR+Y	CELESTIAL	EINSETZEN · EINHEIT · POSTEN	EINTRAG EINSETZEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Setze die Positionseinheit und den Positionsposten ein.	Setze die Positionseinheit und den Positionsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Positionseinheit und den Positionsposten ein.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	328	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M405	G498-M405	@ACTION+OR+Y	P	P+OR+Y	PHARMA	EINSETZEN · EINHEIT · POSTEN	ZUTAT EINSETZEN · ANSATZEINHEIT · DROGENPOSTEN	Setze die Ansatzeinheit und den Drogenposten ein.	Setze die Ansatzeinheit und den Drogenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze die Ansatzeinheit und den Drogenposten ein.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	329	COMPOSED_OLD_VALUES_ONLY	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M409	G498-M409	@ACTION+Y	OK	OK+Y	CELESTIAL	SETZEN · POSTEN	POSITION SETZEN · POSITIONSPOSTEN	Setze den Positionsposten.	Setze den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	166	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M411	G498-M411	@ACTION+Y	CH	CH+Y	SOURCE_SECTION_T	NEHMEN · POSTEN	ENTNEHMEN · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag.	Entnimm den laufenden Eintrag.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm den laufenden Eintrag.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	101	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M412	G498-M412	@ACTION+Y	CH	CH+Y	HERBAL	NEHMEN · POSTEN	PFLANZENTEIL NEHMEN · PFLANZENPOSTEN	Nimm den Pflanzenposten.	Nimm den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	26	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M413	G498-M413	@ACTION+Y	CH	CH+Y	BIOLOGICAL	NEHMEN · POSTEN	POSTEN ENTNEHMEN · STATIONSPOSTEN	Entnimm den Stationsposten.	Entnimm den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Stationsposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	2	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M414	G498-M414	@ACTION+Y	CH	CH+Y	CELESTIAL	NEHMEN · POSTEN	POSITION AUFNEHMEN · POSITIONSPOSTEN	Nimm den Positionsposten auf.	Nimm den Positionsposten auf.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Positionsposten auf.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	175	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M415	G498-M415	@ACTION+Y	CH	CH+Y	PHARMA	NEHMEN · POSTEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN	Nimm den Drogenposten.	Nimm den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Drogenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	77	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M416	G498-M416	@ACTION+Y	SH	SH+Y	SOURCE_SECTION_T	HALTEN · POSTEN	FESTHALTEN · LAUFENDER EINTRAG	Halte den laufenden Eintrag fest.	Halte den laufenden Eintrag fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den laufenden Eintrag fest.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	100	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M417	G498-M417	@ACTION+Y	SH	SH+Y	HERBAL	HALTEN · POSTEN	MATERIAL HALTEN · PFLANZENPOSTEN	Halte den Pflanzenposten.	Halte den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	25	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M419	G498-M419	@ACTION+Y	SH	SH+Y	CELESTIAL	HALTEN · POSTEN	POSITION HALTEN · POSITIONSPOSTEN	Halte den Positionsposten.	Halte den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Positionsposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	172	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M420	G498-M420	@ACTION+Y	SH	SH+Y	PHARMA	HALTEN · POSTEN	ANSATZ HALTEN · DROGENPOSTEN	Halte den Drogenposten.	Halte den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Drogenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	76	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M424	G498-M424	@ACTION+Y	K	K+Y	CELESTIAL	GEBEN · POSTEN	WERT ZUORDNEN · POSITIONSPOSTEN	Ordne den Positionsposten zu.	Ordne den Positionsposten zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den Positionsposten zu.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	167	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M426	G498-M426	@ACTION+Y	S	S+Y	SOURCE_SECTION_T	WÄHLEN · POSTEN	AUSWÄHLEN · LAUFENDER EINTRAG	Wähle den laufenden Eintrag.	Wähle den laufenden Eintrag.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den laufenden Eintrag.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	103	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M427	G498-M427	@ACTION+Y	S	S+Y	HERBAL	WÄHLEN · POSTEN	PFLANZENTEIL WÄHLEN · PFLANZENPOSTEN	Wähle den Pflanzenposten.	Wähle den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	27	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M428	G498-M428	@ACTION+Y	S	S+Y	BIOLOGICAL	WÄHLEN · POSTEN	STATION WÄHLEN · STATIONSPOSTEN	Wähle den Stationsposten.	Wähle den Stationsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Stationsposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	3	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
