event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_value	terminal_status	strict_control_prompt	v60_exact_mnemonic	v63_event_template	v63_event_parse_status	trigger_origin	required_registers	symbolic_register_effect	process_phase	medical_exemplar_expansion	apparative_exemplar_expansion	semantic_accounting	unknown_exemplar_status	layer_contract	source_lineage
322	f83r	f83r.26	B4	F112	B4-S003	8	qokeey	0275fbf14e07935b0a45	OPAQUE_EXACT_CARD	NONCLOSE	NONE	TEMPERIEREN?	ACTION_TEMPER	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	TEMPER(ACTIVE_ITEM/PREPARATION)	P1_WARMER_NACHGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] eine warme Teilportion spülen, auswählen, temperieren und als lokale Waschung oder Auflage anwenden. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine warme Teilcharge spülen, auswählen, temperieren und am Anschluss einsetzen. Einzelposition: temperiere die Arbeitsflüssigkeit und halte sie lauwarm	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
323	f83r	f83r.26	B4	F112	B4-S003	9	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANWENDEN?	ACTION_APPLY	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	P1_WARMER_NACHGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] eine warme Teilportion spülen, auswählen, temperieren und als lokale Waschung oder Auflage anwenden. Einzelposition: Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine warme Teilcharge spülen, auswählen, temperieren und am Anschluss einsetzen. Einzelposition: die aktive Charge in den Arbeitslauf geben	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
324	f83r	f83r.26	B4	F112	B4-S003	10	tol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	P1_WARMER_NACHGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] eine warme Teilportion spülen, auswählen, temperieren und als lokale Waschung oder Auflage anwenden. Einzelposition: Mit der vorigen Zubereitung weiter	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine warme Teilcharge spülen, auswählen, temperieren und am Anschluss einsetzen. Einzelposition: Mit der vorigen Charge weiter	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
325	f83r	f83r.26	B4	F112	B4-S003	11	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_WARMER_NACHGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] eine warme Teilportion spülen, auswählen, temperieren und als lokale Waschung oder Auflage anwenden. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine warme Teilcharge spülen, auswählen, temperieren und am Anschluss einsetzen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
326	f83r	f83r.26	B4	F113	B4-S004	12	qokylddy	eb2e4bc143f623ee03ac	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_WARMER_NACHGANG	[EXEMPLAR_MED; KEIN_KARTENWERT] eine warme Teilportion spülen, auswählen, temperieren und als lokale Waschung oder Auflage anwenden. Einzelposition: binde es auf die Stelle und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine warme Teilcharge spülen, auswählen, temperieren und am Anschluss einsetzen. Einzelposition: befestige das Filtertuch am markierten Anschluss und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
327	f83r	f83r.27	B4	F114	B4-S005	13	dain	53cd0637c6820ba5e91f	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: durch ein Tuch	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: durch ein Tuch	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
328	f83r	f83r.27	B4	F114	B4-S005	14	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
329	f83r	f83r.27	B4	F114	B4-S005	15	qokeedy	7d25241b0e56c836372a	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: führe die Prüfcharge durch das temperierte Becken und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
330	f83r	f83r.27	B4	F115	B4-S006	16	shckhedy	d68bc8de3bcee09db23c	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: seihe es einmal durch ein Tuch und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: seihe es einmal durch ein Tuch und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
331	f83r	f83r.27	B4	F116	B4-S007	17	shckhedy	d68bc8de3bcee09db23c	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: seihe es einmal durch ein Tuch und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: seihe es einmal durch ein Tuch und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
332	f83r	f83r.28	B4	F117	B4-S008	18	saiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	NONCLOSE	NONE	MASS?	PARAMETER_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	PARAMETER_SLOT:=EXACT_MASS_VALUE;FOUR_REGISTERS=CARRY	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: Ein vorgeschriebenes Maß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: Ein vorgeschriebenes Maß	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
333	f83r	f83r.28	B4	F117	B4-S008	19	cheeky	2c1a5fd92b9e3c762242	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: solange es noch warm ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: solange es noch warm ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
334	f83r	f83r.28	B4	F117	B4-S008	20	sheey	92e43836d82f98bf02d3	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: die erste Öffnung	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: der erste Anschluss	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
335	f83r	f83r.28	B4	F117	B4-S008	21	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	TERMINAL_FLUSH	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: spüle die bezeichnete Stelle einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: spüle den bezeichneten Anschluss einmal und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
336	f83r	f83r.28	B4	F118	B4-S009	22	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_FILTERN_SPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] Rückstand durch Tuch klären und die erste Stelle noch warm spülen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] Rückstand durch Filtertuch führen und den ersten Anschluss noch warm spülen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
337	f83r	f83r.28	B4	F119	B4-S010	23	oldy	1b1ffdd869fb1429ad03	LINK_ACTIVE_STATE+FRAME_O+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: koche sanft und beende diesen Arbeitsschritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: koche sanft und beende diesen Arbeitsschritt	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
338	f83r	f83r.35	B4	F120	B4-S011	24	saiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	NONCLOSE	NONE	MASS?	PARAMETER_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	PARAMETER_SLOT:=EXACT_MASS_VALUE;FOUR_REGISTERS=CARRY	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: Ein vorgeschriebenes Maß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: Ein vorgeschriebenes Maß	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
339	f83r	f83r.35	B4	F120	B4-S011	25	cheky	d904bf7b044dd3922781	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: bei sanfter Wärme	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: bei sanfter Wärme	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
340	f83r	f83r.35	B4	F120	B4-S011	26	okeeol	daf32e6db9e04413ce7f	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: das breite Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: das breite Gefäß	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
341	f83r	f83r.35	B4	F120	B4-S011	27	okain	1645e612504fcef59ced	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
342	f83r	f83r.35	B4	F120	B4-S011	28	chdy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
343	f83r	f83r.37	B4	F121	B4-S011	29	sol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: Mit der vorigen Zubereitung weiter	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: Mit der vorigen Charge weiter	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
344	f83r	f83r.37	B4	F121	B4-S011	30	lkedy	b958a512ca6a3559e86e	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: wasche zweimal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: spüle den Lauf zweimal und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
