global_group_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	group_kind	execution_domain	record_role	exact_event_recipe	portable_function_recipe	working_reading_de	semantic_source	package_status	surface_only_lookup_policy
G515-G5556	G515-E0287	f66r	SOURCE_SECTION_T	f66r.35	287	sichtbare Folge einzelner Randzeichen von f66r	s	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	S	S	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: WÄHLEN	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5557	G515-E0288	f66r	SOURCE_SECTION_T	f66r.36	288	sichtbare Folge einzelner Randzeichen von f66r	f	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	LOCAL_CHAR_F	LOCAL_CHAR_F	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [LOCAL_CHAR_F:STEUERUNG=HIER]	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5558	G515-E0289	f66r	SOURCE_SECTION_T	f66r.37	289	sichtbare Folge einzelner Randzeichen von f66r	c	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	LOCAL_C	NONE	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [LOKALES_C:ZEICHEN]	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5559	G515-E0290	f66r	SOURCE_SECTION_T	f66r.39	290	sichtbare Folge einzelner Randzeichen von f66r	x	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	LOCAL_X	NONE	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [LOKALES_X:ZEICHEN_ODER_NAMENSKERN]	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5560	G515-E0291	f66r	SOURCE_SECTION_T	f66r.40	291	sichtbare Folge einzelner Randzeichen von f66r	t	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	T	T	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: EINSTELLEN	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5561	G515-E0292	f66r	SOURCE_SECTION_T	f66r.41	292	sichtbare Folge einzelner Randzeichen von f66r	o	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	O	O	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [O:STEUERUNG=AUSFÜHRUNG]	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5562	G515-E0293	f66r	SOURCE_SECTION_T	f66r.43	293	sichtbare Folge einzelner Randzeichen von f66r	l	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	L	L	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: VERBINDUNG	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5563	G515-E0294	f66r	SOURCE_SECTION_T	f66r.44	294	sichtbare Folge einzelner Randzeichen von f66r	r	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	R	R	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: MARKIEREN	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5564	G515-E0295	f66r	SOURCE_SECTION_T	f66r.45	295	sichtbare Folge einzelner Randzeichen von f66r	t	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	T	T	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: EINSTELLEN	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5565	G515-E0296	f66r	SOURCE_SECTION_T	f66r.46	296	sichtbare Folge einzelner Randzeichen von f66r	o	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	O	O	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [O:STEUERUNG=AUSFÜHRUNG]	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5566	G515-E0297	f66r	SOURCE_SECTION_T	f66r.47	297	sichtbare Folge einzelner Randzeichen von f66r	x	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	LOCAL_X	NONE	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [LOKALES_X:ZEICHEN_ODER_NAMENSKERN]	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5567	G515-E0298	f66r	SOURCE_SECTION_T	f66r.48	298	sichtbare Folge einzelner Randzeichen von f66r	p	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	P	P	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: EINSETZEN	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5568	G515-E0299	f66r	SOURCE_SECTION_T	f66r.49	299	sichtbare Folge einzelner Randzeichen von f66r	d	LOCAL_ADDRESS_OR_LABEL	LOCAL_RECORD	MARGINAL_SIGN_CARD	D_ADDR	D_ADDR	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [D_ADDR:STEUERUNG=HIER]	GDT516_SELECTED_LOCAL_CONTEXT_EDITION	FINITE_SELECTED_PAGE_LOCAL_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5569	G515-E0300	f66r	SOURCE_SECTION_T	f66r.50	300	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	pdaiin	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	P+AIIN	P+AIIN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: EINSETZEN · WERT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5570	G515-E0301	f66r	SOURCE_SECTION_T	f66r.50	301	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	oteedy	RUNNING_EVENT	PROSE_STREAM	ITINERARY_OR_ADDRESS_CARD	OT+EE+DY	OT+EE+DY	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5571	G515-E0302	f66r	SOURCE_SECTION_T	f66r.50	302	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	opchedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	O+P+CHD+DY	O+P+CHD+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5572	G515-E0303	f66r	SOURCE_SECTION_T	f66r.50	303	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chap	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+A_ADDR+P	CH+A_ADDR+P	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [A_ADDR:STEUERUNG=HIER] · EINSETZEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5573	G515-E0304	f66r	SOURCE_SECTION_T	f66r.50	304	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chefchy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+E+LOCAL_CHAR_F+CH+Y	CH+E+LOCAL_CHAR_F+CH+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [E:STEUERUNG=GRAD I] · [LOCAL_CHAR_F:STEUERUNG=HIER] · NEHMEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5574	G515-E0305	f66r	SOURCE_SECTION_T	f66r.50	305	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	shddy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+D_ADDR+DY	SH+D_ADDR+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [D_ADDR:STEUERUNG=HIER] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5575	G515-E0306	f66r	SOURCE_SECTION_T	f66r.50	306	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	ypches	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	Y+P+CH+E+S	Y+P+CH+E+S	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · EINSETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · WÄHLEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5576	G515-E0307	f66r	SOURCE_SECTION_T	f66r.50	307	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	cholpchd	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OL+P+CHD	OL+P+CHD	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN · EINSETZEN · BEARBEITEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5577	G515-E0308	f66r	SOURCE_SECTION_T	f66r.50	308	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okedals	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+AL+S	OK+AL+S	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT · WÄHLEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5578	G515-E0309	f66r	SOURCE_SECTION_T	f66r.51	309	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	sair	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	S+AIR	S+AIR	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: WÄHLEN · BAHN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5579	G515-E0310	f66r	SOURCE_SECTION_T	f66r.51	310	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	shekey	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+E+K+E+Y	SH+E+K+E+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5580	G515-E0311	f66r	SOURCE_SECTION_T	f66r.51	311	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokeedar	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+EE+D_ADDR+AR	OK+EE+D_ADDR+AR	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:STEUERUNG=HIER] · AUSGANG	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5581	G515-E0312	f66r	SOURCE_SECTION_T	f66r.51	312	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okal	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+AL	OK+AL	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5582	G515-E0313	f66r	SOURCE_SECTION_T	f66r.51	313	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+E+DY	OK+E+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5583	G515-E0314	f66r	SOURCE_SECTION_T	f66r.51	314	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokeedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+EE+DY	OK+EE+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5584	G515-E0315	f66r	SOURCE_SECTION_T	f66r.51	315	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokal	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+AL	OK+AL	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5585	G515-E0316	f66r	SOURCE_SECTION_T	f66r.51	316	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+E+DY	OK+E+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5586	G515-E0317	f66r	SOURCE_SECTION_T	f66r.51	317	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokshd	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+SH+D_ADDR	OK+SH+D_ADDR	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · HALTEN · [D_ADDR:STEUERUNG=HIER]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5587	G515-E0318	f66r	SOURCE_SECTION_T	f66r.52	318	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	ykshedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	Y+K+SH+E+DY	Y+K+SH+E+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5588	G515-E0319	f66r	SOURCE_SECTION_T	f66r.52	319	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chady	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+A_ADDR+DY	CH+A_ADDR+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [A_ADDR:STEUERUNG=HIER] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5589	G515-E0320	f66r	SOURCE_SECTION_T	f66r.52	320	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	cthdy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+T+D_ADDR+Y	CH+T+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · EINSTELLEN · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5590	G515-E0321	f66r	SOURCE_SECTION_T	f66r.52	321	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokees	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+EE+S	OK+EE+S	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5591	G515-E0322	f66r	SOURCE_SECTION_T	f66r.52	322	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	cheeo	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+EE+O	CH+EE+O	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5592	G515-E0323	f66r	SOURCE_SECTION_T	f66r.52	323	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okcho	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+CH+O	OK+CH+O	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5593	G515-E0324	f66r	SOURCE_SECTION_T	f66r.52	324	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	dy	RUNNING_EVENT	PROSE_STREAM	COORDINATE_OR_CATALOGUE_CARD	Y	Y	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5594	G515-E0325	f66r	SOURCE_SECTION_T	f66r.52	325	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chekeey	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+K+EE+Y	CH+K+EE+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5595	G515-E0326	f66r	SOURCE_SECTION_T	f66r.52	326	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CHD+Y	CHD+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: BEARBEITEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5596	G515-E0327	f66r	SOURCE_SECTION_T	f66r.52	327	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chckhy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+K+Y	CH+K+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · GEBEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5597	G515-E0328	f66r	SOURCE_SECTION_T	f66r.53	328	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	shdy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+D_ADDR+Y	SH+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5598	G515-E0329	f66r	SOURCE_SECTION_T	f66r.53	329	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qotedy	RUNNING_EVENT	PROSE_STREAM	ITINERARY_OR_ADDRESS_CARD	OT+E+DY	OT+E+DY	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5599	G515-E0330	f66r	SOURCE_SECTION_T	f66r.53	330	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chdy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CHD+Y	CHD+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: BEARBEITEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5600	G515-E0331	f66r	SOURCE_SECTION_T	f66r.53	331	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CHD+Y	CHD+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: BEARBEITEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5601	G515-E0332	f66r	SOURCE_SECTION_T	f66r.53	332	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qotedal	RUNNING_EVENT	PROSE_STREAM	ITINERARY_OR_ADDRESS_CARD	OT+E+AL	OT+E+AL	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · ZIELORT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5602	G515-E0333	f66r	SOURCE_SECTION_T	f66r.53	333	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chcpheor	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+CH+P+E+OR	CH+CH+P+E+OR	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · NEHMEN · EINSETZEN · [E:STEUERUNG=GRAD I] · EINHEIT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5603	G515-E0334	f66r	SOURCE_SECTION_T	f66r.53	334	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	ykady	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	Y+K+A_ADDR+DY	Y+K+A_ADDR+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · [A_ADDR:STEUERUNG=HIER] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
