page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f103v	f103v.41	S	B	3	13	0	1	1	12	lchdy	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	Grad-/Maßwert III | feucht in der Mitte des Grades | eingeweichtes Drogenholz, Form I | feucht in der Mitte des Grades | eingeweichtes Drogenholz, Form I | Drogenfraktion I | angefeuchtete Kräutermischung | Rohstoffklasse I | kalte Drogenfraktion I im Ansatz | feucht in der Mitte des Grades, abgeschlossen | hierzu: | Drogenholz, getrocknete Kurz-/Kompaktform | Wurzelfraktion I	Grad-/Maßwert III | feucht in der Mitte des Grades | eingeweichtes Drogenholz, Form I | feucht in der Mitte des Grades | eingeweichtes Drogenholz, Form I | Drogenfraktion I | angefeuchtete Kräutermischung | Rohstoffklasse I | kalte Drogenfraktion I im Ansatz | feucht in der Mitte des Grades, abgeschlossen | hierzu: | getrocknete Holzdroge, Kompaktform | Wurzelfraktion I	Drogenholz, getrocknete Kurz-/Kompaktform	getrocknete Holzdroge, Kompaktform	Grad-/Maßwert III; feucht in der Mitte des Grades; eingeweichtes Drogenholz, Form I; feucht in der Mitte des Grades; eingeweichtes Drogenholz, Form I; Drogenfraktion I; angefeuchtete Kräutermischung; Rohstoffklasse I; kalte Drogenfraktion I im Ansatz; feucht in der Mitte des Grades, abgeschlossen; hierzu: Drogenholz, getrocknete Kurz-/Kompaktform; Wurzelfraktion I	Grad-/Maßwert III; feucht in der Mitte des Grades; eingeweichtes Drogenholz, Form I; feucht in der Mitte des Grades; eingeweichtes Drogenholz, Form I; Drogenfraktion I; angefeuchtete Kräutermischung; Rohstoffklasse I; kalte Drogenfraktion I im Ansatz; feucht in der Mitte des Grades, abgeschlossen; hierzu: getrocknete Holzdroge, Kompaktform; Wurzelfraktion I	1	0	0	0	0	0	12	1
f103v	f103v.45	S	B	3	11	0	1	1	9	ain	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | Holzdroge, heiß auf Stufe II | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Drogenportion | Menge-/Klassenwert II | kalte Drogenfraktion I im Ansatz | abseihen	heißer Ansatz in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, trocken gebunden, Form II | Holzdroge, heiß auf Stufe II | Arzneikompositum: feucht, Gradanfang | feuchtes Arzneikompositum am Gradanfang | Drogenportion | Wertstufe II | kalte Drogenfraktion I im Ansatz | abseihen	Menge-/Klassenwert II	Wertstufe II	heißer Ansatz in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, trocken gebunden, Form II; Holzdroge, heiß auf Stufe II; Arzneikompositum: feucht, Gradanfang; feuchtes Arzneikompositum am Gradanfang; Drogenportion; Menge-/Klassenwert II; kalte Drogenfraktion I im Ansatz; abseihen	heißer Ansatz in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, trocken gebunden, Form II; Holzdroge, heiß auf Stufe II; Arzneikompositum: feucht, Gradanfang; feuchtes Arzneikompositum am Gradanfang; Drogenportion; Wertstufe II; kalte Drogenfraktion I im Ansatz; abseihen	1	0	0	0	1	0	10	1
f104r	f104r.4	S	B	3	8	0	1	1	5	chedal	o l sheedy qokeedy chedal qodaiin qodaiin chry	Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | Qualitätsgrad III | Qualitätsgrad III | leicht getrocknete Wurzeldroge	Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockener abgewogener Rohstoffposten I in der Gradmitte | Qualitätsgrad III | Qualitätsgrad III | leicht getrocknete Wurzeldroge	trockene abgemessene Rohstoffmenge I in der Gradmitte	trockener abgewogener Rohstoffposten I in der Gradmitte	Grundansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trockene abgemessene Rohstoffmenge I in der Gradmitte; Qualitätsgrad III; Qualitätsgrad III; leicht getrocknete Wurzeldroge	Grundansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trockener abgewogener Rohstoffposten I in der Gradmitte; Qualitätsgrad III; Qualitätsgrad III; leicht getrocknete Wurzeldroge	0	0	0	0	1	0	7	1
f104v	f104v.31	S	B	3	9	0	1	1	3	cthey	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	Eintrag: | drei Portionen bis zur Mittelstufe getrockneter Droge | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken; nominal trockenes Gut/Material | angefeuchteter Ansatz, abgeschlossen | erhitze die zweite Fraktion | nimm die Endportion hinzu | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	Eintrag: | drei Portionen bis zur Mittelstufe getrockneter Droge | Pflanzendroge, Form I | trocken; nominal trockenes Gut/Material | angefeuchteter Ansatz, abgeschlossen | erhitze die zweite Fraktion | nimm die Endportion hinzu | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	Eintrag: drei Portionen bis zur Mittelstufe getrockneter Droge; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; trocken; nominal trockenes Gut/Material; angefeuchteter Ansatz, abgeschlossen; erhitze die zweite Fraktion; nimm die Endportion hinzu; trocken am Ende des Grades; Drogenholz, heiß am Gradende, abgeschlossen	Eintrag: drei Portionen bis zur Mittelstufe getrockneter Droge; Pflanzendroge, Form I; trocken; nominal trockenes Gut/Material; angefeuchteter Ansatz, abgeschlossen; erhitze die zweite Fraktion; nimm die Endportion hinzu; trocken am Ende des Grades; Drogenholz, heiß am Gradende, abgeschlossen	1	0	0	0	0	0	8	1
f105v	f105v.13	S	B	3	8	0	1	1	1	saiin	saiin opchedy qokchdy otar al kair okees lkchdal	Samen/Saatgut, Typ/Charge III | vollständig getrocknetes Pulverpräparat | heiß und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | heiße Drogenfraktion II | Charge vollständig erhitzten Ansatzes | Holzdroge vollständig erhitzen und Rohdroge I abmessen	Samencharge III | vollständig getrocknetes Pulverpräparat | heiß und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | heiße Drogenfraktion II | Charge vollständig erhitzten Ansatzes | Holzdroge vollständig erhitzen und Rohdroge I abmessen	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; vollständig getrocknetes Pulverpräparat; heiß und trocken am Anfang des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I; heiße Drogenfraktion II; Charge vollständig erhitzten Ansatzes; Holzdroge vollständig erhitzen und Rohdroge I abmessen	Samencharge III; vollständig getrocknetes Pulverpräparat; heiß und trocken am Anfang des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I; heiße Drogenfraktion II; Charge vollständig erhitzten Ansatzes; Holzdroge vollständig erhitzen und Rohdroge I abmessen	1	0	0	0	0	0	7	1
f105v	f105v.22	S	B	3	6	0	1	1	3	chedal	daiin cheodaiin chedal air okaiin cheey	Grad-/Maßwert III | drei Dosen Trockenansatz auf mittlerer Trockenstufe | trockene abgemessene Rohstoffmenge I in der Gradmitte | zweite Drogenfraktion | heiß, Grad III, im Ansatzrahmen | trocken am Ende des Grades	Grad-/Maßwert III | drei Dosen Trockenansatz auf mittlerer Trockenstufe | trockener abgewogener Rohstoffposten I in der Gradmitte | zweite Drogenfraktion | heiß, Grad III, im Ansatzrahmen | trocken am Ende des Grades	trockene abgemessene Rohstoffmenge I in der Gradmitte	trockener abgewogener Rohstoffposten I in der Gradmitte	Grad-/Maßwert III; drei Dosen Trockenansatz auf mittlerer Trockenstufe; trockene abgemessene Rohstoffmenge I in der Gradmitte; zweite Drogenfraktion; heiß, Grad III, im Ansatzrahmen; trocken am Ende des Grades	Grad-/Maßwert III; drei Dosen Trockenansatz auf mittlerer Trockenstufe; trockener abgewogener Rohstoffposten I in der Gradmitte; zweite Drogenfraktion; heiß, Grad III, im Ansatzrahmen; trocken am Ende des Grades	0	0	0	0	1	0	5	1
f105v	f105v.38	S	B	3	4	0	1	2	2|3	oaiir|ain	cheody oaiir ain okshey	getrockneter Ansatz | Zubereitung, Teil-/Sortierklasse III | Menge-/Klassenwert II | heiß-feuchter Ansatz in der Mitte des Grades	getrockneter Ansatz | Zubereitungsanteil III | Wertstufe II | heiß-feuchter Ansatz in der Mitte des Grades	Zubereitung, Teil-/Sortierklasse III | Menge-/Klassenwert II	Zubereitungsanteil III | Wertstufe II	getrockneter Ansatz; Zubereitung, Teil-/Sortierklasse III; Menge-/Klassenwert II; heiß-feuchter Ansatz in der Mitte des Grades	getrockneter Ansatz; Zubereitungsanteil III; Wertstufe II; heiß-feuchter Ansatz in der Mitte des Grades	2	0	0	0	1	0	2	1
f106r	f106r.28	S	B	3	12	0	1	1	4	rcheo	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz aus Drogenholz | trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz | Wurzel, Typ/Charge III | heiß, Grad III | trocken in der Mitte des Grades | Trockenansatz, heiß auf Stufe III | trockene Fraktion I | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockne die rohe Wurzelfraktion I	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz aus Drogenholz | trockene Wurzeldrogezubereitung | Wurzel, Typ/Charge III | heiß, Grad III | trocken in der Mitte des Grades | Trockenansatz, heiß auf Stufe III | trockene Fraktion I | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockne die rohe Wurzelfraktion I	trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz	trockene Wurzeldrogezubereitung	heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Trockenansatz aus Drogenholz; trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz; Wurzel, Typ/Charge III; heiß, Grad III; trocken in der Mitte des Grades; Trockenansatz, heiß auf Stufe III; trockene Fraktion I; Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne die rohe Wurzelfraktion I	heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Trockenansatz aus Drogenholz; trockene Wurzeldrogezubereitung; Wurzel, Typ/Charge III; heiß, Grad III; trocken in der Mitte des Grades; Trockenansatz, heiß auf Stufe III; trockene Fraktion I; Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne die rohe Wurzelfraktion I	1	0	0	0	0	0	11	1
f106v	f106v.19	S	B	3	9	0	1	1	6	ain	darshy otaiin otal chedy r ain olaiin otaiin sain	abgemessene Fraktion I, leicht angefeuchtet | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Wurzel | Menge-/Klassenwert II | Drogenstoff, Menge III | kalt im Zubereitungsrahmen, Grad III | Saatgut, Typ/Charge II	abgemessene Fraktion I, leicht angefeuchtet | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Wurzel | Wertstufe II | Drogenstoff, Menge III | kalt im Zubereitungsrahmen, Grad III | Saatgut, Typ/Charge II	Menge-/Klassenwert II	Wertstufe II	abgemessene Fraktion I, leicht angefeuchtet; kalt im Zubereitungsrahmen, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Wurzel; Menge-/Klassenwert II; Drogenstoff, Menge III; kalt im Zubereitungsrahmen, Grad III; Saatgut, Typ/Charge II	abgemessene Fraktion I, leicht angefeuchtet; kalt im Zubereitungsrahmen, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Wurzel; Wertstufe II; Drogenstoff, Menge III; kalt im Zubereitungsrahmen, Grad III; Saatgut, Typ/Charge II	1	0	0	0	1	0	8	1
f106v	f106v.36	S	B	3	4	0	1	1	1	sol	sol sheedy qokaiin cholkaiin	Samenmaterial/Saatgut | feucht am Ende des Grades, abgeschlossen | heiß, Grad III | Trockengut, heiß im dritten Grad	Samenmaterial | feucht am Ende des Grades, abgeschlossen | heiß, Grad III | Trockengut, heiß im dritten Grad	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut; feucht am Ende des Grades, abgeschlossen; heiß, Grad III; Trockengut, heiß im dritten Grad	Samenmaterial; feucht am Ende des Grades, abgeschlossen; heiß, Grad III; Trockengut, heiß im dritten Grad	1	0	0	0	0	0	3	1
f107r	f107r.46	S	B	3	12	0	1	1	12	alkal	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	Samenfraktion I | trocken am Ende des Grades | Qualitätsgrad III | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | Menge III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Laugensalz / Alkali	Samenfraktion I | trocken am Ende des Grades | Qualitätsgrad III | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | Menge III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Laugensalz	Laugensalz / Alkali	Laugensalz	Samenfraktion I; trocken am Ende des Grades; Qualitätsgrad III; heiß, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockener Drogenteil; Menge III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; kalt, Grad III; heiß, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Laugensalz / Alkali	Samenfraktion I; trocken am Ende des Grades; Qualitätsgrad III; heiß, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockener Drogenteil; Menge III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; kalt, Grad III; heiß, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Laugensalz	1	0	0	0	0	0	11	1
f107v	f107v.21	S	B	3	12	0	1	1	7	ain	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	kalt, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | trocken; nominal trockenes Gut/Material | heiß und trocken in der Mitte des Grades, abgeschlossen | erhitzen | Menge-/Klassenwert II | zweite Drogenfraktion | heiß, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | kalte Drogenfraktion I im Ansatz | setze einen kalten Ansatz aus zwei Posten Rohdroge I an	kalt, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | trocken; nominal trockenes Gut/Material | heiß und trocken in der Mitte des Grades, abgeschlossen | erhitzen | Wertstufe II | zweite Drogenfraktion | heiß, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | kalte Drogenfraktion I im Ansatz | setze einen kalten Ansatz aus zwei Posten Rohdroge I an	Menge-/Klassenwert II	Wertstufe II	kalt, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III; trocken; nominal trockenes Gut/Material; heiß und trocken in der Mitte des Grades, abgeschlossen; erhitzen; Menge-/Klassenwert II; zweite Drogenfraktion; heiß, Grad III; Rohstoffklasse I im Ansatz, heiß am Gradanfang; kalte Drogenfraktion I im Ansatz; setze einen kalten Ansatz aus zwei Posten Rohdroge I an	kalt, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III; trocken; nominal trockenes Gut/Material; heiß und trocken in der Mitte des Grades, abgeschlossen; erhitzen; Wertstufe II; zweite Drogenfraktion; heiß, Grad III; Rohstoffklasse I im Ansatz, heiß am Gradanfang; kalte Drogenfraktion I im Ansatz; setze einen kalten Ansatz aus zwei Posten Rohdroge I an	1	0	0	0	1	0	11	1
f107v	f107v.35	S	B	3	10	0	1	2	1|4	polchedy|chcthy	polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol	getrockneter Pulverstoff/-ansatz | Holzdrogenansatz vollständig erhitzt | Holzdroge bis zur mittleren Heizstufe | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiße Holzfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff	getrockneter Pulveransatz | Holzdrogenansatz vollständig erhitzt | Holzdroge bis zur mittleren Heizstufe | trockenes Pflanzenmaterial | heiße Holzfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Holzstoff	getrockneter Pulverstoff/-ansatz | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	getrockneter Pulveransatz | trockenes Pflanzenmaterial	getrockneter Pulverstoff/-ansatz; Holzdrogenansatz vollständig erhitzt; Holzdroge bis zur mittleren Heizstufe; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiße Holzfraktion I; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Holzstoff	getrockneter Pulveransatz; Holzdrogenansatz vollständig erhitzt; Holzdroge bis zur mittleren Heizstufe; trockenes Pflanzenmaterial; heiße Holzfraktion I; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Holzstoff	2	0	0	0	0	0	8	1
f108r	f108r.48	S	B	3	12	0	1	1	12	lchdy	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	Pulver vollständig trocknen und abschließen | bereite einen heißen Auszug | Grundstoff des vorstehenden Ansatzes | Grundansatz bis zur mittleren Heizstufe erwärmt | heißer Drogenstoff | Qualitätsgrad II | Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform	Pulver vollständig trocknen und abschließen | bereite einen heißen Auszug | Grundstoff des vorstehenden Ansatzes | Grundansatz bis zur mittleren Heizstufe erwärmt | heißer Drogenstoff | Qualitätsgrad II | Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | getrocknete Holzdroge, Kompaktform	Drogenholz, getrocknete Kurz-/Kompaktform	getrocknete Holzdroge, Kompaktform	Pulver vollständig trocknen und abschließen; bereite einen heißen Auszug; Grundstoff des vorstehenden Ansatzes; Grundansatz bis zur mittleren Heizstufe erwärmt; heißer Drogenstoff; Qualitätsgrad II; Drogenfraktion I; kalter Ansatz in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; Drogenholz, getrocknete Kurz-/Kompaktform	Pulver vollständig trocknen und abschließen; bereite einen heißen Auszug; Grundstoff des vorstehenden Ansatzes; Grundansatz bis zur mittleren Heizstufe erwärmt; heißer Drogenstoff; Qualitätsgrad II; Drogenfraktion I; kalter Ansatz in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; getrocknete Holzdroge, Kompaktform	1	0	0	0	0	0	11	1
f108r	f108r.9	S	B	3	12	0	1	1	1	cthey	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | zwei Dosen bis zur Mittelstufe getrockneter Droge | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | drei Teile der ersten Wurzelfraktion | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | Drogenfraktion I | zweite Drogenfraktion | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	Pflanzendroge, Form I | zwei Dosen bis zur Mittelstufe getrockneter Droge | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | drei Teile der ersten Wurzelfraktion | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | Drogenfraktion I | zweite Drogenfraktion | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; zwei Dosen bis zur Mittelstufe getrockneter Droge; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; erhitzte Holzdroge, Mittelstufe, fertig; drei Teile der ersten Wurzelfraktion; heiße Drogenfraktion I; Rohstoffklasse I im Ansatz, kalt am Gradanfang; heiß in der Mitte des Grades, abgeschlossen; Drogenfraktion I; zweite Drogenfraktion; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	Pflanzendroge, Form I; zwei Dosen bis zur Mittelstufe getrockneter Droge; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; erhitzte Holzdroge, Mittelstufe, fertig; drei Teile der ersten Wurzelfraktion; heiße Drogenfraktion I; Rohstoffklasse I im Ansatz, kalt am Gradanfang; heiß in der Mitte des Grades, abgeschlossen; Drogenfraktion I; zweite Drogenfraktion; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	1	0	0	0	0	0	11	1
f10r	f10r.3	H	A	1	11	0	1	1	5	chocthy	qotor o tchy daiin chocthy qotchy chol or yty dy dy	kalte Drogenportion | kalt-trockener Ansatz am Anfang des Grades | kalt und trocken am Anfang des Grades | Grad-/Maßwert III | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Drogenportion | kühle hiervon leicht ab | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen	kalte Drogenportion | kalt-trockener Ansatz am Anfang des Grades | kalt und trocken am Anfang des Grades | Grad-/Maßwert III | trockene Pflanzenzubereitung | kalt und trocken am Anfang des Grades | trocken; nominal trockenes Gut/Material | Drogenportion | kühle hiervon leicht ab | Qualitäts-/Wertfeld geschlossen | Qualitäts-/Wertfeld geschlossen	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	trockene Pflanzenzubereitung	kalte Drogenportion; kalt-trockener Ansatz am Anfang des Grades; kalt und trocken am Anfang des Grades; Grad-/Maßwert III; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; kalt und trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; Drogenportion; kühle hiervon leicht ab; Qualitäts-/Wertfeld geschlossen; Qualitäts-/Wertfeld geschlossen	kalte Drogenportion; kalt-trockener Ansatz am Anfang des Grades; kalt und trocken am Anfang des Grades; Grad-/Maßwert III; trockene Pflanzenzubereitung; kalt und trocken am Anfang des Grades; trocken; nominal trockenes Gut/Material; Drogenportion; kühle hiervon leicht ab; Qualitäts-/Wertfeld geschlossen; Qualitäts-/Wertfeld geschlossen	1	0	0	0	0	0	10	1
f10r	f10r.7	H	A	1	10	0	1	1	7	cth	dchy qokchol y kchaiin yty daiin cth dain dair am	Dosis Trockendroge, Grundform | heiß-trockenes Drogenmaterial | hierzu: | heiß-getrocknete Droge auf Stufe III | kühle hiervon leicht ab | Grad-/Maßwert III | Kraut- oder Blattdroge | Grad-/Maßwert II | abgemessene Fraktion II | Maßeinheit I	Dosis Trockendroge, Grundform | heiß-trockenes Drogenmaterial | hierzu: | heiß-getrocknete Droge auf Stufe III | kühle hiervon leicht ab | Grad-/Maßwert III | Pflanzendroge | Grad-/Maßwert II | abgemessene Fraktion II | Maßeinheit I	Kraut- oder Blattdroge	Pflanzendroge	Dosis Trockendroge, Grundform; heiß-trockenes Drogenmaterial; hierzu: heiß-getrocknete Droge auf Stufe III; kühle hiervon leicht ab; Grad-/Maßwert III; Kraut- oder Blattdroge; Grad-/Maßwert II; abgemessene Fraktion II; Maßeinheit I	Dosis Trockendroge, Grundform; heiß-trockenes Drogenmaterial; hierzu: heiß-getrocknete Droge auf Stufe III; kühle hiervon leicht ab; Grad-/Maßwert III; Pflanzendroge; Grad-/Maßwert II; abgemessene Fraktion II; Maßeinheit I	0	0	1	0	0	0	9	1
