page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f102v1	f102v1.9	P	A	1	10	2	0	1	8	rchol	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	kühle den Ansatz ab und schließe | Arzneikompositum am Gradende | erhitze den Drogenstoff bis zur Mittelstufe | bis zur Mittelstufe einweichen, erhitzen und abschließen | [qockheor:?] | Drogenportion | trocken angesetzte Zubereitung | trockener Wurzel/Wurzeldrogestoff/Trockengut | [qoteor:?] | abgemessene Fraktion I	kühle den Ansatz ab und schließe | Arzneikompositum am Gradende | erhitze den Drogenstoff bis zur Mittelstufe | bis zur Mittelstufe einweichen, erhitzen und abschließen | [qockheor:?] | Drogenportion | trocken angesetzte Zubereitung | trockener Wurzeldrogenstoff | [qoteor:?] | abgemessene Fraktion I	trockener Wurzel/Wurzeldrogestoff/Trockengut	trockener Wurzeldrogenstoff	kühle den Ansatz ab und schließe; Arzneikompositum am Gradende; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Mittelstufe einweichen, erhitzen und abschließen; [qockheor:?]; Drogenportion; trocken angesetzte Zubereitung; trockener Wurzel/Wurzeldrogestoff/Trockengut; [qoteor:?]; abgemessene Fraktion I	kühle den Ansatz ab und schließe; Arzneikompositum am Gradende; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Mittelstufe einweichen, erhitzen und abschließen; [qockheor:?]; Drogenportion; trocken angesetzte Zubereitung; trockener Wurzeldrogenstoff; [qoteor:?]; abgemessene Fraktion I	1	0	0	0	0	0	9	1
f102v2	f102v2.19	P	A	1	13	4	0	1	13	ain	deeeo qoeeor o eoy cheos o l o r o l okeeos ain	[deeeo:?] | [qoeeor:?] | Ansatzwasser | [eoy:?] | Charge eines mitteltrockenen Ansatzes | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | Wurzel | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeeos:?] | Menge-/Klassenwert II	[deeeo:?] | [qoeeor:?] | Ansatzwasser | [eoy:?] | Charge eines mitteltrockenen Ansatzes | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | Wurzel | Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okeeos:?] | Wertstufe II	Menge-/Klassenwert II	Wertstufe II	[deeeo:?]; [qoeeor:?]; Ansatzwasser; [eoy:?]; Charge eines mitteltrockenen Ansatzes; Grundansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Drogenportion; Wurzel; Grundansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [okeeos:?]; Menge-/Klassenwert II	[deeeo:?]; [qoeeor:?]; Ansatzwasser; [eoy:?]; Charge eines mitteltrockenen Ansatzes; Grundansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Drogenportion; Wurzel; Grundansatz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [okeeos:?]; Wertstufe II	1	0	0	0	1	0	12	1
f102v2	f102v2.21	P	A	1	14	4	0	1	13	saiin	ycheey s od eey okeeor cheol os oiin oeees okear chey keey saiin oteo	trockne hiervon bis zur Endstufe | Samen-/Saatgutposten | miss vom Ansatz ab | Endstufe abschließen | [okeeor:?] | trockener Drogenstoff | [os:?] | Zubereitungsform III | Ansatzcharge der letzten Stufe | [okear:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | Samen/Saatgut, Typ/Charge III | [oteo:?]	trockne hiervon bis zur Endstufe | Samen-/Saatgutposten | miss vom Ansatz ab | Endstufe abschließen | [okeeor:?] | trockener Drogenstoff | [os:?] | Zubereitungsform III | Ansatzcharge der letzten Stufe | [okear:?] | trocken in der Mitte des Grades | heiß am Ende des Grades | Samencharge III | [oteo:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	trockne hiervon bis zur Endstufe; Samen-/Saatgutposten; miss vom Ansatz ab; Endstufe abschließen; [okeeor:?]; trockener Drogenstoff; [os:?]; Zubereitungsform III; Ansatzcharge der letzten Stufe; [okear:?]; trocken in der Mitte des Grades; heiß am Ende des Grades; Samen/Saatgut, Typ/Charge III; [oteo:?]	trockne hiervon bis zur Endstufe; Samen-/Saatgutposten; miss vom Ansatz ab; Endstufe abschließen; [okeeor:?]; trockener Drogenstoff; [os:?]; Zubereitungsform III; Ansatzcharge der letzten Stufe; [okear:?]; trocken in der Mitte des Grades; heiß am Ende des Grades; Samencharge III; [oteo:?]	1	0	0	0	0	0	13	1
f102v2	f102v2.37	P	A	1	10	2	0	1	6	cthey	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	kalt-trockene Drogenportion | Drogenfraktion I | trocken in der Mitte des Grades | heiße Drogenportion | Drogenportion | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | heiß am Ende des Grades | [okeoroly:?] | Samenfraktion I	kalt-trockene Drogenportion | Drogenfraktion I | trocken in der Mitte des Grades | heiße Drogenportion | Drogenportion | Pflanzendroge, Form I | [qoeeey:?] | heiß am Ende des Grades | [okeoroly:?] | Samenfraktion I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	kalt-trockene Drogenportion; Drogenfraktion I; trocken in der Mitte des Grades; heiße Drogenportion; Drogenportion; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; [qoeeey:?]; heiß am Ende des Grades; [okeoroly:?]; Samenfraktion I	kalt-trockene Drogenportion; Drogenfraktion I; trocken in der Mitte des Grades; heiße Drogenportion; Drogenportion; Pflanzendroge, Form I; [qoeeey:?]; heiß am Ende des Grades; [okeoroly:?]; Samenfraktion I	1	0	0	0	0	0	9	1
f103r	f103r.1	S	B	3	12	3	0	1	12	daldy	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	[pchedal:?] | feucht am Anfang des Grades, abgeschlossen | [ytechypchy:?] | kalter Ansatz in der Mitte des Grades | eingeweichtes Drogenholz, Form I | kalt am Ende des Grades | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [yshdal:?] | Grad-/Maßwert II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Rohstoffmenge I, abgeschlossen	[pchedal:?] | feucht am Anfang des Grades, abgeschlossen | [ytechypchy:?] | kalter Ansatz in der Mitte des Grades | eingeweichtes Drogenholz, Form I | kalt am Ende des Grades | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [yshdal:?] | Grad-/Maßwert II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	[pchedal:?]; feucht am Anfang des Grades, abgeschlossen; [ytechypchy:?]; kalter Ansatz in der Mitte des Grades; eingeweichtes Drogenholz, Form I; kalt am Ende des Grades; Rohstoffklasse I, kalt am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; [yshdal:?]; Grad-/Maßwert II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; abgemessene Rohstoffmenge I, abgeschlossen	[pchedal:?]; feucht am Anfang des Grades, abgeschlossen; [ytechypchy:?]; kalter Ansatz in der Mitte des Grades; eingeweichtes Drogenholz, Form I; kalt am Ende des Grades; Rohstoffklasse I, kalt am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; [yshdal:?]; Grad-/Maßwert II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; abgewogener Rohstoffposten I, abgeschlossen	0	0	0	0	1	0	11	1
f103r	f103r.10	S	B	3	14	0	1	1	14	ain	daiin ol oain okeol chol okam chety shedy otaiin shedy teolshy oteedy sor ain	Grad-/Maßwert III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | zwei Teile Ansatz | Grundansatz bis zur mittleren Heizstufe erwärmt | trocken; nominal trockenes Gut/Material | ein Maß heißen Ansatzes | trocken-kalte gebundene Form | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff bis zur Mittelstufe abkühlen, einweichen und abschließen | kalter Ansatz am Ende des Grades, abgeschlossen | Samenportion | Menge-/Klassenwert II	Grad-/Maßwert III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | zwei Teile Ansatz | Grundansatz bis zur mittleren Heizstufe erwärmt | trocken; nominal trockenes Gut/Material | ein Maß heißen Ansatzes | trocken-kalte gebundene Form | feucht in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | Drogenstoff bis zur Mittelstufe abkühlen, einweichen und abschließen | kalter Ansatz am Ende des Grades, abgeschlossen | Samenportion | Wertstufe II	Menge-/Klassenwert II	Wertstufe II	Grad-/Maßwert III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; zwei Teile Ansatz; Grundansatz bis zur mittleren Heizstufe erwärmt; trocken; nominal trockenes Gut/Material; ein Maß heißen Ansatzes; trocken-kalte gebundene Form; feucht in der Mitte des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III; feucht in der Mitte des Grades, abgeschlossen; Drogenstoff bis zur Mittelstufe abkühlen, einweichen und abschließen; kalter Ansatz am Ende des Grades, abgeschlossen; Samenportion; Menge-/Klassenwert II	Grad-/Maßwert III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; zwei Teile Ansatz; Grundansatz bis zur mittleren Heizstufe erwärmt; trocken; nominal trockenes Gut/Material; ein Maß heißen Ansatzes; trocken-kalte gebundene Form; feucht in der Mitte des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III; feucht in der Mitte des Grades, abgeschlossen; Drogenstoff bis zur Mittelstufe abkühlen, einweichen und abschließen; kalter Ansatz am Ende des Grades, abgeschlossen; Samenportion; Wertstufe II	1	0	0	0	1	0	13	1
f103r	f103r.13	S	B	3	12	2	0	1	9	pchdy	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	[podar:?] | feuchter Drogenteil | kalt in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiße Drogenfraktion I | trockenes Arzneikompositum am Gradanfang | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | kalt und feucht am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [kasol:?]	[podar:?] | feuchter Drogenteil | kalt in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiße Drogenfraktion I | trockenes Arzneikompositum am Gradanfang | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | getrocknetes Pulver, Kompaktform | kalt und feucht am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [kasol:?]	Pulver, getrocknete Kurz-/Kompaktform	getrocknetes Pulver, Kompaktform	[podar:?]; feuchter Drogenteil; kalt in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Pulver, getrocknete Kurz-/Kompaktform; kalt und feucht am Anfang des Grades, abgeschlossen; abgemessene Rohstoffmenge I; [kasol:?]	[podar:?]; feuchter Drogenteil; kalt in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; getrocknetes Pulver, Kompaktform; kalt und feucht am Anfang des Grades, abgeschlossen; abgemessene Rohstoffmenge I; [kasol:?]	1	0	0	0	0	0	11	1
f103r	f103r.14	S	B	3	13	2	0	1	12	chcthy	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge | trocken in der Mitte des Grades, abgeschlossen | [qokeechy:?] | heiß am Anfang des Grades | feucht in der Mitte des Grades | Holzstoff | Samen-/Saatgutposten | Menge III | trocken in der Mitte des Grades | [eekain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge | trocken in der Mitte des Grades, abgeschlossen | [qokeechy:?] | heiß am Anfang des Grades | feucht in der Mitte des Grades | Holzstoff | Samen-/Saatgutposten | Menge III | trocken in der Mitte des Grades | [eekain:?] | trockenes Pflanzenmaterial | heiß am Anfang des Grades	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	heiß im Zubereitungsrahmen, Grad II; bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge; trocken in der Mitte des Grades, abgeschlossen; [qokeechy:?]; heiß am Anfang des Grades; feucht in der Mitte des Grades; Holzstoff; Samen-/Saatgutposten; Menge III; trocken in der Mitte des Grades; [eekain:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß am Anfang des Grades	heiß im Zubereitungsrahmen, Grad II; bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge; trocken in der Mitte des Grades, abgeschlossen; [qokeechy:?]; heiß am Anfang des Grades; feucht in der Mitte des Grades; Holzstoff; Samen-/Saatgutposten; Menge III; trocken in der Mitte des Grades; [eekain:?]; trockenes Pflanzenmaterial; heiß am Anfang des Grades	1	0	0	0	0	0	12	1
f103r	f103r.18	S	B	3	9	3	0	1	1	polchedy	polchedy qokeol okain checthy oteeylshedy okain qokain qokalshedy oteys	getrockneter Pulverstoff/-ansatz | erhitze den Drogenstoff bis zur Mittelstufe | heiß im Zubereitungsrahmen, Grad II | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [oteeylshedy:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | [qokalshedy:?] | [oteys:?]	getrockneter Pulveransatz | erhitze den Drogenstoff bis zur Mittelstufe | heiß im Zubereitungsrahmen, Grad II | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | [oteeylshedy:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | [qokalshedy:?] | [oteys:?]	getrockneter Pulverstoff/-ansatz	getrockneter Pulveransatz	getrockneter Pulverstoff/-ansatz; erhitze den Drogenstoff bis zur Mittelstufe; heiß im Zubereitungsrahmen, Grad II; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; [oteeylshedy:?]; heiß im Zubereitungsrahmen, Grad II; heiß, Grad II; [qokalshedy:?]; [oteys:?]	getrockneter Pulveransatz; erhitze den Drogenstoff bis zur Mittelstufe; heiß im Zubereitungsrahmen, Grad II; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; [oteeylshedy:?]; heiß im Zubereitungsrahmen, Grad II; heiß, Grad II; [qokalshedy:?]; [oteys:?]	1	0	0	0	0	0	8	1
f103r	f103r.2	S	B	3	15	3	0	1	13	ain	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	Grad-/Maßwert II | bis zur Mittelstufe einweichen und erhitzen | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | vollständig getrocknetes Pulverpräparat | [peshol:?] | trockenes Pulver | Drogenfraktion I | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | Drogenholz, heiß am Gradende | Samenfraktion I | Menge-/Klassenwert II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert II | bis zur Mittelstufe einweichen und erhitzen | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | vollständig getrocknetes Pulverpräparat | [peshol:?] | trockenes Pulver | Drogenfraktion I | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | Drogenholz, heiß am Gradende | Samenfraktion I | Wertstufe II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	Menge-/Klassenwert II	Wertstufe II	Grad-/Maßwert II; bis zur Mittelstufe einweichen und erhitzen; trocken am Anfang des Grades, abgeschlossen; [daloky:?]; vollständig getrocknetes Pulverpräparat; [peshol:?]; trockenes Pulver; Drogenfraktion I; kalt-trockener Ansatz am Anfang des Grades; Saat-Rohstoff I; Drogenholz, heiß am Gradende; Samenfraktion I; Menge-/Klassenwert II; [ok:?]; trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert II; bis zur Mittelstufe einweichen und erhitzen; trocken am Anfang des Grades, abgeschlossen; [daloky:?]; vollständig getrocknetes Pulverpräparat; [peshol:?]; trockenes Pulver; Drogenfraktion I; kalt-trockener Ansatz am Anfang des Grades; Saat-Rohstoff I; Drogenholz, heiß am Gradende; Samenfraktion I; Wertstufe II; [ok:?]; trocken in der Mitte des Grades, abgeschlossen	1	0	0	0	1	0	14	1
f103r	f103r.22	S	B	3	12	2	0	1	8	chcthy	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	[dalshy:?] | heiß im Zubereitungsrahmen, Grad II | [shckhody:?] | feuchte abgemessene Rohstoffmenge I am Gradanfang | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockenes Pulver | Drogenfraktion I | kalte Drogenfraktion I im Ansatz | Trockenpulverpräparat in Grundstufe	[dalshy:?] | heiß im Zubereitungsrahmen, Grad II | [shckhody:?] | feuchte abgemessene Rohstoffmenge I am Gradanfang | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I | trockenes Pflanzenmaterial | trockenes Pulver | Drogenfraktion I | kalte Drogenfraktion I im Ansatz | Trockenpulverpräparat in Grundstufe	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	[dalshy:?]; heiß im Zubereitungsrahmen, Grad II; [shckhody:?]; feuchte abgemessene Rohstoffmenge I am Gradanfang; heiß am Ende des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; kalte Drogenfraktion I; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; trockenes Pulver; Drogenfraktion I; kalte Drogenfraktion I im Ansatz; Trockenpulverpräparat in Grundstufe	[dalshy:?]; heiß im Zubereitungsrahmen, Grad II; [shckhody:?]; feuchte abgemessene Rohstoffmenge I am Gradanfang; heiß am Ende des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; kalte Drogenfraktion I; trockenes Pflanzenmaterial; trockenes Pulver; Drogenfraktion I; kalte Drogenfraktion I im Ansatz; Trockenpulverpräparat in Grundstufe	1	0	0	0	0	0	11	1
f103r	f103r.24	S	B	3	12	0	1	1	8	shcthy	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	kühle den Trockenansatz und erwärme ihn anschließend leicht | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | vollständig getrocknetes Pulverpräparat | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert II | kalter Ansatz am Ende des Grades | heißer Ansatz am Anfang des Grades	kühle den Trockenansatz und erwärme ihn anschließend leicht | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | vollständig getrocknetes Pulverpräparat | kalt im qo-Rahmen, Grad II | feuchtes Pflanzenmaterial | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert II | kalter Ansatz am Ende des Grades | heißer Ansatz am Anfang des Grades	feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	feuchtes Pflanzenmaterial	kühle den Trockenansatz und erwärme ihn anschließend leicht; Rohstoffklasse I im Ansatz, heiß in der Gradmitte; feucht in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; kalter Ansatz am Anfang des Grades; vollständig getrocknetes Pulverpräparat; kalt im qo-Rahmen, Grad II; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; kalter Ansatz in der Mitte des Grades; Grad-/Maßwert II; kalter Ansatz am Ende des Grades; heißer Ansatz am Anfang des Grades	kühle den Trockenansatz und erwärme ihn anschließend leicht; Rohstoffklasse I im Ansatz, heiß in der Gradmitte; feucht in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; kalter Ansatz am Anfang des Grades; vollständig getrocknetes Pulverpräparat; kalt im qo-Rahmen, Grad II; feuchtes Pflanzenmaterial; kalter Ansatz in der Mitte des Grades; Grad-/Maßwert II; kalter Ansatz am Ende des Grades; heißer Ansatz am Anfang des Grades	1	0	0	0	0	0	11	1
f103r	f103r.25	S	B	3	12	2	0	1	7	chedal	dar shey qokain chckhey chey kain chedal okeeey qoodain okain oteey ol	abgemessene Fraktion I | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: trocken, Gradmitte | trocken in der Mitte des Grades | heiß, Grad II | trockene abgemessene Rohstoffmenge I in der Gradmitte | [okeeey:?] | [qoodain:?] | heiß im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abgemessene Fraktion I | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: trocken, Gradmitte | trocken in der Mitte des Grades | heiß, Grad II | trockener abgewogener Rohstoffposten I in der Gradmitte | [okeeey:?] | [qoodain:?] | heiß im Zubereitungsrahmen, Grad II | kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	trockene abgemessene Rohstoffmenge I in der Gradmitte	trockener abgewogener Rohstoffposten I in der Gradmitte	abgemessene Fraktion I; feucht in der Mitte des Grades; heiß, Grad II; Arzneikompositum: trocken, Gradmitte; trocken in der Mitte des Grades; heiß, Grad II; trockene abgemessene Rohstoffmenge I in der Gradmitte; [okeeey:?]; [qoodain:?]; heiß im Zubereitungsrahmen, Grad II; kalter Ansatz am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abgemessene Fraktion I; feucht in der Mitte des Grades; heiß, Grad II; Arzneikompositum: trocken, Gradmitte; trocken in der Mitte des Grades; heiß, Grad II; trockener abgewogener Rohstoffposten I in der Gradmitte; [okeeey:?]; [qoodain:?]; heiß im Zubereitungsrahmen, Grad II; kalter Ansatz am Ende des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	0	0	0	1	0	11	1
f103r	f103r.28	S	B	3	11	2	0	1	8	ain	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	[deshedy:?] | stark erhitzt, Endstufe III | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	[deshedy:?] | stark erhitzt, Endstufe III | [dalkain:?] | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | Wertstufe II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Drogenholz, heiß am Gradende, abgeschlossen	Menge-/Klassenwert II	Wertstufe II	[deshedy:?]; stark erhitzt, Endstufe III; [dalkain:?]; heiß, Grad III, im Ansatzrahmen; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; kalt im Zubereitungsrahmen, Grad II; Menge-/Klassenwert II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, heiß am Gradende, abgeschlossen	[deshedy:?]; stark erhitzt, Endstufe III; [dalkain:?]; heiß, Grad III, im Ansatzrahmen; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; kalt im Zubereitungsrahmen, Grad II; Wertstufe II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades; Drogenholz, heiß am Gradende, abgeschlossen	1	0	0	0	1	0	10	1
f103r	f103r.30	S	B	3	9	3	0	1	9	chdaly	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	[pcholkchdy:?] | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | [chpchy:?] | vollständig getrocknetes Pulverpräparat | [oteeykshy:?] | trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	[pcholkchdy:?] | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | [chpchy:?] | vollständig getrocknetes Pulverpräparat | [oteeykshy:?] | trockener abgewogener Rohstoffposten I am Gradanfang, Grundform	trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	trockener abgewogener Rohstoffposten I am Gradanfang, Grundform	[pcholkchdy:?]; feuchtes Arzneikompositum am Gradanfang; heiß in der Mitte des Grades; heiß, Grad III, im Ansatzrahmen; feucht in der Mitte des Grades, abgeschlossen; [chpchy:?]; vollständig getrocknetes Pulverpräparat; [oteeykshy:?]; trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	[pcholkchdy:?]; feuchtes Arzneikompositum am Gradanfang; heiß in der Mitte des Grades; heiß, Grad III, im Ansatzrahmen; feucht in der Mitte des Grades, abgeschlossen; [chpchy:?]; vollständig getrocknetes Pulverpräparat; [oteeykshy:?]; trockener abgewogener Rohstoffposten I am Gradanfang, Grundform	0	0	0	0	1	0	8	1
