recovery_id	replay_id	neighbor_id	context_id	event_id	statement_id	physical_page	owner_de	source_recipe	stopped_target_recipe	mutation_family	incoming_action	incoming_argument	scope_incoming_action	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	actual_next_available	next_event_id	actual_next_recipe	next_next_recipe	source_next_recipe_alignment	actual_next_baseline_decision	recovery_decision_after_stop	recovery_route	recovery_blocked_factor_rules	recovery_identity_route	recovery_advisory_history	recovery_action_after	recovery_argument_after	immediate_recovery_status	cascade_boundary_event_id	cascade_boundary_recipe	cascade_boundary_decision	cascade_boundary_route	cascade_boundary_blocked_factor_rules	cascade_resolution_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G452-R04461	G448-R036298	G447-N17339	G448-C2391	G407-E4495	G404-S072	f95v	F95V_WHOLE_PLANT	OK+SH+E+Y	CH+SH+E+Y	SAME_CLASS_SUBSTITUTION	SH	Y	NONE	PAIR:CH>SH	STOP	YES	YES	G407-E4496	Y+T+SH+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04462	G448-R036299	G447-N17340	G448-C2391	G407-E4495	G404-S072	f95v	F95V_WHOLE_PLANT	OK+SH+E+Y	CHD+SH+E+Y	SAME_CLASS_SUBSTITUTION	SH	Y	NONE	PAIR:CHD>SH	STOP	YES	YES	G407-E4496	Y+T+SH+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04463	G448-R036303	G447-N17344	G448-C2391	G407-E4495	G404-S072	f95v	F95V_WHOLE_PLANT	OK+SH+E+Y	OK+K+E+Y	SAME_CLASS_SUBSTITUTION	SH	Y	NONE	PAIR:OK>K	STOP	YES	YES	G407-E4496	Y+T+SH+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04464	G448-R036305	G447-N17346	G448-C2391	G407-E4495	G404-S072	f95v	F95V_WHOLE_PLANT	OK+SH+E+Y	OK+P+E+Y	SAME_CLASS_SUBSTITUTION	SH	Y	NONE	PAIR:OK>P	STOP	YES	YES	G407-E4496	Y+T+SH+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04465	G448-R036306	G447-N17347	G448-C2391	G407-E4495	G404-S072	f95v	F95V_WHOLE_PLANT	OK+SH+E+Y	OK+R+E+Y	SAME_CLASS_SUBSTITUTION	SH	Y	NONE	PAIR:OK>R	STOP	YES	YES	G407-E4496	Y+T+SH+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04466	G448-R036308	G447-N17354	G448-C2391	G407-E4495	G404-S072	f95v	F95V_WHOLE_PLANT	OK+SH+E+Y	OK+T+E+Y	SAME_CLASS_SUBSTITUTION	SH	Y	NONE	PAIR:OK>T	STOP	YES	YES	G407-E4496	Y+T+SH+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04467	G448-R036312	G447-N17358	G448-C2391	G407-E4495	G404-S072	f95v	F95V_WHOLE_PLANT	OK+SH+E+Y	SH+SH+E+Y	SAME_CLASS_SUBSTITUTION	SH	Y	NONE	PAIR:SH>SH	STOP	YES	YES	G407-E4496	Y+T+SH+E+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04468	G448-R036314	G447-N17365	G448-C2392	G407-E0080	G404-S005	f1r	F1R_TEXT_BLOCK_C	OK+SH+O	CH+SH+O	SAME_CLASS_SUBSTITUTION	S	Y	S	PAIR:CH>SH	STOP	YES	YES	G407-E0081	K+SH+O+Y	OT+AIR+IIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04469	G448-R036315	G447-N17366	G448-C2392	G407-E0080	G404-S005	f1r	F1R_TEXT_BLOCK_C	OK+SH+O	CHD+SH+O	SAME_CLASS_SUBSTITUTION	S	Y	S	PAIR:CHD>SH	STOP	YES	YES	G407-E0081	K+SH+O+Y	OT+AIR+IIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04470	G448-R036319	G447-N17370	G448-C2392	G407-E0080	G404-S005	f1r	F1R_TEXT_BLOCK_C	OK+SH+O	OK+K+O	SAME_CLASS_SUBSTITUTION	S	Y	S	PAIR:OK>K	STOP	YES	YES	G407-E0081	K+SH+O+Y	OT+AIR+IIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04471	G448-R036321	G447-N17372	G448-C2392	G407-E0080	G404-S005	f1r	F1R_TEXT_BLOCK_C	OK+SH+O	OK+P+O	SAME_CLASS_SUBSTITUTION	S	Y	S	PAIR:OK>P	STOP	YES	YES	G407-E0081	K+SH+O+Y	OT+AIR+IIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04472	G448-R036322	G447-N17373	G448-C2392	G407-E0080	G404-S005	f1r	F1R_TEXT_BLOCK_C	OK+SH+O	OK+R+O	SAME_CLASS_SUBSTITUTION	S	Y	S	PAIR:OK>R	STOP	YES	YES	G407-E0081	K+SH+O+Y	OT+AIR+IIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04473	G448-R036324	G447-N17375	G448-C2392	G407-E0080	G404-S005	f1r	F1R_TEXT_BLOCK_C	OK+SH+O	OK+T+O	SAME_CLASS_SUBSTITUTION	S	Y	S	PAIR:OK>T	STOP	YES	YES	G407-E0081	K+SH+O+Y	OT+AIR+IIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04474	G448-R036328	G447-N17379	G448-C2392	G407-E0080	G404-S005	f1r	F1R_TEXT_BLOCK_C	OK+SH+O	SH+SH+O	SAME_CLASS_SUBSTITUTION	S	Y	S	PAIR:SH>SH	STOP	YES	YES	G407-E0081	K+SH+O+Y	OT+AIR+IIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04475	G448-R036330	G447-N17386	G448-C2393	G407-E4505	G404-S075	f95v	F95V_WHOLE_PLANT	OK+SH+Y	CH+SH+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CH>SH	STOP	YES	YES	G407-E4506	CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04476	G448-R036331	G447-N17387	G448-C2393	G407-E4505	G404-S075	f95v	F95V_WHOLE_PLANT	OK+SH+Y	CHD+SH+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:CHD>SH	STOP	YES	YES	G407-E4506	CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04477	G448-R036335	G447-N17391	G448-C2393	G407-E4505	G404-S075	f95v	F95V_WHOLE_PLANT	OK+SH+Y	OK+K+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:OK>K	STOP	YES	YES	G407-E4506	CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04478	G448-R036337	G447-N17393	G448-C2393	G407-E4505	G404-S075	f95v	F95V_WHOLE_PLANT	OK+SH+Y	OK+P+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:OK>P	STOP	YES	YES	G407-E4506	CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04479	G448-R036338	G447-N17394	G448-C2393	G407-E4505	G404-S075	f95v	F95V_WHOLE_PLANT	OK+SH+Y	OK+R+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:OK>R	STOP	YES	YES	G407-E4506	CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04480	G448-R036340	G447-N17399	G448-C2393	G407-E4505	G404-S075	f95v	F95V_WHOLE_PLANT	OK+SH+Y	OK+T+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:OK>T	STOP	YES	YES	G407-E4506	CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04481	G448-R036344	G447-N17403	G448-C2393	G407-E4505	G404-S075	f95v	F95V_WHOLE_PLANT	OK+SH+Y	SH+SH+Y	SAME_CLASS_SUBSTITUTION	SH	Y	SH	PAIR:SH>SH	STOP	YES	YES	G407-E4506	CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04482	G448-R036827	G447-N17619	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+CH+CHD+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:CH>CHD	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04483	G448-R036833	G447-N17625	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+CH+SH+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:CH>SH	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04484	G448-R036834	G447-N17629	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+CHD+T+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:CHD>T	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04485	G448-R036835	G447-N17630	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+K+T+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:K>T	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04486	G448-R036836	G447-N17631	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+OK+T+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:OK>T	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04487	G448-R036837	G447-N17632	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+P+T+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:P>T	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04488	G448-R036839	G447-N17634	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+S+T+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:S>T	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04489	G448-R036841	G447-N17636	G448-C2641	G407-E3138	P1009-S428	f81v	gemeinsames zweireihiges Badfeld	OL+CH+T+D_ADDR+Y	OL+T+T+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	R	Y	CHD	PAIR:T>T	STOP	YES	YES	G407-E3139	T+E+Y	OK+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04490	G448-R036923	G447-N17710	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+CH+CHD+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:CH>CHD	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04491	G448-R036928	G447-N17718	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+CH+SH+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:CH>SH	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04492	G448-R036930	G447-N17720	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+CHD+K+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:CHD>K	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04493	G448-R036931	G447-N17721	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+K+K+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:K>K	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04494	G448-R036932	G447-N17722	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+OK+K+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:OK>K	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04495	G448-R036933	G447-N17723	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+P+K+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:P>K	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04496	G448-R036934	G447-N17724	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+R+K+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:R>K	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04497	G448-R036937	G447-N17727	G448-C2670	G407-E0452	P1009-S013	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	OL+D_ADDR+CH+K+Y	OL+D_ADDR+T+K+Y	SAME_CLASS_SUBSTITUTION	CH	Y	NONE	PAIR:T>K	STOP	YES	YES	G407-E0453	Y+D_ADDR+AIR	OK+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04498	G448-R037042	G447-N17884	G448-C2686	G407-E4566	G404-S087	f95v	F95V_WHOLE_PLANT	OL+K+CHD+Y	OL+CH+CHD+Y	SAME_CLASS_SUBSTITUTION	S	AIIN	NONE	PAIR:CH>CHD	STOP	YES	YES	G407-E4567	OT+AIIN	SH+CH+T+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04499	G448-R037043	G447-N17885	G448-C2686	G407-E4566	G404-S087	f95v	F95V_WHOLE_PLANT	OL+K+CHD+Y	OL+CHD+CHD+Y	SAME_CLASS_SUBSTITUTION	S	AIIN	NONE	PAIR:CHD>CHD	STOP	YES	YES	G407-E4567	OT+AIIN	SH+CH+T+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04500	G448-R037045	G447-N17890	G448-C2686	G407-E4566	G404-S087	f95v	F95V_WHOLE_PLANT	OL+K+CHD+Y	OL+K+K+Y	SAME_CLASS_SUBSTITUTION	S	AIIN	NONE	PAIR:K>K	STOP	YES	YES	G407-E4567	OT+AIIN	SH+CH+T+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R04501	G448-R037047	G447-N17892	G448-C2686	G407-E4566	G404-S087	f95v	F95V_WHOLE_PLANT	OL+K+CHD+Y	OL+K+P+Y	SAME_CLASS_SUBSTITUTION	S	AIIN	NONE	PAIR:K>P	STOP	YES	YES	G407-E4567	OT+AIIN	SH+CH+T+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
