recovery_id	event_id	physical_page	stopped_target_recipe	stop_blocked_factor_rules	actual_next_recipe	recovery_blocked_factor_rules	immediate_recovery_status	cascade_boundary_event_id	cascade_boundary_recipe	cascade_boundary_decision	cascade_resolution_status
G452-R04421	G407-E1478	f75r	OK+K+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04422	G407-E1478	f75r	OK+P+DY	PAIR:OK>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04423	G407-E1478	f75r	OK+R+DY	PAIR:OK>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04424	G407-E1478	f75r	OK+T+DY	PAIR:OK>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04425	G407-E1478	f75r	SH+SH+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04426	G407-E3483	f83r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04427	G407-E3017	f81v	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04428	G407-E1569	f75r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04429	G407-E1590	f75r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04430	G407-E3581	f83r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04431	G407-E3483	f83r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04432	G407-E3017	f81v	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04433	G407-E1569	f75r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04434	G407-E1590	f75r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04435	G407-E3581	f83r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04436	G407-E3483	f83r	OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04437	G407-E3017	f81v	OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04438	G407-E1569	f75r	OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04439	G407-E1590	f75r	OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04440	G407-E3581	f83r	OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04441	G407-E3483	f83r	OK+P+E+DY	PAIR:OK>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04442	G407-E3017	f81v	OK+P+E+DY	PAIR:OK>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04443	G407-E1569	f75r	OK+P+E+DY	PAIR:OK>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04444	G407-E1590	f75r	OK+P+E+DY	PAIR:OK>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04445	G407-E3581	f83r	OK+P+E+DY	PAIR:OK>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04446	G407-E3483	f83r	OK+R+E+DY	PAIR:OK>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04447	G407-E3017	f81v	OK+R+E+DY	PAIR:OK>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04448	G407-E1569	f75r	OK+R+E+DY	PAIR:OK>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04449	G407-E1590	f75r	OK+R+E+DY	PAIR:OK>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04450	G407-E3581	f83r	OK+R+E+DY	PAIR:OK>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04451	G407-E3483	f83r	OK+T+E+DY	PAIR:OK>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04452	G407-E3017	f81v	OK+T+E+DY	PAIR:OK>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04453	G407-E1569	f75r	OK+T+E+DY	PAIR:OK>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04454	G407-E1590	f75r	OK+T+E+DY	PAIR:OK>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04455	G407-E3581	f83r	OK+T+E+DY	PAIR:OK>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04456	G407-E3483	f83r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04457	G407-E3017	f81v	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04458	G407-E1569	f75r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04459	G407-E1590	f75r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04460	G407-E3581	f83r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04515	G407-E2718	f81r	OL+CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04516	G407-E2811	f81r	OL+CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04517	G407-E2718	f81r	OL+CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04518	G407-E2811	f81r	OL+CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04519	G407-E2718	f81r	OL+P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04520	G407-E2811	f81r	OL+P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04521	G407-E2718	f81r	OL+P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04522	G407-E2811	f81r	OL+P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04523	G407-E2718	f81r	OL+P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04524	G407-E2811	f81r	OL+P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04525	G407-E2718	f81r	OL+P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04526	G407-E2811	f81r	OL+P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04527	G407-E2718	f81r	OL+P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04528	G407-E2811	f81r	OL+P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04529	G407-E2718	f81r	OL+P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04530	G407-E2811	f81r	OL+P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04531	G407-E2718	f81r	OL+S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04532	G407-E2811	f81r	OL+S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04533	G407-E2718	f81r	OL+SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04534	G407-E2811	f81r	OL+SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04629	G407-E1666	f75r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04630	G407-E2876	f81r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04631	G407-E2327	f76r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04632	G407-E2931	f81v	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04633	G407-E2765	f81r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04634	G407-E1477	f75r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04635	G407-E1534	f75r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04636	G407-E3395	f82r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04637	G407-E2147	f76r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04638	G407-E2613	f77r	CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04639	G407-E1666	f75r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04640	G407-E2876	f81r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04641	G407-E2327	f76r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04642	G407-E2931	f81v	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04643	G407-E2765	f81r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04644	G407-E1477	f75r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04645	G407-E1534	f75r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04646	G407-E3395	f82r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04647	G407-E2147	f76r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04648	G407-E2613	f77r	CHD+CHD+DY	PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04649	G407-E1666	f75r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04650	G407-E2876	f81r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04651	G407-E2327	f76r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04652	G407-E2931	f81v	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04653	G407-E2765	f81r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04654	G407-E1477	f75r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04655	G407-E1534	f75r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04656	G407-E3395	f82r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04657	G407-E2147	f76r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04658	G407-E2613	f77r	P+K+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04659	G407-E1666	f75r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04660	G407-E2876	f81r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04661	G407-E2327	f76r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04662	G407-E2931	f81v	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04663	G407-E2765	f81r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04664	G407-E1477	f75r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04665	G407-E1534	f75r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04666	G407-E3395	f82r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04667	G407-E2147	f76r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04668	G407-E2613	f77r	P+OK+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04669	G407-E1666	f75r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04670	G407-E2876	f81r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04671	G407-E2327	f76r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04672	G407-E2931	f81v	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04673	G407-E2765	f81r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04674	G407-E1477	f75r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04675	G407-E1534	f75r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04676	G407-E3395	f82r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04677	G407-E2147	f76r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04678	G407-E2613	f77r	P+P+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04679	G407-E1666	f75r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04680	G407-E2876	f81r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04681	G407-E2327	f76r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04682	G407-E2931	f81v	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04683	G407-E2765	f81r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04684	G407-E1477	f75r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04685	G407-E1534	f75r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04686	G407-E3395	f82r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04687	G407-E2147	f76r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04688	G407-E2613	f77r	P+R+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04689	G407-E1666	f75r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04690	G407-E2876	f81r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04691	G407-E2327	f76r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04692	G407-E2931	f81v	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04693	G407-E2765	f81r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04694	G407-E1477	f75r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04695	G407-E1534	f75r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04696	G407-E3395	f82r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04697	G407-E2147	f76r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04698	G407-E2613	f77r	P+S+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04699	G407-E1666	f75r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04700	G407-E2876	f81r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04701	G407-E2327	f76r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04702	G407-E2931	f81v	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04703	G407-E2765	f81r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04704	G407-E1477	f75r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04705	G407-E1534	f75r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04706	G407-E3395	f82r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04707	G407-E2147	f76r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04708	G407-E2613	f77r	P+T+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04709	G407-E1666	f75r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04710	G407-E2876	f81r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04711	G407-E2327	f76r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04712	G407-E2931	f81v	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04713	G407-E2765	f81r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04714	G407-E1477	f75r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04715	G407-E1534	f75r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04716	G407-E3395	f82r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04717	G407-E2147	f76r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04718	G407-E2613	f77r	S+CHD+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
