source_id	unit_id	page	locus	visible_owner	visible_surface	primary_layer	layered_group_reading	local_owner_expansion_de
A306	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	oaram	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oaram]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.
A307	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ockhy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ockhy]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.
A308	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	sheey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:sheey]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.
A309	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	aiin	COMMON_PORTABLE_SURFACE	[KERN:Sollwert/aiin]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.
A310	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A311	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	daiial	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:daiial]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.
A312	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheody]	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.
A313	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheal	COMMON_PORTABLE_SURFACE	[KERN:dorthin/cheal]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.
A314	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yetey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:yetey]	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.
A315	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chear	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chear]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.
A316	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A317	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dy	COMMON_PORTABLE_SURFACE	[KERN:dies/dy]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A318	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykey]	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.
A319	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ch	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ch]	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.
A320	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A321	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dy	COMMON_PORTABLE_SURFACE	[KERN:dies/dy]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A322	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chol	COMMON_PORTABLE_SURFACE	[KERN:weiter/chol]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.
A323	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykar]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.
A324	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ol	COMMON_PORTABLE_SURFACE	[KERN:weiter/ol]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.
A325	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	COMMON_PORTABLE_SURFACE	[KERN:dies/y]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A326	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykeeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykeeody]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.
A327	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chey	COMMON_PORTABLE_SURFACE	[KERN:dies/chey]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A328	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dal	COMMON_PORTABLE_SURFACE	[KERN:dorthin/dal]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.
A329	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ody	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:ody]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.
A330	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	airchy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:airchy]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.
A331	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	choky	COMMON_PORTABLE_SURFACE	[KERN:einsetzen/choky]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.
A332	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ychey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ychey]	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.
A333	A3	f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chey	COMMON_PORTABLE_SURFACE	[KERN:dies/chey]	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A334	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	doair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:doair]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.
A335	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otaldal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otaldal]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.
A336	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dair]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.
A337	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chdy	COMMON_PORTABLE_SURFACE	[KERN:überführen/chdy]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.
A338	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otoar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otoar]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.
A339	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ar]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
A340	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chy	COMMON_PORTABLE_SURFACE	[KERN:dies/chy]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A341	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qoteor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qoteor]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.
A342	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cho	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:cho]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.
A343	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qotair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:qotair]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.
A344	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chda	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:chda]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.
A345	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteeal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oteeal]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.
A346	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheor	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheor]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.
A347	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ar]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
A348	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	air	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:air]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.
A349	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oteody]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.
A350	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ytyd	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytyd]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.
A351	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	a	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:a]	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.
A352	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dchy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dchy]	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.
A353	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otoly	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otoly]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.
A354	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	okeodal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeodal]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.
A355	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oteoarar]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.
A356	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheteeser	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:cheteeser]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.
A357	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dair	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:dair]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.
A358	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chey	COMMON_PORTABLE_SURFACE	[KERN:dies/chey]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
A359	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	okody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okody]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.
A360	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dal	COMMON_PORTABLE_SURFACE	[KERN:dorthin/dal]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.
A361	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:oteey]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.
A362	A3	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:oteey]	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.
A363	A3	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	okeey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:okeey]	Radstelle A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen.
A364	A3	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	sar	COMMON_PORTABLE_SURFACE	[KERN:davon/sar]	Radstelle A3_LEFT_RADIAL_SLOT_01: vom bezeichneten Ausgangsplatz.
A365	A3	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	okeo	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeo]	Radstelle A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren; lokaler Namensrest eo.
A366	A3	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	dy	COMMON_PORTABLE_SURFACE	[KERN:dies/dy]	Radstelle A3_LEFT_RADIAL_SLOT_02: dieser lokale Diagrammposten.
A367	A3	f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	ochoyk	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ochoyk]	Radstelle A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest oc/yk.
A368	A3	f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	ykeey	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykeey]	Radstelle A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe; lokaler Namensrest yk/y.
A369	A3	f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	ytory	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytory]	Radstelle A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt/y.
A370	A3	f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	oeesy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oeesy]	Radstelle A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe; lokaler Namensrest o/sy.
A371	A3	f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	ytody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ytody]	A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.
A372	A3	f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	okody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okody]	Radstelle A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.
A373	A3	f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	otody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otody]	Radstelle A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung; lokaler Namensrest ody.
A374	A3	f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	okeal	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeal]	Radstelle A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest e.
A375	A3	f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	okeod	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeod]	Radstelle A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.
A376	A3	f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	oteeys	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oteeys]	Radstelle A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ys.
A377	A3	f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	oteol	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oteol]	Radstelle A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest e.
A378	A3	f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	ykeydy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykeydy]	A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.
A379	A3	f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	okeod	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeod]	Radstelle A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.
A380	A3	f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	saral	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:saral]	Radstelle A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.
A381	A3	f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	saiir	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:saiir]	A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.
A382	A3	f69v	f69v.21	A3_LEFT_RADIAL_SLOT_18	okolar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okolar]	Radstelle A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.
A383	A3	f69v	f69v.22	A3_LEFT_RADIAL_SLOT_19	ykeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:ykeody]	A3_LEFT_RADIAL_SLOT_19: Klassenplatz fest eingetragen.
A384	A3	f69v	f69v.23	A3_LEFT_RADIAL_SLOT_20	sarydy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:sarydy]	Radstelle A3_LEFT_RADIAL_SLOT_20: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest s/ydy.
A385	A3	f69v	f69v.24	A3_LEFT_RADIAL_SLOT_21	otchy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:otchy]	Radstelle A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung; lokaler Namensrest chy.
A386	A3	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	okeey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:okeey]	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.
A387	A3	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	dy	COMMON_PORTABLE_SURFACE	[KERN:dies/dy]	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.
A388	A3	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	okey	ASTRO_LOCAL_LABEL_WITH_PROSE_HOMOGRAPH	[ASTRO-HOMOGRAPH:okey]	Radstelle A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen.
A389	A3	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	d	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:d]	A3_LEFT_RADIAL_SLOT_23: Festwert.
A390	A3	f69v	f69v.27	A3_LEFT_RADIAL_SLOT_24	okeod	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeod]	Radstelle A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.
A391	A3	f69v	f69v.28	A3_LEFT_RADIAL_SLOT_25	okodchy	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okodchy]	Radstelle A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren; lokaler Namensrest odchy.
A392	A3	f69v	f69v.29	A3_LEFT_RADIAL_SLOT_26	okeody	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okeody]	Radstelle A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren; lokaler Namensrest eody.
A393	A3	f69v	f69v.30	A3_LEFT_RADIAL_SLOT_27	okcheys	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:okcheys]	Radstelle A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/eys.
A394	A3	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	oar	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:oar]	Radstelle A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.
A395	A3	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	alys	ASTRO_LOCAL_EXEMPLAR	[EXEMPLAR:alys]	Radstelle A3_LEFT_RADIAL_SLOT_28: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ys.
