unified_serial	page	unit_or_locus	source_group_identity	visible_identity	owner	construction	current_short_reading	content_mode	selected_record_reading_de
292	f83r	B3-S027	E292	qoteedy	B3_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: lange Folge; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
293	f83r	B3-S028	E293	qokeey	B3_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
294	f83r	B3-S028	E294	qokedy	B3_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
295	f83r	B3-S029	E295	sol	B3_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: fortsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
296	f83r	B3-S029	E296	cheeety	B3_MAIN_ARCH_LINKED_PAIR	C10	Setze Maß, Portion oder Stufe: ganzen Teilposten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
297	f83r	B3-S029	E297	qokedy	B3_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
298	f83r	B3-S030	E298	qoky	B3_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
299	f83r	B3-S030	E299	saiin	B3_MAIN_ARCH_LINKED_PAIR	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
300	f83r	B3-S030	E300	schedair	B3_MAIN_ARCH_LINKED_PAIR	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Wasser weiterleiten.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
301	f83r	B3-S030	E301	otchedy	B3_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: nächsten Posten überführen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
302	f83r	B3-S031	E302	qokeedy	B3_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
303	f83r	B3-S032	E303	chedain	B3_MAIN_ARCH_LINKED_PAIR	C06	Führe es in der angegebenen Portion oder Stufe aus: Portion umsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
304	f83r	B3-S032	E304	chedy	B3_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
305	f83r	B3-S032	E305	qotedaiin	B3_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: kurzes Folgemass.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
306	f83r	B3-S032	E306	otaiin	B3_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: Folgemaß.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
307	f83r	B3-S032	E307	otedy	B3_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: kurze Folge; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
308	f83r	B3-S033	E308	ldy	B3_MAIN_ARCH_LINKED_PAIR	C01	Setze die gelernte Fachkarte: abziehen; Ende.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
309	f83r	B3-S034	E309	soiiin	B3_MAIN_ARCH_LINKED_PAIR	C10	Setze Maß, Portion oder Stufe: Sollstufe.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
310	f83r	B3-S034	E310	checthy	B3_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: bereit.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
311	f83r	B3-S034	E311	chety	B3_MAIN_ARCH_LINKED_PAIR	C06	Führe es in der angegebenen Portion oder Stufe aus: Teil abtrennen.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
312	f83r	B3-S034	E312	otaiin	B3_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: Folgemaß.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
313	f83r	B3-S034	E313	olsaly	B3_MAIN_ARCH_LINKED_PAIR	C11	Setze die bezeichnete Zielstelle: untere Zielstelle.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
314	f83r	B3-S034	E314	shedy	B3_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Die drei Randbecken zuerst einzeln mit Badwasser füllen, waschen, absetzen und ins Auffangbecken abführen. Danach das sichtbar gekoppelte Hauptpaar mit Badwärme, Tuch, Seihgang und örtlichem Ablauf bedienen; die unverbundene Lücke nicht als Wasserlauf lesen.
315	f83r	B4-S001	E315	qokeedy	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
316	f83r	B4-S002	E316	qolchey	B4_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: diesen Posten weiterfuehren.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
317	f83r	B4-S002	E317	qokeey	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
318	f83r	B4-S002	E318	qokedy	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
319	f83r	B4-S003	E319	chedy	B4_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
320	f83r	B4-S003	E320	otal	B4_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: danach dorthin.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
321	f83r	B4-S003	E321	otchey	B4_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: nächster Teilposten.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
322	f83r	B4-S003	E322	qokeey	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
323	f83r	B4-S003	E323	qoky	B4_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
324	f83r	B4-S003	E324	tol	B4_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: fortsetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
325	f83r	B4-S003	E325	shedy	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
326	f83r	B4-S004	E326	qokylddy	B4_MAIN_ARCH_LINKED_PAIR	C01	Setze die gelernte Fachkarte: aktuellen Posten befestigen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
327	f83r	B4-S005	E327	dain	B4_MAIN_ARCH_LINKED_PAIR	C01	Setze die gelernte Fachkarte: Tuch.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
328	f83r	B4-S005	E328	chedy	B4_MAIN_ARCH_LINKED_PAIR	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
329	f83r	B4-S005	E329	qokeedy	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
330	f83r	B4-S006	E330	shckhedy	B4_MAIN_ARCH_LINKED_PAIR	C08	Führe die Handlung aus; schließe nur bei Endkarte: seihen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
331	f83r	B4-S007	E331	shckhedy	B4_MAIN_ARCH_LINKED_PAIR	C08	Führe die Handlung aus; schließe nur bei Endkarte: seihen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
332	f83r	B4-S008	E332	saiin	B4_MAIN_ARCH_LINKED_PAIR	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
333	f83r	B4-S008	E333	cheeky	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: länger erwärmen und offen halten.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
334	f83r	B4-S008	E334	sheey	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: laenger ruhen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
335	f83r	B4-S008	E335	qokedy	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
336	f83r	B4-S009	E336	shedy	B4_MAIN_ARCH_LINKED_PAIR	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
337	f83r	B4-S010	E337	oldy	B4_MAIN_ARCH_LINKED_PAIR	C02	Danach oder in demselben Gang: Fortsetzung abschließen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
338	f83r	B4-S011	E338	saiin	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
339	f83r	B4-S011	E339	cheky	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurz wärmen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
340	f83r	B4-S011	E340	okeeol	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C02	Danach oder in demselben Gang: länger fortführen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
341	f83r	B4-S011	E341	okain	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C06	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
342	f83r	B4-S011	E342	chdy	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
343	f83r	B4-S011	E343	sol	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C02	Danach oder in demselben Gang: fortsetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
344	f83r	B4-S011	E344	lkedy	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C01	Setze die gelernte Fachkarte: kurz abführen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
345	f83r	B4-S012	E345	lchedy	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
346	f83r	B4-S013	E346	qokol	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C02	Danach oder in demselben Gang: Fortsetzung ansetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
347	f83r	B4-S013	E347	shedy	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
348	f83r	B4-S014	E348	or	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
349	f83r	B4-S014	E349	chey	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C12	Nimm diesen Posten wieder auf: dieser Posten.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
350	f83r	B4-S014	E350	qockhey	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurzen Durchlauf ansetzen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
351	f83r	B4-S014	E351	dairydy	B4_MAIN_LEFT_OPEN_FRINGE_STATION	C09	Nenne Quelle, Lauf, Auszug oder Ansatz: Wasserlauf schliessen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
352	f83r	B4-S015	E352	qokain	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C06	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
353	f83r	B4-S015	E353	shey	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C01	Setze die gelernte Fachkarte: klarer Auszug.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
354	f83r	B4-S015	E354	kain	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C10	Setze Maß, Portion oder Stufe: eine Portion.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
355	f83r	B4-S015	E355	chckhal	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C04	Führe es an der bezeichneten Stelle aus: zur Zielstelle durchleiten.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
