model	edition	paragraph	at	word	hypothesis
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G006	ytor	⟦ytor⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.8|G007	ykam	⟦ykam⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G001	okchor	⟦okchor⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G002	qotchy	zugeben
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G003	qokchy	⟦qokchy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G004	ytol	⟦ytol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G005	doky	⟦doky⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.9|G006	dy	⟦dy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G001	yk[o:a]	⟦yk[o:a]⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G002	dshy	⟦dshy⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G003	dair	Grad A
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G004	ykol	⟦ykol⟧
QG	ZL3b	f18v|f18v.1-f18v.10	ZL3b|f18v.10|G005	dom<!spots near dom>	⟦dom<!spots near dom>⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G001	pochaiin	⟦pochaiin⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G002	cthor	⟦cthor⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G003	chpcheos	⟦chpcheos⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G004	opchey	⟦opchey⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G005	py	⟦py⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.1|G006	kchy	⟦kchy⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G001	qokchy	⟦qokchy⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G002	kchol	⟦kchol⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G003	sor	⟦sor⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G004	qokchos	⟦qokchos⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G005	ykchy	⟦ykchy⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.2|G006	darom	⟦darom⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G001	otchy	Material T
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G002	chol	getrocknet
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G003	daiin	Grad C
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G004	qotol	⟦qotol⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G005	ytol	⟦ytol⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.3|G006	daiiin	⟦daiiin⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G001	ytch	⟦ytch⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G002	chcthy	⟦chcthy⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G003	qotol	⟦qotol⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G004	daiin	Grad C
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.4|G005	daiin	Grad C
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G001	qotchy	zugeben
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G002	qoteey	Eigenschaft U
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G003	daiin	Grad C
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G004	doty	⟦doty⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.5|G005	qot	⟦qot⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G001	ychoy	⟦ychoy⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G002	kchor	⟦kchor⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G003	cthol	⟦cthol⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G004	chocthy	⟦chocthy⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.6|G005	s	und
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G001	ycho	⟦ycho⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G002	[r:s]	⟦[r:s]⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G003	chaiin	⟦chaiin⟧
QG	ZL3b	f19v|f19v.1-f19v.7	ZL3b|f19v.7|G004	cthor	⟦cthor⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G001	kooiin	Wurzelstockmaterial
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G002	cheo	⟦cheo⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G003	pchor	⟦pchor⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G004	otaiin	⟦otaiin⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G005	odain	⟦odain⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G006	chor	Blüten
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G007	dair	Grad A
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.1|G008	shty	⟦shty⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G001	kcho	⟦kcho⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G002	kchy	⟦kchy⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G003	sho	mit
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G004	shol	feucht
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G005	qotcho	⟦qotcho⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G006	loeees	⟦loeees⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G007	qoty	⟦qoty⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G008	chor	Blüten
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.2|G009	daiin	Grad C
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G001	otchy	Material T
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G002	chor	Blüten
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G003	lshy	⟦lshy⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G004	chol	getrocknet
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G005	chody	⟦chody⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G006	chodain	⟦chodain⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G007	chcthy	⟦chcthy⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.3|G008	daiin	Grad C
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G001	sho	mit
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G002	cholo	⟦cholo⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G003	cheor	⟦cheor⟧
QG	ZL3b	f2v|f2v.1-f2v.4	ZL3b|f2v.4|G004	chodaiin	⟦chodaiin⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G001	tchoky	⟦tchoky⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G002	kchol	⟦kchol⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G003	shol	feucht
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G004	chotchey	⟦chotchey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.9|G005	tchol	⟦tchol⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G001	yt	⟦yt⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G002	chor	Blüten
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G003	otchy	Material T
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G004	chok	⟦chok⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G005	y	⟦y⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G006	t	⟦t⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G007	chey	⟦chey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G008	r	⟦r⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.10|G009	okaiin	Zubereitung
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G001	shy	⟦shy⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G002	kcheey	⟦kcheey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G003	daiin	Grad C
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G004	cthol	⟦cthol⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G005	chos	⟦chos⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.11|G006	chokor	⟦chokor⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G001	sh	⟦sh⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G002	cho	⟦cho⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G003	kchey	⟦kchey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.12|G004	qokokchy	⟦qokokchy⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.13|G001	okchy	⟦okchy⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.13|G002	chokcheo	⟦chokcheo⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.13|G003	kchal	⟦kchal⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G001	s	und
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G002	chol	getrocknet
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G003	chotol	⟦chotol⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.14|G004	qotchy	zugeben
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G001	tcho	⟦tcho⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G002	tchol	⟦tchol⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G003	chol	getrocknet
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.15|G004	cthy	Kraut
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G001	qotchy	zugeben
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G002	chody	⟦chody⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G003	ctho	⟦ctho⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G004	r	⟦r⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G005	chey	⟦chey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.16|G006	kch[a:o]rg	⟦kch[a:o]rg⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G001	chokeey	⟦chokeey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G002	qokcheey	⟦qokcheey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G003	schey	⟦schey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G004	d	⟦d⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G005	aiin	⟦aiin⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.17|G006	dy	⟦dy⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G001	sho	mit
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G002	chokchy	⟦chokchy⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G003	kchoar	⟦kchoar⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.18|G004	sotodan	⟦sotodan⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.19|G001	otchey	⟦otchey⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.19|G002	keol	⟦keol⟧
QG	ZL3b	f56r|f56r.9-f56r.19	ZL3b|f56r.19|G003	daiin	Grad C
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G001	told	⟦told⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G002	shar	⟦shar⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G003	ytshy	⟦ytshy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G004	otchdal	⟦otchdal⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G005	dchal	⟦dchal⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G006	dchy	⟦dchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.1|G007	ytdg	⟦ytdg⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G001	qoeees	⟦qoeees⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G002	or	⟦or⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G003	oaiin	⟦oaiin⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G004	shy	⟦shy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G005	okshy	⟦okshy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G006	qokchy	⟦qokchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G007	qokchy	⟦qokchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G008	s	und
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.2|G009	g	⟦g⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G001	or	⟦or⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G002	shy	⟦shy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G003	qoky	⟦qoky⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G004	qoky	⟦qoky⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G005	chkchy	⟦chkchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G006	qokshy	⟦qokshy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.3|G007	qokam	⟦qokam⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G001	qotchy	zugeben
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G002	qokay	⟦qokay⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G003	qokchy	⟦qokchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G004	ykcho	⟦ykcho⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G005	ydl	⟦ydl⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.4|G006	dar	⟦dar⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G001	r	⟦r⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G002	ychoees	⟦ychoees⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G003	ykchy	⟦ykchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G004	qol	⟦qol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G005	kchy	⟦kchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G006	qotchol	⟦qotchol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G007	daiir	⟦daiir⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.5|G008	om	⟦om⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G001	qotor	⟦qotor⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G002	chor	Blüten
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G003	otchy	Material T
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G004	qokeees	⟦qokeees⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G005	chy	Wasser
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G006	s	und
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G007	ar	Anteil
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.6|G008	ykar	⟦ykar⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G001	ychol	⟦ychol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G002	dor	⟦dor⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G003	chod	⟦chod⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G004	qokol	⟦qokol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G005	daiin	Grad C
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G006	qokol	⟦qokol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G007	dar	⟦dar⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.7|G008	dy	⟦dy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G001	tolol	⟦tolol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G002	sh	⟦sh⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G003	cphoy	⟦cphoy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G004	daror	⟦daror⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G005	ddy	⟦ddy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G006	ytor	⟦ytor⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.8|G007	ykam	⟦ykam⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G001	okchor	⟦okchor⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G002	qotchy	zugeben
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G003	qokchy	⟦qokchy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G004	ytol	⟦ytol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G005	doky	⟦doky⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.9|G006	dy	⟦dy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G001	yka	⟦yka⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G002	dshy	⟦dshy⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G003	dair	Grad A
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G004	ykol	⟦ykol⟧
QG	IT2a	f18v|f18v.1-f18v.10	IT2a|f18v.10|G005	dom	⟦dom⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G001	pochaiin	⟦pochaiin⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G002	cthor	⟦cthor⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G003	chpcheos	⟦chpcheos⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G004	opchey	⟦opchey⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G005	py	⟦py⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.1|G006	kchy	⟦kchy⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G001	qokchy	⟦qokchy⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G002	kchol	⟦kchol⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G003	sor	⟦sor⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G004	qokchos	⟦qokchos⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G005	ykchy	⟦ykchy⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.2|G006	darom	⟦darom⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G001	otchy	Material T
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G002	chol	getrocknet
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G003	daiin	Grad C
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G004	qotol	⟦qotol⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G005	ytol	⟦ytol⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.3|G006	daiin	Grad C
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G001	ytch	⟦ytch⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G002	chcthy	⟦chcthy⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G003	qotol	⟦qotol⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G004	daiin	Grad C
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.4|G005	daiin	Grad C
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G001	qotchy	zugeben
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G002	qoteey	Eigenschaft U
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G003	daiin	Grad C
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G004	doty	⟦doty⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.5|G005	qot	⟦qot⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G001	ychoy	⟦ychoy⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G002	kchor	⟦kchor⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G003	cthol	⟦cthol⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G004	chocthy	⟦chocthy⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.6|G005	s	und
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G001	ycho	⟦ycho⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G002	r	⟦r⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G003	chaiin	⟦chaiin⟧
QG	IT2a	f19v|f19v.1-f19v.7	IT2a|f19v.7|G004	cthor	⟦cthor⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G001	kooiin	Wurzelstockmaterial
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G002	cheo	⟦cheo⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G003	pchor	⟦pchor⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G004	otaiin	⟦otaiin⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G005	o	⟦o⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G006	dain	Grad B
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G007	chor	Blüten
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G008	dair	Grad A
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.1|G009	shty	⟦shty⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G001	kcho	⟦kcho⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G002	kchy	⟦kchy⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G003	sho	mit
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G004	shol	feucht
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G005	qotcho	⟦qotcho⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G006	loeees	⟦loeees⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G007	qoty	⟦qoty⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G008	chor	Blüten
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.2|G009	daiin	Grad C
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G001	otchy	Material T
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G002	chor	Blüten
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G003	lshy	⟦lshy⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G004	chol	getrocknet
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G005	chody	⟦chody⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G006	chodain	⟦chodain⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G007	chcthy	⟦chcthy⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.3|G008	daiin	Grad C
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G001	sho	mit
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G002	cholo	⟦cholo⟧
QG	IT2a	f2v|f2v.1-f2v.4	IT2a|f2v.4|G003	cheor	⟦cheor⟧
